	S001	S002	S003	S004	S005	S006	S007	S008	S009	S010	S011	S012	S013	S014	S015	S016	S017	S018	S019	S020	S021	S022	S023	S024	S025	S026	S027	S028	S029	S030	S031	S032	S033	S034	S035	S036	S037	S038	S039	S040	S041	S042	S043	S044	S045	S046	S047	S048	S049	S050	S051	S052	S053	S054	S055	S056	S057	S058	S059	S060	S061	S062	S063	S064	S065	S066	S067	S068	S069	S070	S071	S072	S073	S074	S075	S076	S077	S078	S079	S080	S081	S082	S083	S084	S085	S086	S087	S088	S089	S090	S091	S092	S093	S094	S095	S096	S097	S098	S099	S100
S027	0.343265	0.345604	0.338853	0.360221	0.430136	0.280275	0.435579	0.272584	0.317138	0.304317	0.308172	0.428303	0.309166	0.33816	0.321783	0.266349	0.331618	0.422013	0.265146	0.318518	0.320931	0.423405	0.312829	0.351089	0.321701	0.330517	0	0.309883	0.247964	0.424235	0.395975	0.254517	0.420487	0.282391	0.377549	0.293165	0.466819	0.312693	0.397705	0.444184	0.280544	0.370244	0.298279	0.334075	0.310025	0.262758	0.316301	0.372134	0.307209	0.380746	0.336779	0.31325	0.34287	0.270264	0.405691	0.383673	0.378863	0.339978	0.478314	0.314231	0.290713	0.458155	0.421292	0.305923	0.32674	0.263467	0.350851	0.298012	0.407558	0.336325	0.251672	0.337606	0.55311	0.286602	0.339557	0.253103	0.282084	0.28727	0.284593	0.257966	0.504022	0.260195	0.319751	0.318432	0.285387	0.310424	0.39531	0.517496	0.333314	0.32145	0.370545	0.508097	0.417139	0.24432	0.286823	0.353624	0.35984	0.354045	0.301667	0.380638
S028	0.34253	0.376645	0.369578	0.393797	0.438459	0.293033	0.412698	0.304837	0.326585	0.351066	0.324379	0.47025	0.317801	0.35207	0.31904	0.265421	0.367653	0.406218	0.310766	0.425182	0.349145	0.455037	0.295244	0.415314	0.348057	0.363697	0.309883	0	0.284098	0.432661	0.4194	0.271677	0.445432	0.321953	0.407111	0.340959	0.467211	0.352084	0.403845	0.471765	0.278265	0.362525	0.295958	0.323625	0.312114	0.286763	0.312118	0.388633	0.329223	0.391813	0.357541	0.326131	0.335645	0.334824	0.429796	0.354593	0.379677	0.35013	0.488665	0.328957	0.327218	0.414374	0.446304	0.359894	0.349379	0.237804	0.337694	0.312756	0.387784	0.359393	0.286133	0.328088	0.557929	0.287034	0.355308	0.304827	0.303409	0.280199	0.29563	0.279708	0.522298	0.308792	0.316944	0.26908	0.310749	0.322643	0.443055	0.430183	0.320374	0.340944	0.355432	0.570591	0.424698	0.331284	0.321156	0.351515	0.356088	0.370795	0.308269	0.410456
S029	0.321995	0.312355	0.29456	0.332474	0.414867	0.274565	0.42493	0.268092	0.277114	0.286146	0.256318	0.417802	0.304635	0.298871	0.297052	0.237671	0.32785	0.384793	0.262858	0.394281	0.310005	0.423376	0.294197	0.388242	0.285982	0.318304	0.247964	0.284098	0	0.40381	0.370542	0.215198	0.41938	0.280361	0.377113	0.310734	0.434676	0.310301	0.379157	0.436489	0.241644	0.341461	0.270345	0.285435	0.293781	0.24738	0.298463	0.349056	0.285902	0.352316	0.321491	0.299314	0.33219	0.261956	0.384039	0.357082	0.368526	0.313822	0.462649	0.295107	0.279061	0.435426	0.409665	0.33848	0.350026	0.227452	0.330241	0.274313	0.397461	0.309101	0.256789	0.340118	0.536543	0.269767	0.327117	0.252141	0.269349	0.284216	0.257645	0.265333	0.488938	0.269812	0.3063	0.265461	0.232324	0.258019	0.412792	0.46689	0.319706	0.291946	0.345135	0.55345	0.404887	0.305339	0.276275	0.301938	0.355394	0.344734	0.286501	0.332908
S030	0.479388	0.478076	0.369296	0.493924	0.528904	0.42787	0.41475	0.422228	0.444596	0.422849	0.440921	0.546145	0.441592	0.439321	0.376044	0.416771	0.468086	0.520036	0.378596	0.515217	0.466447	0.494381	0.444609	0.514973	0.442418	0.464245	0.424235	0.432661	0.40381	0	0.514308	0.411263	0.510303	0.44038	0.456502	0.449087	0.50702	0.434763	0.497491	0.555242	0.395909	0.476797	0.427365	0.456929	0.356122	0.427939	0.448821	0.489763	0.42155	0.441073	0.459885	0.417887	0.425987	0.439583	0.503071	0.488665	0.494924	0.461923	0.573189	0.435765	0.448436	0.560702	0.525876	0.449555	0.469325	0.42805	0.453678	0.437301	0.380764	0.467174	0.422571	0.466646	0.591259	0.416416	0.462916	0.424521	0.40092	0.430193	0.423408	0.426521	0.594837	0.429991	0.430453	0.41385	0.386855	0.43125	0.531766	0.61577	0.354242	0.449895	0.486187	0.643187	0.524517	0.436594	0.417637	0.41275	0.471824	0.446686	0.427107	0.500707
S031	0.45602	0.438499	0.436525	0.480282	0.518045	0.402812	0.504551	0.406417	0.427212	0.433444	0.416872	0.536038	0.430954	0.431597	0.401382	0.356853	0.412725	0.50474	0.421851	0.490372	0.435171	0.50228	0.414981	0.497563	0.430551	0.444791	0.395975	0.4194	0.370542	0.514308	0	0.385796	0.513853	0.403749	0.46842	0.419674	0.535976	0.41706	0.486963	0.538618	0.395089	0.46898	0.409964	0.431232	0.405529	0.394352	0.414719	0.455529	0.399219	0.475215	0.441836	0.427971	0.414344	0.386992	0.417413	0.469737	0.480219	0.444648	0.560518	0.425273	0.436401	0.545848	0.495047	0.442112	0.429502	0.402386	0.444436	0.417895	0.485491	0.424051	0.368153	0.449664	0.620414	0.377156	0.435354	0.381505	0.38474	0.389651	0.39823	0.404617	0.579518	0.365254	0.374009	0.367974	0.407461	0.383153	0.503753	0.601346	0.426291	0.430396	0.454607	0.546098	0.507505	0.410576	0.375594	0.453098	0.462956	0.3823	0.378505	0.478833
S032	0.336888	0.297552	0.314506	0.342318	0.411567	0.263121	0.42707	0.244708	0.282748	0.296147	0.25765	0.431078	0.297746	0.304498	0.298612	0.231458	0.311238	0.405477	0.265277	0.37537	0.31586	0.424073	0.275326	0.373698	0.305634	0.318884	0.254517	0.271677	0.215198	0.411263	0.385796	0	0.405622	0.265833	0.35815	0.298576	0.462229	0.309937	0.370669	0.440723	0.239282	0.334184	0.252668	0.285991	0.271247	0.269465	0.284305	0.346132	0.279235	0.355581	0.307545	0.290988	0.317278	0.283159	0.388639	0.340127	0.365344	0.31195	0.463543	0.277294	0.293901	0.425515	0.403844	0.322268	0.328536	0.236952	0.320681	0.263091	0.396319	0.305644	0.243839	0.333051	0.521866	0.258075	0.299163	0.249628	0.260139	0.269706	0.24558	0.267196	0.490124	0.271002	0.282185	0.279216	0.259975	0.273776	0.400757	0.484684	0.308972	0.264144	0.341738	0.548258	0.401491	0.295551	0.261672	0.296759	0.350651	0.330391	0.268381	0.355814
S033	0.475245	0.475755	0.470356	0.487942	0.536186	0.428562	0.533033	0.376911	0.441184	0.45119	0.443965	0.432625	0.454478	0.453273	0.456259	0.407628	0.468308	0.523055	0.432294	0.520299	0.466934	0.4763	0.449502	0.51354	0.44275	0.379569	0.420487	0.445432	0.41938	0.510303	0.513853	0.405622	0	0.437382	0.494416	0.44504	0.55187	0.375885	0.478945	0.550894	0.423349	0.467538	0.429977	0.463119	0.438482	0.394083	0.452568	0.48494	0.441496	0.425419	0.448461	0.442691	0.468944	0.438679	0.513569	0.499476	0.499425	0.468698	0.569999	0.432296	0.42128	0.563094	0.510044	0.464185	0.473494	0.411904	0.46757	0.42862	0.521532	0.467247	0.417207	0.475432	0.632157	0.416498	0.460627	0.434564	0.427364	0.41767	0.413702	0.405611	0.593589	0.430609	0.4404	0.417967	0.428005	0.442956	0.533239	0.617043	0.456871	0.409687	0.479449	0.639267	0.522472	0.44328	0.401856	0.473174	0.483567	0.473436	0.430108	0.497692
S034	0.351782	0.36205	0.356632	0.370906	0.430824	0.294411	0.453052	0.238172	0.325551	0.328255	0.293489	0.458805	0.333048	0.331506	0.335228	0.287698	0.333351	0.42079	0.318822	0.433003	0.336671	0.446808	0.329532	0.418152	0.334913	0.347815	0.282391	0.321953	0.280361	0.44038	0.403749	0.265833	0.437382	0	0.405199	0.308248	0.482208	0.343892	0.398511	0.463123	0.241614	0.366789	0.296935	0.296083	0.322122	0.287349	0.339082	0.378363	0.287463	0.383552	0.340276	0.324345	0.336339	0.290303	0.402732	0.378941	0.363497	0.352313	0.49111	0.300837	0.318649	0.46847	0.428466	0.354642	0.362036	0.282435	0.364713	0.292401	0.424653	0.299449	0.273133	0.341621	0.559709	0.302652	0.34597	0.283736	0.295382	0.296074	0.287801	0.313604	0.438843	0.301929	0.314989	0.330773	0.294688	0.305722	0.434651	0.53948	0.341817	0.298949	0.380095	0.522977	0.419234	0.33824	0.309682	0.325248	0.333032	0.356444	0.30285	0.402679
S035	0.446384	0.428289	0.434696	0.446025	0.504187	0.398659	0.490899	0.375212	0.395895	0.304429	0.403084	0.527738	0.368865	0.414363	0.416275	0.38515	0.434892	0.499777	0.368024	0.457366	0.399625	0.508059	0.341866	0.468818	0.420111	0.407734	0.377549	0.407111	0.377113	0.456502	0.46842	0.35815	0.494416	0.405199	0	0.421723	0.541641	0.421219	0.473573	0.515308	0.387237	0.431343	0.405323	0.417556	0.389786	0.383583	0.393587	0.438179	0.400483	0.43412	0.424466	0.342376	0.415193	0.409815	0.426585	0.467868	0.468118	0.445527	0.52597	0.409633	0.383542	0.537628	0.492661	0.320802	0.449529	0.393802	0.398243	0.397308	0.4562	0.436873	0.361844	0.425729	0.598929	0.338481	0.422967	0.355246	0.380524	0.39972	0.386692	0.383447	0.573943	0.382511	0.382134	0.421195	0.381024	0.408614	0.49506	0.58894	0.399596	0.400022	0.452306	0.621836	0.497656	0.407548	0.388976	0.427622	0.451154	0.440599	0.358038	0.462984
S036	0.379175	0.383452	0.378343	0.375091	0.416975	0.326365	0.461359	0.307346	0.340124	0.337821	0.319446	0.471219	0.329009	0.359236	0.347524	0.301967	0.366983	0.434337	0.338047	0.436563	0.371783	0.453392	0.346874	0.409959	0.359067	0.369021	0.293165	0.340959	0.310734	0.449087	0.419674	0.298576	0.44504	0.308248	0.421723	0	0.495342	0.348964	0.402298	0.478064	0.314667	0.311063	0.30015	0.364153	0.334549	0.319929	0.344618	0.394229	0.319871	0.402743	0.359664	0.341034	0.376768	0.331928	0.429012	0.412408	0.39991	0.378309	0.493894	0.3218	0.337075	0.484336	0.433045	0.371242	0.370699	0.315782	0.374926	0.328379	0.435606	0.348401	0.27766	0.33976	0.562557	0.31317	0.34324	0.304437	0.318392	0.317386	0.305502	0.32825	0.490562	0.311312	0.345577	0.328575	0.310106	0.32673	0.44683	0.546137	0.361341	0.346892	0.392522	0.577469	0.419925	0.350076	0.315046	0.364885	0.380018	0.355773	0.295819	0.399064
S037	0.490673	0.510739	0.400469	0.533838	0.56725	0.45942	0.577586	0.467463	0.489981	0.496222	0.474895	0.588128	0.495361	0.498568	0.475177	0.458762	0.503139	0.526877	0.476551	0.555481	0.508175	0.57477	0.491725	0.54887	0.468269	0.507905	0.466819	0.467211	0.434676	0.50702	0.535976	0.462229	0.55187	0.482208	0.541641	0.495342	0	0.491296	0.526694	0.589755	0.464177	0.500859	0.465547	0.496689	0.476854	0.469581	0.497778	0.507726	0.480775	0.530111	0.495708	0.47589	0.51059	0.48749	0.552266	0.538013	0.533563	0.515253	0.608772	0.454867	0.480469	0.549794	0.567667	0.465049	0.520004	0.471528	0.477842	0.482044	0.553299	0.508467	0.466491	0.491457	0.662467	0.436477	0.504902	0.467568	0.470547	0.476159	0.47006	0.46143	0.626628	0.458555	0.486822	0.496648	0.470257	0.479891	0.568879	0.648421	0.470891	0.488572	0.462744	0.673128	0.562489	0.495465	0.475065	0.512251	0.485787	0.518835	0.470372	0.531519
S038	0.39333	0.392915	0.381172	0.417859	0.457885	0.337319	0.455992	0.268774	0.338066	0.346607	0.338721	0.298945	0.348933	0.362304	0.341853	0.310353	0.379327	0.44002	0.322897	0.446065	0.342412	0.378432	0.355034	0.438908	0.363682	0.259111	0.312693	0.352084	0.310301	0.434763	0.41706	0.309937	0.375885	0.343892	0.421219	0.348964	0.491296	0	0.38971	0.482281	0.321011	0.398849	0.339642	0.369699	0.326897	0.273408	0.359516	0.403278	0.316201	0.358983	0.329832	0.335927	0.381886	0.341827	0.426292	0.407023	0.41202	0.389623	0.472349	0.34611	0.352194	0.494015	0.430528	0.369905	0.38205	0.318151	0.378786	0.339044	0.439479	0.37378	0.315182	0.380029	0.573879	0.320638	0.361763	0.328386	0.332336	0.331311	0.307545	0.298795	0.531008	0.313374	0.346206	0.325049	0.319946	0.344579	0.401495	0.553203	0.345146	0.355344	0.387304	0.560511	0.422989	0.345815	0.282004	0.379824	0.391073	0.38799	0.334175	0.414752
S039	0.448248	0.397016	0.434632	0.46703	0.499317	0.369612	0.51214	0.379406	0.376565	0.422253	0.345996	0.472438	0.420404	0.433197	0.424803	0.385614	0.433018	0.496504	0.404078	0.500775	0.423871	0.485114	0.420699	0.486547	0.423726	0.401848	0.397705	0.403845	0.379157	0.497491	0.486963	0.370669	0.478945	0.398511	0.473573	0.402298	0.526694	0.38971	0	0.518113	0.366827	0.45839	0.402735	0.424872	0.412201	0.381045	0.423965	0.407601	0.400077	0.454433	0.426778	0.408351	0.439834	0.408341	0.492909	0.451493	0.46559	0.443505	0.551749	0.39701	0.395929	0.540439	0.497752	0.449957	0.446483	0.374395	0.431699	0.405228	0.486988	0.425665	0.384795	0.440672	0.599706	0.394275	0.379674	0.39017	0.39578	0.391888	0.374882	0.387472	0.528489	0.401896	0.399002	0.410991	0.398044	0.255411	0.507747	0.59609	0.415181	0.380218	0.455983	0.625207	0.496145	0.421688	0.384439	0.440814	0.453238	0.449251	0.384462	0.476958
S040	0.506002	0.502204	0.496524	0.515731	0.543791	0.457637	0.560058	0.454968	0.417193	0.476421	0.446868	0.575815	0.477915	0.489938	0.475829	0.402609	0.495103	0.550585	0.472633	0.541133	0.487411	0.561524	0.468132	0.532318	0.448831	0.492861	0.444184	0.471765	0.436489	0.555242	0.538618	0.440723	0.550894	0.463123	0.515308	0.478064	0.589755	0.482281	0.518113	0	0.451911	0.506438	0.42241	0.489534	0.470167	0.460848	0.475378	0.497618	0.464535	0.509934	0.484458	0.465637	0.492187	0.469309	0.532814	0.523839	0.517395	0.473516	0.596112	0.467432	0.474337	0.581477	0.54968	0.476565	0.505325	0.447209	0.483334	0.454015	0.534595	0.486584	0.442011	0.499252	0.654652	0.432873	0.46293	0.461731	0.456446	0.460439	0.442736	0.426294	0.614744	0.423439	0.473853	0.477454	0.452663	0.456512	0.546252	0.63533	0.481637	0.459326	0.51152	0.661601	0.530911	0.480483	0.457127	0.494045	0.506383	0.490466	0.461438	0.520289
S041	0.357803	0.356043	0.337768	0.331921	0.413294	0.274059	0.424252	0.269293	0.291015	0.323107	0.30246	0.450117	0.322937	0.306246	0.304319	0.266009	0.320369	0.415569	0.283347	0.41584	0.334468	0.42825	0.309965	0.398064	0.320413	0.318431	0.280544	0.278265	0.241644	0.395909	0.395089	0.239282	0.423349	0.241614	0.387237	0.314667	0.464177	0.321011	0.366827	0.451911	0	0.359706	0.287964	0.289842	0.293542	0.285431	0.312232	0.349308	0.265205	0.379294	0.320794	0.293168	0.334498	0.298207	0.404451	0.346764	0.361235	0.334816	0.482188	0.29348	0.32498	0.435192	0.417129	0.334178	0.345322	0.246575	0.340244	0.260566	0.397142	0.309939	0.244764	0.34891	0.547764	0.285427	0.318073	0.258976	0.268941	0.274108	0.258027	0.284844	0.450765	0.289863	0.294946	0.292358	0.287527	0.251203	0.424441	0.486644	0.310846	0.281687	0.351529	0.552757	0.397506	0.326415	0.293613	0.301011	0.347381	0.33087	0.298969	0.365048
S042	0.430048	0.427558	0.409256	0.357716	0.489685	0.372079	0.496282	0.343878	0.379876	0.375458	0.387571	0.508776	0.378946	0.390335	0.391947	0.352274	0.409195	0.474857	0.384893	0.463369	0.380911	0.487617	0.339496	0.469709	0.387264	0.411045	0.370244	0.362525	0.341461	0.476797	0.46898	0.334184	0.467538	0.366789	0.431343	0.311063	0.500859	0.398849	0.45839	0.506438	0.359706	0	0.353352	0.390063	0.387287	0.370319	0.373982	0.436497	0.385483	0.437866	0.404456	0.389443	0.399389	0.378436	0.468159	0.449659	0.446602	0.411154	0.530085	0.380675	0.390123	0.494917	0.484907	0.422882	0.426187	0.35298	0.393907	0.353709	0.472409	0.369125	0.33706	0.407139	0.597019	0.371458	0.407786	0.373308	0.374735	0.376024	0.368172	0.371838	0.554734	0.35977	0.37549	0.357747	0.355194	0.388607	0.482566	0.537495	0.398412	0.38837	0.42774	0.595082	0.455126	0.400263	0.373414	0.401974	0.42796	0.428338	0.375677	0.445432
S043	0.365226	0.357267	0.3402	0.38953	0.417933	0.312817	0.446445	0.27007	0.290034	0.313659	0.303503	0.459272	0.298927	0.338113	0.332924	0.239056	0.350483	0.429296	0.323624	0.42412	0.348996	0.444844	0.322109	0.408876	0.337025	0.348946	0.298279	0.295958	0.270345	0.427365	0.409964	0.252668	0.429977	0.296935	0.405323	0.30015	0.465547	0.339642	0.402735	0.42241	0.287964	0.353352	0	0.286747	0.318396	0.289879	0.327007	0.379229	0.299235	0.38661	0.342425	0.319147	0.353079	0.264346	0.404159	0.382227	0.392129	0.351164	0.471453	0.317761	0.330754	0.471803	0.433698	0.342423	0.366154	0.271017	0.350416	0.300319	0.4229	0.341487	0.247837	0.363804	0.555749	0.278711	0.313281	0.298821	0.299877	0.297673	0.269523	0.293041	0.496538	0.28517	0.309116	0.283703	0.289412	0.303506	0.431181	0.534777	0.345491	0.317084	0.378834	0.546566	0.410066	0.320407	0.293696	0.323706	0.349395	0.361341	0.304996	0.38473
S044	0.388395	0.388796	0.375801	0.381851	0.463353	0.329317	0.469586	0.292425	0.342452	0.342607	0.321687	0.466674	0.361894	0.361988	0.362938	0.317927	0.370229	0.452363	0.350193	0.451934	0.378017	0.456984	0.353475	0.44343	0.372613	0.338466	0.334075	0.323625	0.285435	0.456929	0.431232	0.285991	0.463119	0.296083	0.417556	0.364153	0.496689	0.369699	0.424872	0.489534	0.289842	0.390063	0.286747	0	0.356675	0.319145	0.341632	0.394538	0.334133	0.410358	0.376896	0.351864	0.383066	0.350254	0.436491	0.376792	0.412815	0.394143	0.513033	0.352893	0.373671	0.497182	0.449994	0.390415	0.391375	0.302524	0.377148	0.294228	0.447695	0.33963	0.308281	0.394928	0.560426	0.319919	0.382514	0.313731	0.327701	0.333838	0.320182	0.333499	0.535733	0.332975	0.345415	0.370483	0.329139	0.315767	0.458213	0.555703	0.378945	0.348688	0.400718	0.523045	0.453247	0.362259	0.334756	0.326642	0.374389	0.392941	0.347482	0.402108
S045	0.371973	0.35516	0.337652	0.399232	0.448622	0.300522	0.289991	0.311701	0.338095	0.325131	0.315163	0.460273	0.317943	0.342268	0.281067	0.287876	0.3512	0.428886	0.26527	0.4302	0.330034	0.432088	0.327814	0.416125	0.323028	0.355945	0.310025	0.312114	0.293781	0.356122	0.405529	0.271247	0.438482	0.322122	0.389786	0.334549	0.476854	0.326897	0.412201	0.470167	0.293542	0.387287	0.318396	0.356675	0	0.311106	0.340404	0.380596	0.317017	0.39367	0.310024	0.341291	0.331729	0.32218	0.417454	0.394737	0.397041	0.358807	0.494193	0.324868	0.33837	0.470919	0.437806	0.366753	0.365534	0.306186	0.367688	0.306825	0.254904	0.358172	0.290772	0.36627	0.515792	0.289222	0.347812	0.301656	0.266689	0.312083	0.282418	0.31806	0.51725	0.294944	0.305163	0.342293	0.276636	0.319679	0.388327	0.533289	0.241323	0.325066	0.362747	0.573392	0.410847	0.322539	0.287692	0.284641	0.373968	0.33342	0.284116	0.390212
S046	0.306984	0.352084	0.339589	0.386768	0.435714	0.291767	0.436964	0.254223	0.295697	0.312495	0.297492	0.346482	0.32134	0.327339	0.297728	0.26155	0.325513	0.354429	0.250067	0.419772	0.329056	0.402314	0.289611	0.411644	0.26814	0.29133	0.262758	0.286763	0.24738	0.427939	0.394352	0.269465	0.394083	0.287349	0.383583	0.319929	0.469581	0.273408	0.381045	0.460848	0.285431	0.370319	0.289879	0.319145	0.311106	0	0.298124	0.371331	0.311198	0.377248	0.320383	0.309313	0.309527	0.299305	0.404879	0.38791	0.364702	0.295077	0.482026	0.308552	0.283033	0.444119	0.361883	0.342079	0.340803	0.276276	0.346448	0.303457	0.411207	0.342301	0.271073	0.294844	0.51658	0.284318	0.331957	0.266459	0.272948	0.293728	0.262856	0.25847	0.504164	0.280866	0.299562	0.303073	0.272304	0.303153	0.407817	0.474716	0.318821	0.309637	0.368038	0.528627	0.417309	0.311858	0.266601	0.35359	0.353161	0.35909	0.281546	0.355995
S047	0.34724	0.37178	0.377419	0.411243	0.452953	0.271583	0.46763	0.327122	0.340452	0.35498	0.327652	0.469119	0.358788	0.363119	0.350009	0.309915	0.36632	0.440841	0.307482	0.429351	0.341612	0.452694	0.275409	0.435872	0.34768	0.377109	0.316301	0.312118	0.298463	0.448821	0.414719	0.284305	0.452568	0.339082	0.393587	0.344618	0.497778	0.359516	0.423965	0.475378	0.312232	0.373982	0.327007	0.341632	0.340404	0.298124	0	0.400547	0.330621	0.376663	0.357944	0.346233	0.36366	0.347143	0.434341	0.410497	0.415557	0.375881	0.507227	0.338963	0.363024	0.483076	0.426431	0.387693	0.384238	0.313924	0.340799	0.329805	0.424695	0.364456	0.284577	0.378371	0.548727	0.321085	0.366765	0.318944	0.313465	0.319847	0.298704	0.288512	0.522432	0.307947	0.339908	0.350326	0.317495	0.327051	0.444144	0.540939	0.356749	0.344993	0.379934	0.56947	0.442362	0.362283	0.321645	0.378	0.396238	0.356838	0.333217	0.398032
S048	0.421298	0.427186	0.422031	0.411045	0.493066	0.370405	0.491735	0.364856	0.367088	0.381311	0.370198	0.511549	0.367097	0.400018	0.408124	0.358397	0.408724	0.462884	0.375237	0.46525	0.409547	0.491707	0.393993	0.427828	0.397523	0.412885	0.372134	0.388633	0.349056	0.489763	0.455529	0.346132	0.48494	0.378363	0.438179	0.394229	0.507726	0.403278	0.407601	0.497618	0.349308	0.436497	0.379229	0.394538	0.380596	0.371331	0.400547	0	0.359095	0.447128	0.396043	0.396007	0.416919	0.37888	0.464647	0.434583	0.429859	0.419626	0.532128	0.370015	0.38385	0.48326	0.469259	0.417794	0.414517	0.361508	0.41405	0.37041	0.468403	0.399017	0.361291	0.427173	0.58959	0.35673	0.397412	0.362476	0.31242	0.376202	0.352054	0.375882	0.549294	0.357458	0.389503	0.402532	0.375592	0.337485	0.471864	0.578574	0.407216	0.398954	0.416124	0.607833	0.460224	0.393967	0.323141	0.392667	0.393755	0.419381	0.376688	0.438626
S049	0.3738	0.354723	0.35363	0.400511	0.436423	0.311865	0.445234	0.287385	0.333568	0.336654	0.3123	0.460719	0.308031	0.339863	0.329226	0.286737	0.359878	0.429548	0.318755	0.431175	0.352066	0.446039	0.333277	0.398999	0.340549	0.35171	0.307209	0.329223	0.285902	0.42155	0.399219	0.279235	0.441496	0.287463	0.400483	0.319871	0.480775	0.316201	0.400077	0.464535	0.265205	0.385483	0.299235	0.334133	0.317017	0.311198	0.330621	0.359095	0	0.360922	0.338981	0.321445	0.355709	0.31237	0.403282	0.390653	0.386523	0.340068	0.493412	0.314447	0.338301	0.455553	0.429721	0.361348	0.36477	0.29192	0.345116	0.308464	0.41149	0.353052	0.286263	0.359029	0.554065	0.291896	0.324552	0.308481	0.298449	0.308156	0.288998	0.29333	0.366738	0.307039	0.314581	0.340144	0.304399	0.319755	0.427997	0.537471	0.339093	0.318195	0.353632	0.56469	0.415938	0.340157	0.289202	0.363798	0.362737	0.365291	0.314734	0.390889
S050	0.380734	0.433263	0.406336	0.458007	0.496763	0.376595	0.504015	0.367867	0.381043	0.37943	0.390768	0.505166	0.390505	0.379711	0.407014	0.36955	0.421053	0.466829	0.369728	0.478969	0.419375	0.491116	0.399493	0.474528	0.398659	0.416188	0.380746	0.391813	0.352316	0.441073	0.475215	0.355581	0.425419	0.383552	0.43412	0.402743	0.530111	0.358983	0.454433	0.509934	0.379294	0.437866	0.38661	0.410358	0.39367	0.377248	0.376663	0.447128	0.360922	0	0.409287	0.367182	0.32242	0.393427	0.467014	0.451261	0.453829	0.430748	0.532912	0.389238	0.402675	0.524757	0.46633	0.394963	0.42707	0.374313	0.413307	0.388285	0.477855	0.416143	0.370135	0.430508	0.570491	0.369574	0.418219	0.363877	0.366331	0.374169	0.361181	0.380724	0.559492	0.384395	0.382823	0.404161	0.355363	0.388581	0.492771	0.580669	0.395356	0.388184	0.433158	0.604047	0.485394	0.405915	0.386433	0.421923	0.440942	0.412787	0.377145	0.441207
S051	0.37079	0.381875	0.376874	0.41269	0.459963	0.346929	0.465104	0.337395	0.350418	0.339937	0.324657	0.480271	0.351697	0.356785	0.340575	0.306277	0.37002	0.430016	0.335574	0.440221	0.281457	0.465823	0.346356	0.44179	0.365045	0.348713	0.336779	0.357541	0.321491	0.459885	0.441836	0.307545	0.448461	0.340276	0.424466	0.359664	0.495708	0.329832	0.426778	0.484458	0.320794	0.404456	0.342425	0.376896	0.310024	0.320383	0.357944	0.396043	0.338981	0.409287	0	0.326353	0.378288	0.343906	0.433631	0.407393	0.420903	0.389666	0.509442	0.331687	0.357571	0.478187	0.446224	0.387383	0.384856	0.316545	0.367167	0.350039	0.442843	0.37743	0.291852	0.388986	0.569894	0.323242	0.36574	0.320753	0.327534	0.331794	0.259074	0.337153	0.531476	0.272048	0.336597	0.365037	0.324287	0.345629	0.268386	0.555592	0.373361	0.337237	0.371748	0.583833	0.371749	0.364533	0.337934	0.376538	0.400247	0.389767	0.346146	0.409631
S052	0.372403	0.371657	0.357261	0.403601	0.448628	0.316203	0.462276	0.297151	0.33243	0.298518	0.32285	0.451123	0.323277	0.343315	0.340264	0.298765	0.366277	0.440414	0.313576	0.421309	0.367022	0.441923	0.328328	0.358092	0.356333	0.314034	0.31325	0.326131	0.299314	0.417887	0.427971	0.290988	0.442691	0.324345	0.342376	0.341034	0.47589	0.335927	0.408351	0.465637	0.293168	0.389443	0.319147	0.351864	0.341291	0.309313	0.346233	0.396007	0.321445	0.367182	0.326353	0	0.368377	0.336225	0.389266	0.388661	0.341309	0.372464	0.502604	0.288563	0.355715	0.469809	0.439662	0.323335	0.383081	0.298185	0.353899	0.323687	0.432112	0.352998	0.292108	0.374811	0.564276	0.307768	0.34815	0.292758	0.313579	0.312269	0.288296	0.291554	0.522692	0.29648	0.336713	0.318813	0.303382	0.328582	0.422487	0.519186	0.318915	0.3202	0.389783	0.575917	0.427316	0.352007	0.317581	0.369522	0.383313	0.370398	0.32439	0.412806
S053	0.311113	0.40469	0.350562	0.430972	0.467874	0.347613	0.442337	0.349357	0.355161	0.376332	0.357919	0.475961	0.373734	0.35062	0.352671	0.318927	0.378833	0.419428	0.338953	0.451668	0.362166	0.477415	0.341421	0.439793	0.365843	0.394588	0.34287	0.335645	0.33219	0.425987	0.414344	0.317278	0.468944	0.336339	0.415193	0.376768	0.51059	0.381886	0.439834	0.492187	0.334498	0.399389	0.353079	0.383066	0.331729	0.309527	0.36366	0.416919	0.355709	0.32242	0.378288	0.368377	0	0.350516	0.441485	0.425054	0.418743	0.384529	0.517459	0.366188	0.354961	0.503753	0.465411	0.385155	0.384696	0.337282	0.359545	0.355168	0.419039	0.38387	0.314514	0.333196	0.570567	0.342254	0.371305	0.324652	0.339776	0.339518	0.3367	0.355148	0.532661	0.333853	0.360936	0.369142	0.31145	0.364357	0.469243	0.547104	0.334772	0.37124	0.413052	0.554683	0.452188	0.37077	0.344493	0.373025	0.411424	0.366287	0.348231	0.4284
