	S001	S002	S003	S004	S005	S006	S007	S008	S009	S010	S011	S012	S013	S014	S015	S016	S017	S018	S019	S020	S021	S022	S023	S024	S025	S026	S027	S028	S029	S030	S031	S032	S033	S034	S035	S036	S037	S038	S039	S040	S041	S042	S043	S044	S045	S046	S047	S048	S049	S050	S051	S052	S053	S054	S055	S056	S057	S058	S059	S060	S061	S062	S063	S064	S065	S066	S067	S068	S069	S070	S071	S072	S073	S074	S075	S076	S077	S078	S079	S080	S081	S082	S083	S084	S085	S086	S087	S088	S089	S090	S091	S092	S093	S094	S095	S096	S097	S098	S099	S100
S027	0.19039	0.143666	0.157434	0.17083	0.169588	0.157452	0.152892	0.165698	0.164696	0.154743	0.156735	0.149631	0.150258	0.143402	0.154976	0.155075	0.16816	0.255446	0.149398	0.157556	0.158743	0.164271	0.156131	0.165077	0.177396	0.156272	0	0.174371	0.153423	0.156775	0.15596	0.15611	0.144565	0.150918	0.175751	0.152367	0.15395	0.168489	0.183852	0.170417	0.179251	0.150957	0.206797	0.179385	0.152333	0.163386	0.165153	0.171387	0.156198	0.148458	0.155122	0.146519	0.142072	0.171806	0.16487	0.169282	0.166016	0.167607	0.142938	0.157875	0.158745	0.152111	0.162099	0.150923	0.161516	0.156006	0.160149	0.17591	0.166091	0.164029	0.157291	0.159994	0.172815	0.15161	0.149952	0.233541	0.153488	0.154184	0.153225	0.156017	0.206383	0.166957	0.156848	0.157197	0.181032	0.165924	0.155185	0.151083	0.1592	0.16651	0.167417	0.16006	0.169272	0.157099	0.156501	0.152999	0.228226	0.148319	0.15835	0.16152
S028	0.204584	0.166387	0.182735	0.191856	0.187361	0.177982	0.1714	0.190975	0.195926	0.177694	0.177619	0.174475	0.176782	0.175079	0.174998	0.17504	0.168587	0.268946	0.162029	0.177534	0.171601	0.188547	0.164524	0.190189	0.190451	0.179964	0.174371	0	0.178011	0.171691	0.181116	0.177557	0.159478	0.182413	0.192072	0.185051	0.173946	0.182621	0.196097	0.193311	0.198043	0.173685	0.225681	0.18213	0.175752	0.184814	0.188926	0.189052	0.174629	0.177311	0.178846	0.163704	0.171691	0.188922	0.181099	0.181734	0.185939	0.185082	0.173933	0.1721	0.175738	0.174077	0.185242	0.175573	0.182948	0.186523	0.165278	0.199455	0.188935	0.178542	0.173113	0.183309	0.186188	0.16844	0.171908	0.248797	0.178787	0.172357	0.17055	0.173313	0.213597	0.178841	0.183388	0.178337	0.198995	0.188109	0.170387	0.171973	0.169624	0.190948	0.187244	0.167212	0.18495	0.167512	0.182158	0.174195	0.247818	0.18047	0.173938	0.17678
S029	0.180197	0.13497	0.148728	0.161409	0.154494	0.152993	0.14655	0.160706	0.152392	0.148919	0.152097	0.144081	0.147554	0.146164	0.136031	0.133096	0.15847	0.249255	0.147175	0.15406	0.15835	0.156655	0.143612	0.161451	0.174465	0.138482	0.153423	0.178011	0	0.148978	0.14987	0.150253	0.138746	0.14661	0.170364	0.15347	0.145574	0.161254	0.175405	0.16621	0.174536	0.141124	0.203571	0.1745	0.146215	0.15638	0.155843	0.157285	0.148411	0.144593	0.144012	0.134708	0.139353	0.167597	0.153652	0.162807	0.152112	0.164482	0.143939	0.129552	0.152527	0.141716	0.155439	0.149328	0.155591	0.144752	0.141677	0.168855	0.160992	0.157861	0.152693	0.149134	0.172057	0.137527	0.139767	0.230203	0.142248	0.145251	0.150673	0.144992	0.201493	0.14652	0.144072	0.153555	0.171687	0.16557	0.150099	0.14241	0.137445	0.161719	0.159785	0.151439	0.162391	0.139356	0.159852	0.147333	0.228278	0.161607	0.14483	0.157002
S030	0.18532	0.135723	0.15032	0.172368	0.157855	0.147363	0.145018	0.162318	0.163408	0.153922	0.147569	0.140174	0.141032	0.145217	0.137201	0.141897	0.157375	0.243884	0.139066	0.154748	0.161899	0.151089	0.145305	0.156496	0.167633	0.143749	0.156775	0.171691	0.148978	0	0.151199	0.152871	0.136486	0.149797	0.159561	0.157576	0.146058	0.156137	0.173211	0.164555	0.174489	0.143131	0.197453	0.171101	0.135018	0.157634	0.160372	0.162102	0.142366	0.149438	0.146724	0.128546	0.141255	0.162096	0.160734	0.159443	0.153317	0.161372	0.140213	0.149109	0.145719	0.14851	0.158375	0.157297	0.153927	0.154334	0.135784	0.165616	0.16293	0.159387	0.141491	0.147025	0.169393	0.135851	0.133358	0.209187	0.148486	0.141735	0.142264	0.153159	0.200949	0.154956	0.146445	0.154159	0.17499	0.155211	0.156409	0.138487	0.144746	0.157341	0.1632	0.139646	0.161142	0.144043	0.15552	0.142442	0.234266	0.159007	0.147981	0.155066
S031	0.189848	0.143315	0.152703	0.16451	0.161414	0.14385	0.150986	0.162083	0.166412	0.15072	0.156723	0.143542	0.146033	0.146877	0.148933	0.146822	0.154846	0.247196	0.149201	0.156948	0.160469	0.151274	0.148137	0.164128	0.17615	0.147214	0.15596	0.181116	0.14987	0.151199	0	0.152432	0.140452	0.144329	0.168819	0.163314	0.150063	0.156779	0.182261	0.171779	0.17714	0.149466	0.202288	0.178812	0.146711	0.153737	0.163115	0.151975	0.137548	0.148586	0.151987	0.140994	0.139286	0.166114	0.148112	0.168389	0.158541	0.162079	0.147252	0.155574	0.152635	0.146731	0.152423	0.159019	0.158051	0.150741	0.156062	0.165594	0.166309	0.154199	0.152226	0.152696	0.17512	0.132604	0.148038	0.220708	0.149028	0.150021	0.143837	0.144494	0.189838	0.154701	0.142873	0.152172	0.164155	0.168015	0.157275	0.146434	0.147686	0.161063	0.166245	0.152138	0.166398	0.148025	0.157459	0.145362	0.216043	0.163576	0.153383	0.152761
S032	0.184487	0.139767	0.155817	0.17213	0.15836	0.148752	0.15076	0.160384	0.165336	0.147831	0.154572	0.148377	0.14753	0.147761	0.1505	0.153953	0.157743	0.249069	0.147257	0.1596	0.165252	0.164465	0.150212	0.161347	0.167037	0.149918	0.15611	0.177557	0.150253	0.152871	0.152432	0	0.143182	0.151665	0.168408	0.143977	0.154277	0.161339	0.179222	0.158373	0.178758	0.150903	0.20503	0.170583	0.150955	0.152121	0.163636	0.167977	0.141335	0.151302	0.1585	0.141543	0.14142	0.162937	0.164791	0.156377	0.160738	0.168169	0.14199	0.158908	0.154434	0.145559	0.157806	0.155114	0.157235	0.151624	0.154526	0.174778	0.168705	0.159847	0.150202	0.155036	0.170705	0.141367	0.152241	0.229019	0.146029	0.139481	0.149612	0.153333	0.204791	0.156083	0.148923	0.149157	0.166405	0.162403	0.151387	0.14743	0.146479	0.157724	0.168472	0.149791	0.163982	0.149078	0.155317	0.149963	0.231314	0.161907	0.15483	0.155131
S033	0.180257	0.132817	0.144784	0.163471	0.154613	0.135376	0.144147	0.155436	0.160732	0.142819	0.140093	0.133408	0.13829	0.138284	0.13646	0.135703	0.149721	0.239318	0.135229	0.147236	0.159255	0.151771	0.136208	0.152545	0.165548	0.137589	0.144565	0.159478	0.138746	0.136486	0.140452	0.143182	0	0.142714	0.161285	0.153832	0.14102	0.148576	0.17048	0.158802	0.158303	0.140053	0.197109	0.169473	0.137772	0.148003	0.153626	0.156627	0.137506	0.142148	0.145696	0.12604	0.130851	0.159926	0.15316	0.156585	0.155355	0.15929	0.139489	0.138771	0.144496	0.143382	0.150907	0.145932	0.137062	0.145973	0.136052	0.163117	0.157583	0.152105	0.14088	0.149148	0.165244	0.133072	0.137211	0.222543	0.138263	0.136169	0.140485	0.142932	0.196928	0.151593	0.126744	0.149783	0.163436	0.153022	0.146784	0.133337	0.139833	0.155747	0.15846	0.131267	0.14983	0.143255	0.150815	0.137093	0.230374	0.157182	0.144958	0.149051
S034	0.176724	0.133276	0.151048	0.164242	0.16385	0.142162	0.150283	0.161917	0.167292	0.147162	0.153971	0.1434	0.134569	0.142901	0.144779	0.144321	0.152449	0.24796	0.146179	0.159974	0.153895	0.14983	0.14283	0.16404	0.177423	0.145233	0.150918	0.182413	0.14661	0.149797	0.144329	0.151665	0.142714	0	0.168113	0.153085	0.146921	0.163406	0.17506	0.170973	0.173761	0.138265	0.205335	0.166333	0.141527	0.156803	0.161673	0.163879	0.149576	0.136125	0.146955	0.133349	0.136474	0.165031	0.160529	0.163151	0.156775	0.164577	0.147586	0.151359	0.152494	0.141236	0.143256	0.133548	0.147427	0.148291	0.152973	0.169018	0.161979	0.157299	0.146739	0.157933	0.173528	0.135794	0.141326	0.230405	0.138518	0.141561	0.146453	0.152248	0.201738	0.147858	0.150616	0.15087	0.169385	0.164009	0.146244	0.139593	0.148593	0.159103	0.162713	0.156497	0.151767	0.143048	0.149184	0.139613	0.23296	0.166168	0.148399	0.151693
S035	0.199377	0.158556	0.17479	0.184333	0.16173	0.169771	0.158271	0.182447	0.172713	0.163096	0.167526	0.167039	0.154069	0.157076	0.157558	0.168943	0.175069	0.261833	0.169256	0.172074	0.181322	0.164559	0.165328	0.175039	0.191488	0.152301	0.175751	0.192072	0.170364	0.159561	0.168819	0.168408	0.161285	0.168113	0	0.176592	0.16676	0.175698	0.188123	0.183911	0.195412	0.162947	0.21185	0.181626	0.163405	0.17496	0.180234	0.180889	0.165072	0.169838	0.174497	0.157812	0.161802	0.177039	0.180196	0.168124	0.163893	0.183849	0.158846	0.179192	0.157675	0.169723	0.1672	0.16663	0.177438	0.164659	0.169504	0.178979	0.180404	0.175767	0.16541	0.171126	0.183932	0.157	0.161915	0.238882	0.166417	0.163876	0.169724	0.166901	0.212499	0.17473	0.164046	0.173621	0.18954	0.170982	0.176147	0.148223	0.165432	0.171558	0.181709	0.165652	0.173734	0.162012	0.178313	0.15874	0.251428	0.166551	0.165254	0.176676
S036	0.181472	0.141687	0.158821	0.174559	0.173008	0.153632	0.148388	0.168139	0.170899	0.159535	0.158989	0.151955	0.148987	0.152364	0.159531	0.154448	0.169781	0.251188	0.153542	0.163019	0.167118	0.160694	0.156427	0.167386	0.183371	0.151486	0.152367	0.185051	0.15347	0.157576	0.163314	0.143977	0.153832	0.153085	0.176592	0	0.158481	0.170695	0.184345	0.173269	0.181671	0.150074	0.203281	0.183676	0.150011	0.162878	0.16386	0.172857	0.157927	0.15413	0.158345	0.146498	0.150354	0.174378	0.15972	0.167495	0.168036	0.166142	0.149753	0.164234	0.153599	0.156606	0.165971	0.15643	0.157498	0.162095	0.160251	0.175052	0.167246	0.15808	0.155462	0.159977	0.168604	0.150478	0.15754	0.235892	0.148401	0.156008	0.156556	0.146753	0.207232	0.15937	0.151727	0.157228	0.179854	0.17046	0.159818	0.156301	0.16231	0.161926	0.165619	0.154333	0.172533	0.156386	0.159455	0.150517	0.239417	0.166389	0.161847	0.158798
S037	0.187555	0.136646	0.15291	0.172326	0.164753	0.15517	0.153669	0.165985	0.166297	0.157117	0.148953	0.143393	0.142173	0.149059	0.152267	0.143896	0.157797	0.249511	0.147033	0.162049	0.157015	0.157823	0.152386	0.160641	0.178395	0.148541	0.15395	0.173946	0.145574	0.146058	0.150063	0.154277	0.14102	0.146921	0.16676	0.158481	0	0.162422	0.179841	0.169202	0.173806	0.143397	0.200668	0.167715	0.14733	0.15998	0.156459	0.166909	0.149656	0.147781	0.153991	0.131706	0.138477	0.165512	0.155456	0.161339	0.153117	0.165518	0.149109	0.154581	0.152105	0.154445	0.15429	0.157836	0.155214	0.14998	0.145674	0.169142	0.153413	0.156551	0.15236	0.15447	0.170538	0.137417	0.146483	0.228941	0.144421	0.148415	0.152115	0.15124	0.192317	0.149463	0.145191	0.154186	0.175569	0.169269	0.151155	0.148618	0.144604	0.165161	0.1606	0.142481	0.162033	0.146452	0.150496	0.147271	0.233617	0.154976	0.149368	0.158003
S038	0.194103	0.147744	0.165686	0.178529	0.174345	0.149255	0.157183	0.166085	0.173084	0.156765	0.164392	0.154585	0.159201	0.161575	0.160693	0.163159	0.170436	0.254067	0.158344	0.172475	0.173987	0.169251	0.156729	0.176053	0.185867	0.159135	0.168489	0.182621	0.161254	0.156137	0.156779	0.161339	0.148576	0.163406	0.175698	0.170695	0.162422	0	0.185986	0.179025	0.17304	0.157473	0.211118	0.184416	0.152433	0.171272	0.165513	0.176036	0.157501	0.15691	0.152431	0.143806	0.154201	0.175391	0.164197	0.172411	0.165726	0.172373	0.155507	0.167412	0.155028	0.154357	0.164961	0.167318	0.161478	0.156999	0.161404	0.180242	0.177063	0.162856	0.161378	0.16824	0.184263	0.15172	0.158656	0.230133	0.158512	0.162987	0.15416	0.158843	0.210737	0.168365	0.155539	0.165691	0.174751	0.172033	0.166378	0.155155	0.15631	0.168938	0.169344	0.163183	0.173106	0.158953	0.171611	0.158202	0.244922	0.173352	0.165742	0.165803
S039	0.207692	0.163367	0.17515	0.195515	0.184311	0.168239	0.174265	0.182026	0.19323	0.180213	0.179945	0.17521	0.171887	0.170436	0.176303	0.171015	0.177177	0.268452	0.178141	0.185174	0.176125	0.187545	0.175931	0.190403	0.20012	0.17923	0.183852	0.196097	0.175405	0.173211	0.182261	0.179222	0.17048	0.17506	0.188123	0.184345	0.179841	0.185986	0	0.189919	0.200605	0.167929	0.217593	0.187452	0.173102	0.181489	0.186839	0.188806	0.176179	0.178391	0.176755	0.16416	0.146131	0.189582	0.178216	0.183452	0.181274	0.191867	0.169761	0.175511	0.177931	0.173351	0.183546	0.178472	0.184171	0.17437	0.179368	0.198263	0.18426	0.188005	0.17814	0.180806	0.19546	0.170344	0.175767	0.243135	0.179337	0.172964	0.176976	0.178725	0.212944	0.181565	0.17401	0.178586	0.20151	0.180864	0.179815	0.170033	0.177441	0.178175	0.190796	0.182302	0.187819	0.173938	0.185222	0.173422	0.254479	0.188636	0.18268	0.183544
S040	0.203201	0.155083	0.169526	0.189424	0.178793	0.160997	0.164862	0.17952	0.181908	0.165039	0.162512	0.162623	0.167359	0.162339	0.166987	0.169932	0.174642	0.242216	0.16135	0.175953	0.179593	0.172225	0.168991	0.17681	0.183191	0.165632	0.170417	0.193311	0.16621	0.164555	0.171779	0.158373	0.158802	0.170973	0.183911	0.173269	0.169202	0.179025	0.189919	0	0.188866	0.15687	0.215509	0.19197	0.16313	0.170914	0.175339	0.169268	0.16141	0.164926	0.172082	0.154638	0.152417	0.180399	0.176416	0.167638	0.174837	0.179862	0.164333	0.171996	0.172318	0.161338	0.173641	0.17396	0.172242	0.170986	0.169335	0.187452	0.18201	0.175053	0.164192	0.169009	0.17698	0.15658	0.158315	0.240146	0.169978	0.169176	0.164603	0.163563	0.217712	0.173032	0.159709	0.174535	0.191597	0.174512	0.16369	0.16527	0.164197	0.176068	0.170869	0.158353	0.181883	0.162634	0.172111	0.162735	0.245684	0.174163	0.172446	0.170618
S041	0.1955	0.163391	0.173695	0.189781	0.187332	0.167548	0.174272	0.191855	0.184154	0.176963	0.180169	0.167079	0.167556	0.168606	0.177032	0.168316	0.175844	0.265233	0.174296	0.182039	0.188352	0.181323	0.171027	0.186921	0.202023	0.171322	0.179251	0.198043	0.174536	0.174489	0.17714	0.178758	0.158303	0.173761	0.195412	0.181671	0.173806	0.17304	0.200605	0.188866	0	0.169628	0.220526	0.195019	0.17029	0.185513	0.188203	0.190519	0.168308	0.177066	0.175524	0.163801	0.166708	0.191826	0.187922	0.188172	0.18422	0.188543	0.163689	0.185304	0.17653	0.17218	0.172585	0.180077	0.173804	0.170077	0.179151	0.188557	0.187898	0.183425	0.170467	0.180756	0.188846	0.168725	0.168609	0.247114	0.172035	0.17091	0.177119	0.176243	0.222711	0.177251	0.175912	0.178348	0.194395	0.181579	0.168054	0.172863	0.17217	0.182236	0.187185	0.17204	0.178443	0.167259	0.179554	0.173175	0.255362	0.189088	0.176651	0.176871
S042	0.183949	0.132599	0.147064	0.160623	0.157437	0.145811	0.143916	0.157282	0.159001	0.143342	0.147482	0.141841	0.143976	0.141101	0.134675	0.142467	0.153151	0.246991	0.14676	0.151738	0.160768	0.153081	0.14148	0.160338	0.16733	0.147721	0.150957	0.173685	0.141124	0.143131	0.149466	0.150903	0.140053	0.138265	0.162947	0.150074	0.143397	0.157473	0.167929	0.15687	0.169628	0	0.196153	0.160683	0.139525	0.155011	0.156299	0.162739	0.145562	0.145004	0.135305	0.121152	0.127972	0.158487	0.157459	0.148651	0.152779	0.157494	0.138669	0.151997	0.138304	0.145799	0.15198	0.152482	0.149254	0.147349	0.146458	0.16117	0.153456	0.152284	0.135985	0.149424	0.153746	0.13082	0.135409	0.222612	0.145045	0.129749	0.144614	0.145991	0.198736	0.147277	0.146943	0.141737	0.166167	0.156609	0.151549	0.140881	0.147856	0.159211	0.154706	0.151253	0.156708	0.137945	0.151645	0.138198	0.225821	0.151363	0.147138	0.149715
S043	0.229639	0.19122	0.199651	0.213146	0.212566	0.202264	0.203847	0.211025	0.216963	0.201869	0.207923	0.198947	0.197704	0.198723	0.204175	0.205306	0.207615	0.282743	0.203262	0.211364	0.195135	0.204308	0.205117	0.212301	0.215395	0.199201	0.206797	0.225681	0.203571	0.197453	0.202288	0.20503	0.197109	0.205335	0.21185	0.203281	0.200668	0.211118	0.217593	0.215509	0.220526	0.196153	0	0.218649	0.194624	0.206874	0.20453	0.21565	0.198888	0.188094	0.207461	0.194138	0.192229	0.209523	0.209801	0.208528	0.198439	0.210448	0.201739	0.209447	0.198997	0.203407	0.210595	0.207913	0.203318	0.204438	0.204464	0.216221	0.215475	0.203474	0.178117	0.20757	0.188734	0.191784	0.199471	0.26099	0.198709	0.200945	0.200826	0.203561	0.239692	0.195973	0.200881	0.204197	0.223087	0.20997	0.207246	0.202983	0.202645	0.211265	0.207872	0.195129	0.205553	0.19762	0.204344	0.199034	0.270536	0.206771	0.203269	0.198252
S044	0.187949	0.16278	0.175877	0.193926	0.159489	0.174904	0.164112	0.184653	0.183829	0.177042	0.168412	0.17125	0.167115	0.169538	0.171178	0.168133	0.14117	0.263664	0.172887	0.181598	0.172647	0.178322	0.168236	0.18144	0.194732	0.17171	0.179385	0.18213	0.1745	0.171101	0.178812	0.170583	0.169473	0.166333	0.181626	0.183676	0.167715	0.184416	0.187452	0.19197	0.195019	0.160683	0.218649	0	0.17118	0.181893	0.183482	0.189519	0.170248	0.170436	0.175419	0.160491	0.163851	0.183042	0.182712	0.173863	0.176711	0.184162	0.173233	0.174017	0.172161	0.15501	0.180635	0.155279	0.177687	0.175138	0.174088	0.183977	0.182385	0.183689	0.172122	0.179253	0.191425	0.15224	0.161589	0.243769	0.166339	0.171714	0.173212	0.176325	0.21501	0.179206	0.175729	0.172306	0.198993	0.183149	0.179663	0.155845	0.170014	0.180005	0.185438	0.168064	0.187662	0.148325	0.173435	0.161137	0.243868	0.17969	0.169138	0.168728
S045	0.178949	0.126936	0.151582	0.161374	0.159219	0.140311	0.1377	0.156549	0.162193	0.145171	0.151009	0.13695	0.143094	0.141994	0.13978	0.141962	0.15883	0.242872	0.146644	0.154484	0.157646	0.153025	0.14143	0.146819	0.171153	0.142374	0.152333	0.175752	0.146215	0.135018	0.146711	0.150955	0.137772	0.141527	0.163405	0.150011	0.14733	0.152433	0.173102	0.16313	0.17029	0.139525	0.194624	0.17118	0	0.156322	0.152995	0.158774	0.132732	0.14241	0.145386	0.130207	0.139779	0.158481	0.154075	0.156271	0.154931	0.162191	0.141002	0.152084	0.144595	0.139702	0.151058	0.150435	0.15368	0.148843	0.148719	0.162026	0.163514	0.153492	0.136168	0.149393	0.162497	0.133203	0.136814	0.222895	0.146179	0.140172	0.14649	0.147778	0.198127	0.151332	0.144973	0.152506	0.161689	0.15111	0.149079	0.135532	0.142741	0.152101	0.151559	0.146841	0.15888	0.142732	0.144134	0.139862	0.233957	0.157153	0.143751	0.150879
S046	0.186279	0.151056	0.144456	0.177033	0.172145	0.159149	0.152869	0.169659	0.170623	0.157107	0.161501	0.148211	0.152756	0.158469	0.144706	0.155849	0.166722	0.239458	0.156626	0.168045	0.173254	0.167237	0.155398	0.163073	0.185344	0.155513	0.163386	0.184814	0.15638	0.157634	0.153737	0.152121	0.148003	0.156803	0.17496	0.162878	0.15998	0.171272	0.181489	0.170914	0.185513	0.155011	0.206874	0.181893	0.156322	0	0.174198	0.168396	0.150765	0.160577	0.161043	0.145234	0.147898	0.171459	0.165351	0.173666	0.174681	0.176291	0.156952	0.164073	0.159791	0.160079	0.163042	0.158683	0.157104	0.159053	0.159317	0.17141	0.170763	0.163473	0.155761	0.162714	0.178516	0.14527	0.14851	0.230235	0.154118	0.154739	0.15993	0.152947	0.206671	0.166437	0.158605	0.165767	0.172691	0.17021	0.167982	0.15144	0.152038	0.166587	0.164224	0.155812	0.167886	0.155717	0.166496	0.139582	0.241626	0.166051	0.148826	0.160182
S047	0.194189	0.144991	0.165206	0.170917	0.171867	0.158603	0.156702	0.131449	0.176839	0.159022	0.153769	0.155927	0.156067	0.160047	0.162012	0.16008	0.173083	0.2542	0.154902	0.170311	0.162519	0.167874	0.163039	0.168795	0.176659	0.156447	0.165153	0.188926	0.155843	0.160372	0.163115	0.163636	0.153626	0.161673	0.180234	0.16386	0.156459	0.165513	0.186839	0.175339	0.188203	0.156299	0.20453	0.183482	0.152995	0.174198	0	0.173358	0.155437	0.160958	0.165107	0.147724	0.145731	0.171517	0.171912	0.16586	0.173092	0.15474	0.157626	0.163859	0.158296	0.156196	0.168681	0.162261	0.164629	0.162828	0.162652	0.17943	0.171167	0.165415	0.162655	0.168797	0.167932	0.145374	0.152013	0.235339	0.153472	0.159267	0.160794	0.156853	0.211676	0.153335	0.155561	0.160494	0.170188	0.165545	0.160155	0.157494	0.157511	0.156247	0.173806	0.156579	0.169471	0.155332	0.164719	0.158017	0.244621	0.173061	0.16779	0.159328
S048	0.19604	0.149161	0.168189	0.162243	0.15961	0.16908	0.163086	0.168889	0.169601	0.168267	0.165966	0.160659	0.155989	0.159202	0.162417	0.158568	0.163906	0.250515	0.158348	0.169393	0.176345	0.173626	0.162869	0.163596	0.189803	0.164651	0.171387	0.189052	0.157285	0.162102	0.151975	0.167977	0.156627	0.163879	0.180889	0.172857	0.166909	0.176036	0.188806	0.169268	0.190519	0.162739	0.21565	0.189519	0.158774	0.168396	0.173358	0	0.155485	0.135013	0.169506	0.152343	0.144829	0.1782	0.174805	0.175398	0.167906	0.168025	0.161784	0.165798	0.161948	0.160522	0.158365	0.160057	0.16621	0.158803	0.164405	0.185004	0.178527	0.16458	0.165019	0.164834	0.183022	0.143577	0.160384	0.218732	0.160349	0.162048	0.149672	0.164496	0.202841	0.165235	0.160208	0.168582	0.186074	0.177152	0.170987	0.158835	0.155618	0.171809	0.173413	0.168282	0.176955	0.155567	0.166149	0.15113	0.242673	0.172929	0.161681	0.157142
S049	0.174326	0.135385	0.147771	0.162503	0.146726	0.149167	0.143905	0.156304	0.158133	0.147149	0.151641	0.140435	0.142685	0.146249	0.14186	0.143335	0.149774	0.23641	0.148507	0.149647	0.162368	0.157714	0.147318	0.157839	0.171445	0.143548	0.156198	0.174629	0.148411	0.142366	0.137548	0.141335	0.137506	0.149576	0.165072	0.157927	0.149656	0.157501	0.176179	0.16141	0.168308	0.145562	0.198888	0.170248	0.132732	0.150765	0.155437	0.155485	0	0.147502	0.153453	0.132507	0.141201	0.153968	0.152853	0.163984	0.158169	0.155087	0.141097	0.154892	0.151487	0.145331	0.153069	0.156478	0.155579	0.147722	0.155276	0.162518	0.161248	0.158581	0.143173	0.148029	0.1665	0.136526	0.138296	0.220454	0.147243	0.144188	0.143458	0.144434	0.20156	0.148317	0.149483	0.149813	0.164602	0.157808	0.152769	0.146885	0.138681	0.155705	0.153528	0.143878	0.153849	0.145607	0.157956	0.138471	0.23447	0.157058	0.150186	0.143103
S050	0.184506	0.135964	0.150049	0.160589	0.155855	0.14627	0.151456	0.163211	0.153669	0.147557	0.149185	0.143084	0.137887	0.141695	0.144534	0.14873	0.153624	0.244196	0.143852	0.160163	0.155702	0.158543	0.140809	0.156707	0.175858	0.144539	0.148458	0.177311	0.144593	0.149438	0.148586	0.151302	0.142148	0.136125	0.169838	0.15413	0.147781	0.15691	0.178391	0.164926	0.177066	0.145004	0.188094	0.170436	0.14241	0.160577	0.160958	0.135013	0.147502	0	0.150202	0.135301	0.13401	0.160007	0.160668	0.164052	0.149879	0.155898	0.139785	0.147361	0.14801	0.147053	0.142686	0.139784	0.150084	0.14148	0.1501	0.164557	0.160954	0.148964	0.143206	0.155503	0.171335	0.13349	0.142775	0.227623	0.151079	0.146947	0.141185	0.151633	0.196733	0.151577	0.152169	0.156859	0.170901	0.165064	0.150134	0.143366	0.14468	0.16124	0.15558	0.15397	0.162439	0.148572	0.148133	0.139725	0.233852	0.166233	0.149014	0.152108
S051	0.177809	0.140301	0.153449	0.172272	0.168618	0.147219	0.150202	0.166185	0.167815	0.153341	0.1549	0.150087	0.151998	0.155774	0.144604	0.145829	0.166159	0.253691	0.150386	0.158458	0.168158	0.152277	0.14946	0.168816	0.17818	0.15268	0.155122	0.178846	0.144012	0.146724	0.151987	0.1585	0.145696	0.146955	0.174497	0.158345	0.153991	0.152431	0.176755	0.172082	0.175524	0.135305	0.207461	0.175419	0.145386	0.161043	0.165107	0.169506	0.153453	0.150202	0	0.130703	0.144005	0.162724	0.160029	0.156383	0.162308	0.167203	0.142726	0.135893	0.146481	0.152137	0.153638	0.157832	0.156828	0.150365	0.144127	0.165403	0.153924	0.163664	0.141947	0.147432	0.171133	0.142413	0.150645	0.2268	0.151561	0.139678	0.152064	0.153993	0.20422	0.157062	0.154139	0.160135	0.167215	0.169732	0.144982	0.146838	0.152158	0.161663	0.162485	0.149484	0.153927	0.152827	0.159013	0.148067	0.23932	0.160591	0.156442	0.163904
S052	0.175681	0.122413	0.136074	0.155955	0.156834	0.134665	0.136269	0.147811	0.151096	0.136538	0.136639	0.128738	0.136935	0.134637	0.130866	0.140983	0.147236	0.243985	0.131322	0.137744	0.152777	0.143544	0.12551	0.147189	0.160345	0.13489	0.146519	0.163704	0.134708	0.128546	0.140994	0.141543	0.12604	0.133349	0.157812	0.146498	0.131706	0.143806	0.16416	0.154638	0.163801	0.121152	0.194138	0.160491	0.130207	0.145234	0.147724	0.152343	0.132507	0.135301	0.130703	0	0.128611	0.146103	0.142318	0.142088	0.145072	0.150522	0.136299	0.140088	0.133103	0.131863	0.14567	0.140862	0.134262	0.142803	0.143737	0.159205	0.141406	0.147487	0.132942	0.140491	0.163398	0.126394	0.13385	0.220603	0.131402	0.124727	0.136611	0.130664	0.180428	0.138929	0.134209	0.139022	0.158299	0.152726	0.143311	0.126272	0.131089	0.140543	0.145546	0.137694	0.143524	0.138048	0.138677	0.123864	0.22326	0.141857	0.134102	0.146145
S053	0.170244	0.125787	0.145002	0.153679	0.157077	0.137021	0.139016	0.14777	0.153378	0.139698	0.145375	0.137218	0.136555	0.137923	0.138364	0.145418	0.145869	0.237839	0.133303	0.148678	0.149221	0.146137	0.138444	0.15518	0.165306	0.137793	0.142072	0.171691	0.139353	0.141255	0.139286	0.14142	0.130851	0.136474	0.161802	0.150354	0.138477	0.154201	0.146131	0.152417	0.166708	0.127972	0.192229	0.163851	0.139779	0.147898	0.145731	0.144829	0.141201	0.13401	0.144005	0.128611	0	0.15693	0.151837	0.152801	0.147361	0.155305	0.129977	0.143701	0.138014	0.136492	0.141469	0.142848	0.141621	0.143913	0.147265	0.160337	0.158568	0.151973	0.141298	0.134122	0.156532	0.124965	0.134364	0.220507	0.133328	0.142021	0.139	0.140696	0.191769	0.142698	0.134637	0.146002	0.164043	0.155245	0.140986	0.137566	0.141267	0.147469	0.157791	0.140785	0.147909	0.13632	0.147272	0.138233	0.226891	0.14977	0.14516	0.143008
