	S001	S002	S003	S004	S005	S006	S007	S008	S009	S010	S011	S012	S013	S014	S015	S016	S017	S018	S019	S020	S021	S022	S023	S024	S025	S026	S027	S028	S029	S030	S031	S032	S033	S034	S035	S036	S037	S038	S039	S040	S041	S042	S043	S044	S045	S046	S047	S048	S049	S050	S051	S052	S053	S054	S055	S056	S057	S058	S059	S060	S061	S062	S063	S064	S065	S066	S067	S068	S069	S070	S071	S072	S073	S074	S075	S076	S077	S078	S079	S080	S081	S082	S083	S084	S085	S086	S087	S088	S089	S090	S091	S092	S093	S094	S095	S096	S097	S098	S099	S100
S027	0.221287	0.211527	0.247014	0.29085	0.285456	0.264315	0.222693	0.246347	0.276394	0.253663	0.233483	0.286895	0.254529	0.257211	0.236533	0.272576	0.287	0.264446	0.243349	0.2496	0.232635	0.255346	0.254485	0.243387	0.292502	0.249481	0	0.238245	0.265407	0.250507	0.324568	0.24553	0.288856	0.302054	0.288853	0.258587	0.272374	0.238325	0.271509	0.242829	0.300417	0.278042	0.252806	0.209274	0.258499	0.269764	0.368082	0.259777	0.266065	0.197633	0.257952	0.249153	0.246056	0.273321	0.255354	0.258863	0.297115	0.247912	0.248212	0.230612	0.257494	0.270126	0.280343	0.23941	0.255091	0.245706	0.273706	0.277766	0.258065	0.271851	0.281153	0.281353	0.227292	0.238298	0.247166	0.258983	0.297729	0.26936	0.261116	0.253467	0.246317	0.245884	0.217147	0.303933	0.263493	0.209262	0.219407	0.243856	0.246093	0.319551	0.24996	0.271845	0.254257	0.252153	0.249186	0.272668	0.281801	0.271604	0.317698	0.248958
S028	0.202939	0.241342	0.243604	0.282833	0.257429	0.2582	0.218971	0.263355	0.272292	0.245407	0.238665	0.265446	0.278422	0.240309	0.234017	0.260533	0.260978	0.251682	0.238761	0.240667	0.228327	0.255453	0.241603	0.247216	0.274934	0.235665	0.238245	0	0.258146	0.232366	0.316964	0.242717	0.279096	0.291028	0.277549	0.252309	0.258773	0.228322	0.274495	0.234876	0.297458	0.266233	0.22732	0.212006	0.255016	0.254422	0.360276	0.258222	0.252621	0.233608	0.246507	0.23716	0.237167	0.256642	0.249808	0.248545	0.287679	0.233111	0.230485	0.244891	0.281008	0.261906	0.268587	0.218366	0.235397	0.241901	0.275511	0.270457	0.259191	0.271379	0.276917	0.270131	0.159906	0.247472	0.222851	0.306074	0.296754	0.247083	0.255557	0.247623	0.23025	0.242188	0.24432	0.294607	0.273468	0.224894	0.220146	0.240076	0.231431	0.30971	0.253138	0.267262	0.244827	0.24391	0.238027	0.266201	0.207558	0.263419	0.313897	0.245195
S029	0.221297	0.229216	0.221742	0.278347	0.266987	0.23831	0.214906	0.256428	0.259569	0.237251	0.229379	0.260444	0.258433	0.238956	0.217146	0.262956	0.262385	0.263236	0.221984	0.230252	0.218817	0.257446	0.224947	0.199129	0.26985	0.220623	0.265407	0.258146	0	0.230236	0.309059	0.231076	0.273228	0.284236	0.243773	0.236513	0.23872	0.235337	0.263707	0.217135	0.272832	0.247654	0.234761	0.201137	0.251521	0.252627	0.350043	0.246545	0.208049	0.246771	0.231373	0.24127	0.226501	0.242933	0.242853	0.214163	0.271138	0.226864	0.214832	0.234716	0.286562	0.241225	0.2649	0.228418	0.218997	0.229627	0.258209	0.253553	0.267412	0.246663	0.261333	0.26211	0.255653	0.237318	0.231278	0.295071	0.265088	0.251003	0.239964	0.25451	0.216499	0.256082	0.244276	0.290692	0.268927	0.250567	0.223085	0.221835	0.18997	0.312473	0.246101	0.250904	0.236647	0.218998	0.224316	0.248118	0.264829	0.254621	0.274205	0.231016
S030	0.205639	0.217851	0.203809	0.260754	0.238431	0.228355	0.18924	0.244592	0.247392	0.22118	0.210241	0.249193	0.257558	0.220865	0.210257	0.249042	0.246118	0.246089	0.203205	0.213269	0.199781	0.226291	0.22448	0.222974	0.256766	0.212929	0.250507	0.232366	0.230236	0	0.299631	0.209364	0.268344	0.273653	0.254213	0.23272	0.219612	0.225407	0.24737	0.203337	0.278767	0.245946	0.219765	0.201199	0.241224	0.22856	0.327754	0.224762	0.227344	0.231206	0.227722	0.217284	0.214042	0.241443	0.232236	0.216837	0.25589	0.213353	0.201083	0.213433	0.272754	0.234181	0.247713	0.210062	0.229512	0.211738	0.250636	0.241312	0.262498	0.230225	0.251982	0.220577	0.236464	0.214973	0.214477	0.283119	0.265021	0.226057	0.228482	0.227933	0.208177	0.229671	0.228523	0.281015	0.251111	0.231628	0.202292	0.20257	0.20315	0.252939	0.243516	0.227715	0.214227	0.221343	0.210201	0.230692	0.240409	0.255468	0.273275	0.215556
S031	0.286282	0.294835	0.299118	0.324705	0.328022	0.308632	0.273665	0.318985	0.311573	0.309059	0.290976	0.3282	0.321509	0.274806	0.290306	0.311344	0.329366	0.325341	0.287416	0.268073	0.271091	0.321118	0.292778	0.29358	0.336039	0.275674	0.324568	0.316964	0.309059	0.299631	0	0.292465	0.312796	0.289759	0.333685	0.315523	0.316806	0.309915	0.319915	0.257858	0.274353	0.318333	0.310538	0.291709	0.314077	0.317448	0.396064	0.310736	0.293574	0.309441	0.301505	0.295215	0.288942	0.318803	0.306277	0.304165	0.331057	0.266778	0.288335	0.28771	0.330266	0.311265	0.302458	0.27737	0.301118	0.286306	0.32204	0.317063	0.332287	0.314626	0.332239	0.327397	0.314794	0.30875	0.299488	0.345151	0.341071	0.315448	0.29864	0.305618	0.299342	0.304782	0.318332	0.35145	0.317289	0.310549	0.285784	0.292692	0.295216	0.353718	0.319245	0.318276	0.298403	0.300298	0.299347	0.318038	0.325012	0.314729	0.319366	0.293325
S032	0.195294	0.202823	0.223527	0.257795	0.257613	0.231778	0.191899	0.232284	0.246111	0.227175	0.189998	0.247002	0.253033	0.233311	0.205975	0.249186	0.25328	0.251953	0.200486	0.216854	0.200101	0.242783	0.211269	0.204945	0.258812	0.21491	0.24553	0.242717	0.231076	0.209364	0.292465	0	0.251361	0.277969	0.25674	0.222811	0.234559	0.211312	0.240776	0.200849	0.272921	0.242796	0.231608	0.196133	0.242045	0.230727	0.334951	0.225686	0.228378	0.231127	0.21887	0.224722	0.203087	0.251195	0.226076	0.23001	0.238928	0.202611	0.186642	0.199017	0.271424	0.233431	0.242091	0.197326	0.236338	0.211855	0.245857	0.228115	0.254998	0.241347	0.249213	0.252336	0.247014	0.230002	0.224488	0.280895	0.278168	0.229967	0.221684	0.220152	0.208031	0.231751	0.24348	0.260057	0.215275	0.231011	0.213434	0.218119	0.207378	0.290179	0.239313	0.235881	0.220459	0.216589	0.21073	0.231482	0.251929	0.22763	0.266424	0.216974
S033	0.253465	0.242363	0.269985	0.308835	0.288039	0.279983	0.257404	0.287414	0.291041	0.274712	0.262632	0.297514	0.294795	0.268119	0.230265	0.283934	0.30126	0.293095	0.255966	0.259264	0.250458	0.286555	0.254012	0.250354	0.308353	0.26067	0.288856	0.279096	0.273228	0.268344	0.312796	0.251361	0	0.309351	0.297448	0.281705	0.283237	0.271585	0.301277	0.21748	0.292385	0.27713	0.276739	0.23726	0.282409	0.281786	0.377189	0.278451	0.262315	0.2487	0.273476	0.271507	0.223237	0.29485	0.275614	0.264696	0.285853	0.229178	0.255019	0.258709	0.311972	0.284685	0.282291	0.209817	0.279653	0.265442	0.295208	0.287816	0.308589	0.294958	0.293749	0.289889	0.29284	0.271381	0.264212	0.316056	0.320129	0.283503	0.271987	0.284701	0.26038	0.282992	0.284014	0.320981	0.283433	0.283895	0.264937	0.267176	0.267479	0.325221	0.280502	0.28885	0.264702	0.254206	0.271057	0.279074	0.296794	0.258758	0.332007	0.253385
S034	0.271183	0.272652	0.278276	0.311461	0.311385	0.289249	0.261639	0.280736	0.302586	0.29025	0.256386	0.312572	0.303498	0.277506	0.275058	0.291798	0.216221	0.241271	0.271677	0.273095	0.263906	0.289648	0.279536	0.279752	0.308919	0.263186	0.302054	0.291028	0.284236	0.273653	0.289759	0.277969	0.309351	0	0.311959	0.277488	0.285252	0.280974	0.30393	0.23764	0.29525	0.30049	0.282559	0.26525	0.284439	0.29204	0.383864	0.286506	0.277689	0.293058	0.281837	0.281928	0.256803	0.303204	0.287425	0.277789	0.318993	0.270347	0.265201	0.272022	0.316814	0.295295	0.293913	0.272513	0.282798	0.265596	0.301694	0.300184	0.309078	0.302953	0.281448	0.280418	0.283241	0.287375	0.279261	0.328258	0.320045	0.292047	0.293442	0.289919	0.277137	0.296689	0.290016	0.328967	0.306575	0.291658	0.267853	0.273299	0.274379	0.341098	0.295267	0.294405	0.279264	0.274539	0.277453	0.263561	0.307758	0.233137	0.323134	0.270315
S035	0.254909	0.252781	0.263866	0.284342	0.291831	0.266162	0.246631	0.279355	0.281698	0.253285	0.250641	0.294829	0.295753	0.264879	0.251699	0.288054	0.29795	0.293077	0.254004	0.261537	0.252517	0.279614	0.255668	0.235432	0.297102	0.236768	0.288853	0.277549	0.243773	0.254213	0.333685	0.25674	0.297448	0.311959	0	0.271352	0.271108	0.266483	0.287185	0.246949	0.261051	0.286886	0.253186	0.249375	0.281608	0.27756	0.37138	0.262918	0.250176	0.274217	0.262549	0.267857	0.24292	0.290223	0.26227	0.259027	0.307277	0.256272	0.25346	0.261374	0.302824	0.274944	0.289565	0.239573	0.270426	0.243711	0.271001	0.279581	0.299457	0.28446	0.291911	0.272542	0.276141	0.274414	0.254698	0.317423	0.309832	0.272347	0.254036	0.270864	0.257952	0.269784	0.28105	0.316311	0.281215	0.265492	0.254334	0.248881	0.236935	0.329185	0.262624	0.265964	0.262481	0.263912	0.23681	0.281126	0.286908	0.281541	0.326736	0.261305
S036	0.221748	0.216919	0.241407	0.275179	0.270479	0.251309	0.219232	0.23807	0.259537	0.225776	0.234101	0.263948	0.267525	0.242144	0.21922	0.263837	0.257044	0.262556	0.226519	0.232748	0.225711	0.250368	0.230901	0.214627	0.279919	0.230098	0.258587	0.252309	0.236513	0.23272	0.315523	0.222811	0.281705	0.277488	0.271352	0	0.251366	0.224933	0.245947	0.223253	0.281463	0.232841	0.246255	0.205036	0.245571	0.246346	0.336353	0.24843	0.241387	0.243626	0.235999	0.236872	0.225107	0.264661	0.246653	0.240145	0.283478	0.233811	0.225029	0.229393	0.288625	0.24735	0.263693	0.227546	0.241764	0.228319	0.258758	0.267784	0.263285	0.266903	0.264796	0.266176	0.261407	0.239249	0.239232	0.291388	0.288303	0.251674	0.250935	0.246876	0.223257	0.256861	0.249415	0.2761	0.274455	0.249641	0.228053	0.230294	0.204017	0.283653	0.248708	0.25712	0.24141	0.231979	0.222916	0.255074	0.269179	0.213011	0.291391	0.228279
S037	0.218403	0.227138	0.223914	0.280756	0.270755	0.223887	0.211002	0.257591	0.264068	0.246713	0.235853	0.267311	0.269553	0.244328	0.232441	0.263235	0.272854	0.262374	0.228298	0.231373	0.222584	0.243484	0.243885	0.23128	0.283384	0.236769	0.272374	0.258773	0.23872	0.219612	0.316806	0.234559	0.283237	0.285252	0.271108	0.251366	0	0.245281	0.267847	0.230613	0.293487	0.257194	0.238128	0.211517	0.256749	0.248978	0.352801	0.244694	0.23642	0.249368	0.241201	0.232937	0.237421	0.270542	0.247046	0.237771	0.282752	0.22836	0.225903	0.238328	0.289496	0.255569	0.261759	0.20953	0.233977	0.234808	0.266827	0.255513	0.281333	0.267118	0.263046	0.230261	0.264136	0.230477	0.245835	0.300648	0.287913	0.248431	0.245972	0.25213	0.220277	0.255108	0.241999	0.297192	0.256699	0.25555	0.225522	0.233873	0.235927	0.310546	0.230215	0.251589	0.226725	0.243583	0.229903	0.252251	0.261824	0.263071	0.310696	0.235319
S038	0.212364	0.213857	0.231141	0.27106	0.265188	0.238514	0.203718	0.217318	0.247903	0.241254	0.228712	0.257342	0.260124	0.233703	0.190214	0.256792	0.26681	0.261591	0.219047	0.230993	0.208989	0.251461	0.230344	0.230814	0.271691	0.211954	0.238325	0.228322	0.235337	0.225407	0.309915	0.211312	0.271585	0.280974	0.266483	0.224933	0.245281	0	0.262514	0.212649	0.280286	0.247143	0.242255	0.218232	0.241399	0.229701	0.348489	0.231583	0.242672	0.236034	0.217833	0.234984	0.220104	0.244639	0.240702	0.233771	0.254006	0.221762	0.218361	0.207675	0.283069	0.239366	0.260164	0.223293	0.22448	0.216581	0.249744	0.249519	0.270768	0.249155	0.267943	0.2631	0.242549	0.244832	0.219504	0.275889	0.278959	0.236195	0.236741	0.240708	0.223238	0.246682	0.241003	0.281665	0.259662	0.227319	0.225642	0.225546	0.224266	0.292294	0.238667	0.24954	0.215451	0.22589	0.219857	0.252831	0.241303	0.256097	0.290372	0.233916
S039	0.244899	0.241744	0.247993	0.268478	0.291639	0.273612	0.241822	0.277782	0.255619	0.257754	0.251398	0.275318	0.291644	0.260687	0.252505	0.280722	0.288043	0.273554	0.242098	0.243687	0.246277	0.270431	0.257835	0.249046	0.300321	0.24801	0.271509	0.274495	0.263707	0.24737	0.319915	0.240776	0.301277	0.30393	0.287185	0.245947	0.267847	0.262514	0	0.243838	0.308304	0.283169	0.262185	0.232111	0.269892	0.266649	0.360149	0.266495	0.254334	0.238392	0.262708	0.264289	0.251899	0.290576	0.269352	0.259555	0.293445	0.242858	0.239551	0.258275	0.290546	0.272304	0.277087	0.245711	0.268936	0.246245	0.281428	0.275359	0.296319	0.279945	0.289834	0.2658	0.279894	0.26737	0.24108	0.313493	0.306153	0.252666	0.265931	0.251458	0.243144	0.270568	0.263237	0.313795	0.270795	0.269561	0.254624	0.232397	0.234951	0.318218	0.274897	0.274954	0.249827	0.261819	0.249448	0.266974	0.288162	0.269886	0.321747	0.241118
S040	0.182787	0.182667	0.208887	0.255593	0.232281	0.222741	0.193815	0.225454	0.216505	0.200644	0.207477	0.24918	0.247191	0.199116	0.184805	0.235492	0.236128	0.239466	0.185057	0.198095	0.192803	0.232385	0.208157	0.198849	0.256933	0.19578	0.242829	0.234876	0.217135	0.203337	0.257858	0.200849	0.21748	0.23764	0.246949	0.223253	0.230613	0.212649	0.243838	0	0.233731	0.240066	0.205446	0.193483	0.232456	0.221443	0.336192	0.213267	0.212832	0.212978	0.213572	0.215105	0.172276	0.240976	0.224112	0.218096	0.238988	0.184197	0.191623	0.194622	0.254927	0.226789	0.240464	0.164779	0.209372	0.195368	0.232202	0.236991	0.250662	0.224368	0.237876	0.233777	0.235949	0.20536	0.205245	0.256125	0.267551	0.223457	0.218092	0.21991	0.194773	0.225583	0.21846	0.267951	0.237868	0.215074	0.191538	0.201803	0.19468	0.272162	0.214222	0.234463	0.212044	0.191933	0.210911	0.227547	0.241177	0.220482	0.273276	0.186619
S041	0.270666	0.273886	0.282786	0.308586	0.303418	0.291001	0.26844	0.295341	0.300904	0.289557	0.276937	0.300432	0.294685	0.276518	0.258245	0.288518	0.312579	0.306192	0.267795	0.271837	0.273029	0.282074	0.271871	0.271271	0.316127	0.24567	0.300417	0.297458	0.272832	0.278767	0.274353	0.272921	0.292385	0.29525	0.261051	0.281463	0.293487	0.280286	0.308304	0.233731	0	0.30234	0.281214	0.267911	0.294509	0.282189	0.384642	0.291407	0.286604	0.278443	0.285064	0.282424	0.252416	0.306853	0.273567	0.274522	0.309487	0.259255	0.273423	0.270856	0.307556	0.293089	0.303403	0.250229	0.273376	0.244537	0.291447	0.29331	0.314272	0.302841	0.304552	0.296959	0.2937	0.2873	0.273424	0.326661	0.320467	0.291443	0.291544	0.292761	0.270651	0.280325	0.29146	0.33055	0.302545	0.274512	0.274792	0.26676	0.256163	0.336354	0.274762	0.299981	0.281238	0.250539	0.268872	0.279106	0.296745	0.290833	0.310571	0.279002
S042	0.233107	0.236493	0.250522	0.288665	0.280186	0.259571	0.229359	0.272346	0.259599	0.255989	0.235825	0.270099	0.278246	0.258219	0.236609	0.274026	0.282587	0.278701	0.240092	0.235159	0.232165	0.261593	0.241409	0.249353	0.287134	0.241188	0.278042	0.266233	0.247654	0.245946	0.318333	0.242796	0.27713	0.30049	0.286886	0.232841	0.257194	0.247143	0.283169	0.240066	0.30234	0	0.249301	0.232626	0.263652	0.255199	0.358045	0.254546	0.217504	0.258171	0.246597	0.250188	0.237798	0.259825	0.258182	0.248621	0.284933	0.243041	0.238918	0.246188	0.29239	0.260075	0.273061	0.241267	0.255143	0.237346	0.259042	0.269748	0.281613	0.264553	0.283656	0.268897	0.270966	0.250666	0.248353	0.302273	0.294805	0.258874	0.241709	0.260046	0.232536	0.26571	0.261367	0.292163	0.278652	0.261269	0.245534	0.232083	0.237729	0.306149	0.259578	0.266697	0.246403	0.244678	0.230823	0.271057	0.278225	0.278123	0.307223	0.234373
S043	0.206833	0.215752	0.234903	0.258386	0.261904	0.237477	0.214766	0.240187	0.261848	0.233765	0.227077	0.258764	0.267899	0.227471	0.214998	0.225154	0.269569	0.255069	0.215978	0.226413	0.211338	0.246137	0.229494	0.228685	0.269804	0.225604	0.252806	0.22732	0.234761	0.219765	0.310538	0.231608	0.276739	0.282559	0.253186	0.246255	0.238128	0.242255	0.262185	0.205446	0.281214	0.249301	0	0.207377	0.251115	0.242962	0.347376	0.246543	0.236426	0.237033	0.237837	0.232028	0.229007	0.253339	0.237983	0.218205	0.279795	0.224819	0.219118	0.229796	0.265265	0.239417	0.26179	0.221627	0.226371	0.217299	0.232302	0.225947	0.277028	0.246489	0.258698	0.237582	0.232737	0.23276	0.231119	0.293339	0.287047	0.226561	0.235679	0.234385	0.221119	0.231149	0.223652	0.283204	0.26878	0.230515	0.195456	0.218045	0.211249	0.299269	0.229651	0.248344	0.238082	0.226377	0.224743	0.245033	0.25025	0.262726	0.291059	0.231398
S044	0.171801	0.187607	0.195224	0.255709	0.24637	0.202675	0.182807	0.224588	0.236366	0.208822	0.195848	0.240797	0.230532	0.210657	0.190579	0.234401	0.240007	0.239323	0.186195	0.198099	0.18134	0.221343	0.188872	0.197019	0.247704	0.199334	0.209274	0.212006	0.201137	0.201199	0.291709	0.196133	0.23726	0.26525	0.249375	0.205036	0.211517	0.218232	0.232111	0.193483	0.267911	0.232626	0.207377	0	0.222216	0.218848	0.3316	0.2079	0.210585	0.200952	0.207312	0.207036	0.19191	0.235908	0.214636	0.20939	0.249508	0.193899	0.196029	0.19372	0.251078	0.217185	0.234245	0.182086	0.204061	0.195337	0.229725	0.225932	0.248996	0.237282	0.24607	0.233679	0.211735	0.205799	0.216985	0.273714	0.263331	0.216283	0.216154	0.213399	0.191303	0.217675	0.20405	0.266135	0.245662	0.190082	0.190146	0.205254	0.185701	0.290717	0.222861	0.219917	0.207932	0.195528	0.210266	0.22779	0.242658	0.238936	0.276009	0.204226
S045	0.216195	0.238357	0.241847	0.280803	0.278061	0.251687	0.216749	0.259659	0.247802	0.251673	0.242657	0.181007	0.268372	0.241453	0.231696	0.257561	0.266406	0.223414	0.227655	0.228502	0.231641	0.256259	0.237608	0.239175	0.277108	0.221047	0.258499	0.255016	0.251521	0.241224	0.314077	0.242045	0.282409	0.284439	0.281608	0.245571	0.256749	0.241399	0.269892	0.232456	0.294509	0.263652	0.251115	0.222216	0	0.258239	0.336284	0.24798	0.238696	0.238123	0.226303	0.244	0.223767	0.25949	0.238955	0.230514	0.278083	0.224202	0.221624	0.23566	0.287769	0.260062	0.249996	0.222294	0.250126	0.233999	0.269933	0.263642	0.278694	0.267652	0.26695	0.256689	0.265943	0.24587	0.244648	0.280364	0.287119	0.246517	0.245951	0.256888	0.22993	0.251845	0.258958	0.296234	0.274595	0.256351	0.223028	0.233399	0.222107	0.282033	0.255571	0.257868	0.233405	0.242626	0.236564	0.261451	0.251123	0.264293	0.306301	0.237227
S046	0.216773	0.22903	0.239207	0.277803	0.26826	0.246652	0.219335	0.251224	0.253656	0.245425	0.240572	0.27034	0.245228	0.23332	0.201939	0.25646	0.270595	0.262971	0.214125	0.223422	0.224586	0.23497	0.226993	0.24054	0.272649	0.224371	0.269764	0.254422	0.252627	0.22856	0.317448	0.230727	0.281786	0.29204	0.27756	0.246346	0.248978	0.229701	0.266649	0.221443	0.282189	0.255199	0.242962	0.218848	0.258239	0	0.352556	0.251045	0.232322	0.2426	0.241269	0.244214	0.231586	0.26647	0.235639	0.243961	0.226217	0.233717	0.217839	0.214331	0.283412	0.253192	0.248494	0.225664	0.245146	0.211093	0.267763	0.26902	0.273603	0.249826	0.251611	0.267088	0.264893	0.241728	0.223055	0.299979	0.294648	0.248339	0.246492	0.242237	0.205994	0.255047	0.260996	0.287924	0.263158	0.243257	0.224426	0.227363	0.224805	0.308156	0.257402	0.260719	0.233876	0.216012	0.230702	0.26326	0.262846	0.26796	0.298568	0.228039
S047	0.331128	0.33072	0.318956	0.374306	0.365861	0.319597	0.316203	0.35414	0.362396	0.348078	0.337015	0.363762	0.371687	0.3505	0.330997	0.36388	0.371146	0.365981	0.295922	0.339598	0.324285	0.328864	0.340177	0.341546	0.375821	0.338161	0.368082	0.360276	0.350043	0.327754	0.396064	0.334951	0.377189	0.383864	0.37138	0.336353	0.352801	0.348489	0.360149	0.336192	0.384642	0.358045	0.347376	0.3316	0.336284	0.352556	0	0.348207	0.346265	0.351529	0.348856	0.339507	0.336264	0.36192	0.350538	0.343302	0.366144	0.335095	0.335369	0.337912	0.379116	0.344936	0.353424	0.339775	0.346203	0.339711	0.368981	0.36137	0.373785	0.362826	0.346741	0.362222	0.354413	0.336173	0.348021	0.367214	0.381489	0.34996	0.331298	0.356706	0.332241	0.354726	0.352972	0.388403	0.32045	0.354973	0.331509	0.342327	0.329026	0.314163	0.354796	0.360965	0.335872	0.331436	0.299113	0.355837	0.365333	0.37001	0.392762	0.343682
S048	0.21182	0.22755	0.227414	0.265795	0.270131	0.242621	0.212228	0.24751	0.255345	0.227305	0.23272	0.273592	0.268062	0.212281	0.221762	0.261319	0.27082	0.252255	0.20022	0.230829	0.215842	0.241302	0.227002	0.223155	0.266174	0.2262	0.259777	0.258222	0.246545	0.224762	0.310736	0.225686	0.278451	0.286506	0.262918	0.24843	0.244694	0.231583	0.266495	0.213267	0.291407	0.254546	0.246543	0.2079	0.24798	0.251045	0.348207	0	0.240955	0.244773	0.231558	0.233504	0.219355	0.247625	0.234578	0.232494	0.270426	0.220734	0.224371	0.227589	0.259984	0.248979	0.251814	0.23	0.241182	0.224563	0.262298	0.238009	0.273715	0.260585	0.268225	0.264909	0.258251	0.240754	0.243441	0.288757	0.285703	0.252028	0.242556	0.251256	0.220671	0.256911	0.252887	0.292629	0.268629	0.246235	0.219666	0.228474	0.220096	0.307484	0.234033	0.244991	0.234524	0.236648	0.222229	0.252261	0.264668	0.267931	0.302579	0.236418
S049	0.197941	0.22282	0.226292	0.277715	0.264137	0.240978	0.216573	0.252048	0.230286	0.23565	0.217369	0.262771	0.251064	0.239247	0.21741	0.260231	0.258491	0.251284	0.215737	0.210288	0.213644	0.245633	0.226172	0.210044	0.254838	0.211471	0.266065	0.252621	0.208049	0.227344	0.293574	0.228378	0.262315	0.277689	0.250176	0.241387	0.23642	0.242672	0.254334	0.212832	0.286604	0.217504	0.236426	0.210585	0.238696	0.232322	0.346265	0.240955	0	0.236344	0.226111	0.22836	0.212626	0.252	0.235615	0.231593	0.277017	0.217145	0.213147	0.232047	0.266355	0.252498	0.240726	0.221765	0.230738	0.208529	0.256963	0.254887	0.272482	0.243927	0.258711	0.244961	0.251826	0.243575	0.220812	0.288873	0.26364	0.247085	0.219514	0.247277	0.210802	0.241395	0.241385	0.289562	0.262314	0.245129	0.228153	0.22503	0.196217	0.298828	0.242971	0.253487	0.233419	0.227372	0.229663	0.254721	0.254558	0.255123	0.295904	0.219859
S050	0.208381	0.220168	0.221093	0.276325	0.257009	0.246833	0.203188	0.254828	0.245989	0.235133	0.215478	0.26704	0.266918	0.246516	0.215996	0.256469	0.268338	0.253684	0.230869	0.219097	0.214953	0.247757	0.224365	0.231351	0.277642	0.221197	0.197633	0.233608	0.246771	0.231206	0.309441	0.231127	0.2487	0.293058	0.274217	0.243626	0.249368	0.236034	0.238392	0.212978	0.278443	0.258171	0.237033	0.200952	0.238123	0.2426	0.351529	0.244773	0.236344	0	0.233179	0.234973	0.221725	0.263449	0.229261	0.226229	0.279647	0.222328	0.222087	0.227248	0.263219	0.252212	0.26083	0.214229	0.235803	0.226173	0.268658	0.259858	0.267846	0.25707	0.263734	0.259262	0.233681	0.228949	0.236448	0.281838	0.284859	0.243194	0.241741	0.238985	0.221542	0.237011	0.229391	0.2701	0.255107	0.217859	0.214954	0.227026	0.221223	0.303666	0.239436	0.256621	0.231097	0.233333	0.235416	0.252901	0.261967	0.258819	0.302565	0.22404
S051	0.206081	0.213931	0.225932	0.273793	0.250915	0.236032	0.211781	0.247506	0.246987	0.215605	0.2242	0.258298	0.237057	0.231635	0.210791	0.248448	0.247596	0.240562	0.213329	0.226423	0.214898	0.235565	0.219857	0.210204	0.264971	0.210125	0.257952	0.246507	0.231373	0.227722	0.301505	0.21887	0.273476	0.281837	0.262549	0.235999	0.241201	0.217833	0.262708	0.213572	0.285064	0.246597	0.237837	0.207312	0.226303	0.241269	0.348856	0.231558	0.226111	0.233179	0	0.231964	0.216522	0.25223	0.234293	0.229803	0.265777	0.21392	0.211266	0.215547	0.274846	0.17843	0.260891	0.209882	0.234815	0.210563	0.249694	0.238547	0.271036	0.239963	0.257244	0.256827	0.243703	0.224312	0.224913	0.262006	0.274832	0.228068	0.219964	0.238525	0.203389	0.243199	0.235167	0.289046	0.256931	0.246214	0.21781	0.217292	0.216419	0.298057	0.240905	0.253765	0.223082	0.223258	0.223145	0.23969	0.232728	0.258492	0.294807	0.221048
S052	0.208103	0.207466	0.223138	0.256806	0.258503	0.235481	0.201123	0.248697	0.251023	0.229015	0.21784	0.265784	0.253671	0.232627	0.212214	0.25456	0.268078	0.236694	0.215457	0.210923	0.216959	0.241025	0.23083	0.230436	0.268679	0.222159	0.249153	0.23716	0.24127	0.217284	0.295215	0.224722	0.271507	0.281928	0.267857	0.236872	0.232937	0.234984	0.264289	0.215105	0.282424	0.250188	0.232028	0.207036	0.244	0.244214	0.339507	0.233504	0.22836	0.234973	0.231964	0	0.224227	0.255665	0.240356	0.219523	0.275707	0.209908	0.21678	0.22323	0.280861	0.248393	0.24951	0.218794	0.239539	0.218265	0.241186	0.256359	0.268082	0.252874	0.263451	0.260251	0.253886	0.233669	0.235202	0.269174	0.286225	0.241613	0.23661	0.222351	0.221132	0.248898	0.252146	0.284559	0.263656	0.236548	0.220733	0.227538	0.226917	0.292756	0.237915	0.236439	0.230713	0.226367	0.227262	0.247525	0.263468	0.257492	0.299815	0.223093
S053	0.185896	0.207847	0.195738	0.262281	0.253651	0.226432	0.198926	0.233023	0.238513	0.19119	0.193761	0.241803	0.251111	0.225108	0.187022	0.239745	0.235728	0.238521	0.203197	0.207192	0.202483	0.243673	0.208529	0.186344	0.24333	0.198905	0.246056	0.237167	0.226501	0.214042	0.288942	0.203087	0.223237	0.256803	0.24292	0.225107	0.237421	0.220104	0.251899	0.172276	0.252416	0.237798	0.229007	0.19191	0.223767	0.231586	0.336264	0.219355	0.212626	0.221725	0.216522	0.224227	0	0.232528	0.214908	0.222712	0.239976	0.186015	0.20331	0.209757	0.258823	0.227909	0.246894	0.17347	0.2235	0.20306	0.234515	0.240896	0.257809	0.24857	0.244499	0.244361	0.241253	0.227339	0.215909	0.281564	0.274589	0.223532	0.206914	0.233343	0.198256	0.237781	0.235511	0.270145	0.246581	0.22466	0.208317	0.207975	0.210237	0.269955	0.232738	0.226919	0.222935	0.207652	0.211872	0.227491	0.251771	0.213563	0.286148	0.209996
