SampleID	vaginal_1	vaginal_2	vaginal_3	vaginal_4	vaginal_5	vaginal_6	vaginal_7	vaginal_8	vaginal_9	vaginal_10	vaginal_11	vaginal_12	vaginal_13	vaginal_14	vaginal_15	vaginal_16	vaginal_17	vaginal_18	vaginal_19	vaginal_20	vaginal_21	vaginal_22	vaginal_23	vaginal_24	vaginal_25	vaginal_26	vaginal_27	vaginal_28	vaginal_29	vaginal_30	vaginal_31	vaginal_32	vaginal_33	vaginal_34	vaginal_35	vaginal_36	vaginal_37	vaginal_38	vaginal_39	vaginal_40	vaginal_41	vaginal_42	vaginal_43	vaginal_44	vaginal_45	vaginal_46	vaginal_47	vaginal_48	vaginal_49	vaginal_50	vaginal_51	vaginal_52	vaginal_53	vaginal_54	vaginal_55	vaginal_56	vaginal_57	vaginal_58	vaginal_59	vaginal_60	vaginal_61	vaginal_62	vaginal_63	vaginal_64	vaginal_65	vaginal_66	vaginal_67	vaginal_68	vaginal_69	vaginal_70	vaginal_71	vaginal_72	vaginal_73	vaginal_74	vaginal_75	vaginal_76	vaginal_77	vaginal_78	vaginal_79	vaginal_80	vaginal_81	vaginal_82	vaginal_83	vaginal_84	vaginal_85	vaginal_86	vaginal_87	vaginal_88	vaginal_89	vaginal_90	vaginal_91	vaginal_92	vaginal_93	vaginal_94	vaginal_95	vaginal_96	vaginal_97	vaginal_98	vaginal_99	vaginal_100
vaginal_26	0.917237	0.942665	0.949689	0.906786	0.959745	0.961767	0.973009	0.760345	0.845224	0.877925	0.916635	0.850349	0.880698	0.942553	0.922921	0.873203	0.923638	0.982833	0.896758	0.929587	0.972241	0.843376	0.874703	0.949704	0.890886	0	0.906953	0.922182	0.86252	0.948078	0.973238	0.859033	0.87678	0.888655	0.841734	0.936729	0.954542	0.815293	0.892121	0.94665	0.830876	0.917998	0.894723	0.798348	0.893682	0.853197	0.942838	0.916139	0.876253	0.92196	0.778199	0.820853	0.930098	0.964838	0.895571	0.926515	0.901637	0.908999	0.960967	0.8581	0.8997	0.98139	0.852836	0.918836	0.945436	0.854041	0.880922	0.817508	0.883864	0.901129	0.89112	0.915822	0.935606	0.816217	0.946398	0.884422	0.892765	0.912592	0.870385	0.892933	0.980266	0.897777	0.919319	0.854883	0.928269	0.896055	0.874967	1	0.941179	0.902432	0.935853	0.951518	0.985783	0.810268	0.914904	0.852632	0.931218	0.87666	0.884919	0.775319
vaginal_27	0.81041	0.83957	0.894248	0.872362	0.948286	0.809228	0.927688	0.872822	0.887311	0.788404	0.876788	0.893725	0.779898	0.891649	0.927056	0.861524	0.884242	0.934977	0.76347	0.877557	0.790313	0.965893	0.851587	0.874103	0.865432	0.906953	0	0.899809	0.801266	0.979199	0.950976	0.865651	0.8965	0.798805	0.917052	0.787493	0.961492	0.857734	0.923336	0.940256	0.858295	0.963763	0.860506	0.919787	0.850168	0.790609	0.858109	0.885356	0.885176	0.937594	0.867452	0.857381	0.88417	0.714856	0.952305	0.945127	0.91443	0.832657	0.930629	0.94122	0.754132	0.946062	0.87921	0.837558	0.831246	0.828522	0.936323	0.890642	0.792584	0.843917	0.802711	0.88049	0.956213	0.891366	0.921656	0.77952	0.840345	0.897359	0.865039	0.793009	0.89429	0.793477	0.924802	0.871597	0.848034	0.867982	0.920771	0.915066	0.876922	0.924624	0.95354	0.933087	0.921374	0.797904	0.874431	0.96581	0.897739	0.853732	0.884315	0.848783
vaginal_28	0.823823	0.91149	0.927281	0.933789	0.93347	0.893321	0.886646	0.912607	0.87544	0.957016	0.869031	0.956215	0.847129	0.931615	0.858751	0.809561	0.953863	0.873478	0.892133	0.863356	0.838228	0.993321	0.751619	0.889576	0.904092	0.922182	0.899809	0	0.916877	0.975477	0.95557	0.872253	0.922517	0.885161	0.89295	0.881629	0.890384	0.903825	0.849355	0.913765	0.881502	0.921974	0.736102	0.838997	0.857729	0.83825	0.883816	0.904516	0.925069	0.897415	0.925595	0.880081	0.854989	0.904124	0.99115	0.897037	0.892033	0.86154	0.923043	0.916201	0.879305	0.826685	0.952585	0.886898	0.859927	0.718701	0.818892	0.851066	0.8781	0.926426	0.815617	0.884385	0.968119	0.75111	0.953425	0.869356	0.860903	0.731754	0.815968	0.857776	0.987539	0.873418	0.827294	0.773633	0.916558	0.857669	0.962411	0.857857	0.785907	0.835564	0.897931	0.895671	0.952136	0.876383	0.920839	0.917539	0.834423	0.902544	0.819334	0.952715
vaginal_29	0.8187	0.749308	0.899357	0.928842	0.943983	0.852306	0.916509	0.867552	0.847955	0.754017	0.825665	0.807579	0.915068	0.873567	0.868599	0.83607	0.920132	0.898189	0.830423	0.905054	0.814334	0.956668	0.85348	0.950811	0.81068	0.86252	0.801266	0.916877	0	0.944856	0.951819	0.766977	0.935591	0.895357	0.912397	0.95008	0.923549	0.89121	0.783505	0.951565	0.837688	0.83771	0.919957	0.788578	0.892339	0.795249	0.82742	0.88864	0.868988	0.928816	0.907177	0.912494	0.924441	0.803466	0.930611	0.92177	0.925171	0.876155	0.946151	0.917347	0.859882	0.924872	0.885769	0.906193	0.949718	0.779508	0.86263	0.894719	0.846229	0.843123	0.870613	0.869143	0.855712	0.884418	0.939909	0.842647	0.876368	0.92987	0.831564	0.86126	0.887747	0.882969	0.944548	0.858054	0.685162	0.823281	0.970147	0.905698	0.918389	0.860959	0.886598	0.91282	0.927251	0.857819	0.885759	0.932549	0.943318	0.898567	0.880905	0.803079
vaginal_30	1	1	0.781269	0.959238	0.973139	0.954305	0.885636	0.92441	0.958102	0.892391	0.992566	0.91123	0.936702	0.845974	0.858398	0.993526	1	0.97459	0.853084	0.888165	0.988408	0.841041	0.957562	1	0.96688	0.948078	0.979199	0.975477	0.944856	0	1	0.98261	0.878019	1	0.914886	0.990234	0.908185	0.89008	0.943067	1	0.888784	0.93669	0.930245	0.97468	0.857351	0.965913	0.970748	1	0.924934	0.849284	0.983619	0.874386	0.919099	0.952254	0.936496	0.917828	0.961276	0.912701	0.994813	0.940477	0.938332	0.988837	0.982571	0.915348	0.909753	0.983611	0.930186	0.989246	0.848292	0.983378	1	0.954678	0.88749	0.960222	1	0.945347	0.940467	0.966399	0.97566	0.920298	0.995098	0.992264	0.969687	0.935523	0.93127	0.93453	1	1	0.832237	0.993589	1	1	1	0.91941	0.935015	0.865489	0.911085	0.920297	0.958036	1
vaginal_31	0.958344	0.883019	0.94307	1	1	0.889897	0.935012	0.96415	0.98531	1	0.990599	0.982401	0.952243	0.929347	0.815201	0.910043	0.916066	0.971004	0.986622	0.918946	0.957044	0.941028	0.916451	0.995564	0.962084	0.973238	0.950976	0.95557	0.951819	1	0	0.956405	0.979893	0.956292	0.881891	0.947721	0.971004	0.891344	0.97129	0.990242	0.938344	1	0.970694	0.96415	0.877014	0.962548	0.931934	0.935013	0.87147	0.98665	1	0.990834	0.839171	0.911415	0.797341	0.925903	0.994621	0.914781	1	1	0.980767	1	0.925544	0.931884	0.869163	0.952612	0.958494	1	0.902493	0.894509	0.916225	0.939279	1	0.86092	0.967638	0.911106	0.897805	0.927663	0.982796	0.901402	0.993152	0.867052	0.818264	0.849556	0.988028	0.923368	0.893029	1	0.928603	0.993224	0.911459	0.929489	1	0.883394	0.893595	1	0.992616	0.862538	0.878381	0.969115
vaginal_32	0.898386	0.785717	0.844304	0.955139	0.977905	0.84097	0.976156	0.838014	0.872724	0.86799	0.766457	0.881084	0.891088	0.9231	0.88947	0.867504	0.897434	0.970123	0.817934	0.883038	0.91671	0.983296	0.813735	0.916052	0.926296	0.859033	0.865651	0.872253	0.766977	0.98261	0.956405	0	0.949394	0.89803	0.902955	0.9029	0.976017	0.881391	0.852603	0.919026	0.825054	0.897327	0.802739	0.877646	0.774417	0.877448	0.828773	0.884056	0.850615	0.940078	0.84438	0.857377	0.84458	0.897913	0.918717	0.876297	0.945906	0.847617	0.943475	0.894687	0.916524	0.890629	0.946243	0.959928	0.831028	0.864605	0.895771	0.873717	0.908906	0.815998	0.84635	0.884604	0.91052	0.890691	0.871321	0.817522	0.887459	0.879503	0.804637	0.867184	0.934925	0.863697	0.809322	0.904399	0.860085	0.877852	0.89108	0.929723	0.90382	0.855458	0.894419	0.935425	0.944509	0.894898	0.855218	0.834854	0.958756	0.82131	0.884229	0.886012
vaginal_33	0.949551	0.965191	0.979589	0.926073	1	0.891847	0.866597	0.847802	0.946505	0.91609	0.987531	0.816945	0.949369	0.867908	0.979589	0.888083	0.961288	0.952035	0.908116	0.889807	0.962771	0.911234	0.935591	0.946459	0.882006	0.87678	0.8965	0.922517	0.935591	0.878019	0.979893	0.949394	0	0.901273	0.958323	0.940319	0.911988	0.842073	0.901137	0.948725	0.899288	0.869154	0.869033	0.968214	0.887763	0.827742	0.937829	0.933335	0.96021	0.816035	0.831452	0.964669	0.95138	0.898141	0.946115	0.970347	0.980121	0.920234	0.967639	0.865502	0.837049	1	0.927466	0.878486	0.931687	0.861233	0.923294	0.898161	0.97768	0.93537	0.896928	0.952974	0.959073	0.9053	0.953595	0.954678	0.91075	0.907149	0.901455	0.853752	0.923829	0.920055	0.854334	0.888153	0.914506	0.944576	1	1	0.929623	0.873333	0.968184	0.986374	0.957258	0.919031	0.864119	0.976403	0.96593	0.917313	0.904276	0.947236
vaginal_34	0.905185	0.92106	0.938776	0.967697	0.952656	0.838299	1	0.748181	0.914125	0.90837	0.860093	0.940833	0.902466	0.832817	0.954375	0.936527	0.845697	0.891685	0.904244	0.967891	0.837338	0.973724	0.894103	0.946246	0.845418	0.888655	0.798805	0.885161	0.895357	1	0.956292	0.89803	0.901273	0	0.966036	0.8663	0.942282	0.928177	0.838131	0.956983	0.777759	0.866946	0.867947	0.832328	0.869342	0.897581	0.882581	0.957806	0.885505	0.899246	0.810312	0.896642	0.880782	0.762521	0.893342	0.887772	0.842235	0.90488	0.977104	0.882374	0.865639	0.971441	0.926911	0.892237	0.87509	0.852107	0.982197	0.872012	0.921859	0.826095	0.818919	0.873924	0.954969	0.951351	0.919166	0.854858	0.897879	0.82473	0.917516	0.942702	0.785725	0.919487	0.88432	0.920448	0.866116	0.885584	0.967259	1	0.910194	0.841286	0.962814	0.89361	0.892023	0.940403	0.934404	0.851295	0.791417	0.910258	0.893624	0.993745
vaginal_35	0.9251	0.936915	0.910879	0.921922	0.934317	0.905026	0.933468	0.867373	0.889023	0.810723	0.886346	0.97701	0.878345	0.911439	0.916759	0.95285	0.949202	0.984204	0.850575	0.896286	0.891169	0.921594	0.763236	0.909767	0.929956	0.841734	0.917052	0.89295	0.912397	0.914886	0.881891	0.902955	0.958323	0.966036	0	0.951708	0.980182	0.86884	0.909027	0.886504	0.867363	0.912287	0.950127	0.873882	0.848501	0.930934	0.878033	0.88368	0.839623	0.912728	0.949884	0.854935	0.894125	0.945327	0.864863	0.935023	0.959913	0.977898	0.90865	0.938322	0.858918	0.991301	0.909046	0.803417	0.958664	0.920336	0.885641	0.891576	0.829459	0.948107	0.868225	0.886085	0.931086	0.760573	0.888441	0.877026	0.828087	0.95255	0.923957	0.902888	0.995098	0.880076	0.833206	0.9465	0.888294	0.897149	0.926797	0.947316	0.863274	0.912829	0.962	0.967028	0.965461	0.874182	0.893988	0.950994	0.889708	0.929555	0.837327	0.920287
vaginal_36	0.891665	0.922733	0.946547	0.897545	0.874037	0.88298	0.929229	0.849976	0.924622	0.858889	0.883167	0.90964	0.867384	0.96774	0.915183	0.867465	0.938952	0.949376	0.936807	0.955123	0.969336	0.960711	0.888243	0.835833	0.961542	0.936729	0.787493	0.881629	0.95008	0.990234	0.947721	0.9029	0.940319	0.8663	0.951708	0	0.987801	0.760519	0.875298	0.974163	0.882949	0.800866	0.814794	0.974013	0.861582	0.851196	0.878264	0.963812	0.842297	0.943043	0.94058	0.877572	0.976928	0.914081	0.95677	0.982489	0.933219	0.944956	0.925762	0.860056	0.877938	0.961021	0.857341	0.904151	0.868872	0.890036	0.9233	0.885318	0.907995	0.90603	0.790147	0.822375	0.972229	0.88641	0.882246	0.824761	0.874203	0.873649	0.910228	0.911226	0.891156	0.84297	0.891073	0.81273	0.891698	0.881531	0.940512	0.917569	0.939735	0.897318	0.955896	0.956303	0.931863	0.880966	0.843297	0.939067	0.846753	0.879899	0.844986	0.898462
vaginal_37	0.944219	0.914164	0.787834	0.984226	0.987501	0.960323	0.97749	0.95395	0.919008	0.988805	0.926706	0.991903	0.96366	0.940881	0.95208	0.911526	0.910032	0.783001	0.9346	0.911922	0.982904	1	0.914757	0.963798	0.897153	0.954542	0.961492	0.890384	0.923549	0.908185	0.971004	0.976017	0.911988	0.942282	0.980182	0.987801	0	0.951612	0.926129	0.961717	0.941789	0.885075	0.941381	0.97201	0.958026	0.928246	0.949549	0.865639	0.975529	0.883243	0.895862	0.947601	0.973987	0.966343	0.958492	1	0.956332	0.973294	0.993874	0.784789	0.929647	0.814211	0.990784	0.92094	1	0.94013	0.840926	0.973764	0.989518	0.9738	0.97136	0.908811	0.852455	0.897197	0.976874	0.943775	0.943393	0.958038	0.976914	0.925132	0.949463	0.843459	0.916174	0.979493	0.959622	0.958554	0.985148	1	0.866139	0.955413	0.845697	0.9781	1	0.975353	0.967379	0.973298	0.916566	0.975038	0.957076	0.918857
vaginal_38	0.93942	0.954732	0.937889	0.987125	0.97986	0.898087	0.860329	0.757918	0.885259	0.861925	0.949303	0.79952	0.841231	0.918195	0.813962	0.870271	0.943172	0.925405	0.868483	0.929759	0.890641	0.878146	0.841664	0.97403	0.906014	0.815293	0.857734	0.903825	0.89121	0.89008	0.891344	0.881391	0.842073	0.928177	0.86884	0.760519	0.951612	0	0.82269	0.948212	0.833462	0.910866	0.903938	0.935986	0.795688	0.805986	0.906379	0.971442	0.765966	0.842054	0.951165	0.849443	0.940814	0.860464	0.935837	0.895764	0.954149	0.944964	0.847231	0.918191	0.880235	0.994645	0.914191	0.831106	0.867249	0.855295	0.889319	0.879808	0.867099	0.895369	0.930401	0.902905	0.951124	0.866095	0.878814	0.924823	0.844051	0.883363	0.853714	0.915054	0.988344	0.846129	0.853956	0.853251	0.839314	0.862364	0.909358	0.965372	0.804236	0.872914	0.941941	0.886289	0.929754	0.871725	0.838383	0.915948	0.874858	0.86085	0.896311	0.949848
vaginal_39	0.961256	0.849734	0.945009	0.986347	0.971581	0.864541	0.93597	0.83992	0.843007	0.895098	0.904575	0.886268	0.941068	0.961937	0.910545	0.86001	0.887686	0.937787	0.904529	0.914801	0.827633	0.924459	0.906702	0.953486	0.887603	0.892121	0.923336	0.849355	0.783505	0.943067	0.97129	0.852603	0.901137	0.838131	0.909027	0.875298	0.926129	0.82269	0	0.912057	0.87833	0.914909	0.84855	0.881948	0.856061	0.876156	0.888483	0.873089	0.865266	0.915147	0.918109	0.864238	0.959564	0.881556	0.997492	0.899476	0.92981	0.902958	0.948364	0.843199	0.899737	0.994158	0.912118	0.961729	0.914564	0.840724	0.834169	0.897923	0.843113	0.868026	0.827805	0.905417	0.891155	0.881474	0.841899	0.909334	0.892079	0.83926	0.871218	0.884884	0.908907	0.840967	0.821506	0.812644	0.866637	0.668406	0.91627	0.971745	0.881818	0.77092	0.939325	0.986374	0.937517	0.906128	0.853022	0.983465	0.897461	0.913512	0.883057	0.975623
vaginal_40	1	0.979915	0.977046	0.967265	0.934317	0.956806	0.922871	0.942775	0.771642	0.961314	0.867157	0.986273	0.943913	1	0.934205	0.8495	0.990908	1	0.988936	0.90949	0.926846	1	0.909366	0.988936	0.917425	0.94665	0.940256	0.913765	0.951565	1	0.990242	0.919026	0.948725	0.956983	0.886504	0.974163	0.961717	0.948212	0.912057	0	0.916883	0.973738	0.815836	0.979097	0.97119	0.984689	0.95944	0.938804	0.922772	0.955703	0.94845	0.890953	0.917822	0.947422	0.958471	1	0.983557	0.897409	0.962714	0.944289	0.903989	0.978207	0.947102	0.91364	1	0.893509	0.924855	0.881196	0.92071	0.942221	0.939447	0.937996	0.992642	0.916778	0.879285	0.953499	0.93392	0.969045	0.953411	0.901361	0.966172	0.792803	0.957979	0.934178	0.954746	0.87717	0.924065	0.978207	0.95303	0.840692	0.990242	0.980403	0.932735	0.955583	0.962855	0.924956	0.961593	0.869968	0.952711	0.919019
vaginal_41	0.94569	0.93429	0.890068	0.88607	0.911643	0.835919	0.907599	0.825906	0.837136	0.938597	0.940432	0.903978	0.948256	0.850164	0.847993	0.909332	0.878542	0.918374	0.854469	0.904106	0.889486	0.941396	0.895127	0.916403	0.894205	0.830876	0.858295	0.881502	0.837688	0.888784	0.938344	0.825054	0.899288	0.777759	0.867363	0.882949	0.941789	0.833462	0.87833	0.916883	0	0.888143	0.833022	0.79656	0.809902	0.869721	0.852159	0.8434	0.78136	0.950412	0.886876	0.807897	0.842155	0.888608	0.880241	0.848299	0.864874	0.852756	0.982527	0.80402	0.903955	0.913634	0.889087	0.868309	0.852204	0.825435	0.889979	0.794181	0.870014	0.850717	0.826352	0.942774	0.947111	0.911599	0.875488	0.822836	0.820013	0.833938	0.832704	0.869803	0.914886	0.871771	0.80931	0.852236	0.903983	0.766678	0.969901	0.910418	0.862692	0.797248	0.919953	0.94296	0.893876	0.908409	0.894742	0.849221	0.877216	0.806461	0.883031	0.886213
vaginal_42	0.989445	0.965945	0.951118	0.745686	0.987639	0.896134	0.956292	0.863611	0.926317	0.858175	0.983136	0.955616	0.896981	0.899473	0.937112	0.931998	0.93595	0.936354	0.971056	0.889208	0.926879	0.977939	0.813318	1	0.905787	0.917998	0.963763	0.921974	0.83771	0.93669	1	0.897327	0.869154	0.866946	0.912287	0.800866	0.885075	0.910866	0.914909	0.973738	0.888143	0	0.876635	0.911468	0.905552	0.936309	0.887378	0.974694	0.932014	0.942988	0.934902	0.917514	0.924542	0.912963	0.941562	0.97794	0.961346	0.922121	0.980587	0.906415	0.91127	0.941853	0.943088	0.907226	0.950663	0.916727	0.87897	0.821115	0.940627	0.850841	0.909563	0.932091	0.924277	0.984357	0.928352	0.963261	0.949747	0.946658	0.962348	0.95531	0.97112	0.895186	0.881088	0.912907	0.850436	0.951666	0.9683	0.95126	0.903899	0.897855	0.960343	0.90671	0.934238	0.91559	0.92834	0.835772	0.890697	0.986114	0.933209	0.964778
vaginal_43	0.946052	0.900972	0.895492	0.938704	0.895481	0.942908	0.95032	0.819891	0.911398	0.877164	0.841579	0.928363	0.880271	0.925883	0.924696	0.642017	0.921241	0.981817	0.938319	0.882884	0.902441	0.989226	0.826472	0.937796	0.932116	0.894723	0.860506	0.736102	0.919957	0.930245	0.970694	0.802739	0.869033	0.867947	0.950127	0.814794	0.941381	0.903938	0.84855	0.815836	0.833022	0.876635	0	0.773099	0.876647	0.873747	0.858809	0.938301	0.846299	0.942693	0.902652	0.818639	0.875419	0.811061	0.916764	0.921338	0.959186	0.872003	0.939868	0.896544	0.865252	0.971013	0.930887	0.883658	0.969651	0.78607	0.93424	0.869867	0.916484	0.896173	0.736784	0.941488	0.946333	0.826639	0.816806	0.826962	0.871426	0.875102	0.770658	0.835005	0.94865	0.78635	0.814719	0.826191	0.914024	0.774538	0.921103	0.934147	0.941232	0.824744	0.992609	0.915887	0.885673	0.874113	0.816264	0.842381	0.827847	0.888792	0.88222	0.860373
vaginal_44	0.893814	0.937567	0.901441	0.958151	0.983252	0.858724	0.977408	0.874734	0.86845	0.911386	0.824318	0.83075	0.942296	0.936521	0.92586	0.944755	0.92169	0.95379	0.928005	0.929325	0.935257	0.903194	0.930495	0.976257	0.978134	0.798348	0.919787	0.838997	0.788578	0.97468	0.96415	0.877646	0.968214	0.832328	0.873882	0.974013	0.97201	0.935986	0.881948	0.979097	0.79656	0.911468	0.773099	0	0.948286	0.84217	0.869558	0.91109	0.850429	0.940095	0.956851	0.897017	0.925084	0.946573	0.934488	0.846556	0.965503	0.987311	0.986907	0.967744	0.9651	0.996086	0.935244	0.952751	0.954099	0.853413	0.912534	0.827504	0.94381	0.829128	0.870733	0.966657	0.876668	0.877215	0.971219	0.867584	0.933676	0.917657	0.898725	0.913656	0.982714	0.906354	0.913999	0.982579	0.894652	0.842156	0.982881	0.960617	0.976742	0.933051	0.956307	0.882189	0.987306	0.931287	0.878034	0.835837	0.793053	0.946085	0.949224	0.92551
vaginal_45	0.955577	0.814753	0.910561	0.951192	0.990436	0.824017	0.780285	0.901956	0.918654	0.904832	0.903638	0.853882	0.804033	0.882138	0.849347	0.883349	0.899106	0.950882	0.792187	0.906192	0.891263	0.911908	0.818628	0.876769	0.881695	0.893682	0.850168	0.857729	0.892339	0.857351	0.877014	0.774417	0.887763	0.869342	0.848501	0.861582	0.958026	0.795688	0.856061	0.97119	0.809902	0.905552	0.876647	0.948286	0	0.924331	0.85342	0.909294	0.806158	0.924485	0.85482	0.916594	0.812479	0.85486	0.85939	0.899037	0.900029	0.889162	0.974326	0.864009	0.894051	0.916995	0.943057	0.911933	0.876196	0.892313	0.949367	0.797575	0.775364	0.933831	0.832417	0.879457	0.84739	0.852608	0.849629	0.830332	0.77863	0.833326	0.863883	0.914995	0.931965	0.883145	0.874747	0.873132	0.916551	0.817394	0.858811	0.974864	0.805565	0.858323	0.921284	0.977096	0.924378	0.853745	0.789978	0.788011	0.889433	0.847805	0.767282	0.930473
vaginal_46	0.846477	0.903835	0.855333	0.968973	0.983252	0.878989	0.925664	0.807629	0.81064	0.861335	0.838855	0.697578	0.91759	0.894694	0.82868	0.851173	0.843889	0.826211	0.70712	0.917465	0.84509	0.958362	0.883106	0.983599	0.861655	0.853197	0.790609	0.83825	0.795249	0.965913	0.962548	0.877448	0.827742	0.897581	0.930934	0.851196	0.928246	0.805986	0.876156	0.984689	0.869721	0.936309	0.873747	0.84217	0.924331	0	0.798499	0.890627	0.929402	0.911133	0.800635	0.866544	0.841506	0.846171	0.938837	0.971876	0.903483	0.82499	0.967104	0.909645	0.846788	0.922422	0.820108	0.840772	0.876274	0.870468	0.881356	0.940206	0.880583	0.846355	0.83774	0.874091	0.887521	0.896273	0.92955	0.833459	0.849962	0.880028	0.80773	0.851844	0.911975	0.873374	0.763398	0.860981	0.819868	0.894223	0.857572	0.916635	0.896546	0.825762	0.93815	0.89528	0.958548	0.809859	0.832638	0.983692	0.861928	0.895849	0.811903	0.90801
vaginal_47	0.849381	0.852337	0.912486	0.967143	0.952295	0.802062	0.994207	0.940982	0.892795	0.924198	0.845231	0.911671	0.931598	0.916364	0.923495	0.912179	0.894138	0.890469	0.797045	0.858554	0.882563	0.937434	0.783843	0.983984	0.904752	0.942838	0.858109	0.883816	0.82742	0.970748	0.931934	0.828773	0.937829	0.882581	0.878033	0.878264	0.949549	0.906379	0.888483	0.95944	0.852159	0.887378	0.858809	0.869558	0.85342	0.798499	0	0.906057	0.854366	0.857148	0.85695	0.819086	0.902464	0.918402	0.942003	0.944419	0.969494	0.934275	0.989158	0.910499	0.931737	0.965485	0.897906	0.919386	0.961575	0.850682	0.792239	0.905621	0.888162	0.874309	0.78507	0.915116	0.901718	0.925297	0.906387	0.832407	0.885059	0.814986	0.863373	0.884984	0.966572	0.805989	0.81398	0.904841	0.831745	0.829537	0.938065	0.985269	0.918105	0.861341	0.902286	0.83025	0.95393	0.910505	0.873896	0.965392	0.946108	0.916511	0.901015	0.931303
vaginal_48	0.964217	0.961568	0.917295	0.917306	0.994914	0.935719	0.965976	0.871863	0.827745	0.899661	0.899977	0.960398	0.906208	0.939474	0.988012	0.920792	0.942595	0.866924	0.9165	0.910074	0.970202	0.955477	0.969487	0.846703	0.894646	0.916139	0.885356	0.904516	0.88864	1	0.935013	0.884056	0.933335	0.957806	0.88368	0.963812	0.865639	0.971442	0.873089	0.938804	0.8434	0.974694	0.938301	0.91109	0.909294	0.890627	0.906057	0	0.882957	0.959301	0.908724	0.943048	0.924718	0.918371	0.91266	0.9476	0.91156	0.928611	0.976433	0.871651	0.882059	0.867453	0.903319	0.959116	0.857361	0.927135	0.852204	0.936152	0.94239	0.861555	0.91468	0.980188	0.936421	0.868131	0.923329	0.883081	0.818638	0.949628	0.885716	0.897205	0.953384	0.856171	0.883897	0.965087	0.95211	0.859173	0.956008	0.991489	0.944615	0.949481	0.84293	0.993055	0.940257	0.935958	0.835355	0.929981	0.884973	0.941066	0.906078	0.930241
vaginal_49	0.940339	0.904941	0.88624	0.978072	0.972634	0.894471	0.92796	0.901265	0.927027	0.920936	0.892807	0.924397	0.778032	0.898621	0.898358	0.887032	0.981448	0.952249	0.889081	0.921513	0.953397	0.964332	0.889257	0.791658	0.905757	0.876253	0.885176	0.925069	0.868988	0.924934	0.87147	0.850615	0.96021	0.885505	0.839623	0.842297	0.975529	0.765966	0.865266	0.922772	0.78136	0.932014	0.846299	0.850429	0.806158	0.929402	0.854366	0.882957	0	0.913017	0.909029	0.831764	0.846248	0.873512	0.895299	0.948455	0.904944	0.842731	0.978809	0.863132	0.858032	0.937431	0.889223	0.883526	0.885343	0.837206	0.882317	0.843184	0.818947	0.888272	0.897477	0.844213	0.947011	0.815492	0.878776	0.883556	0.841449	0.899654	0.879923	0.816709	0.889942	0.893194	0.824366	0.940131	0.894056	0.824937	0.93774	0.951569	0.887715	0.886573	0.866423	0.929503	0.8971	0.805597	0.814364	0.922349	0.863505	0.840578	0.92994	0.928462
vaginal_50	0.807701	0.981633	0.868261	1	0.993536	0.889972	0.978926	0.84209	0.867813	0.869027	0.977847	0.925608	0.923023	0.878483	0.925282	0.966492	0.945661	0.840627	0.917079	0.861945	0.96009	0.93628	0.91333	0.954632	0.920095	0.92196	0.937594	0.897415	0.928816	0.849284	0.98665	0.940078	0.816035	0.899246	0.912728	0.943043	0.883243	0.842054	0.915147	0.955703	0.950412	0.942988	0.942693	0.940095	0.924485	0.911133	0.857148	0.959301	0.913017	0	0.902287	0.848854	0.785134	0.919867	0.956108	0.916641	0.961019	0.97293	0.944349	0.95516	0.89779	0.979334	0.94965	0.887836	0.922634	0.95081	0.893625	0.947853	0.933479	0.895761	0.940873	0.977657	0.872537	0.925762	0.961555	0.890822	0.921133	0.898518	0.862559	0.919201	0.978099	0.939196	0.859305	0.934811	0.921251	0.886939	0.981944	0.958443	0.910957	0.869769	0.917933	0.932962	0.969833	0.898308	0.961055	0.939966	0.979701	0.918465	0.910028	0.96772
vaginal_51	0.88524	0.935211	0.905035	0.944533	0.955293	0.95724	0.914139	0.94905	0.859669	0.92053	0.925792	0.947766	0.834995	0.880006	0.844061	0.837773	0.885613	0.939977	0.795521	0.905268	0.833364	0.971713	0.905154	0.982596	0.887587	0.778199	0.867452	0.925595	0.907177	0.983619	1	0.84438	0.831452	0.810312	0.949884	0.94058	0.895862	0.951165	0.918109	0.94845	0.886876	0.934902	0.902652	0.956851	0.85482	0.800635	0.85695	0.908724	0.909029	0.902287	0	0.81515	0.900351	0.846959	0.94049	0.868947	0.944654	0.951349	0.989262	0.8602	0.89464	0.948711	0.940005	0.909217	0.912418	0.839042	0.859628	0.986043	0.920268	0.905264	0.784611	0.938532	0.885598	0.885375	0.918816	0.890085	0.868859	0.879947	0.804168	0.902509	0.884552	0.799331	0.794736	0.917662	0.875062	0.911586	0.765177	0.969697	0.971851	0.855199	0.910763	0.948672	0.901343	0.923306	0.911284	0.863428	0.979	0.868023	0.915044	0.918521
