SampleID	oral_1	oral_2	oral_3	oral_4	oral_5	oral_6	oral_7	oral_8	oral_9	oral_10	oral_11	oral_12	oral_13	oral_14	oral_15	oral_16	oral_17	oral_18	oral_19	oral_20	oral_21	oral_22	oral_23	oral_24	oral_25	oral_26	oral_27	oral_28	oral_29	oral_30	oral_31	oral_32	oral_33	oral_34	oral_35	oral_36	oral_37	oral_38	oral_39	oral_40	oral_41	oral_42	oral_43	oral_44	oral_45	oral_46	oral_47	oral_48	oral_49	oral_50	oral_51	oral_52	oral_53	oral_54	oral_55	oral_56	oral_57	oral_58	oral_59	oral_60	oral_61	oral_62	oral_63	oral_64	oral_65	oral_66	oral_67	oral_68	oral_69	oral_70	oral_71	oral_72	oral_73	oral_74	oral_75	oral_76	oral_77	oral_78	oral_79	oral_80	oral_81	oral_82	oral_83	oral_84	oral_85	oral_86	oral_87	oral_88	oral_89	oral_90	oral_91	oral_92	oral_93	oral_94	oral_95	oral_96	oral_97	oral_98	oral_99	oral_100
oral_26	0.798095	0.815473	0.793935	0.766981	0.802844	0.853774	0.761584	0.825401	0.81735	0.774238	0.791717	0.771204	0.777893	0.79217	0.783325	0.786394	0.792441	0.761247	0.77707	0.824475	0.773004	0.778642	0.799589	0.800146	0.826353	0	0.798903	0.847556	0.734271	0.781356	0.769594	0.821797	0.78458	0.818998	0.784864	0.76701	0.818061	0.793587	0.816882	0.782062	0.786164	0.822879	0.788254	0.785926	0.80173	0.811136	0.771565	0.827304	0.784953	0.790774	0.802619	0.784498	0.801951	0.772986	0.775963	0.825732	0.777699	0.834486	0.785818	0.768131	0.774801	0.794519	0.798213	0.773145	0.750687	0.798804	0.785106	0.747973	0.8305	0.775296	0.788439	0.786781	0.827164	0.783174	0.800473	0.839084	0.789833	0.774659	0.837409	0.807307	0.805462	0.826813	0.795435	0.784426	0.834158	0.853743	0.804195	0.799033	0.811432	0.789586	0.857414	0.788411	0.878109	0.727016	0.798134	0.791683	0.787555	0.810005	0.797321	0.808477
oral_27	0.833902	0.792972	0.822926	0.806354	0.809545	0.818279	0.789849	0.797456	0.800777	0.781158	0.779105	0.776292	0.766568	0.749728	0.787329	0.799721	0.827083	0.846283	0.798783	0.811101	0.773045	0.81833	0.799813	0.785034	0.822074	0.798903	0	0.797733	0.787077	0.814693	0.797689	0.812456	0.75047	0.783583	0.814975	0.753294	0.816361	0.821113	0.793702	0.787452	0.815015	0.804237	0.846887	0.803053	0.837925	0.807057	0.772524	0.806061	0.834204	0.779531	0.784159	0.809658	0.754111	0.835927	0.820894	0.829697	0.824783	0.816209	0.787484	0.789529	0.805484	0.842634	0.779292	0.726608	0.806206	0.769181	0.812433	0.830535	0.807741	0.81966	0.791988	0.781726	0.782721	0.821638	0.793956	0.862563	0.801396	0.76327	0.81441	0.82981	0.828492	0.890267	0.79346	0.791821	0.838076	0.78851	0.755523	0.795337	0.834068	0.829158	0.82558	0.844033	0.837121	0.809831	0.749216	0.793966	0.803036	0.760107	0.822553	0.809973
oral_28	0.814511	0.808337	0.849932	0.812704	0.848003	0.821898	0.766581	0.814002	0.866119	0.800414	0.81287	0.831195	0.823627	0.816627	0.823603	0.831876	0.763066	0.878003	0.769045	0.803556	0.814288	0.843396	0.750559	0.823355	0.799634	0.847556	0.797733	0	0.801118	0.812406	0.859758	0.828725	0.775311	0.859191	0.800263	0.82483	0.824607	0.793782	0.760376	0.823763	0.791062	0.835202	0.823058	0.819247	0.823785	0.811122	0.855955	0.830592	0.803769	0.838411	0.811529	0.755871	0.830514	0.837137	0.803188	0.796386	0.818524	0.82184	0.802543	0.787669	0.807871	0.809782	0.819848	0.802207	0.79692	0.871699	0.772346	0.852937	0.810315	0.82761	0.818573	0.835054	0.837263	0.78771	0.816985	0.864642	0.855562	0.793383	0.846692	0.799494	0.84448	0.84448	0.856888	0.808541	0.858707	0.824009	0.799289	0.800099	0.779332	0.828376	0.833255	0.797522	0.82416	0.806374	0.845622	0.815733	0.785075	0.798219	0.761668	0.800015
oral_29	0.790935	0.769106	0.810282	0.779813	0.80253	0.83322	0.795981	0.803975	0.758414	0.783928	0.814502	0.792619	0.800839	0.793848	0.773264	0.712829	0.812885	0.82536	0.814549	0.792312	0.82422	0.81226	0.782633	0.772201	0.82297	0.734271	0.787077	0.801118	0	0.826552	0.806635	0.810869	0.802202	0.807569	0.805824	0.817076	0.794026	0.798272	0.772837	0.803139	0.817945	0.791441	0.833885	0.813715	0.834298	0.778651	0.766344	0.734061	0.821811	0.813073	0.76628	0.78625	0.789087	0.84306	0.786848	0.833207	0.783939	0.82901	0.799831	0.698547	0.830077	0.78448	0.805524	0.778448	0.835361	0.783564	0.774319	0.818242	0.795677	0.831607	0.844256	0.767022	0.830868	0.785503	0.768011	0.872313	0.759418	0.794271	0.835208	0.790953	0.836776	0.801887	0.78337	0.789045	0.846113	0.832163	0.80351	0.773524	0.759474	0.82484	0.809799	0.813713	0.830145	0.743903	0.854826	0.82124	0.788572	0.808642	0.774384	0.806704
oral_30	0.831331	0.781057	0.786939	0.879535	0.821283	0.793701	0.799854	0.790545	0.828458	0.821645	0.798426	0.801057	0.786773	0.799559	0.775196	0.773097	0.814828	0.847192	0.797066	0.826474	0.837843	0.810173	0.807278	0.810768	0.760631	0.781356	0.814693	0.812406	0.826552	0	0.835394	0.83678	0.77817	0.851109	0.7548	0.81771	0.818499	0.801993	0.782449	0.814245	0.829381	0.817709	0.79724	0.798748	0.75332	0.82785	0.832071	0.804017	0.801482	0.826205	0.780309	0.762222	0.832273	0.821478	0.827188	0.82026	0.797631	0.833814	0.801547	0.801612	0.798769	0.829552	0.814763	0.842489	0.822035	0.832836	0.745119	0.82262	0.822845	0.855135	0.769582	0.807939	0.816522	0.792419	0.771848	0.826932	0.825224	0.749317	0.817126	0.844737	0.822612	0.838744	0.794048	0.822162	0.853881	0.787265	0.844914	0.781444	0.805848	0.821743	0.842255	0.760649	0.829588	0.795645	0.814144	0.793291	0.844551	0.796957	0.814531	0.814076
oral_31	0.857421	0.826898	0.831689	0.799067	0.820939	0.800057	0.824222	0.794186	0.812082	0.785757	0.837636	0.801791	0.775068	0.786912	0.828885	0.772767	0.758605	0.819689	0.800378	0.82261	0.835394	0.771311	0.81163	0.81811	0.811232	0.769594	0.797689	0.859758	0.806635	0.835394	0	0.808665	0.771846	0.800229	0.809428	0.830727	0.815562	0.802687	0.828182	0.846678	0.819893	0.828493	0.80468	0.838351	0.847018	0.81177	0.804957	0.745106	0.767393	0.81322	0.803459	0.810009	0.773499	0.839168	0.758358	0.840083	0.819677	0.814007	0.805047	0.792002	0.803716	0.814893	0.761427	0.819711	0.810841	0.814677	0.823431	0.789143	0.818965	0.814477	0.818743	0.786741	0.817571	0.751441	0.788676	0.822817	0.809617	0.826238	0.793395	0.771322	0.78418	0.825872	0.771278	0.813426	0.785859	0.835189	0.814258	0.780788	0.811141	0.81794	0.833489	0.826707	0.866075	0.807276	0.815749	0.778433	0.795512	0.822944	0.785561	0.785991
oral_32	0.807143	0.809522	0.849451	0.866529	0.805042	0.788225	0.813639	0.819784	0.787466	0.761823	0.812451	0.812754	0.805923	0.821999	0.822005	0.835526	0.805189	0.843403	0.827865	0.816924	0.821241	0.863914	0.816134	0.796181	0.782101	0.821797	0.812456	0.828725	0.810869	0.83678	0.808665	0	0.805834	0.826725	0.818237	0.763243	0.821567	0.810698	0.823283	0.805589	0.855448	0.852851	0.845124	0.829955	0.840411	0.763691	0.834006	0.830872	0.769457	0.819694	0.836153	0.840399	0.795765	0.843482	0.855076	0.791607	0.830783	0.862933	0.779312	0.812377	0.826823	0.814161	0.829765	0.781523	0.831731	0.81117	0.827447	0.839972	0.854595	0.846934	0.800966	0.816987	0.802484	0.79916	0.841374	0.85388	0.780087	0.790186	0.846308	0.828591	0.833431	0.825373	0.801265	0.780379	0.805181	0.813459	0.800282	0.811763	0.804359	0.788425	0.882562	0.808962	0.822523	0.822665	0.803246	0.847157	0.809738	0.830085	0.852662	0.802044
oral_33	0.816176	0.797471	0.806437	0.813451	0.809004	0.738306	0.82139	0.799674	0.810027	0.798837	0.763163	0.764291	0.779336	0.787706	0.786092	0.736558	0.786968	0.826362	0.775256	0.805111	0.836464	0.827454	0.747838	0.755554	0.77362	0.78458	0.75047	0.775311	0.802202	0.77817	0.771846	0.805834	0	0.821526	0.776431	0.835445	0.798046	0.763313	0.786481	0.804844	0.785286	0.818251	0.807581	0.813054	0.804029	0.79049	0.796392	0.791213	0.798786	0.797131	0.813275	0.745866	0.768691	0.822468	0.839006	0.807617	0.836559	0.834185	0.79582	0.75521	0.792155	0.818727	0.805553	0.786314	0.747707	0.806089	0.738798	0.794831	0.798785	0.838385	0.787106	0.816571	0.812116	0.792567	0.778482	0.837862	0.791252	0.741001	0.834478	0.799524	0.827907	0.864504	0.724176	0.838874	0.81046	0.760996	0.834386	0.752194	0.81125	0.806392	0.83453	0.735691	0.745272	0.806503	0.805537	0.771191	0.80545	0.828948	0.799254	0.779063
oral_34	0.812335	0.774481	0.823712	0.83192	0.848628	0.778502	0.830293	0.818099	0.842156	0.787946	0.818627	0.81122	0.768863	0.790653	0.808317	0.783597	0.7898	0.837827	0.803665	0.862448	0.814923	0.790068	0.782099	0.819877	0.864654	0.818998	0.783583	0.859191	0.807569	0.851109	0.800229	0.826725	0.821526	0	0.81527	0.791651	0.802439	0.854233	0.78161	0.860805	0.826945	0.780398	0.873097	0.798298	0.811735	0.810329	0.817189	0.806327	0.833258	0.757089	0.801555	0.779342	0.791918	0.841903	0.845676	0.845749	0.802399	0.810409	0.820834	0.772543	0.826713	0.793281	0.754743	0.721347	0.815384	0.79536	0.817599	0.822048	0.833098	0.839035	0.828705	0.8537	0.853052	0.768081	0.792785	0.875861	0.751766	0.790996	0.813871	0.833479	0.837058	0.785374	0.815644	0.791074	0.836981	0.812731	0.783252	0.75041	0.808904	0.860177	0.83382	0.851393	0.758506	0.794815	0.751893	0.779739	0.839477	0.876524	0.80309	0.791094
oral_35	0.813748	0.786552	0.850259	0.821515	0.793898	0.786398	0.748913	0.804781	0.797465	0.750606	0.786929	0.808272	0.724898	0.786769	0.788272	0.807489	0.807743	0.81618	0.812861	0.824869	0.842157	0.782568	0.788174	0.797283	0.818492	0.784864	0.814975	0.800263	0.805824	0.7548	0.809428	0.818237	0.776431	0.81527	0	0.817915	0.823473	0.802021	0.749835	0.803947	0.839181	0.792531	0.802765	0.775289	0.800942	0.786115	0.812584	0.823707	0.787564	0.819905	0.83154	0.783726	0.798012	0.812003	0.829992	0.776497	0.766905	0.823396	0.784679	0.823908	0.74939	0.853976	0.748913	0.768886	0.85073	0.781487	0.814773	0.779322	0.796816	0.834808	0.780847	0.802634	0.769776	0.774583	0.795571	0.854413	0.783879	0.788261	0.851797	0.799234	0.815156	0.841847	0.764836	0.805729	0.840212	0.782858	0.860928	0.718119	0.805797	0.809281	0.830783	0.805039	0.78935	0.768641	0.821128	0.753983	0.86361	0.78211	0.75968	0.810936
oral_36	0.778616	0.748408	0.815032	0.802154	0.863016	0.81719	0.760306	0.816125	0.790332	0.779668	0.817331	0.808477	0.783848	0.80275	0.851165	0.808422	0.835564	0.81186	0.799422	0.810282	0.812234	0.793857	0.826089	0.83294	0.834564	0.76701	0.753294	0.82483	0.817076	0.81771	0.830727	0.763243	0.835445	0.791651	0.817915	0	0.81699	0.840027	0.815646	0.800993	0.824951	0.797307	0.800313	0.852519	0.798085	0.817421	0.797604	0.808775	0.842482	0.816177	0.801551	0.803971	0.80803	0.822066	0.784344	0.830178	0.833788	0.788746	0.792009	0.828698	0.792453	0.832966	0.824556	0.769142	0.778023	0.810587	0.817351	0.795138	0.790294	0.789013	0.784531	0.806996	0.800461	0.799021	0.82656	0.87362	0.795696	0.814251	0.813704	0.773146	0.851094	0.818678	0.763098	0.796975	0.840581	0.832549	0.822481	0.826968	0.861019	0.818448	0.850618	0.794148	0.871333	0.804616	0.791786	0.770416	0.844934	0.808156	0.842154	0.780238
oral_37	0.843169	0.78671	0.833169	0.851229	0.833136	0.839809	0.843125	0.829677	0.837602	0.830196	0.77927	0.804306	0.796729	0.824182	0.823663	0.784108	0.801597	0.81149	0.797686	0.849466	0.786821	0.786641	0.831175	0.766603	0.810847	0.818061	0.816361	0.824607	0.794026	0.818499	0.815562	0.821567	0.798046	0.802439	0.823473	0.81699	0	0.815578	0.808044	0.821415	0.810496	0.79941	0.822127	0.766124	0.833043	0.849945	0.769675	0.821857	0.850648	0.828192	0.817952	0.79198	0.800552	0.816783	0.793854	0.829076	0.80767	0.812867	0.832105	0.782036	0.818866	0.861698	0.802406	0.810898	0.803579	0.817131	0.730439	0.840125	0.793124	0.8214	0.827677	0.840319	0.821071	0.777635	0.802651	0.845964	0.808414	0.799739	0.855307	0.818792	0.750556	0.808419	0.797863	0.814359	0.83485	0.848704	0.771286	0.80147	0.793344	0.854017	0.809987	0.780157	0.822275	0.80239	0.766048	0.807239	0.79948	0.800206	0.77487	0.818148
oral_38	0.827152	0.760951	0.825721	0.862379	0.82009	0.792682	0.788324	0.794423	0.809632	0.789102	0.803384	0.778048	0.788203	0.833672	0.810465	0.810827	0.828759	0.824087	0.814535	0.839913	0.829701	0.826824	0.796247	0.81143	0.819769	0.793587	0.821113	0.793782	0.798272	0.801993	0.802687	0.810698	0.763313	0.854233	0.802021	0.840027	0.815578	0	0.808264	0.816738	0.777843	0.81808	0.825828	0.793027	0.77695	0.843918	0.841181	0.813444	0.802836	0.796101	0.762966	0.78708	0.799677	0.834553	0.81818	0.836008	0.81091	0.806748	0.814903	0.819101	0.799634	0.793752	0.807568	0.808757	0.775267	0.779929	0.809395	0.82269	0.82931	0.813214	0.786491	0.82958	0.8261	0.794873	0.828711	0.799539	0.815128	0.841114	0.791122	0.78749	0.843803	0.855099	0.797699	0.793353	0.797653	0.792676	0.81443	0.817386	0.80434	0.831055	0.786038	0.798611	0.823948	0.807545	0.845686	0.794384	0.85249	0.833097	0.838506	0.775793
oral_39	0.820967	0.777733	0.834815	0.828588	0.809047	0.796221	0.769246	0.790856	0.837301	0.801785	0.7834	0.811444	0.780824	0.750813	0.826559	0.777315	0.768732	0.820976	0.821648	0.824268	0.805803	0.839589	0.806259	0.793331	0.815824	0.816882	0.793702	0.760376	0.772837	0.782449	0.828182	0.823283	0.786481	0.78161	0.749835	0.815646	0.808044	0.808264	0	0.813276	0.831177	0.753424	0.780714	0.794024	0.803543	0.807389	0.791023	0.801737	0.803106	0.827501	0.77101	0.763374	0.761768	0.798806	0.832016	0.771283	0.784822	0.823454	0.793841	0.800917	0.779469	0.785906	0.787073	0.776926	0.836504	0.792063	0.807632	0.853705	0.789088	0.857023	0.795161	0.817399	0.77856	0.786811	0.812462	0.829048	0.832479	0.769694	0.835272	0.817149	0.832517	0.827609	0.792971	0.760701	0.854874	0.78956	0.809123	0.788798	0.821213	0.806039	0.83665	0.822248	0.817601	0.796791	0.827759	0.767742	0.816824	0.847324	0.82756	0.800698
oral_40	0.85579	0.788362	0.811501	0.863571	0.846636	0.782241	0.792883	0.830403	0.824046	0.812187	0.756207	0.79955	0.820369	0.819401	0.834462	0.821177	0.822131	0.817785	0.825802	0.829074	0.85579	0.832219	0.816239	0.804827	0.779942	0.782062	0.787452	0.823763	0.803139	0.814245	0.846678	0.805589	0.804844	0.860805	0.803947	0.800993	0.821415	0.816738	0.813276	0	0.851093	0.804177	0.809605	0.837697	0.825449	0.836816	0.807264	0.79192	0.837091	0.824902	0.81372	0.794046	0.77506	0.838167	0.83609	0.820997	0.840948	0.834271	0.833495	0.787189	0.847945	0.840381	0.81414	0.833841	0.81065	0.82957	0.823967	0.827351	0.816603	0.829851	0.793258	0.818684	0.75494	0.811678	0.757903	0.840695	0.849326	0.841001	0.820901	0.790184	0.853562	0.855619	0.771824	0.848286	0.87541	0.795241	0.783264	0.787212	0.799563	0.841244	0.791424	0.807305	0.865486	0.755306	0.79504	0.803741	0.835134	0.815136	0.827134	0.789092
oral_41	0.793158	0.784903	0.800312	0.808412	0.838983	0.783705	0.818015	0.865915	0.80316	0.82255	0.819257	0.819268	0.769747	0.793828	0.836787	0.811428	0.783575	0.824508	0.823554	0.834943	0.845207	0.819129	0.790193	0.808625	0.857918	0.786164	0.815015	0.791062	0.817945	0.829381	0.819893	0.855448	0.785286	0.826945	0.839181	0.824951	0.810496	0.777843	0.831177	0.851093	0	0.790057	0.839002	0.796815	0.795425	0.828211	0.8438	0.845894	0.791084	0.827011	0.768319	0.810193	0.791852	0.851772	0.86103	0.851228	0.84435	0.809754	0.776623	0.863237	0.805829	0.782396	0.781005	0.791272	0.800617	0.794146	0.827691	0.820487	0.815426	0.832976	0.805248	0.813257	0.826568	0.793484	0.790652	0.874439	0.8344	0.809112	0.853461	0.8075	0.837032	0.810681	0.821927	0.814622	0.819125	0.80452	0.781358	0.812813	0.81746	0.798146	0.815401	0.792754	0.80313	0.787432	0.813175	0.814365	0.846658	0.85499	0.832243	0.797796
oral_42	0.870024	0.774927	0.822454	0.811737	0.81913	0.795264	0.811529	0.791607	0.778529	0.799006	0.801733	0.798984	0.824395	0.844056	0.7557	0.77882	0.809734	0.822629	0.811909	0.820832	0.831467	0.811488	0.761835	0.817594	0.811114	0.822879	0.804237	0.835202	0.791441	0.817709	0.828493	0.852851	0.818251	0.780398	0.792531	0.797307	0.79941	0.81808	0.753424	0.804177	0.790057	0	0.780654	0.710576	0.787688	0.830136	0.779873	0.843893	0.807822	0.815807	0.726328	0.718955	0.757721	0.794161	0.833702	0.804667	0.821177	0.787063	0.782125	0.794635	0.771144	0.818632	0.790086	0.807953	0.811047	0.803458	0.793578	0.797983	0.776507	0.83807	0.783809	0.806312	0.775146	0.751426	0.791361	0.844478	0.810246	0.739739	0.810036	0.808434	0.852029	0.811497	0.792637	0.75796	0.821676	0.765072	0.825698	0.764984	0.836549	0.829109	0.770188	0.850704	0.807894	0.760577	0.816348	0.761188	0.811704	0.810189	0.785606	0.802999
oral_43	0.846386	0.800481	0.815304	0.814727	0.833077	0.826682	0.838858	0.818564	0.858693	0.80052	0.823607	0.802948	0.789629	0.828089	0.866887	0.865088	0.821508	0.872463	0.818853	0.862438	0.797006	0.799216	0.84952	0.834981	0.795569	0.788254	0.846887	0.823058	0.833885	0.79724	0.80468	0.845124	0.807581	0.873097	0.802765	0.800313	0.822127	0.825828	0.780714	0.809605	0.839002	0.780654	0	0.80931	0.787157	0.803741	0.781577	0.848022	0.833488	0.817397	0.846489	0.806496	0.781281	0.830171	0.825126	0.823753	0.802339	0.879214	0.851111	0.831558	0.797751	0.853991	0.829005	0.829311	0.811509	0.802295	0.845149	0.81353	0.843626	0.838222	0.77198	0.853181	0.76059	0.821635	0.849868	0.845483	0.826197	0.820409	0.824489	0.861088	0.81788	0.796557	0.797372	0.822257	0.871232	0.818034	0.836691	0.829942	0.844294	0.834467	0.837371	0.795784	0.818373	0.79194	0.812302	0.815264	0.878159	0.799693	0.803737	0.781941
oral_44	0.801862	0.763086	0.811431	0.869351	0.805687	0.844333	0.811771	0.797587	0.804266	0.789652	0.752727	0.822806	0.785438	0.781516	0.795854	0.791924	0.757777	0.836424	0.805956	0.832068	0.799796	0.804596	0.804619	0.770829	0.7951	0.785926	0.803053	0.819247	0.813715	0.798748	0.838351	0.829955	0.813054	0.798298	0.775289	0.852519	0.766124	0.793027	0.794024	0.837697	0.796815	0.710576	0.80931	0	0.808559	0.810801	0.804667	0.840086	0.839963	0.784419	0.814075	0.768715	0.770343	0.77807	0.81483	0.770938	0.80013	0.809598	0.845922	0.784846	0.797335	0.805273	0.807341	0.794189	0.803737	0.827047	0.813661	0.793294	0.813803	0.844357	0.781223	0.802705	0.776492	0.767203	0.798618	0.837522	0.753468	0.795678	0.822824	0.83083	0.789572	0.822276	0.799202	0.812635	0.86781	0.810077	0.813597	0.785609	0.795966	0.817859	0.796774	0.766985	0.84985	0.7426	0.771208	0.750528	0.821507	0.786992	0.758533	0.825493
oral_45	0.834133	0.74255	0.851175	0.823986	0.822757	0.7821	0.813648	0.813774	0.82534	0.785255	0.819988	0.795066	0.817508	0.798755	0.821472	0.792107	0.845818	0.847692	0.834671	0.839275	0.820655	0.811537	0.817506	0.773962	0.8221	0.80173	0.837925	0.823785	0.834298	0.75332	0.847018	0.840411	0.804029	0.811735	0.800942	0.798085	0.833043	0.77695	0.803543	0.825449	0.795425	0.787688	0.787157	0.808559	0	0.842257	0.799457	0.809026	0.727851	0.799034	0.783847	0.793928	0.835839	0.827913	0.843739	0.847133	0.818616	0.86485	0.833019	0.814231	0.789811	0.787388	0.789261	0.828015	0.825734	0.829863	0.805231	0.77524	0.838438	0.834069	0.782797	0.835073	0.807258	0.793082	0.788237	0.858475	0.815863	0.793772	0.850676	0.816378	0.825001	0.830683	0.794673	0.831155	0.804258	0.779863	0.807157	0.785765	0.803625	0.769469	0.781825	0.802271	0.836904	0.799819	0.793951	0.801741	0.809851	0.821991	0.769308	0.827015
oral_46	0.776192	0.82654	0.770935	0.842517	0.868796	0.819776	0.804141	0.833992	0.841647	0.790995	0.786977	0.769108	0.777268	0.816325	0.742296	0.793783	0.834392	0.813436	0.813555	0.831509	0.829892	0.85462	0.787394	0.759724	0.849751	0.811136	0.807057	0.811122	0.778651	0.82785	0.81177	0.763691	0.79049	0.810329	0.786115	0.817421	0.849945	0.843918	0.807389	0.836816	0.828211	0.830136	0.803741	0.810801	0.842257	0	0.851178	0.799278	0.802245	0.842474	0.8108	0.80997	0.816481	0.821096	0.785905	0.868675	0.894173	0.863333	0.841159	0.793241	0.810569	0.84886	0.79931	0.791895	0.818916	0.849981	0.858434	0.832143	0.823264	0.809509	0.800959	0.821947	0.802665	0.784099	0.813218	0.843549	0.78217	0.809025	0.851602	0.825632	0.834289	0.856686	0.83204	0.84587	0.801925	0.80709	0.857954	0.796211	0.795434	0.80496	0.822347	0.794793	0.806948	0.804255	0.830039	0.750206	0.843784	0.828054	0.759002	0.819537
oral_47	0.83565	0.791154	0.82892	0.807061	0.815758	0.817981	0.832713	0.739513	0.795392	0.820551	0.796378	0.808608	0.779834	0.795884	0.845072	0.782934	0.828793	0.809097	0.77543	0.865084	0.766446	0.820432	0.827408	0.812751	0.746849	0.771565	0.772524	0.855955	0.766344	0.832071	0.804957	0.834006	0.796392	0.817189	0.812584	0.797604	0.769675	0.841181	0.791023	0.807264	0.8438	0.779873	0.781577	0.804667	0.799457	0.851178	0	0.815103	0.803743	0.830526	0.818708	0.798426	0.763821	0.798755	0.8166	0.828514	0.858515	0.805893	0.805284	0.783098	0.765976	0.772474	0.819833	0.775695	0.796163	0.810442	0.815055	0.803659	0.794957	0.809443	0.814982	0.830684	0.789197	0.759434	0.807444	0.86141	0.776675	0.788906	0.832444	0.791668	0.847955	0.740883	0.789229	0.767735	0.829096	0.761147	0.803183	0.819452	0.81844	0.763773	0.839717	0.811495	0.806635	0.765879	0.802854	0.798044	0.86066	0.823247	0.845153	0.772262
oral_48	0.794088	0.778988	0.840694	0.754347	0.797228	0.86007	0.830919	0.755874	0.810467	0.821648	0.811893	0.822373	0.805317	0.806116	0.820745	0.790287	0.782697	0.805755	0.789336	0.808563	0.822122	0.837969	0.808552	0.785663	0.858292	0.827304	0.806061	0.830592	0.734061	0.804017	0.745106	0.830872	0.791213	0.806327	0.823707	0.808775	0.821857	0.813444	0.801737	0.79192	0.845894	0.843893	0.848022	0.840086	0.809026	0.799278	0.815103	0	0.779812	0.750984	0.816477	0.791192	0.763557	0.830935	0.834535	0.809489	0.804028	0.816869	0.831118	0.78346	0.781147	0.801983	0.756229	0.765504	0.794458	0.83268	0.825084	0.840683	0.817089	0.81995	0.828761	0.777658	0.806141	0.727993	0.801358	0.779356	0.774701	0.794038	0.79606	0.819606	0.812073	0.827285	0.796654	0.786994	0.838757	0.817497	0.843559	0.762443	0.774536	0.791075	0.814219	0.832053	0.841404	0.777126	0.785076	0.789381	0.843911	0.815011	0.801428	0.766745
oral_49	0.80111	0.806798	0.800872	0.797994	0.770533	0.82462	0.797637	0.774839	0.773668	0.787473	0.815863	0.811429	0.788912	0.822111	0.77852	0.779567	0.78105	0.789543	0.824202	0.767619	0.828457	0.840094	0.823965	0.780824	0.795177	0.784953	0.834204	0.803769	0.821811	0.801482	0.767393	0.769457	0.798786	0.833258	0.787564	0.842482	0.850648	0.802836	0.803106	0.837091	0.791084	0.807822	0.833488	0.839963	0.727851	0.802245	0.803743	0.779812	0	0.827485	0.841879	0.763179	0.82274	0.771443	0.800559	0.85262	0.818878	0.804294	0.778205	0.796573	0.810931	0.820891	0.805446	0.829522	0.823786	0.806992	0.84347	0.794765	0.801699	0.856903	0.783465	0.774013	0.836361	0.799633	0.760253	0.79848	0.822162	0.790959	0.808322	0.799762	0.850408	0.81304	0.815226	0.793232	0.791826	0.77468	0.826137	0.82696	0.787894	0.788607	0.774906	0.791807	0.793056	0.822186	0.833217	0.766402	0.848198	0.816334	0.815825	0.766862
oral_50	0.840631	0.804662	0.823314	0.832639	0.817685	0.769742	0.841761	0.84278	0.781201	0.794642	0.806458	0.805626	0.776036	0.777254	0.780534	0.818539	0.780269	0.863157	0.807657	0.86024	0.79482	0.831751	0.779133	0.797582	0.835346	0.790774	0.779531	0.838411	0.813073	0.826205	0.81322	0.819694	0.797131	0.757089	0.819905	0.816177	0.828192	0.796101	0.827501	0.824902	0.827011	0.815807	0.817397	0.784419	0.799034	0.842474	0.830526	0.750984	0.827485	0	0.782705	0.792569	0.776637	0.802439	0.835167	0.852183	0.772493	0.788353	0.767973	0.788177	0.803452	0.840626	0.749005	0.734725	0.78876	0.808279	0.799167	0.818848	0.810912	0.799077	0.791126	0.822978	0.826532	0.762594	0.799397	0.838744	0.831126	0.793921	0.789439	0.833729	0.803037	0.838837	0.842285	0.846351	0.854122	0.820626	0.803317	0.768628	0.792671	0.823856	0.789122	0.849266	0.834619	0.811726	0.774468	0.781905	0.826549	0.873863	0.808222	0.799884
oral_51	0.770855	0.773794	0.837093	0.824446	0.857911	0.778898	0.811418	0.812984	0.793896	0.7835	0.802212	0.783538	0.836297	0.839009	0.776593	0.766444	0.832844	0.847598	0.803189	0.813265	0.853256	0.779523	0.781203	0.823545	0.80834	0.802619	0.784159	0.811529	0.76628	0.780309	0.803459	0.836153	0.813275	0.801555	0.83154	0.801551	0.817952	0.762966	0.77101	0.81372	0.768319	0.726328	0.846489	0.814075	0.783847	0.8108	0.818708	0.816477	0.841879	0.782705	0	0.714886	0.770821	0.763177	0.841645	0.783696	0.807893	0.8149	0.756526	0.745411	0.769884	0.800064	0.78968	0.806202	0.800718	0.797949	0.782911	0.818694	0.738899	0.845451	0.754469	0.772324	0.795208	0.779505	0.809323	0.85881	0.791773	0.764134	0.816111	0.80897	0.83967	0.854819	0.822381	0.845307	0.80852	0.841896	0.763608	0.762009	0.814545	0.81817	0.790512	0.795716	0.758795	0.811603	0.808802	0.807142	0.847466	0.798786	0.839439	0.840155
