SampleID	gut_1	gut_2	gut_3	gut_4	gut_5	gut_6	gut_7	gut_8	gut_9	gut_10	gut_11	gut_12	gut_13	gut_14	gut_15	gut_16	gut_17	gut_18	gut_19	gut_20	gut_21	gut_22	gut_23	gut_24	gut_25	gut_26	gut_27	gut_28	gut_29	gut_30	gut_31	gut_32	gut_33	gut_34	gut_35	gut_36	gut_37	gut_38	gut_39	gut_40	gut_41	gut_42	gut_43	gut_44	gut_45	gut_46	gut_47	gut_48	gut_49	gut_50	gut_51	gut_52	gut_53	gut_54	gut_55	gut_56	gut_57	gut_58	gut_59	gut_60	gut_61	gut_62	gut_63	gut_64	gut_65	gut_66	gut_67	gut_68	gut_69	gut_70	gut_71	gut_72	gut_73	gut_74	gut_75	gut_76	gut_77	gut_78	gut_79	gut_80	gut_81	gut_82	gut_83	gut_84	gut_85	gut_86	gut_87	gut_88	gut_89	gut_90	gut_91	gut_92	gut_93	gut_94	gut_95	gut_96	gut_97	gut_98	gut_99	gut_100
gut_26	0.84579	0.898585	0.904259	0.865504	0.863226	0.873991	0.845843	0.889497	0.84076	0.820976	0.901409	0.846497	0.847722	0.829177	0.871951	0.864108	0.860935	0.885504	0.803738	0.837746	0.869392	0.827526	0.854757	0.828343	0.909721	0	0.908353	0.842108	0.895292	0.87031	0.889678	0.813312	0.900288	0.863499	0.823521	0.876926	0.850812	0.857353	0.882121	0.859004	0.8811	0.793217	0.898283	0.878847	0.885341	0.888062	0.854717	0.852717	0.83081	0.876895	0.857811	0.87058	0.90138	0.881333	0.886402	0.861766	0.880673	0.777023	0.88628	0.852463	0.874468	0.846164	0.875421	0.875255	0.877113	0.869732	0.876198	0.863036	0.883189	0.869978	0.886316	0.873975	0.851226	0.839645	0.845897	0.880552	0.863299	0.842098	0.891409	0.904683	0.902121	0.911024	0.835085	0.910633	0.793438	0.841015	0.864883	0.880375	0.866532	0.904045	0.855796	0.881841	0.874621	0.825148	0.867115	0.838191	0.901958	0.825595	0.870766	0.868135
gut_27	0.784024	0.831449	0.879091	0.891767	0.852217	0.86557	0.86503	0.909092	0.885	0.907779	0.871604	0.853676	0.876315	0.853401	0.825189	0.837655	0.877601	0.880535	0.835693	0.876934	0.863742	0.875422	0.868392	0.880682	0.830114	0.908353	0	0.838934	0.859444	0.865266	0.856681	0.839544	0.827556	0.895596	0.855313	0.880085	0.807432	0.818143	0.787266	0.903833	0.853127	0.852701	0.903426	0.860174	0.878759	0.884539	0.860685	0.859429	0.858652	0.842815	0.827014	0.831967	0.892138	0.839343	0.859496	0.849229	0.832791	0.888676	0.846903	0.856645	0.830076	0.871161	0.873925	0.78903	0.836561	0.872816	0.859932	0.892949	0.873678	0.850181	0.853652	0.83256	0.842046	0.867305	0.854451	0.804027	0.876654	0.861588	0.827762	0.839784	0.906372	0.863756	0.826536	0.87732	0.84321	0.866083	0.846168	0.858241	0.843284	0.892012	0.852234	0.831958	0.813053	0.852892	0.848686	0.831884	0.878684	0.9062	0.845872	0.884751
gut_28	0.835063	0.848516	0.860516	0.823459	0.861599	0.88902	0.864957	0.81701	0.865005	0.870898	0.839074	0.804207	0.879279	0.865161	0.777247	0.875067	0.869594	0.867752	0.88084	0.850898	0.838144	0.850705	0.849088	0.860543	0.86366	0.842108	0.838934	0	0.857278	0.85604	0.866023	0.833519	0.868148	0.863253	0.858199	0.873078	0.856493	0.864681	0.814115	0.884067	0.87762	0.851891	0.852297	0.852235	0.830625	0.874123	0.825929	0.833233	0.860667	0.816726	0.844522	0.85514	0.812401	0.823469	0.82101	0.849831	0.8555	0.873436	0.839061	0.841992	0.874006	0.830187	0.838274	0.804225	0.883518	0.830023	0.821128	0.894965	0.85949	0.878884	0.851786	0.857406	0.842376	0.851147	0.850402	0.828775	0.838084	0.832215	0.774314	0.814031	0.88859	0.858487	0.765709	0.886608	0.850201	0.86739	0.861498	0.844836	0.827465	0.844866	0.813624	0.818206	0.855408	0.841289	0.832193	0.871974	0.903287	0.880692	0.851587	0.813869
gut_29	0.883459	0.934017	0.886657	0.910155	0.882609	0.896825	0.821486	0.872615	0.822912	0.876295	0.871715	0.894755	0.851292	0.861915	0.886843	0.826424	0.893329	0.89907	0.898655	0.875031	0.829653	0.88998	0.836069	0.830618	0.859344	0.895292	0.859444	0.857278	0	0.838151	0.832624	0.861673	0.879659	0.879171	0.885367	0.863671	0.849744	0.86569	0.8434	0.873042	0.884756	0.864538	0.871253	0.906934	0.872121	0.839143	0.821171	0.848766	0.883302	0.843326	0.864355	0.879527	0.914761	0.826229	0.852558	0.832484	0.905532	0.865646	0.858119	0.846174	0.862376	0.866982	0.780029	0.880478	0.818661	0.826424	0.832175	0.92052	0.867556	0.879365	0.887476	0.860832	0.848435	0.851385	0.851239	0.84843	0.848936	0.841387	0.870696	0.899608	0.893224	0.89183	0.854407	0.920802	0.830718	0.876514	0.900492	0.878129	0.882483	0.901111	0.852223	0.859031	0.882245	0.84425	0.881356	0.857301	0.894833	0.877668	0.878682	0.894625
gut_30	0.898548	0.90807	0.89254	0.873613	0.8844	0.859248	0.878571	0.884891	0.856955	0.921744	0.869996	0.866461	0.878221	0.789133	0.868697	0.874347	0.9216	0.873697	0.909242	0.871368	0.829528	0.870767	0.859256	0.830795	0.867177	0.87031	0.865266	0.85604	0.838151	0	0.875928	0.876274	0.874554	0.828806	0.857598	0.869563	0.823418	0.880117	0.871038	0.83827	0.897544	0.856526	0.892697	0.845306	0.834088	0.894569	0.794237	0.818626	0.854842	0.849915	0.867344	0.851789	0.861152	0.814914	0.86439	0.859166	0.855331	0.939642	0.893211	0.840936	0.871274	0.851615	0.864006	0.8057	0.856735	0.844249	0.9166	0.907183	0.861887	0.920657	0.860765	0.845487	0.863919	0.881098	0.862836	0.867314	0.887526	0.840014	0.886929	0.857865	0.839097	0.914109	0.874903	0.804218	0.927676	0.871146	0.922388	0.853802	0.876472	0.877665	0.796391	0.864718	0.801179	0.850131	0.887948	0.803604	0.864939	0.79834	0.852997	0.883996
gut_31	0.836272	0.835081	0.863525	0.88002	0.878395	0.8911	0.883657	0.826196	0.831845	0.878529	0.884664	0.817777	0.847602	0.860274	0.885961	0.835972	0.880709	0.832007	0.869612	0.852169	0.833775	0.835069	0.837659	0.849467	0.834996	0.889678	0.856681	0.866023	0.832624	0.875928	0	0.841253	0.888361	0.84754	0.937984	0.865892	0.807303	0.842739	0.792324	0.840938	0.825006	0.846163	0.868322	0.891212	0.887196	0.845552	0.829871	0.8625	0.839673	0.920862	0.854372	0.874774	0.891469	0.81693	0.838583	0.857587	0.872431	0.868227	0.893878	0.929628	0.911037	0.80174	0.829847	0.792809	0.870431	0.866248	0.809327	0.842289	0.880056	0.858143	0.890267	0.808817	0.829028	0.861674	0.822185	0.89518	0.883428	0.841244	0.855569	0.854933	0.820837	0.873468	0.866595	0.871307	0.876582	0.854053	0.864861	0.830584	0.866127	0.917181	0.863986	0.870966	0.85227	0.83666	0.852592	0.855604	0.872473	0.876599	0.846628	0.832714
gut_32	0.841463	0.788723	0.866506	0.870934	0.841593	0.892759	0.858584	0.883256	0.829376	0.82635	0.846153	0.867975	0.848841	0.890206	0.85494	0.820345	0.872184	0.863771	0.83763	0.811613	0.84493	0.852666	0.841937	0.802956	0.808858	0.813312	0.839544	0.833519	0.861673	0.876274	0.841253	0	0.863486	0.867197	0.835184	0.839195	0.813467	0.851211	0.799597	0.845385	0.783931	0.736683	0.87878	0.883606	0.879848	0.819502	0.836748	0.860485	0.817879	0.863576	0.769592	0.853666	0.891667	0.84005	0.845736	0.848144	0.865533	0.855282	0.887889	0.799233	0.867966	0.848407	0.830732	0.829503	0.827273	0.844226	0.809962	0.871155	0.856081	0.880745	0.813966	0.820205	0.819161	0.752888	0.8631	0.826363	0.831258	0.868034	0.808031	0.831591	0.849037	0.876855	0.848252	0.90274	0.807167	0.843467	0.865381	0.824474	0.796461	0.871818	0.822727	0.834149	0.738585	0.882811	0.874067	0.846699	0.841743	0.852855	0.835211	0.867227
gut_33	0.830153	0.863735	0.880525	0.892107	0.881913	0.865469	0.838711	0.925938	0.84324	0.86613	0.867819	0.817976	0.850388	0.842955	0.833068	0.878081	0.885064	0.891405	0.877808	0.890793	0.837853	0.878463	0.846397	0.86918	0.863057	0.900288	0.827556	0.868148	0.879659	0.874554	0.888361	0.863486	0	0.885553	0.836822	0.843062	0.855504	0.885752	0.860863	0.848769	0.884312	0.874636	0.873738	0.872109	0.853672	0.867469	0.869293	0.842904	0.85137	0.79191	0.824796	0.853093	0.816005	0.826138	0.855599	0.903562	0.824942	0.831333	0.89291	0.83736	0.810253	0.874771	0.857813	0.8461	0.857648	0.852678	0.905223	0.842161	0.887643	0.826332	0.854729	0.851843	0.836422	0.858425	0.85855	0.73452	0.890303	0.859749	0.83996	0.828395	0.857729	0.832181	0.854616	0.833601	0.850287	0.77642	0.888913	0.902209	0.83268	0.874951	0.839423	0.855878	0.815709	0.861162	0.859223	0.832505	0.835886	0.875332	0.844475	0.896176
gut_34	0.814887	0.881365	0.926608	0.883752	0.885942	0.842709	0.817476	0.832276	0.815326	0.854481	0.875503	0.841317	0.818705	0.874076	0.860856	0.824619	0.894154	0.886913	0.844413	0.811546	0.807922	0.888506	0.811356	0.882912	0.806828	0.863499	0.895596	0.863253	0.879171	0.828806	0.84754	0.867197	0.885553	0	0.883431	0.847526	0.837515	0.902586	0.864618	0.815888	0.812198	0.895933	0.816462	0.856881	0.875641	0.866521	0.868699	0.870582	0.808425	0.843598	0.88377	0.868721	0.895461	0.830194	0.844902	0.873103	0.890361	0.848951	0.8632	0.798553	0.895615	0.842736	0.798866	0.825999	0.850374	0.827343	0.843476	0.871012	0.850793	0.868022	0.856821	0.871772	0.845367	0.867227	0.837466	0.914263	0.906883	0.85006	0.891727	0.847348	0.837811	0.835284	0.790909	0.798557	0.824672	0.885659	0.920653	0.821956	0.894131	0.9006	0.870267	0.86688	0.868959	0.842281	0.86159	0.838457	0.818481	0.862413	0.842257	0.906372
gut_35	0.857599	0.879453	0.90111	0.914344	0.844389	0.876454	0.8518	0.870149	0.881764	0.897184	0.879405	0.828878	0.897464	0.914666	0.852014	0.875115	0.876562	0.888045	0.864748	0.813304	0.84861	0.868943	0.913173	0.867062	0.857629	0.823521	0.855313	0.858199	0.885367	0.857598	0.937984	0.835184	0.836822	0.883431	0	0.848287	0.888587	0.881538	0.911935	0.870654	0.860518	0.791369	0.868965	0.908752	0.899527	0.925786	0.878185	0.893656	0.846247	0.855022	0.810537	0.8391	0.845849	0.846719	0.862849	0.879099	0.869868	0.837623	0.880687	0.843965	0.862481	0.901446	0.869306	0.877103	0.878861	0.850282	0.916151	0.894513	0.907711	0.893987	0.910717	0.902459	0.853469	0.835426	0.883425	0.8775	0.861169	0.857451	0.892209	0.82881	0.922212	0.891917	0.866894	0.918305	0.862708	0.823883	0.903782	0.835298	0.834742	0.841356	0.822495	0.816811	0.856826	0.878006	0.871977	0.869773	0.884163	0.922625	0.838057	0.89732
gut_36	0.817504	0.851563	0.899664	0.87258	0.872405	0.870992	0.878089	0.871485	0.829674	0.853432	0.904875	0.843169	0.924789	0.901839	0.815934	0.892073	0.900851	0.900946	0.883791	0.854589	0.881869	0.89761	0.825365	0.800759	0.853657	0.876926	0.880085	0.873078	0.863671	0.869563	0.865892	0.839195	0.843062	0.847526	0.848287	0	0.783099	0.925935	0.854446	0.877725	0.810665	0.845147	0.860543	0.876505	0.840391	0.847301	0.848507	0.782403	0.862411	0.847177	0.83707	0.847984	0.897449	0.830489	0.855845	0.851351	0.889463	0.92897	0.753314	0.852894	0.8599	0.901914	0.833889	0.893904	0.853616	0.85974	0.885594	0.839079	0.878387	0.833683	0.903901	0.839656	0.75413	0.875478	0.806889	0.854835	0.811072	0.840163	0.866581	0.813481	0.883469	0.846103	0.847035	0.909151	0.846413	0.829977	0.892061	0.868198	0.858911	0.822036	0.852219	0.884712	0.878742	0.836966	0.807294	0.849988	0.863461	0.852976	0.851615	0.882782
gut_37	0.773116	0.818187	0.908917	0.852133	0.844506	0.865611	0.857825	0.856106	0.807812	0.848189	0.809597	0.859219	0.870586	0.853084	0.747424	0.870368	0.869924	0.883374	0.792595	0.811948	0.7856	0.835591	0.852092	0.753471	0.82935	0.850812	0.807432	0.856493	0.849744	0.823418	0.807303	0.813467	0.855504	0.837515	0.888587	0.783099	0	0.834415	0.827761	0.846229	0.825974	0.830224	0.871451	0.868421	0.839409	0.833144	0.792839	0.839232	0.825045	0.839381	0.827503	0.832891	0.873495	0.783229	0.811618	0.853587	0.838496	0.847654	0.820083	0.828914	0.841293	0.821304	0.71614	0.796093	0.844772	0.872779	0.858018	0.850578	0.836022	0.858349	0.807067	0.851984	0.829881	0.862729	0.805741	0.843404	0.817591	0.807521	0.839976	0.75956	0.803104	0.843415	0.840484	0.819431	0.767905	0.808392	0.817779	0.829723	0.770857	0.903192	0.864881	0.850611	0.846031	0.787934	0.837404	0.758734	0.86195	0.808566	0.858722	0.828733
gut_38	0.902602	0.897697	0.909466	0.851836	0.875841	0.874048	0.864048	0.901633	0.884223	0.897736	0.8899	0.864848	0.856903	0.849283	0.83925	0.864928	0.865219	0.905	0.820683	0.846686	0.793313	0.894889	0.880402	0.85422	0.879904	0.857353	0.818143	0.864681	0.86569	0.880117	0.842739	0.851211	0.885752	0.902586	0.881538	0.925935	0.834415	0	0.854789	0.817365	0.854757	0.830303	0.892205	0.934322	0.924361	0.882362	0.879626	0.906498	0.84629	0.890126	0.833449	0.868626	0.870358	0.846748	0.91647	0.814073	0.845247	0.880597	0.887306	0.868828	0.860527	0.866002	0.810782	0.85751	0.885311	0.864312	0.829714	0.906035	0.900136	0.910434	0.877125	0.92663	0.86635	0.834577	0.875805	0.84854	0.84391	0.899365	0.896002	0.87942	0.885482	0.897381	0.796872	0.92373	0.873132	0.89733	0.860521	0.862527	0.8463	0.844991	0.895862	0.885354	0.85937	0.839951	0.870816	0.841124	0.910223	0.859241	0.838331	0.905266
gut_39	0.80756	0.811187	0.893182	0.835352	0.871101	0.90217	0.899239	0.879115	0.870453	0.931974	0.856001	0.820828	0.844739	0.840059	0.846121	0.850335	0.875	0.921549	0.861502	0.89988	0.876911	0.805972	0.857876	0.842954	0.876637	0.882121	0.787266	0.814115	0.8434	0.871038	0.792324	0.799597	0.860863	0.864618	0.911935	0.854446	0.827761	0.854789	0	0.903533	0.791405	0.84184	0.895208	0.886309	0.882889	0.861845	0.860136	0.869548	0.806329	0.882324	0.830268	0.867369	0.845571	0.854252	0.903015	0.828019	0.880158	0.875029	0.843661	0.898598	0.921782	0.834917	0.823937	0.827485	0.908895	0.843055	0.835337	0.856359	0.881753	0.879522	0.826126	0.779808	0.849624	0.871744	0.797498	0.880755	0.923389	0.896808	0.88293	0.845338	0.874723	0.882302	0.821961	0.85759	0.892559	0.830515	0.866825	0.857668	0.771333	0.857525	0.80147	0.869859	0.890891	0.841925	0.857809	0.861336	0.855141	0.845645	0.847072	0.885296
gut_40	0.833595	0.860386	0.884348	0.885985	0.868934	0.847658	0.82822	0.864275	0.826508	0.86498	0.822508	0.812681	0.846958	0.797353	0.866413	0.826417	0.849884	0.907179	0.829518	0.85448	0.803385	0.881953	0.881032	0.845803	0.875715	0.859004	0.903833	0.884067	0.873042	0.83827	0.840938	0.845385	0.848769	0.815888	0.870654	0.877725	0.846229	0.817365	0.903533	0	0.809906	0.813859	0.850754	0.863043	0.882208	0.899962	0.881975	0.895278	0.844377	0.863053	0.7986	0.846831	0.861764	0.815652	0.858555	0.883857	0.763328	0.850515	0.829825	0.823224	0.889978	0.835751	0.849918	0.793128	0.879781	0.863365	0.877919	0.826751	0.899736	0.845498	0.859272	0.861365	0.783354	0.797256	0.891938	0.857256	0.893123	0.891555	0.864356	0.824276	0.821016	0.838085	0.849274	0.878318	0.803859	0.870469	0.873875	0.836366	0.861042	0.81738	0.88879	0.848003	0.855088	0.854928	0.815854	0.805386	0.878138	0.863173	0.775655	0.846699
gut_41	0.859171	0.78443	0.799128	0.857693	0.844596	0.865178	0.876997	0.799047	0.880514	0.848032	0.819031	0.836089	0.835547	0.885948	0.857814	0.844137	0.839723	0.875326	0.859574	0.846614	0.879321	0.89091	0.830384	0.852862	0.796285	0.8811	0.853127	0.87762	0.884756	0.897544	0.825006	0.783931	0.884312	0.812198	0.860518	0.810665	0.825974	0.854757	0.791405	0.809906	0	0.865998	0.873713	0.851354	0.90224	0.867507	0.878178	0.816968	0.8546	0.85575	0.828282	0.856891	0.832657	0.833957	0.83459	0.872924	0.884346	0.903575	0.838004	0.864023	0.892306	0.820544	0.804376	0.851619	0.818489	0.822941	0.832202	0.82972	0.882198	0.864572	0.847508	0.86836	0.824214	0.86309	0.853877	0.910172	0.762475	0.903791	0.837864	0.811403	0.839355	0.863894	0.869451	0.826915	0.864953	0.82572	0.89811	0.830775	0.816063	0.848046	0.866937	0.848387	0.839968	0.894557	0.860626	0.792719	0.829388	0.827677	0.814552	0.812097
gut_42	0.851465	0.862776	0.894731	0.858897	0.8183	0.853854	0.860973	0.907083	0.835699	0.867534	0.909921	0.822904	0.891313	0.856103	0.824538	0.887219	0.886418	0.855412	0.815955	0.838337	0.827469	0.874104	0.854027	0.807488	0.838692	0.793217	0.852701	0.851891	0.864538	0.856526	0.846163	0.736683	0.874636	0.895933	0.791369	0.845147	0.830224	0.830303	0.84184	0.813859	0.865998	0	0.807023	0.899901	0.897809	0.867177	0.878621	0.861665	0.876465	0.821765	0.784666	0.848776	0.877679	0.858619	0.910588	0.866901	0.802743	0.839088	0.8913	0.833338	0.860286	0.849586	0.88202	0.835968	0.891597	0.821605	0.853601	0.883242	0.844531	0.891286	0.823214	0.816831	0.876287	0.83399	0.837893	0.827899	0.85308	0.846654	0.868298	0.822813	0.869707	0.899806	0.872357	0.898612	0.841079	0.832874	0.854596	0.855981	0.791754	0.861295	0.861524	0.829463	0.838214	0.897045	0.871569	0.839847	0.879027	0.891385	0.8527	0.878271
gut_43	0.852232	0.876626	0.897223	0.879466	0.852982	0.875181	0.825345	0.913134	0.884954	0.878759	0.878487	0.79931	0.904228	0.898852	0.854259	0.808126	0.864242	0.911536	0.850337	0.834228	0.8366	0.882987	0.864632	0.832355	0.86619	0.898283	0.903426	0.852297	0.871253	0.892697	0.868322	0.87878	0.873738	0.816462	0.868965	0.860543	0.871451	0.892205	0.895208	0.850754	0.873713	0.807023	0	0.866652	0.864931	0.905386	0.871993	0.908472	0.911748	0.874114	0.854109	0.879328	0.898708	0.866467	0.888331	0.879076	0.806553	0.887659	0.846811	0.802133	0.87124	0.801496	0.87485	0.828259	0.906507	0.862287	0.926095	0.823584	0.86719	0.853689	0.875403	0.828052	0.823827	0.839754	0.85317	0.870724	0.859495	0.88516	0.875752	0.853222	0.863793	0.852704	0.893686	0.826354	0.876401	0.856066	0.860153	0.821152	0.871485	0.841143	0.866917	0.890589	0.858765	0.871955	0.839046	0.85063	0.857967	0.889626	0.846851	0.881412
gut_44	0.906673	0.860018	0.897537	0.889717	0.878009	0.849327	0.892134	0.911481	0.827825	0.854196	0.868433	0.8041	0.918993	0.880324	0.841063	0.845847	0.857237	0.880926	0.88281	0.839759	0.850309	0.900508	0.81409	0.872561	0.891671	0.878847	0.860174	0.852235	0.906934	0.845306	0.891212	0.883606	0.872109	0.856881	0.908752	0.876505	0.868421	0.934322	0.886309	0.863043	0.851354	0.899901	0.866652	0	0.908949	0.897585	0.898077	0.820736	0.875821	0.816007	0.840185	0.859961	0.864827	0.828888	0.839888	0.888942	0.822812	0.896726	0.863199	0.847245	0.871712	0.871414	0.875514	0.867288	0.856996	0.879272	0.855063	0.863332	0.851352	0.904697	0.899635	0.872871	0.877296	0.891492	0.851686	0.887663	0.882314	0.883748	0.849642	0.854815	0.847047	0.845307	0.843781	0.842553	0.870121	0.810352	0.912949	0.847192	0.834641	0.815391	0.884361	0.905972	0.892506	0.830981	0.866908	0.804325	0.812699	0.898718	0.85293	0.895953
gut_45	0.87158	0.88055	0.895569	0.898066	0.903041	0.849599	0.856361	0.889726	0.863865	0.918623	0.876222	0.899488	0.905632	0.878298	0.892288	0.894136	0.912722	0.94202	0.927022	0.868305	0.879382	0.872323	0.830887	0.870761	0.862369	0.885341	0.878759	0.830625	0.872121	0.834088	0.887196	0.879848	0.853672	0.875641	0.899527	0.840391	0.839409	0.924361	0.882889	0.882208	0.90224	0.897809	0.864931	0.908949	0	0.87801	0.850013	0.863657	0.910474	0.909608	0.843052	0.902657	0.913819	0.869214	0.86763	0.746432	0.874006	0.89911	0.889221	0.883722	0.895164	0.887679	0.84204	0.869932	0.881141	0.886171	0.897917	0.853777	0.910221	0.886339	0.898229	0.878842	0.858541	0.887644	0.888621	0.872189	0.884225	0.875848	0.850339	0.87566	0.849779	0.931981	0.901437	0.899374	0.882141	0.922642	0.929914	0.874833	0.910561	0.879598	0.883015	0.844108	0.832472	0.856608	0.907367	0.852239	0.850461	0.910304	0.833936	0.891894
gut_46	0.853921	0.899096	0.892186	0.8932	0.8575	0.867962	0.841331	0.856668	0.843192	0.85618	0.890887	0.867085	0.848173	0.885858	0.882192	0.856411	0.856565	0.865896	0.881618	0.853346	0.863481	0.836898	0.823431	0.850194	0.84146	0.888062	0.884539	0.874123	0.839143	0.894569	0.845552	0.819502	0.867469	0.866521	0.925786	0.847301	0.833144	0.882362	0.861845	0.899962	0.867507	0.867177	0.905386	0.897585	0.87801	0	0.836901	0.85499	0.845087	0.859883	0.820001	0.874369	0.867411	0.85603	0.881297	0.842374	0.891044	0.881629	0.857109	0.866042	0.903468	0.871266	0.839912	0.911787	0.861768	0.867513	0.873494	0.914652	0.858066	0.842734	0.876135	0.861008	0.827217	0.817944	0.862688	0.888662	0.804206	0.849423	0.836662	0.854656	0.870841	0.855007	0.878067	0.929595	0.849336	0.810217	0.865438	0.83181	0.820149	0.874189	0.824703	0.843445	0.838598	0.887192	0.845767	0.866059	0.818128	0.841547	0.876503	0.897274
gut_47	0.814065	0.896177	0.84369	0.868349	0.885528	0.845862	0.883423	0.855597	0.77373	0.848539	0.885295	0.844323	0.861771	0.867863	0.884847	0.79647	0.857386	0.855278	0.905071	0.869531	0.799273	0.831643	0.82412	0.801923	0.826465	0.854717	0.860685	0.825929	0.821171	0.794237	0.829871	0.836748	0.869293	0.868699	0.878185	0.848507	0.792839	0.879626	0.860136	0.881975	0.878178	0.878621	0.871993	0.898077	0.850013	0.836901	0	0.877986	0.842861	0.883812	0.840305	0.81674	0.897196	0.850782	0.884148	0.899835	0.830648	0.870073	0.894251	0.832713	0.901357	0.864161	0.829343	0.808749	0.816623	0.824918	0.857107	0.861327	0.834239	0.909918	0.850971	0.875052	0.855272	0.824103	0.830504	0.83332	0.866199	0.780948	0.810704	0.741133	0.805513	0.880692	0.852547	0.746906	0.784988	0.881742	0.910688	0.848164	0.872158	0.881736	0.855305	0.84665	0.805994	0.839294	0.84582	0.842804	0.864959	0.852626	0.85797	0.885782
gut_48	0.87705	0.855746	0.884195	0.835262	0.872503	0.88304	0.878631	0.880821	0.828799	0.839908	0.885696	0.843123	0.882748	0.891796	0.840571	0.877876	0.897078	0.823513	0.88108	0.881503	0.824173	0.82904	0.813896	0.809298	0.874474	0.852717	0.859429	0.833233	0.848766	0.818626	0.8625	0.860485	0.842904	0.870582	0.893656	0.782403	0.839232	0.906498	0.869548	0.895278	0.816968	0.861665	0.908472	0.820736	0.863657	0.85499	0.877986	0	0.878091	0.841461	0.891034	0.818265	0.867577	0.872285	0.870071	0.838051	0.84367	0.896105	0.850883	0.864836	0.878347	0.840601	0.781968	0.886205	0.860004	0.827818	0.860663	0.816406	0.871408	0.886326	0.87179	0.85418	0.814511	0.848643	0.801855	0.808079	0.853011	0.891138	0.874378	0.832153	0.89767	0.855456	0.848846	0.896334	0.845509	0.841642	0.87367	0.874356	0.834142	0.880489	0.846559	0.850616	0.853254	0.928756	0.838244	0.805913	0.861854	0.839657	0.863143	0.899758
gut_49	0.849057	0.871949	0.918299	0.874646	0.82978	0.836275	0.874789	0.825536	0.869292	0.882252	0.873746	0.806873	0.830274	0.859158	0.823082	0.815245	0.858823	0.904065	0.859586	0.823624	0.830927	0.830952	0.884105	0.864181	0.798515	0.83081	0.858652	0.860667	0.883302	0.854842	0.839673	0.817879	0.85137	0.808425	0.846247	0.862411	0.825045	0.84629	0.806329	0.844377	0.8546	0.876465	0.911748	0.875821	0.910474	0.845087	0.842861	0.878091	0	0.868335	0.771099	0.874768	0.773284	0.820113	0.884603	0.860139	0.828831	0.884914	0.864108	0.847257	0.86987	0.834847	0.813692	0.821301	0.885976	0.837875	0.881888	0.909183	0.856656	0.885073	0.875544	0.840713	0.844217	0.792242	0.850139	0.883593	0.867628	0.877082	0.889592	0.834545	0.85037	0.889389	0.874096	0.817497	0.870279	0.885859	0.841994	0.871564	0.847206	0.897139	0.852001	0.883297	0.807581	0.856582	0.861609	0.858724	0.883759	0.867212	0.853102	0.887394
gut_50	0.811925	0.898589	0.887085	0.834156	0.850459	0.847673	0.827808	0.892598	0.79317	0.789867	0.855267	0.815733	0.841706	0.910042	0.80283	0.866135	0.847568	0.882988	0.868109	0.852539	0.806817	0.844135	0.876231	0.844902	0.828968	0.876895	0.842815	0.816726	0.843326	0.849915	0.920862	0.863576	0.79191	0.843598	0.855022	0.847177	0.839381	0.890126	0.882324	0.863053	0.85575	0.821765	0.874114	0.816007	0.909608	0.859883	0.883812	0.841461	0.868335	0	0.787859	0.908421	0.848341	0.787037	0.852223	0.837177	0.86679	0.858576	0.84025	0.787365	0.855127	0.88523	0.856707	0.838843	0.868699	0.890903	0.841462	0.795106	0.837571	0.825872	0.80292	0.818329	0.793521	0.845188	0.879435	0.809179	0.856442	0.85234	0.848227	0.825662	0.838058	0.845568	0.819512	0.827694	0.853006	0.833461	0.868117	0.86496	0.81462	0.868756	0.870671	0.820429	0.876404	0.804657	0.812663	0.737907	0.84686	0.863607	0.805823	0.881181
gut_51	0.809991	0.822592	0.856124	0.887543	0.805258	0.827223	0.836342	0.872148	0.813331	0.844512	0.853284	0.802038	0.855011	0.855449	0.845579	0.777481	0.875046	0.856844	0.82793	0.843578	0.786852	0.819259	0.825632	0.803634	0.780029	0.857811	0.827014	0.844522	0.864355	0.867344	0.854372	0.769592	0.824796	0.88377	0.810537	0.83707	0.827503	0.833449	0.830268	0.7986	0.828282	0.784666	0.854109	0.840185	0.843052	0.820001	0.840305	0.891034	0.771099	0.787859	0	0.814267	0.862261	0.800145	0.858905	0.774672	0.784967	0.887448	0.819399	0.83952	0.863227	0.824939	0.80053	0.836374	0.845396	0.846968	0.907927	0.873319	0.865552	0.838895	0.790954	0.831288	0.813226	0.781148	0.869392	0.841012	0.865365	0.86862	0.794639	0.789321	0.827044	0.8756	0.883476	0.824011	0.838517	0.81233	0.850371	0.839843	0.837781	0.865297	0.836029	0.776471	0.812473	0.892195	0.798271	0.783807	0.865412	0.84015	0.784786	0.877409
