SampleID	gut_1	gut_2	gut_3	gut_4	gut_5	gut_6	gut_7	gut_8	gut_9	gut_10	gut_11	gut_12	gut_13	gut_14	gut_15	gut_16	gut_17	gut_18	gut_19	gut_20	gut_21	gut_22	gut_23	gut_24	gut_25	gut_26	gut_27	gut_28	gut_29	gut_30	gut_31	gut_32	gut_33	gut_34	gut_35	gut_36	gut_37	gut_38	gut_39	gut_40	gut_41	gut_42	gut_43	gut_44	gut_45	gut_46	gut_47	gut_48	gut_49	gut_50	gut_51	gut_52	gut_53	gut_54	gut_55	gut_56	gut_57	gut_58	gut_59	gut_60	gut_61	gut_62	gut_63	gut_64	gut_65	gut_66	gut_67	gut_68	gut_69	gut_70	gut_71	gut_72	gut_73	gut_74	gut_75	gut_76	gut_77	gut_78	gut_79	gut_80	gut_81	gut_82	gut_83	gut_84	gut_85	gut_86	gut_87	gut_88	gut_89	gut_90	gut_91	gut_92	gut_93	gut_94	gut_95	gut_96	gut_97	gut_98	gut_99	gut_100
gut_26	0.829545	0.899805	0.894403	0.865026	0.859881	0.877374	0.823114	0.881208	0.823665	0.816346	0.894479	0.835673	0.834891	0.837164	0.852706	0.848314	0.84281	0.886153	0.835279	0.84333	0.858558	0.815656	0.858987	0.82415	0.891577	0	0.891059	0.832899	0.882461	0.85707	0.876057	0.822411	0.890911	0.839971	0.843526	0.873318	0.846232	0.861793	0.855464	0.864755	0.870934	0.821016	0.88639	0.879418	0.885626	0.869701	0.854557	0.85605	0.810075	0.863508	0.850495	0.868989	0.903089	0.867002	0.878702	0.8544	0.865186	0.770639	0.871423	0.859655	0.8656	0.827006	0.851431	0.859564	0.864362	0.858812	0.854587	0.861728	0.879785	0.868688	0.874495	0.862523	0.840215	0.841867	0.822699	0.858099	0.860325	0.834841	0.876011	0.886163	0.892168	0.896422	0.839209	0.886342	0.82019	0.832925	0.857768	0.850853	0.856225	0.897377	0.842916	0.866156	0.863548	0.811599	0.858724	0.827995	0.888706	0.820398	0.860053	0.851975
gut_27	0.799262	0.83114	0.86904	0.880152	0.855165	0.863113	0.861858	0.90453	0.892958	0.903694	0.864293	0.844834	0.887607	0.862064	0.82428	0.844406	0.881825	0.878478	0.825455	0.863462	0.854364	0.88987	0.876102	0.877389	0.827122	0.891059	0	0.840528	0.850133	0.879777	0.875761	0.840033	0.822193	0.896478	0.843253	0.874471	0.806292	0.815424	0.801483	0.912645	0.845781	0.840695	0.890725	0.859093	0.874624	0.899817	0.853774	0.847039	0.865789	0.833154	0.837588	0.834551	0.891155	0.85797	0.860814	0.840839	0.830259	0.881753	0.846337	0.856583	0.805871	0.87257	0.871917	0.783331	0.832322	0.8602	0.880622	0.886054	0.868549	0.858257	0.85405	0.838294	0.836161	0.871512	0.855695	0.808673	0.864881	0.85133	0.833431	0.831866	0.912589	0.872271	0.826	0.878874	0.842175	0.856531	0.850061	0.865624	0.841495	0.896032	0.855217	0.838201	0.809288	0.859652	0.837422	0.838393	0.869233	0.911884	0.848458	0.892914
gut_28	0.821358	0.839636	0.84456	0.829554	0.855585	0.885133	0.869893	0.814402	0.866142	0.8808	0.842799	0.807718	0.885427	0.864987	0.777602	0.873796	0.863809	0.874484	0.874408	0.853638	0.847037	0.856031	0.84141	0.857346	0.857542	0.832899	0.840528	0	0.857094	0.85175	0.870515	0.824603	0.859642	0.862546	0.847641	0.863891	0.851584	0.867187	0.818499	0.877778	0.872669	0.848771	0.846617	0.838749	0.845899	0.879913	0.833593	0.831598	0.86105	0.819992	0.84527	0.862249	0.823509	0.827343	0.826452	0.864504	0.853675	0.874667	0.838521	0.838925	0.863146	0.820555	0.839272	0.824655	0.882004	0.825494	0.830581	0.890247	0.856681	0.876061	0.860601	0.856988	0.826148	0.844465	0.847325	0.822071	0.825392	0.820054	0.784708	0.829241	0.887667	0.863181	0.77195	0.892483	0.857238	0.854217	0.853534	0.845142	0.818763	0.85226	0.816553	0.824677	0.848041	0.853669	0.832436	0.866844	0.896556	0.878891	0.856178	0.818222
gut_29	0.870262	0.929801	0.853788	0.903963	0.873251	0.887223	0.839696	0.869591	0.815123	0.871078	0.872137	0.88635	0.859567	0.859668	0.884584	0.836548	0.876985	0.894613	0.876625	0.866047	0.819657	0.856124	0.847407	0.829441	0.847268	0.882461	0.850133	0.857094	0	0.839831	0.839857	0.851303	0.865402	0.883834	0.875182	0.870872	0.83289	0.891955	0.861099	0.865624	0.874545	0.867393	0.87125	0.889348	0.885657	0.842721	0.799355	0.834676	0.871299	0.83772	0.857205	0.888332	0.902014	0.825198	0.853351	0.825268	0.889339	0.861104	0.859121	0.840075	0.845954	0.868619	0.804057	0.882904	0.807107	0.834569	0.870531	0.909964	0.867814	0.879089	0.87722	0.866206	0.838132	0.847526	0.853669	0.841298	0.835864	0.836471	0.86567	0.878566	0.876812	0.882588	0.842446	0.920006	0.837807	0.883056	0.893247	0.879307	0.881544	0.90786	0.849532	0.85573	0.863079	0.866367	0.876216	0.850717	0.898958	0.884221	0.880301	0.906953
gut_30	0.895573	0.912681	0.877109	0.871495	0.89129	0.863303	0.869011	0.885057	0.869068	0.919519	0.890142	0.872945	0.872796	0.795409	0.877603	0.887722	0.918975	0.884596	0.910978	0.871844	0.838116	0.874193	0.854984	0.846643	0.877406	0.85707	0.879777	0.85175	0.839831	0	0.874243	0.863875	0.87425	0.831691	0.855516	0.87304	0.82209	0.867463	0.883507	0.830409	0.90947	0.852143	0.892191	0.86154	0.852186	0.889949	0.817894	0.810884	0.851683	0.852657	0.882209	0.861741	0.863487	0.801947	0.884934	0.830208	0.855707	0.929902	0.887464	0.84982	0.86667	0.857011	0.86553	0.815911	0.866068	0.833894	0.938868	0.903497	0.868267	0.919286	0.872042	0.853085	0.849007	0.869494	0.862345	0.865163	0.877996	0.856149	0.886651	0.85002	0.865539	0.915759	0.874626	0.835603	0.915273	0.875898	0.912708	0.854185	0.882613	0.893892	0.788542	0.854406	0.809566	0.857768	0.888978	0.827373	0.858062	0.796848	0.855852	0.878442
gut_31	0.860226	0.829457	0.869066	0.88316	0.881985	0.891014	0.887177	0.852963	0.831261	0.87196	0.879356	0.799324	0.853403	0.852098	0.880993	0.850894	0.879108	0.85921	0.863155	0.847571	0.840071	0.838779	0.831422	0.854495	0.83719	0.876057	0.875761	0.870515	0.839857	0.874243	0	0.842882	0.866065	0.849564	0.933967	0.844358	0.804781	0.855063	0.79378	0.848214	0.823835	0.847448	0.871883	0.867929	0.891938	0.858359	0.838949	0.828154	0.828697	0.919294	0.855684	0.868892	0.884627	0.82807	0.843886	0.870917	0.872062	0.882967	0.896762	0.929075	0.90498	0.799879	0.860904	0.808921	0.87991	0.861888	0.84232	0.837617	0.884382	0.862183	0.881538	0.808042	0.834974	0.848462	0.831137	0.901715	0.878334	0.857197	0.84678	0.84243	0.812987	0.859748	0.849005	0.880837	0.885932	0.85381	0.87477	0.840846	0.862814	0.919483	0.869673	0.870677	0.841818	0.847543	0.848584	0.849934	0.874272	0.863389	0.849379	0.846869
gut_32	0.835702	0.813482	0.852869	0.864591	0.838879	0.897603	0.855311	0.88734	0.817448	0.838017	0.843919	0.862544	0.849	0.889098	0.870544	0.842391	0.878041	0.861711	0.852512	0.833137	0.854965	0.863595	0.839682	0.796299	0.818083	0.822411	0.840033	0.824603	0.851303	0.863875	0.842882	0	0.85475	0.862624	0.860843	0.841847	0.808412	0.859809	0.800033	0.856278	0.796056	0.764579	0.879694	0.872777	0.88306	0.839153	0.836679	0.861976	0.832676	0.867907	0.806005	0.864424	0.883212	0.836746	0.834595	0.86198	0.860152	0.875178	0.887847	0.789672	0.849449	0.865392	0.844351	0.846219	0.828366	0.844499	0.821652	0.866004	0.84141	0.876875	0.82989	0.82293	0.811922	0.789822	0.862239	0.825561	0.828574	0.854942	0.800655	0.833183	0.866517	0.873358	0.859208	0.906697	0.817628	0.856447	0.863473	0.833259	0.792513	0.882178	0.832308	0.84366	0.74715	0.883927	0.876848	0.849386	0.832209	0.860645	0.825724	0.873923
gut_33	0.822539	0.870053	0.867291	0.887642	0.872041	0.86172	0.838668	0.914951	0.851777	0.868067	0.879716	0.825382	0.855535	0.857252	0.8343	0.870196	0.873161	0.883424	0.878087	0.876438	0.819117	0.872261	0.828765	0.861764	0.858007	0.890911	0.822193	0.859642	0.865402	0.87425	0.866065	0.85475	0	0.884978	0.820324	0.848928	0.851683	0.869233	0.848185	0.845226	0.886961	0.861746	0.864828	0.865231	0.854368	0.868525	0.856623	0.84654	0.848863	0.797832	0.831699	0.859451	0.812271	0.825958	0.856119	0.886185	0.821443	0.822628	0.88759	0.822186	0.808938	0.879791	0.855395	0.837411	0.847845	0.845333	0.902769	0.834613	0.886618	0.845302	0.859477	0.823144	0.841405	0.859706	0.848232	0.757643	0.875233	0.847276	0.842921	0.824133	0.849171	0.824581	0.852691	0.831013	0.835615	0.772397	0.873892	0.900192	0.837677	0.877147	0.861029	0.842812	0.828698	0.861439	0.86747	0.83348	0.824268	0.87003	0.85407	0.89309
gut_34	0.801583	0.887601	0.92225	0.86904	0.895956	0.862175	0.802404	0.824754	0.807676	0.863184	0.894706	0.859737	0.835888	0.858638	0.862972	0.83221	0.877397	0.866926	0.854774	0.813499	0.832451	0.897343	0.835082	0.866786	0.826855	0.839971	0.896478	0.862546	0.883834	0.831691	0.849564	0.862624	0.884978	0	0.885036	0.850351	0.845521	0.900783	0.881445	0.813048	0.816368	0.893875	0.822141	0.847357	0.875713	0.871253	0.883801	0.866558	0.839136	0.855529	0.886309	0.86344	0.907224	0.813614	0.842401	0.871196	0.879596	0.832778	0.854543	0.825419	0.879384	0.846943	0.817494	0.823968	0.871318	0.823579	0.84322	0.861795	0.848051	0.859216	0.85016	0.88129	0.836318	0.885905	0.850853	0.908856	0.901336	0.849297	0.88228	0.847829	0.837417	0.839331	0.820333	0.811617	0.83235	0.885586	0.915992	0.830014	0.888438	0.911144	0.870754	0.855642	0.871612	0.840486	0.867578	0.826283	0.812349	0.839138	0.83363	0.910284
gut_35	0.841678	0.89007	0.893158	0.910578	0.844276	0.874412	0.842662	0.861992	0.872274	0.896275	0.871386	0.829246	0.889121	0.907939	0.846446	0.86332	0.881997	0.889447	0.889449	0.811435	0.843958	0.858193	0.910383	0.854485	0.849753	0.843526	0.843253	0.847641	0.875182	0.855516	0.933967	0.860843	0.820324	0.885036	0	0.846591	0.87919	0.880017	0.896663	0.859704	0.863782	0.82157	0.863377	0.898095	0.89708	0.923642	0.86599	0.88533	0.848563	0.846459	0.822406	0.839792	0.849271	0.851029	0.851174	0.883956	0.862425	0.8587	0.876788	0.851756	0.851476	0.892689	0.857481	0.875906	0.872398	0.854092	0.916479	0.895559	0.90567	0.883993	0.906007	0.895155	0.839244	0.84447	0.896035	0.867955	0.842602	0.84323	0.886318	0.820286	0.910241	0.883041	0.873863	0.914246	0.867963	0.833204	0.899103	0.821146	0.825583	0.842545	0.812342	0.818013	0.851747	0.874094	0.867265	0.870845	0.889837	0.91296	0.832883	0.897347
gut_36	0.811888	0.83301	0.895402	0.8772	0.841811	0.880827	0.879478	0.864709	0.821481	0.84498	0.900625	0.847385	0.916292	0.909898	0.825937	0.890565	0.896277	0.90073	0.881467	0.853649	0.868091	0.893851	0.837993	0.798329	0.863779	0.873318	0.874471	0.863891	0.870872	0.87304	0.844358	0.841847	0.848928	0.850351	0.846591	0	0.790504	0.923581	0.857599	0.876617	0.827377	0.824127	0.861968	0.876251	0.857701	0.863039	0.852281	0.812515	0.86562	0.863376	0.85125	0.84104	0.909676	0.832801	0.871567	0.862612	0.894794	0.919934	0.778947	0.858868	0.842497	0.897318	0.848021	0.878165	0.856411	0.855199	0.882859	0.841794	0.888989	0.839303	0.910688	0.827239	0.757779	0.889077	0.815672	0.850866	0.825096	0.843645	0.869017	0.830997	0.887222	0.847524	0.872348	0.911058	0.853757	0.866505	0.882364	0.862364	0.867038	0.838203	0.858244	0.88109	0.874653	0.824571	0.838165	0.863	0.869712	0.853882	0.852215	0.864788
gut_37	0.770157	0.836913	0.913187	0.846252	0.846629	0.872104	0.851024	0.853647	0.782812	0.851804	0.805354	0.858445	0.869844	0.846211	0.754351	0.863936	0.856952	0.888434	0.812096	0.817093	0.794715	0.84024	0.853753	0.750247	0.82248	0.846232	0.806292	0.851584	0.83289	0.82209	0.804781	0.808412	0.851683	0.845521	0.87919	0.790504	0	0.832024	0.830376	0.855621	0.842044	0.824573	0.868724	0.867341	0.847274	0.847847	0.779385	0.856973	0.819643	0.839042	0.825611	0.84326	0.871392	0.800188	0.827904	0.859245	0.832016	0.852911	0.826283	0.827378	0.833532	0.813636	0.736918	0.788784	0.848943	0.869469	0.84911	0.854165	0.843131	0.841371	0.814428	0.843217	0.813555	0.852387	0.80914	0.840549	0.841189	0.797228	0.827045	0.778403	0.81463	0.831582	0.848666	0.813032	0.782709	0.823407	0.8284	0.813714	0.783766	0.898823	0.868647	0.846168	0.842152	0.796061	0.84582	0.778339	0.866329	0.812577	0.840641	0.820245
gut_38	0.8938	0.89086	0.902544	0.826677	0.87974	0.879609	0.853171	0.869976	0.887427	0.895156	0.881598	0.86182	0.855952	0.852116	0.813004	0.867034	0.873791	0.900524	0.853201	0.857206	0.806769	0.87965	0.874065	0.850585	0.858382	0.861793	0.815424	0.867187	0.891955	0.867463	0.855063	0.859809	0.869233	0.900783	0.880017	0.923581	0.832024	0	0.863745	0.839355	0.8496	0.854737	0.891193	0.925089	0.919084	0.883732	0.866597	0.886438	0.851315	0.872543	0.83369	0.874245	0.865482	0.848886	0.914057	0.831315	0.847304	0.888024	0.876521	0.872961	0.858174	0.84695	0.813828	0.841636	0.880194	0.865826	0.861621	0.903981	0.888964	0.908356	0.858681	0.921905	0.854778	0.841724	0.885532	0.852357	0.854577	0.895286	0.891464	0.871333	0.882949	0.894434	0.774056	0.916224	0.888066	0.899055	0.85653	0.854525	0.854742	0.839795	0.887698	0.883403	0.858723	0.825944	0.87113	0.832326	0.900586	0.863416	0.844232	0.908629
gut_39	0.812917	0.840785	0.887054	0.836892	0.878244	0.890794	0.901293	0.889623	0.878408	0.933348	0.862367	0.827093	0.844427	0.82924	0.860982	0.838625	0.852776	0.913337	0.861435	0.887631	0.873786	0.807804	0.855579	0.845621	0.873321	0.855464	0.801483	0.818499	0.861099	0.883507	0.79378	0.800033	0.848185	0.881445	0.896663	0.857599	0.830376	0.863745	0	0.900249	0.808844	0.831086	0.892252	0.885215	0.898564	0.871371	0.863704	0.871599	0.77871	0.876155	0.82825	0.862322	0.850519	0.859419	0.900138	0.830797	0.865795	0.857467	0.859206	0.898735	0.900408	0.832839	0.840839	0.818367	0.899804	0.820782	0.864805	0.848276	0.883295	0.886027	0.840851	0.782368	0.827453	0.866735	0.788555	0.860186	0.913096	0.887654	0.880539	0.835746	0.880152	0.87147	0.820878	0.85937	0.889201	0.813916	0.852814	0.840947	0.79352	0.855169	0.830275	0.853613	0.872782	0.840564	0.850778	0.860991	0.866029	0.852551	0.844355	0.884776
gut_40	0.833629	0.877104	0.875012	0.881256	0.871785	0.869036	0.824447	0.845984	0.834911	0.872369	0.840585	0.831078	0.850412	0.804365	0.867647	0.810049	0.852875	0.913187	0.847439	0.846553	0.810649	0.877942	0.892427	0.851839	0.888405	0.864755	0.912645	0.877778	0.865624	0.830409	0.848214	0.856278	0.845226	0.813048	0.859704	0.876617	0.855621	0.839355	0.900249	0	0.842418	0.838855	0.866371	0.859319	0.880858	0.908548	0.882319	0.895766	0.838067	0.879437	0.81029	0.840005	0.856619	0.827561	0.842678	0.886556	0.794784	0.844427	0.826813	0.836209	0.877186	0.842816	0.841468	0.817631	0.881974	0.869028	0.882117	0.856454	0.892136	0.842362	0.852999	0.875404	0.806772	0.787709	0.889515	0.867537	0.894003	0.877229	0.863405	0.812053	0.824017	0.852374	0.868907	0.881092	0.829398	0.873934	0.87063	0.850987	0.855014	0.833358	0.888749	0.842437	0.857713	0.848242	0.817765	0.832306	0.877076	0.863751	0.799783	0.847533
gut_41	0.856484	0.799592	0.802571	0.854222	0.835945	0.8677	0.880158	0.780892	0.889667	0.869518	0.821514	0.85947	0.841116	0.885976	0.873709	0.842238	0.837716	0.867062	0.877513	0.84058	0.882774	0.905127	0.845787	0.843208	0.798423	0.870934	0.845781	0.872669	0.874545	0.90947	0.823835	0.796056	0.886961	0.816368	0.863782	0.827377	0.842044	0.8496	0.808844	0.842418	0	0.878951	0.862978	0.859877	0.91106	0.869579	0.871014	0.839471	0.858088	0.854328	0.828705	0.869327	0.856314	0.850998	0.848221	0.885021	0.890875	0.890946	0.86191	0.879298	0.880828	0.840314	0.803931	0.843557	0.803047	0.802357	0.842257	0.839137	0.873121	0.864702	0.847416	0.873529	0.820995	0.862309	0.863107	0.895387	0.777729	0.895179	0.847899	0.822018	0.839331	0.850666	0.88651	0.833137	0.879065	0.830999	0.901079	0.853903	0.849539	0.859412	0.88377	0.83337	0.842425	0.907897	0.858217	0.824822	0.842297	0.813113	0.826364	0.827713
gut_42	0.854886	0.863634	0.886633	0.863003	0.802839	0.851462	0.847324	0.899052	0.850023	0.869258	0.902632	0.820675	0.887675	0.861218	0.811789	0.888682	0.885709	0.841229	0.847105	0.837002	0.832193	0.862497	0.84921	0.795751	0.828214	0.821016	0.840695	0.848771	0.867393	0.852143	0.847448	0.764579	0.861746	0.893875	0.82157	0.824127	0.824573	0.854737	0.831086	0.838855	0.878951	0	0.807942	0.899246	0.895203	0.867054	0.867415	0.848257	0.867746	0.822289	0.789425	0.846725	0.876227	0.856295	0.910521	0.867842	0.814757	0.869465	0.879617	0.836789	0.85129	0.855639	0.873392	0.824756	0.890557	0.834443	0.851815	0.897817	0.84859	0.893193	0.831936	0.804841	0.868961	0.84745	0.838744	0.821782	0.85021	0.841847	0.866785	0.801837	0.861002	0.892842	0.880509	0.884702	0.851797	0.845199	0.837299	0.865171	0.784237	0.858437	0.84844	0.821232	0.842658	0.894007	0.879156	0.842078	0.874202	0.889238	0.867083	0.86396
gut_43	0.840566	0.859973	0.881176	0.874792	0.831369	0.868183	0.829684	0.909024	0.880146	0.878783	0.889955	0.798475	0.890693	0.895727	0.852577	0.825115	0.856676	0.906279	0.840041	0.826508	0.834051	0.866022	0.863544	0.82163	0.857376	0.88639	0.890725	0.846617	0.87125	0.892191	0.871883	0.879694	0.864828	0.822141	0.863377	0.861968	0.868724	0.891193	0.892252	0.866371	0.862978	0.807942	0	0.856458	0.874333	0.901463	0.877194	0.903233	0.903303	0.863634	0.839961	0.870509	0.888108	0.858551	0.895138	0.875602	0.823135	0.89005	0.858146	0.812685	0.858411	0.783549	0.88122	0.833906	0.893789	0.878846	0.918317	0.829189	0.861948	0.850404	0.87723	0.819132	0.820676	0.849361	0.860209	0.839349	0.840483	0.880765	0.856636	0.841503	0.868062	0.846915	0.89604	0.808699	0.890578	0.850598	0.840924	0.818277	0.860986	0.85768	0.863079	0.881362	0.853116	0.88461	0.847252	0.83666	0.844358	0.875077	0.84906	0.858249
gut_44	0.895715	0.858033	0.87944	0.904374	0.88077	0.852301	0.880365	0.913327	0.832246	0.859784	0.869558	0.800527	0.912098	0.867553	0.846214	0.839708	0.841635	0.88644	0.88147	0.843912	0.846185	0.896468	0.823767	0.86483	0.888513	0.879418	0.859093	0.838749	0.889348	0.86154	0.867929	0.872777	0.865231	0.847357	0.898095	0.876251	0.867341	0.925089	0.885215	0.859319	0.859877	0.899246	0.856458	0	0.918466	0.888337	0.891087	0.827095	0.862813	0.810012	0.827792	0.863443	0.859846	0.83843	0.851427	0.88487	0.807734	0.89489	0.858283	0.846095	0.866134	0.879152	0.875616	0.865616	0.844552	0.871569	0.863389	0.870576	0.835755	0.900069	0.894017	0.877721	0.853742	0.885025	0.845574	0.874502	0.880216	0.879827	0.830568	0.853304	0.850105	0.830319	0.839168	0.83704	0.880052	0.829808	0.910463	0.846028	0.837386	0.80758	0.875828	0.900226	0.901985	0.839162	0.873496	0.812951	0.809019	0.879167	0.864069	0.883005
gut_45	0.866924	0.878803	0.893092	0.903151	0.913718	0.872504	0.857792	0.890826	0.880177	0.918362	0.887881	0.89983	0.905015	0.898134	0.893346	0.903928	0.910157	0.940227	0.937284	0.861922	0.887204	0.885817	0.846766	0.876306	0.87382	0.885626	0.874624	0.845899	0.885657	0.852186	0.891938	0.88306	0.854368	0.875713	0.89708	0.857701	0.847274	0.919084	0.898564	0.880858	0.91106	0.895203	0.874333	0.918466	0	0.885696	0.885506	0.8623	0.916219	0.90366	0.86115	0.925337	0.917778	0.877344	0.886646	0.754689	0.884479	0.888222	0.898577	0.888485	0.885954	0.887879	0.843526	0.866699	0.884474	0.887994	0.898409	0.856699	0.927043	0.887487	0.907421	0.885067	0.877021	0.891522	0.873482	0.87325	0.881878	0.87817	0.870356	0.901054	0.881053	0.933353	0.91077	0.91738	0.892719	0.928008	0.931857	0.887568	0.917178	0.896774	0.899526	0.832903	0.850433	0.866412	0.917809	0.857202	0.834	0.906064	0.829986	0.896105
gut_46	0.843632	0.902298	0.896921	0.886525	0.849191	0.844199	0.847516	0.855109	0.840649	0.862363	0.8857	0.86853	0.84958	0.873514	0.867546	0.877086	0.863003	0.870827	0.879746	0.842236	0.874521	0.853638	0.83747	0.830831	0.84337	0.869701	0.899817	0.879913	0.842721	0.889949	0.858359	0.839153	0.868525	0.871253	0.923642	0.863039	0.847847	0.883732	0.871371	0.908548	0.869579	0.867054	0.901463	0.888337	0.885696	0	0.84093	0.86828	0.83469	0.847816	0.837357	0.893067	0.85675	0.861347	0.884122	0.856078	0.880891	0.877445	0.867459	0.857854	0.899855	0.862466	0.844182	0.906974	0.864546	0.867302	0.881645	0.918693	0.858704	0.866265	0.869831	0.854068	0.832616	0.826509	0.858258	0.891382	0.801965	0.849118	0.837025	0.866519	0.857126	0.872928	0.887238	0.930456	0.860473	0.831687	0.861763	0.832924	0.814782	0.871498	0.834129	0.848835	0.844022	0.884242	0.865163	0.862801	0.809352	0.847646	0.866064	0.898615
gut_47	0.810007	0.903292	0.819484	0.857398	0.887928	0.864555	0.877587	0.873566	0.77142	0.84071	0.885757	0.840573	0.859025	0.885607	0.879487	0.80028	0.854843	0.881563	0.894394	0.858956	0.775312	0.841614	0.844772	0.797356	0.834505	0.854557	0.853774	0.833593	0.799355	0.817894	0.838949	0.836679	0.856623	0.883801	0.86599	0.852281	0.779385	0.866597	0.863704	0.882319	0.871014	0.867415	0.877194	0.891087	0.885506	0.84093	0	0.884137	0.849711	0.880813	0.845752	0.834465	0.889184	0.86085	0.884633	0.88291	0.835726	0.874197	0.887014	0.838957	0.897509	0.877331	0.832698	0.827172	0.854052	0.828946	0.858575	0.865633	0.841295	0.903345	0.849638	0.880794	0.858154	0.828275	0.832014	0.848608	0.868867	0.813349	0.805381	0.734254	0.824897	0.895905	0.861167	0.75382	0.787498	0.874189	0.90451	0.861563	0.847356	0.88453	0.850262	0.845128	0.819337	0.861771	0.846184	0.864645	0.863119	0.855358	0.858002	0.876415
gut_48	0.872124	0.855235	0.866443	0.851303	0.861784	0.887326	0.879882	0.867739	0.835399	0.862381	0.889683	0.82976	0.874323	0.887475	0.846202	0.866985	0.884769	0.826061	0.885746	0.8799	0.815941	0.846307	0.831571	0.815501	0.879896	0.85605	0.847039	0.831598	0.834676	0.810884	0.828154	0.861976	0.84654	0.866558	0.88533	0.812515	0.856973	0.886438	0.871599	0.895766	0.839471	0.848257	0.903233	0.827095	0.8623	0.86828	0.884137	0	0.861758	0.840671	0.892157	0.831804	0.854118	0.87199	0.878622	0.809802	0.833569	0.880573	0.850242	0.868761	0.867426	0.833371	0.788842	0.884506	0.865318	0.818413	0.861391	0.828004	0.866582	0.88977	0.867682	0.847517	0.820178	0.83737	0.798594	0.807318	0.86249	0.889721	0.856838	0.838493	0.901866	0.863832	0.855374	0.893512	0.854568	0.864733	0.870971	0.86215	0.828361	0.887306	0.856273	0.843518	0.842478	0.926333	0.847301	0.824176	0.855698	0.839512	0.866489	0.901869
gut_49	0.858845	0.880828	0.907613	0.86337	0.830578	0.840789	0.873089	0.824261	0.853824	0.886415	0.870092	0.804746	0.838687	0.851645	0.821924	0.817946	0.870643	0.897961	0.867574	0.827416	0.842068	0.837541	0.882772	0.857114	0.796884	0.810075	0.865789	0.86105	0.871299	0.851683	0.828697	0.832676	0.848863	0.839136	0.848563	0.86562	0.819643	0.851315	0.77871	0.838067	0.858088	0.867746	0.903303	0.862813	0.916219	0.83469	0.849711	0.861758	0	0.857568	0.776928	0.882368	0.768454	0.812382	0.878568	0.867488	0.830772	0.882672	0.847499	0.855711	0.86747	0.838912	0.808111	0.819986	0.890181	0.833938	0.879554	0.896977	0.847573	0.882467	0.8856	0.836092	0.829809	0.825457	0.828659	0.880889	0.85685	0.870051	0.879946	0.821055	0.850776	0.88069	0.862667	0.828318	0.880873	0.875431	0.833301	0.860436	0.844233	0.902247	0.838013	0.868167	0.814658	0.847036	0.8518	0.851795	0.880555	0.866873	0.837851	0.901839
gut_50	0.824327	0.899227	0.871714	0.818323	0.841931	0.860907	0.825481	0.876644	0.797479	0.799773	0.874863	0.825284	0.851424	0.906915	0.814055	0.862693	0.858068	0.899337	0.879492	0.841779	0.796679	0.830979	0.876045	0.845625	0.830454	0.863508	0.833154	0.819992	0.83772	0.852657	0.919294	0.867907	0.797832	0.855529	0.846459	0.863376	0.839042	0.872543	0.876155	0.879437	0.854328	0.822289	0.863634	0.810012	0.90366	0.847816	0.880813	0.840671	0.857568	0	0.791796	0.907906	0.850028	0.796711	0.862346	0.835563	0.875692	0.845389	0.828495	0.790661	0.850901	0.8886	0.857109	0.834948	0.859251	0.891541	0.853764	0.812647	0.846682	0.838606	0.813448	0.828649	0.788557	0.836439	0.877117	0.814899	0.850481	0.84738	0.851023	0.825309	0.857862	0.856986	0.82467	0.825222	0.852879	0.844277	0.86639	0.87165	0.819162	0.872599	0.871645	0.81855	0.872333	0.819997	0.825826	0.754863	0.851277	0.860543	0.817565	0.868038
gut_51	0.811522	0.836153	0.854604	0.875678	0.808887	0.849014	0.851412	0.859777	0.821525	0.852514	0.850781	0.8186	0.843058	0.872494	0.856941	0.787155	0.885101	0.875926	0.820652	0.851764	0.768615	0.83822	0.819569	0.794126	0.788374	0.850495	0.837588	0.84527	0.857205	0.882209	0.855684	0.806005	0.831699	0.886309	0.822406	0.85125	0.825611	0.83369	0.82825	0.81029	0.828705	0.789425	0.839961	0.827792	0.86115	0.837357	0.845752	0.892157	0.776928	0.791796	0	0.830955	0.86309	0.811002	0.866699	0.787566	0.782742	0.877835	0.816966	0.844707	0.860782	0.840297	0.799258	0.836188	0.843287	0.847473	0.917904	0.873761	0.865173	0.835379	0.787757	0.818228	0.817674	0.807733	0.867186	0.84956	0.850239	0.856957	0.810368	0.787972	0.851208	0.878873	0.877339	0.817999	0.849998	0.813301	0.84931	0.836394	0.821947	0.880745	0.86006	0.781605	0.837876	0.892129	0.80118	0.783185	0.863621	0.82471	0.80875	0.886052
