SampleID	oral_1	oral_2	oral_3	oral_4	oral_5	oral_6	oral_7	oral_8	oral_9	oral_10	oral_11	oral_12	oral_13	oral_14	oral_15	oral_16	oral_17	oral_18	oral_19	oral_20	oral_21	oral_22	oral_23	oral_24	oral_25	oral_26	oral_27	oral_28	oral_29	oral_30	oral_31	oral_32	oral_33	oral_34	oral_35	oral_36	oral_37	oral_38	oral_39	oral_40	oral_41	oral_42	oral_43	oral_44	oral_45	oral_46	oral_47	oral_48	oral_49	oral_50	oral_51	oral_52	oral_53	oral_54	oral_55	oral_56	oral_57	oral_58	oral_59	oral_60	oral_61	oral_62	oral_63	oral_64	oral_65	oral_66	oral_67	oral_68	oral_69	oral_70	oral_71	oral_72	oral_73	oral_74	oral_75	oral_76	oral_77	oral_78	oral_79	oral_80	oral_81	oral_82	oral_83	oral_84	oral_85	oral_86	oral_87	oral_88	oral_89	oral_90	oral_91	oral_92	oral_93	oral_94	oral_95	oral_96	oral_97	oral_98	oral_99	oral_100
oral_26	0.79796	0.820883	0.803302	0.770905	0.812308	0.847254	0.763629	0.818433	0.81153	0.772658	0.783918	0.768624	0.790978	0.801246	0.783306	0.78879	0.781022	0.765527	0.775691	0.821539	0.783959	0.793834	0.791478	0.809197	0.833746	0	0.809761	0.84747	0.744619	0.796583	0.758441	0.816273	0.783635	0.818022	0.780308	0.770238	0.82429	0.788791	0.803458	0.780347	0.790202	0.817121	0.78952	0.802908	0.807229	0.806438	0.773617	0.821343	0.777344	0.788504	0.795035	0.777362	0.805331	0.789712	0.783178	0.827653	0.783137	0.828639	0.783407	0.755803	0.772094	0.806678	0.795022	0.777484	0.752704	0.801731	0.779562	0.756566	0.822766	0.779765	0.785515	0.781631	0.816488	0.78318	0.795556	0.837804	0.783213	0.77173	0.830619	0.810163	0.795371	0.818264	0.795588	0.784734	0.825823	0.845382	0.803866	0.783938	0.812048	0.794288	0.852072	0.781508	0.864999	0.73717	0.81179	0.780134	0.799827	0.821124	0.793126	0.795912
oral_27	0.821806	0.797897	0.822714	0.791706	0.798502	0.812606	0.791893	0.789263	0.801858	0.784334	0.767688	0.778112	0.772991	0.753332	0.782382	0.788373	0.82289	0.84493	0.795397	0.81154	0.778131	0.824918	0.809494	0.776369	0.827942	0.809761	0	0.79722	0.789191	0.81828	0.794671	0.801304	0.746388	0.778572	0.811795	0.755941	0.822932	0.822812	0.796809	0.798664	0.813017	0.81075	0.851136	0.794046	0.845331	0.797776	0.773117	0.799626	0.829408	0.784227	0.783027	0.814259	0.759702	0.838663	0.818832	0.827641	0.821512	0.815569	0.793522	0.785997	0.803577	0.834773	0.777605	0.72546	0.807067	0.769448	0.816914	0.830965	0.802522	0.80962	0.792438	0.781816	0.784307	0.832098	0.790613	0.842156	0.796587	0.772173	0.821711	0.834144	0.814786	0.883187	0.791702	0.795338	0.843625	0.799143	0.769949	0.795529	0.8375	0.820826	0.824322	0.847284	0.83578	0.819997	0.761555	0.787698	0.798363	0.758546	0.824009	0.818173
oral_28	0.815663	0.797558	0.84117	0.811575	0.851798	0.820296	0.763072	0.802702	0.859551	0.794843	0.810542	0.818144	0.818319	0.799883	0.816508	0.830693	0.752789	0.860425	0.77577	0.80189	0.823407	0.829147	0.763241	0.819751	0.798176	0.84747	0.79722	0	0.793349	0.811523	0.853245	0.823051	0.768005	0.856912	0.795071	0.820296	0.818146	0.793061	0.753982	0.818617	0.774961	0.832126	0.806668	0.833763	0.821949	0.802999	0.841751	0.830593	0.790601	0.831137	0.804793	0.752595	0.818961	0.832058	0.79509	0.797666	0.812648	0.830293	0.786006	0.80161	0.809014	0.814381	0.819526	0.808261	0.78733	0.867514	0.781487	0.835389	0.798497	0.820385	0.814103	0.824093	0.832044	0.790959	0.811778	0.853419	0.85076	0.788433	0.847045	0.805012	0.848116	0.836217	0.844451	0.811576	0.85118	0.819182	0.811274	0.800904	0.773046	0.811376	0.827795	0.802373	0.819422	0.817942	0.846777	0.809759	0.786087	0.809269	0.75893	0.80201
oral_29	0.789929	0.764738	0.817714	0.776363	0.789428	0.8262	0.796652	0.788926	0.755105	0.792961	0.811084	0.788787	0.797355	0.796096	0.753654	0.71433	0.804161	0.806269	0.806413	0.790456	0.823	0.805157	0.784907	0.768979	0.818459	0.744619	0.789191	0.793349	0	0.823442	0.79595	0.817738	0.797654	0.804029	0.790528	0.8259	0.798141	0.797362	0.760803	0.811831	0.825289	0.785446	0.825755	0.807141	0.831221	0.786694	0.75008	0.724197	0.82269	0.807462	0.766531	0.78009	0.780251	0.842482	0.78306	0.8258	0.766265	0.817054	0.789048	0.704079	0.826839	0.773611	0.799579	0.783245	0.837036	0.789475	0.788087	0.821109	0.781324	0.814364	0.837734	0.770361	0.816237	0.773358	0.763353	0.861156	0.759458	0.801504	0.827417	0.794192	0.826047	0.8115	0.781942	0.780637	0.838027	0.829566	0.808136	0.766084	0.75713	0.805297	0.803231	0.797283	0.823072	0.751382	0.862692	0.811425	0.787602	0.807486	0.782606	0.793667
oral_30	0.824902	0.788853	0.777477	0.879786	0.826355	0.788376	0.816225	0.780719	0.828676	0.818377	0.81555	0.792634	0.791287	0.804461	0.785228	0.783255	0.810006	0.845725	0.804127	0.832789	0.836217	0.808703	0.811833	0.821477	0.776581	0.796583	0.81828	0.811523	0.823442	0	0.836721	0.839066	0.785952	0.849404	0.753537	0.819424	0.810671	0.801201	0.781955	0.828432	0.834434	0.812487	0.80018	0.797386	0.766547	0.8281	0.82733	0.800122	0.801925	0.830636	0.792999	0.749249	0.831912	0.82537	0.822583	0.829599	0.803428	0.828759	0.799635	0.810116	0.802546	0.826655	0.816243	0.844556	0.830123	0.84217	0.761353	0.832754	0.820222	0.8493	0.784143	0.811804	0.82463	0.803769	0.796273	0.826168	0.813993	0.754534	0.818526	0.835453	0.825168	0.832589	0.795209	0.824033	0.841635	0.792471	0.85221	0.790426	0.816229	0.815817	0.846553	0.760178	0.816834	0.816481	0.814654	0.775683	0.83208	0.795433	0.820656	0.80739
oral_31	0.846006	0.825347	0.833484	0.80448	0.826415	0.809583	0.816633	0.791297	0.803872	0.784259	0.84132	0.801484	0.785166	0.789017	0.820563	0.772641	0.764557	0.819844	0.801682	0.815064	0.824618	0.777174	0.814035	0.81278	0.795259	0.758441	0.794671	0.853245	0.79595	0.836721	0	0.811176	0.772051	0.814112	0.789543	0.828231	0.819886	0.804744	0.82326	0.84216	0.807519	0.8092	0.797035	0.8271	0.849134	0.820878	0.785498	0.749143	0.756734	0.814167	0.793052	0.807567	0.782345	0.837856	0.769278	0.838543	0.817939	0.810795	0.793507	0.791473	0.786534	0.811279	0.772769	0.820109	0.802273	0.816572	0.825121	0.783366	0.826254	0.824205	0.814769	0.775446	0.818548	0.75175	0.784997	0.815669	0.81286	0.834007	0.791957	0.759711	0.797122	0.823548	0.773645	0.820684	0.806296	0.834675	0.810455	0.774636	0.813257	0.812386	0.830521	0.822926	0.851151	0.81412	0.81031	0.76693	0.800388	0.818651	0.78126	0.779764
oral_32	0.796803	0.804329	0.849956	0.858061	0.812018	0.783968	0.810846	0.810955	0.786254	0.756691	0.814778	0.809298	0.814231	0.816545	0.810782	0.836035	0.801613	0.830806	0.825582	0.7936	0.829013	0.852458	0.814267	0.798565	0.758541	0.816273	0.801304	0.823051	0.817738	0.839066	0.811176	0	0.794938	0.832467	0.809899	0.760801	0.830127	0.808594	0.823363	0.791955	0.844825	0.841324	0.838743	0.826124	0.83785	0.757287	0.829869	0.818793	0.774878	0.819114	0.839538	0.845033	0.786495	0.847411	0.844981	0.802785	0.832422	0.849576	0.771084	0.814079	0.811133	0.822847	0.831191	0.76766	0.819324	0.804609	0.819772	0.827318	0.852429	0.840165	0.796915	0.815446	0.792142	0.808369	0.838128	0.85125	0.761919	0.800883	0.833875	0.826354	0.837067	0.823909	0.801611	0.775581	0.806198	0.816493	0.791653	0.818679	0.817665	0.778395	0.882723	0.811517	0.823907	0.805736	0.80357	0.843754	0.825494	0.828801	0.859262	0.792917
oral_33	0.817527	0.789027	0.80849	0.812553	0.803994	0.725706	0.815629	0.794018	0.809758	0.802118	0.771452	0.770399	0.79018	0.780638	0.797723	0.750195	0.777909	0.818815	0.779595	0.805632	0.824281	0.820647	0.749286	0.76143	0.769731	0.783635	0.746388	0.768005	0.797654	0.785952	0.772051	0.794938	0	0.811096	0.757006	0.833363	0.800607	0.770215	0.77696	0.812927	0.780406	0.800691	0.803353	0.803542	0.801008	0.797119	0.791606	0.784783	0.792413	0.792458	0.809973	0.727116	0.754551	0.830675	0.84183	0.796351	0.830513	0.82877	0.791043	0.758258	0.787234	0.804931	0.809702	0.774486	0.756432	0.807106	0.742186	0.783443	0.791342	0.829418	0.790402	0.810211	0.816801	0.784585	0.778279	0.829655	0.79358	0.741821	0.830984	0.791365	0.821762	0.860912	0.734165	0.843423	0.802891	0.75759	0.830178	0.750681	0.82124	0.79073	0.830279	0.74859	0.745511	0.807273	0.792431	0.766651	0.801212	0.82141	0.808181	0.765457
oral_34	0.838491	0.784749	0.83106	0.837993	0.847672	0.792637	0.83496	0.814754	0.838443	0.783417	0.823493	0.808719	0.788773	0.809033	0.815937	0.783719	0.795753	0.813483	0.807828	0.862222	0.825969	0.799743	0.783381	0.823048	0.862703	0.818022	0.778572	0.856912	0.804029	0.849404	0.814112	0.832467	0.811096	0	0.816388	0.789223	0.808644	0.85782	0.782783	0.847501	0.84102	0.770779	0.874178	0.801104	0.816401	0.807873	0.808639	0.80209	0.837163	0.779385	0.80049	0.775521	0.808837	0.848312	0.844907	0.843058	0.807378	0.804605	0.817722	0.784194	0.829546	0.805387	0.784483	0.721321	0.819439	0.816428	0.811034	0.823134	0.8311	0.844912	0.837745	0.85494	0.851836	0.794193	0.79822	0.855799	0.746979	0.79768	0.808166	0.829207	0.843185	0.80212	0.813459	0.808596	0.846202	0.805588	0.809909	0.757832	0.802059	0.875215	0.83246	0.843453	0.753003	0.803106	0.769721	0.780205	0.848521	0.872988	0.796	0.804633
oral_35	0.804814	0.793054	0.84633	0.81465	0.795144	0.777643	0.754478	0.791054	0.790421	0.752964	0.772398	0.7987	0.727108	0.782257	0.801314	0.805342	0.798535	0.797937	0.793786	0.821992	0.846523	0.784531	0.805017	0.806201	0.800517	0.780308	0.811795	0.795071	0.790528	0.753537	0.789543	0.809899	0.757006	0.816388	0	0.812949	0.816932	0.795171	0.736409	0.790872	0.834411	0.782137	0.807315	0.782152	0.797692	0.796809	0.799745	0.810381	0.779101	0.813834	0.827833	0.774784	0.798271	0.822897	0.830039	0.78654	0.77837	0.817207	0.796157	0.812121	0.765145	0.845261	0.747947	0.76689	0.848648	0.786679	0.817209	0.769094	0.792835	0.814619	0.786138	0.804024	0.774625	0.795215	0.800802	0.842561	0.761883	0.781478	0.843104	0.794868	0.810508	0.841147	0.767551	0.792706	0.839512	0.796362	0.862682	0.737267	0.807658	0.802297	0.819304	0.798106	0.802846	0.765521	0.814855	0.763236	0.865038	0.788307	0.759438	0.802106
oral_36	0.784021	0.752758	0.813071	0.805431	0.868312	0.813208	0.775226	0.830136	0.78585	0.788034	0.819623	0.808509	0.785783	0.790707	0.85092	0.813242	0.825029	0.808047	0.797426	0.813254	0.814795	0.801528	0.838904	0.857666	0.83827	0.770238	0.755941	0.820296	0.8259	0.819424	0.828231	0.760801	0.833363	0.789223	0.812949	0	0.82247	0.838873	0.814449	0.800635	0.828727	0.796843	0.811643	0.861114	0.804539	0.821358	0.814779	0.81578	0.851905	0.823292	0.806347	0.804066	0.825169	0.831898	0.792906	0.838595	0.838873	0.797071	0.80465	0.832759	0.790331	0.838389	0.82995	0.772547	0.77814	0.826397	0.814722	0.785421	0.801651	0.805679	0.789193	0.812389	0.814144	0.806696	0.824238	0.864897	0.803223	0.820479	0.813216	0.783934	0.839887	0.838168	0.764399	0.809896	0.847411	0.835624	0.825146	0.82185	0.863138	0.811422	0.860632	0.795988	0.879909	0.801926	0.803526	0.776712	0.841918	0.807588	0.850232	0.797845
oral_37	0.839549	0.802821	0.839054	0.856549	0.821452	0.840736	0.834807	0.823305	0.830658	0.822147	0.774091	0.802825	0.805151	0.829997	0.810056	0.786909	0.792234	0.79402	0.807074	0.833257	0.801227	0.769028	0.833203	0.772548	0.798461	0.82429	0.822932	0.818146	0.798141	0.810671	0.819886	0.830127	0.800607	0.808644	0.816932	0.82247	0	0.820662	0.805479	0.829566	0.811403	0.803124	0.83534	0.774966	0.83399	0.8569	0.756883	0.821291	0.847309	0.839934	0.818509	0.796972	0.792804	0.818449	0.79731	0.843002	0.812855	0.801919	0.830517	0.7928	0.81755	0.845619	0.816385	0.811028	0.811034	0.828019	0.721257	0.837468	0.787634	0.811656	0.829926	0.840073	0.820947	0.795525	0.806047	0.830212	0.810793	0.806266	0.858338	0.815886	0.749159	0.823536	0.810156	0.814254	0.824383	0.85241	0.76777	0.80733	0.791293	0.849836	0.824293	0.788634	0.819149	0.819007	0.78543	0.80139	0.777748	0.813728	0.796481	0.806387
oral_38	0.823794	0.772372	0.825277	0.859894	0.819293	0.813232	0.78691	0.788402	0.797054	0.787824	0.803519	0.771322	0.800514	0.826684	0.79473	0.807077	0.819686	0.810488	0.816826	0.828128	0.821228	0.823711	0.806576	0.805708	0.819892	0.788791	0.822812	0.793061	0.797362	0.801201	0.804744	0.808594	0.770215	0.85782	0.795171	0.838873	0.820662	0	0.799923	0.813539	0.783765	0.817484	0.821866	0.778876	0.789273	0.846668	0.851179	0.810646	0.797155	0.784557	0.771264	0.781582	0.79846	0.836444	0.829692	0.845807	0.811375	0.808494	0.805317	0.811544	0.797875	0.78155	0.803886	0.803792	0.778341	0.780349	0.804611	0.812149	0.820231	0.824175	0.786261	0.821865	0.812754	0.800897	0.826238	0.792236	0.809807	0.850325	0.794919	0.78807	0.822638	0.856393	0.805608	0.799979	0.809506	0.817313	0.826001	0.816773	0.816997	0.833745	0.776751	0.792459	0.834668	0.811967	0.849891	0.776724	0.848822	0.827631	0.840459	0.774366
oral_39	0.824433	0.781633	0.831391	0.819655	0.81329	0.798847	0.777016	0.781652	0.830432	0.795373	0.779539	0.802111	0.781659	0.746228	0.813703	0.778969	0.773313	0.795212	0.809878	0.814031	0.807316	0.826577	0.80824	0.798034	0.804191	0.803458	0.796809	0.753982	0.760803	0.781955	0.82326	0.823363	0.77696	0.782783	0.736409	0.814449	0.805479	0.799923	0	0.799387	0.830207	0.759283	0.777238	0.786376	0.795579	0.803528	0.76972	0.787569	0.794021	0.830554	0.763854	0.755539	0.772899	0.804215	0.831955	0.765333	0.786767	0.821463	0.795088	0.798815	0.784527	0.77945	0.783846	0.773877	0.837027	0.795367	0.81051	0.841188	0.767095	0.847848	0.786704	0.814119	0.769075	0.793815	0.809835	0.807743	0.814167	0.768305	0.826096	0.816377	0.835068	0.814392	0.797011	0.752821	0.83883	0.795793	0.813627	0.790726	0.810197	0.789651	0.833619	0.813604	0.80933	0.801868	0.826556	0.759904	0.817708	0.842903	0.817777	0.793644
oral_40	0.849881	0.799949	0.813231	0.857139	0.853892	0.775114	0.784678	0.839124	0.825008	0.808414	0.765992	0.798741	0.800303	0.832296	0.835981	0.823642	0.816945	0.818409	0.83552	0.822895	0.857217	0.833213	0.814707	0.811436	0.778112	0.780347	0.798664	0.818617	0.811831	0.828432	0.84216	0.791955	0.812927	0.847501	0.790872	0.800635	0.829566	0.813539	0.799387	0	0.847078	0.810066	0.80952	0.827227	0.804082	0.844501	0.817023	0.798052	0.83893	0.826101	0.813883	0.793788	0.776099	0.839925	0.850032	0.817666	0.844056	0.83419	0.828326	0.798381	0.844078	0.837498	0.826413	0.829412	0.802173	0.836567	0.826903	0.818519	0.811186	0.82387	0.783959	0.816665	0.736684	0.819737	0.765839	0.832405	0.838606	0.840093	0.822392	0.795527	0.85129	0.856317	0.781216	0.844195	0.867891	0.778517	0.776534	0.777247	0.803362	0.845937	0.796051	0.81888	0.848461	0.758355	0.801674	0.810598	0.825938	0.827025	0.820287	0.77949
oral_41	0.804276	0.797435	0.795947	0.816807	0.836316	0.779915	0.805178	0.860462	0.799373	0.819789	0.822986	0.826332	0.779547	0.802658	0.83164	0.82109	0.787351	0.80551	0.816878	0.822205	0.830676	0.816636	0.794196	0.824584	0.857336	0.790202	0.813017	0.774961	0.825289	0.834434	0.807519	0.844825	0.780406	0.84102	0.834411	0.828727	0.811403	0.783765	0.830207	0.847078	0	0.79529	0.839207	0.794277	0.799378	0.836181	0.844717	0.843747	0.787936	0.823677	0.769415	0.815938	0.801695	0.849676	0.847148	0.85627	0.844933	0.820148	0.767103	0.861339	0.79674	0.774939	0.78782	0.792741	0.80922	0.809684	0.811144	0.817731	0.806302	0.82854	0.805968	0.808066	0.826043	0.794869	0.782797	0.856996	0.827579	0.811322	0.846016	0.809313	0.822727	0.818336	0.824967	0.829191	0.822785	0.80477	0.800681	0.798591	0.813173	0.7979	0.820158	0.786684	0.823355	0.805544	0.838315	0.823071	0.833595	0.848123	0.829688	0.800361
oral_42	0.864049	0.787767	0.832557	0.804572	0.810437	0.792788	0.810715	0.785347	0.790357	0.804009	0.806122	0.802499	0.824201	0.839936	0.774405	0.787247	0.814217	0.81689	0.805818	0.820384	0.835059	0.810113	0.77547	0.827131	0.797638	0.817121	0.81075	0.832126	0.785446	0.812487	0.8092	0.841324	0.800691	0.770779	0.782137	0.796843	0.803124	0.817484	0.759283	0.810066	0.79529	0	0.772566	0.715963	0.785092	0.841435	0.772646	0.836923	0.806584	0.819404	0.749418	0.720724	0.747492	0.81712	0.842859	0.81855	0.821375	0.794123	0.797084	0.788988	0.788171	0.816751	0.792505	0.79887	0.819366	0.800469	0.785251	0.792065	0.799649	0.824788	0.800635	0.821839	0.777845	0.753249	0.799445	0.842255	0.807059	0.759584	0.813176	0.819088	0.851594	0.823573	0.798961	0.756193	0.809017	0.773761	0.822155	0.750446	0.835669	0.808794	0.773319	0.839488	0.816074	0.764555	0.823991	0.761271	0.821129	0.82519	0.795005	0.795682
oral_43	0.839246	0.806329	0.821889	0.817742	0.835358	0.820415	0.847739	0.804673	0.850741	0.808823	0.82439	0.796272	0.79301	0.828332	0.867316	0.859405	0.81232	0.869373	0.819909	0.857075	0.800497	0.800773	0.850229	0.84044	0.799307	0.78952	0.851136	0.806668	0.825755	0.80018	0.797035	0.838743	0.803353	0.874178	0.807315	0.811643	0.83534	0.821866	0.777238	0.80952	0.839207	0.772566	0	0.809771	0.788443	0.813579	0.78723	0.847053	0.837614	0.80857	0.835496	0.798457	0.792434	0.843511	0.832489	0.827604	0.810337	0.879903	0.846095	0.825699	0.804846	0.847737	0.832178	0.813716	0.809873	0.787171	0.838436	0.805449	0.843538	0.849632	0.765189	0.848514	0.788631	0.825046	0.85122	0.832777	0.84119	0.82736	0.814943	0.866715	0.820573	0.807297	0.801864	0.833303	0.861	0.819968	0.839905	0.823159	0.846487	0.836769	0.847258	0.809866	0.834463	0.812459	0.817239	0.816871	0.874152	0.813226	0.809015	0.796199
oral_44	0.809563	0.777414	0.818697	0.869585	0.8129	0.836199	0.816171	0.783181	0.78476	0.787788	0.755004	0.81664	0.79685	0.778118	0.787031	0.799289	0.793016	0.818944	0.804756	0.817304	0.807096	0.786082	0.807561	0.775054	0.779169	0.802908	0.794046	0.833763	0.807141	0.797386	0.8271	0.826124	0.803542	0.801104	0.782152	0.861114	0.774966	0.778876	0.786376	0.827227	0.794277	0.715963	0.809771	0	0.805809	0.806812	0.796339	0.822673	0.829542	0.773673	0.809477	0.761035	0.75879	0.789022	0.815605	0.786623	0.803335	0.807406	0.837333	0.779954	0.807526	0.799139	0.800096	0.813096	0.803991	0.820322	0.803021	0.798182	0.816142	0.827325	0.781671	0.801045	0.771964	0.785003	0.801402	0.807998	0.752526	0.802647	0.805265	0.829402	0.790363	0.80708	0.800527	0.804635	0.854399	0.813248	0.818226	0.801971	0.785921	0.800941	0.790034	0.761956	0.843436	0.774308	0.782266	0.748976	0.828082	0.792139	0.781046	0.819523
oral_45	0.828301	0.748105	0.848358	0.824382	0.819065	0.772992	0.807828	0.815842	0.826306	0.786474	0.821445	0.793816	0.829883	0.804222	0.829338	0.789137	0.837835	0.839853	0.84198	0.840191	0.81574	0.810025	0.826389	0.786518	0.810347	0.807229	0.845331	0.821949	0.831221	0.766547	0.849134	0.83785	0.801008	0.816401	0.797692	0.804539	0.83399	0.789273	0.795579	0.804082	0.799378	0.785092	0.788443	0.805809	0	0.84996	0.804774	0.81236	0.745119	0.804761	0.788135	0.788133	0.839902	0.836704	0.838425	0.853037	0.813004	0.861073	0.826368	0.800626	0.791985	0.775347	0.788678	0.815464	0.828068	0.82935	0.793429	0.773312	0.835728	0.837126	0.78517	0.83093	0.811834	0.818299	0.787405	0.85136	0.808213	0.799559	0.843269	0.812447	0.826186	0.824767	0.80253	0.838196	0.810318	0.785135	0.806066	0.786411	0.799005	0.769875	0.801569	0.801181	0.839756	0.790106	0.797924	0.80215	0.804994	0.82063	0.786541	0.808365
oral_46	0.757942	0.835796	0.778952	0.845585	0.866732	0.8047	0.809269	0.825514	0.850844	0.8046	0.783262	0.781148	0.789067	0.813727	0.741279	0.795743	0.838718	0.807692	0.804636	0.825787	0.821256	0.859715	0.812035	0.778899	0.840058	0.806438	0.797776	0.802999	0.786694	0.8281	0.820878	0.757287	0.797119	0.807873	0.796809	0.821358	0.8569	0.846668	0.803528	0.844501	0.836181	0.841435	0.813579	0.806812	0.84996	0	0.839297	0.803697	0.802106	0.843784	0.812661	0.821289	0.824646	0.832236	0.772927	0.867074	0.89343	0.859249	0.825072	0.78385	0.818858	0.839445	0.803733	0.788321	0.826769	0.850776	0.86766	0.842278	0.822928	0.814992	0.813148	0.819433	0.804945	0.792833	0.828016	0.834083	0.794253	0.819416	0.8522	0.843464	0.83964	0.852955	0.84152	0.84276	0.795657	0.812558	0.860916	0.792891	0.793875	0.809483	0.834846	0.799041	0.814623	0.800477	0.825461	0.774499	0.844968	0.827648	0.766837	0.818521
oral_47	0.832242	0.799126	0.824159	0.809536	0.792022	0.81375	0.840489	0.771463	0.78206	0.817167	0.792311	0.798142	0.798018	0.777691	0.845946	0.773258	0.813592	0.787907	0.774673	0.856845	0.792248	0.804119	0.822703	0.812574	0.754326	0.773617	0.773117	0.841751	0.75008	0.82733	0.785498	0.829869	0.791606	0.808639	0.799745	0.814779	0.756883	0.851179	0.76972	0.817023	0.844717	0.772646	0.78723	0.796339	0.804774	0.839297	0	0.804739	0.790589	0.831783	0.798673	0.794937	0.751786	0.809463	0.799482	0.844093	0.844495	0.81076	0.79631	0.78122	0.750813	0.762845	0.808028	0.784913	0.789237	0.804936	0.824334	0.789961	0.803061	0.812495	0.814548	0.814214	0.796549	0.774862	0.810039	0.851339	0.781178	0.797392	0.826261	0.78707	0.836024	0.754882	0.791305	0.765029	0.837025	0.763483	0.803609	0.814619	0.814837	0.764951	0.845412	0.820056	0.805454	0.773192	0.805338	0.785117	0.852362	0.821151	0.843319	0.778098
oral_48	0.787471	0.784175	0.834143	0.771549	0.799384	0.861038	0.831087	0.757791	0.803408	0.823872	0.81139	0.82222	0.808538	0.795051	0.814097	0.794927	0.786178	0.806467	0.78233	0.796663	0.820558	0.823661	0.804169	0.787994	0.853132	0.821343	0.799626	0.830593	0.724197	0.800122	0.749143	0.818793	0.784783	0.80209	0.810381	0.81578	0.821291	0.810646	0.787569	0.798052	0.843747	0.836923	0.847053	0.822673	0.81236	0.803697	0.804739	0	0.784126	0.770434	0.813096	0.7844	0.777802	0.83177	0.826497	0.798819	0.798024	0.808793	0.82695	0.766719	0.778728	0.790531	0.756864	0.775062	0.792386	0.834931	0.832162	0.822211	0.813226	0.820905	0.817136	0.767355	0.809011	0.725477	0.809089	0.780393	0.760469	0.78875	0.798899	0.81452	0.799617	0.826806	0.791347	0.784364	0.832846	0.819292	0.835602	0.751355	0.775425	0.782855	0.822417	0.820843	0.8335	0.780681	0.783101	0.788295	0.838562	0.812125	0.804621	0.758679
oral_49	0.801743	0.814729	0.784207	0.801723	0.782878	0.827309	0.798175	0.773323	0.774014	0.787774	0.813726	0.809362	0.804008	0.814391	0.779019	0.787836	0.76638	0.790385	0.814726	0.759345	0.824521	0.831413	0.821306	0.779897	0.794664	0.777344	0.829408	0.790601	0.82269	0.801925	0.756734	0.774878	0.792413	0.837163	0.779101	0.851905	0.847309	0.797155	0.794021	0.83893	0.787936	0.806584	0.837614	0.829542	0.745119	0.802106	0.790589	0.784126	0	0.824373	0.838678	0.753933	0.823065	0.782483	0.799487	0.850387	0.818758	0.799297	0.762428	0.784488	0.802252	0.81111	0.812916	0.82441	0.814518	0.803739	0.835778	0.795684	0.784647	0.852057	0.780337	0.771812	0.842945	0.804359	0.758778	0.798342	0.821873	0.796787	0.822564	0.78573	0.844719	0.80192	0.81467	0.808773	0.782523	0.775144	0.823171	0.821356	0.79712	0.782018	0.784349	0.806751	0.800221	0.822222	0.826939	0.773306	0.849718	0.815584	0.817803	0.772549
oral_50	0.829436	0.821298	0.815837	0.844454	0.819145	0.767581	0.826502	0.838884	0.783753	0.793833	0.809677	0.805341	0.798991	0.781486	0.762347	0.809891	0.786537	0.862065	0.810991	0.861733	0.780043	0.827429	0.776345	0.807491	0.833484	0.788504	0.784227	0.831137	0.807462	0.830636	0.814167	0.819114	0.792458	0.779385	0.813834	0.823292	0.839934	0.784557	0.830554	0.826101	0.823677	0.819404	0.80857	0.773673	0.804761	0.843784	0.831783	0.770434	0.824373	0	0.788564	0.786378	0.793919	0.818687	0.829111	0.854967	0.77901	0.796326	0.771964	0.794195	0.802996	0.85117	0.766908	0.746099	0.781792	0.825645	0.781022	0.820874	0.797988	0.798601	0.788249	0.81644	0.823441	0.783161	0.798144	0.815971	0.816852	0.811684	0.777116	0.818095	0.822835	0.834799	0.83455	0.839513	0.844826	0.819128	0.811055	0.758844	0.79905	0.822306	0.796063	0.842369	0.829745	0.818127	0.794067	0.779944	0.831108	0.871839	0.813763	0.792052
oral_51	0.763448	0.78831	0.849828	0.826583	0.858289	0.787118	0.811375	0.791187	0.805317	0.792457	0.801139	0.779024	0.843996	0.828482	0.792422	0.765292	0.831232	0.837241	0.797264	0.822717	0.837247	0.783691	0.784275	0.829356	0.806964	0.795035	0.783027	0.804793	0.766531	0.792999	0.793052	0.839538	0.809973	0.80049	0.827833	0.806347	0.818509	0.771264	0.763854	0.813883	0.769415	0.749418	0.835496	0.809477	0.788135	0.812661	0.798673	0.813096	0.838678	0.788564	0	0.73853	0.764453	0.781958	0.853994	0.805016	0.797141	0.82558	0.772212	0.759704	0.786192	0.790146	0.795929	0.799645	0.791707	0.806549	0.795247	0.812172	0.762542	0.844951	0.770284	0.785048	0.803724	0.799571	0.80091	0.8527	0.783797	0.79784	0.800218	0.792547	0.828726	0.86103	0.828022	0.845754	0.822448	0.844216	0.790398	0.754813	0.813513	0.821289	0.788151	0.807403	0.767314	0.810008	0.809018	0.795217	0.853538	0.809055	0.84191	0.828667
