	S001	S002	S003	S004	S005	S006	S007	S008	S009	S010	S011	S012	S013	S014	S015	S016	S017	S018	S019	S020	S021	S022	S023	S024	S025	S026	S027	S028	S029	S030	S031	S032	S033	S034	S035	S036	S037	S038	S039	S040	S041	S042	S043	S044	S045	S046	S047	S048	S049	S050	S051	S052	S053	S054	S055	S056	S057	S058	S059	S060	S061	S062	S063	S064	S065	S066	S067	S068	S069	S070	S071	S072	S073	S074	S075	S076	S077	S078	S079	S080	S081	S082	S083	S084	S085	S086	S087	S088	S089	S090	S091	S092	S093	S094	S095	S096	S097	S098	S099	S100
S023	1.63104626	1.693015113	1.712460055	1.611321963	1.757046121	1.61158332	1.7126959	1.812308168	1.806004721	1.647975381	1.629148741	1.738461889	1.671831089	1.61008208	1.625508264	1.613145232	1.735581584	1.778759365	1.712229213	1.663724965	1.625302846	1.625047103	0	1.682192261	1.746620203	1.760131098	1.746233615	1.684670705	1.719577669	1.831270491	1.839730464	1.618623677	1.69649142	1.853039826	1.704926966	1.670965037	1.866014986	1.785447153	1.7965241	1.712659126	1.794028033	1.671601815	1.712949142	1.521558305	1.714346657	1.687915938	1.642076103	1.734465183	1.756910459	1.682249628	1.719020735	1.780568945	1.630806128	1.720835204	1.712001542	1.640610024	1.883427369	1.774490148	1.592601877	1.65189821	1.705557619	1.685114946	1.71279973	1.734145513	1.670744582	1.702537998	1.755226207	1.676763922	1.760763191	1.753877352	1.800402375	1.785641499	1.62213577	1.709616634	1.763314534	1.745275577	1.835738693	1.693176679	1.807736509	1.794719096	1.611086555	1.839198839	1.795871347	1.69956636	1.875135982	1.751207836	1.625712123	1.699547712	1.701737177	1.718984501	1.665733079	1.784681689	1.792879757	1.61967739	1.715173391	1.678266126	1.626795343	1.76738454	1.782505281	1.747199548
S024	1.595173867	1.673398974	1.733102364	1.833680488	1.818003176	1.740828255	1.739868287	1.653803515	1.836734584	1.682045182	1.611713418	1.719747936	1.610895008	1.795963449	1.709089535	1.677798487	1.602355967	1.797575666	1.609858812	1.77383183	1.513684975	1.772543064	1.682192261	0	1.768051162	1.525890067	1.683068774	1.7874642	1.501729658	1.766179908	1.823280691	1.653327452	1.786305065	1.758911537	1.766655007	1.614957386	1.624437753	1.790465896	1.627139543	1.684102925	1.802947132	1.737234436	1.745381525	1.57606353	1.68328653	1.742413183	1.61621544	1.701593178	1.662798174	1.715293311	1.669926234	1.734190534	1.560765071	1.806032025	1.724596783	1.702582407	1.68017523	1.710510101	1.725668866	1.746452665	1.705682316	1.581144893	1.873366699	1.68033793	1.596283251	1.696400063	1.749097486	1.641545481	1.698764682	1.777938581	1.836110396	1.65894009	1.723969277	1.607686919	1.642104449	1.745001738	1.705221002	1.762164842	1.745591078	1.746903093	1.624445396	1.839589756	1.686256222	1.605631803	1.802549303	1.624891269	1.707854896	1.704433909	1.724404182	1.717597064	1.730494644	1.75103067	1.87846942	1.571169885	1.728697764	1.671822487	1.697606964	1.520275647	1.818943712	1.535318957
S025	1.681966301	1.650308058	1.679368738	1.770368968	1.864718116	1.708320903	1.693744997	1.813121019	1.828892354	1.591157886	1.77672729	1.795731412	1.82216315	1.761560527	1.651906393	1.828045903	1.717959375	1.893130428	1.72841632	1.729674204	1.629317643	1.83128895	1.746620203	1.768051162	0	1.714979675	1.780477354	1.865870518	1.76155063	1.66769845	1.873970479	1.753659334	1.848275599	1.822052447	1.855604211	1.815332024	1.884965199	1.88763344	1.848741853	1.806052479	1.78388282	1.85531653	1.795266471	1.71088055	1.808090312	1.739592157	1.84683429	1.839993294	1.623450476	1.838752417	1.778020028	1.757770974	1.744855721	1.653452297	1.749159575	1.706715901	1.746596928	1.752397619	1.79543758	1.636425919	1.762210248	1.822396045	1.726535813	1.762845116	1.779687019	1.739721713	1.755758906	1.832050549	1.81775553	1.701474905	1.686270398	1.729347682	1.710575489	1.785700231	1.846559077	1.774021896	1.81736281	1.766318346	1.834783658	1.777392081	1.746214662	1.761201436	1.84517568	1.740740559	1.972872961	1.738120479	1.704739722	1.714473037	1.674831086	1.892931356	1.809955512	1.756471654	1.843161714	1.727965815	1.884098176	1.862446073	1.757095278	1.820764397	1.871810654	1.758402503
S026	1.690818356	1.764793627	1.750258741	1.703112175	1.711481969	1.786710906	1.698174236	1.617086354	1.846272739	1.844394579	1.719587407	1.688450117	1.717244473	1.700362828	1.754002514	1.698778288	1.702437948	1.764097113	1.751624795	1.763778759	1.534981634	1.713739597	1.760131098	1.525890067	1.714979675	0	1.817338023	1.697594815	1.684727245	1.701268013	1.63114694	1.707787333	1.725402744	1.641428986	1.747501566	1.664254873	1.850767656	1.532393577	1.763833814	1.63127302	1.649387801	1.803408771	1.825879982	1.645961141	1.674819279	1.663313408	1.760107397	1.767324083	1.725042983	1.6505954	1.604609965	1.786939865	1.647974676	1.578206234	1.719111146	1.680961318	1.839212187	1.68615465	1.744219589	1.646187652	1.853799707	1.73424037	1.809358088	1.696620211	1.641514246	1.598320926	1.828242609	1.822203342	1.785552551	1.680967416	1.831288273	1.743723575	1.734502948	1.753796706	1.60673222	1.612301943	1.777973489	1.761414977	1.727432875	1.555111156	1.698044941	1.725001365	1.788406579	1.725345288	1.77093992	1.60420151	1.535436187	1.697911576	1.722000905	1.772940065	1.817313889	1.763925327	1.722203737	1.681848634	1.686277395	1.76105884	1.688696291	1.688964546	1.825619041	1.543983408
S027	1.653734971	1.543586336	1.716504778	1.781731914	1.815210526	1.734751031	1.651930411	1.647572127	1.78833013	1.774576504	1.628209166	1.82701152	1.697549578	1.704050335	1.717892727	1.749737295	1.786355449	1.794179146	1.69606656	1.732642004	1.563760769	1.62083088	1.746233615	1.683068774	1.780477354	1.817338023	0	1.676342094	1.774051082	1.759770958	1.821791937	1.651690382	1.678109437	1.840481307	1.865882677	1.6875531	1.843560697	1.66422998	1.705468033	1.738407335	1.810263574	1.742712006	1.854657943	1.604899068	1.553354694	1.773078669	1.870761278	1.766784106	1.842792838	1.566257231	1.858935142	1.687731346	1.711133313	1.667326331	1.733477721	1.776904933	1.787538262	1.777360513	1.788785678	1.691277725	1.728200208	1.770796431	1.794253537	1.73553459	1.770855485	1.794814445	1.745562174	1.788931935	1.666737688	1.731018867	1.860258562	1.811341674	1.670051505	1.721133075	1.644978941	1.589808474	1.771653166	1.85627447	1.76246409	1.749825775	1.78807831	1.728474752	1.646603226	1.771321223	1.698508927	1.618587847	1.63071851	1.702233633	1.65982768	1.764820092	1.638603886	1.721122468	1.742766276	1.744952453	1.681068262	1.838329759	1.719597796	1.745927955	1.87078449	1.765697915
S028	1.662708107	1.776276488	1.772585096	1.759227944	1.709651528	1.763446183	1.623679825	1.772223653	1.91202996	1.766209034	1.735007914	1.68076833	1.72035415	1.634517949	1.668984287	1.781825211	1.765389559	1.668804944	1.725957306	1.74027405	1.630588479	1.707210694	1.684670705	1.7874642	1.865870518	1.697594815	1.676342094	0	1.866481252	1.766867762	1.776762593	1.724033086	1.709761797	1.726559591	1.704162589	1.706080398	1.788555743	1.595014574	1.781525217	1.754571369	1.79657891	1.750050262	1.666956833	1.578144444	1.668738076	1.708852061	1.79591032	1.803888698	1.759850454	1.631594473	1.679952646	1.693457236	1.758583593	1.696873013	1.686294839	1.731820195	1.784160422	1.664485275	1.666519118	1.792510883	1.71193256	1.813132223	1.742360145	1.57224388	1.604135587	1.784919827	1.783631978	1.795611693	1.68390725	1.796195519	1.825950458	1.698883716	1.342613977	1.691804191	1.752059151	1.757053624	1.77969063	1.780687178	1.851871916	1.723723309	1.768776666	1.70382435	1.791772122	1.721007615	1.806197871	1.618416313	1.680768812	1.838880291	1.685483978	1.74042143	1.704122114	1.831289756	1.722137964	1.683567001	1.671235524	1.808703583	1.555299168	1.703268837	1.81411182	1.754896841
S029	1.780518171	1.73963541	1.71958124	1.809507162	1.797658286	1.648487767	1.697992471	1.727219849	1.79210591	1.716153548	1.635855222	1.727595684	1.698364624	1.786184337	1.694628927	1.814479907	1.770970755	1.789800718	1.673767556	1.722022934	1.647308623	1.767212642	1.719577669	1.501729658	1.76155063	1.684727245	1.774051082	1.866481252	0	1.728540782	1.790320361	1.702646228	1.734054817	1.733877509	1.623605893	1.598585754	1.618881543	1.746377204	1.759302297	1.654988715	1.615207688	1.779111084	1.752048431	1.638645014	1.719092362	1.847097319	1.717381682	1.72407458	1.62956607	1.822314977	1.730751674	1.705987904	1.710175619	1.637506505	1.693094393	1.689811391	1.729895186	1.782493673	1.734798346	1.831959629	1.75678784	1.693127219	1.817073163	1.779227454	1.630976687	1.734865769	1.799446772	1.827673209	1.731298892	1.700562441	1.724727392	1.745204482	1.731158143	1.658296231	1.690604625	1.740827902	1.695112508	1.796454864	1.788839274	1.839403489	1.70157544	1.807230336	1.71557095	1.681020699	1.762889305	1.768376953	1.735598992	1.681599895	1.63754544	1.931493452	1.763556732	1.701107384	1.785480082	1.537681197	1.646659054	1.667599637	1.761700766	1.676857909	1.684997084	1.721857325
S030	1.702520601	1.726290016	1.594769956	1.739686212	1.736860286	1.688679541	1.514695161	1.784775299	1.858420856	1.676547686	1.71869865	1.707874148	1.840763558	1.741753699	1.722086835	1.809750357	1.652449845	1.7901317	1.687271184	1.742541316	1.623088323	1.682468694	1.831270491	1.766179908	1.66769845	1.701268013	1.759770958	1.766867762	1.728540782	0	1.785029391	1.571768618	1.830912145	1.758060277	1.851836993	1.76253452	1.703540045	1.737242194	1.720798525	1.733773925	1.804946598	1.760820762	1.713460661	1.670072744	1.770749018	1.724958041	1.70036082	1.765101686	1.767454916	1.734078595	1.855132066	1.623759372	1.763763239	1.609953253	1.772325155	1.764816263	1.661724116	1.700315615	1.694931578	1.697086669	1.769295986	1.715159977	1.782872869	1.686593712	1.724639029	1.769765621	1.767482774	1.739227283	1.80054504	1.715635063	1.811884582	1.693028408	1.728834351	1.624307249	1.792380815	1.7605502	1.781089804	1.656179086	1.831003802	1.651857755	1.740712878	1.664224392	1.739812798	1.820635077	1.724933869	1.666586339	1.652043414	1.704132203	1.65863258	1.693361994	1.90289498	1.591106276	1.647832682	1.723695763	1.725107806	1.741310937	1.711207752	1.782947601	1.707454052	1.651359793
S031	1.729441772	1.866703847	1.766478291	1.761743903	1.792151119	1.807616068	1.67176342	1.79827439	1.822535361	1.716874947	1.760837783	1.794450707	1.796016075	1.682966272	1.778566766	1.811999168	1.791261458	1.787905123	1.727724287	1.631087111	1.63328612	1.883564313	1.839730464	1.823280691	1.873970479	1.63114694	1.821791937	1.776762593	1.790320361	1.785029391	0	1.733276615	1.759042398	1.695676884	1.858332454	1.756945637	1.780884638	1.749706569	1.792944648	1.769945894	1.688506605	1.750309227	1.821441994	1.784586933	1.839544721	1.865382924	1.820268637	1.829463915	1.742345289	1.850143054	1.794651995	1.653040841	1.825189986	1.756175	1.753257216	1.750725114	1.854722881	1.581518682	1.727995351	1.793794714	1.860990819	1.779723724	1.79129957	1.763297771	1.710330542	1.797148526	1.825644859	1.833946516	1.774355469	1.693388732	1.936342711	1.850454153	1.809544268	1.741766536	1.780072768	1.779587977	1.811768001	1.832068665	1.739058413	1.67531816	1.908704073	1.774035727	1.872529281	1.914726132	1.840213474	1.83245665	1.759119901	1.820840096	1.819312877	1.886412367	1.907115389	1.771934189	1.734956875	1.758565986	1.775051097	1.863427704	1.831853309	1.807263128	1.793142785	1.726947032
S032	1.622367187	1.649402684	1.787492942	1.65403946	1.816011098	1.741819581	1.578684759	1.752849265	1.84501527	1.71301488	1.604815652	1.697771266	1.7851261	1.788766981	1.706314345	1.769989899	1.671751083	1.77885894	1.662131296	1.776693242	1.657966487	1.736073648	1.618623677	1.653327452	1.753659334	1.707787333	1.651690382	1.724033086	1.702646228	1.571768618	1.733276615	0	1.759138313	1.787313471	1.823177757	1.697309262	1.749307225	1.631203284	1.625490117	1.738401589	1.796349986	1.713052696	1.790628859	1.622104054	1.750476142	1.728611877	1.780535304	1.672646694	1.746470962	1.748148471	1.668242428	1.777513052	1.643922679	1.759609105	1.691353525	1.754024293	1.660636764	1.690438135	1.625604254	1.593853347	1.662700848	1.736891927	1.700424561	1.666503184	1.780208213	1.732695993	1.74424727	1.658033057	1.728528348	1.619757813	1.801719728	1.86603366	1.684910301	1.677009549	1.785645885	1.670392398	1.802752888	1.68840172	1.713032008	1.585054433	1.72615749	1.609580132	1.749148944	1.753844723	1.684730827	1.634742201	1.830295258	1.780506929	1.69898252	1.832605674	1.752616758	1.689010514	1.701708982	1.686469695	1.601911674	1.664282143	1.66083547	1.559148885	1.623909846	1.675593013
S033	1.6556206	1.524626761	1.772934469	1.845931827	1.837521261	1.760630304	1.767373682	1.77279468	1.839293983	1.807218979	1.685810733	1.707589275	1.764885805	1.717753938	1.682330872	1.736157766	1.824799118	1.849301991	1.673167579	1.826320441	1.648203492	1.816159483	1.69649142	1.786305065	1.848275599	1.725402744	1.678109437	1.709761797	1.734054817	1.830912145	1.759042398	1.759138313	0	1.68645801	1.791401616	1.793019625	1.771391594	1.622774929	1.775576008	1.618612594	1.773882343	1.726211013	1.80134339	1.687537037	1.736293943	1.76248058	1.808456761	1.800754155	1.667535585	1.652326594	1.808005391	1.825414337	1.645514268	1.784850944	1.78000859	1.722709002	1.826183603	1.80547159	1.661277723	1.736840376	1.805470539	1.871519752	1.761156298	1.684779567	1.813863384	1.833468714	1.886186341	1.70191114	1.891781777	1.795846974	1.784969489	1.759244651	1.793389848	1.74558485	1.72498708	1.807979057	1.797011439	1.876761197	1.716616313	1.851428972	1.830461487	1.769474635	1.843933285	1.771916082	1.729366084	1.843674302	1.796126039	1.791182164	1.753615069	1.830531145	1.746645939	1.794296047	1.673543753	1.630146104	1.780812451	1.83756174	1.845277039	1.761668186	1.825620899	1.760064368
S034	1.802330656	1.763488087	1.774296717	1.738597325	1.872700297	1.744098498	1.764978294	1.561033708	1.808781159	1.850937543	1.730835917	1.883267235	1.739990541	1.789434632	1.756438392	1.771749012	1.647604024	1.666702393	1.755460625	1.805593613	1.723584766	1.779978655	1.853039826	1.758911537	1.822052447	1.641428986	1.840481307	1.726559591	1.733877509	1.758060277	1.695676884	1.787313471	1.68645801	0	1.826545498	1.685372229	1.761511128	1.718878857	1.830388084	1.52576788	1.658097637	1.801584327	1.804546532	1.706281501	1.691824863	1.788739088	1.873767745	1.717894709	1.835425873	1.89378328	1.727229401	1.753184187	1.724489336	1.71284344	1.740640102	1.71162552	1.807294565	1.674165904	1.714466951	1.809232138	1.810411737	1.799328734	1.702980628	1.772439595	1.711141226	1.672283556	1.768193195	1.867333052	1.797244463	1.816386708	1.711175085	1.740308413	1.695103734	1.747210672	1.747850004	1.812880871	1.766536433	1.772880049	1.915537703	1.80189238	1.910730193	1.892692743	1.835272263	1.776243112	1.851514296	1.72393537	1.801376841	1.811695606	1.723886365	1.778799863	1.837229961	1.859392751	1.806973773	1.65166618	1.753163139	1.711272638	1.724094401	1.563775358	1.780158409	1.688565756
S035	1.822031962	1.771170855	1.844150689	1.725201515	1.879714693	1.69470087	1.766269934	1.820943578	1.757605245	1.714346605	1.721884755	1.808295587	1.821813479	1.81224137	1.697388008	1.829144412	1.9059661	1.880058647	1.795773951	1.843298685	1.806420376	1.812341169	1.704926966	1.766655007	1.855604211	1.747501566	1.865882677	1.704162589	1.623605893	1.851836993	1.858332454	1.823177757	1.791401616	1.826545498	0	1.752482319	1.80164852	1.721402375	1.817741436	1.767281738	1.547651731	1.831066899	1.623392978	1.757633673	1.773799695	1.832941156	1.754908523	1.769493129	1.766242743	1.863868386	1.753145097	1.884794679	1.75647553	1.86606059	1.694037384	1.783959386	1.933169013	1.769143444	1.736173895	1.81867324	1.827461661	1.82835897	1.877060556	1.692005261	1.739176486	1.7699035	1.748245087	1.795032726	1.781324561	1.783311364	1.841341507	1.678011999	1.723155458	1.883451562	1.749890662	1.770109231	1.770860309	1.787667661	1.784221315	1.782991288	1.797873491	1.755367661	1.906088815	1.83341287	1.774054176	1.74901001	1.739634523	1.700922764	1.552724087	1.809130905	1.703408767	1.727768869	1.820520993	1.746247842	1.633947103	1.818716542	1.729955075	1.803274194	1.910292069	1.845775362
S036	1.627713137	1.6363056	1.7937457	1.728827088	1.729170032	1.756119101	1.723917391	1.747869751	1.82527865	1.700088528	1.694809826	1.678417238	1.673228084	1.676881093	1.632481719	1.781142181	1.758524799	1.85541922	1.693886882	1.738100176	1.768156287	1.713356082	1.670965037	1.614957386	1.815332024	1.664254873	1.6875531	1.706080398	1.598585754	1.76253452	1.756945637	1.697309262	1.793019625	1.685372229	1.752482319	0	1.690212267	1.623802608	1.720715315	1.678744327	1.744694814	1.562856526	1.779338343	1.667660354	1.685807798	1.676053047	1.609133452	1.747799284	1.727160218	1.695025485	1.738810584	1.689202522	1.649238381	1.743787583	1.740025209	1.683961911	1.840320786	1.707188211	1.769606924	1.684384561	1.871820902	1.619947791	1.771837677	1.795023488	1.746955059	1.698069687	1.691866234	1.832523629	1.577910086	1.776899697	1.784011894	1.736302496	1.640385307	1.647531199	1.741125429	1.670645576	1.765684674	1.78971327	1.881933622	1.671733585	1.696600916	1.805433062	1.725504086	1.727014939	1.874374981	1.706314331	1.612272404	1.665640519	1.587302302	1.72936939	1.765307758	1.691015144	1.791304546	1.659680467	1.616605094	1.715819571	1.726322166	1.594377201	1.657171666	1.585568255
S037	1.657337184	1.702007113	1.608334987	1.874982215	1.835766051	1.676232128	1.65080321	1.725830224	1.823151823	1.718047985	1.730524277	1.659200673	1.754029507	1.829087376	1.75948275	1.793390382	1.77522281	1.720721483	1.774132931	1.738277673	1.80913062	1.636940445	1.866014986	1.624437753	1.884965199	1.850767656	1.843560697	1.788555743	1.618881543	1.703540045	1.780884638	1.749307225	1.771391594	1.761511128	1.80164852	1.690212267	0	1.762676129	1.752576522	1.864458708	1.790878695	1.755047689	1.794896802	1.699343351	1.768111535	1.72760992	1.768423311	1.731241843	1.637688603	1.880290222	1.817225793	1.767938059	1.838200184	1.84585215	1.790571944	1.765558596	1.894787215	1.697224344	1.699572021	1.808302582	1.868650345	1.777278768	1.81630878	1.654148083	1.665937508	1.857872052	1.844684729	1.777717616	1.859561231	1.810357088	1.776140291	1.802365095	1.784267434	1.636022238	1.88239307	1.837889241	1.750787761	1.805118965	1.770264117	1.788696734	1.774534577	1.845764163	1.599115837	1.846939292	1.736316722	1.820599542	1.739691049	1.81843881	1.843949873	1.836006767	1.640068661	1.684866355	1.764254947	1.82292823	1.666611719	1.774254092	1.714627635	1.759962754	1.861111303	1.689766814
S038	1.764138413	1.787032566	1.754023312	1.808738642	1.850770332	1.749130823	1.680721349	1.631894061	1.78841882	1.799611806	1.768621758	1.678976864	1.721990094	1.723874591	1.581669443	1.713706251	1.828861879	1.819199212	1.76270018	1.839638796	1.742016805	1.810279616	1.785447153	1.790465896	1.88763344	1.532393577	1.66422998	1.595014574	1.746377204	1.737242194	1.749706569	1.631203284	1.622774929	1.718878857	1.721402375	1.623802608	1.762676129	0	1.807777967	1.769144483	1.751842336	1.671441226	1.898812033	1.791302776	1.757730026	1.719686011	1.83663117	1.732858414	1.917441232	1.799413771	1.63212312	1.811932406	1.715218083	1.582049677	1.841818061	1.731937993	1.770432432	1.677473965	1.742261468	1.562663013	1.815236262	1.808034403	1.827940903	1.765912268	1.792947699	1.757193489	1.792638532	1.722367349	1.837662064	1.621686861	1.85942696	1.833630104	1.713804395	1.761014881	1.685636457	1.59397847	1.786894976	1.792080104	1.72773326	1.795874261	1.822227684	1.783545876	1.840582026	1.716876111	1.770430455	1.544394411	1.733627746	1.776956361	1.758511174	1.705868718	1.799393426	1.732769152	1.602178446	1.733400929	1.71931929	1.870779279	1.75329597	1.738040319	1.871660084	1.789626179
S039	1.73643564	1.655803067	1.738381001	1.644026707	1.864798819	1.82522986	1.730473594	1.694462534	1.712313813	1.733488369	1.662240203	1.712081221	1.721594893	1.741049248	1.766301196	1.756570736	1.753063848	1.731520511	1.626598965	1.771285473	1.723803138	1.645607137	1.7965241	1.627139543	1.848741853	1.763833814	1.705468033	1.781525217	1.759302297	1.720798525	1.792944648	1.625490117	1.775576008	1.830388084	1.817741436	1.720715315	1.752576522	1.807777967	0	1.691048498	1.739184323	1.843632359	1.734526152	1.609516457	1.695631513	1.75142168	1.807086717	1.786779361	1.699010805	1.62634515	1.847203009	1.770807755	1.713643814	1.862157924	1.807323896	1.769808078	1.799383733	1.74735544	1.718848655	1.801706034	1.744880459	1.697922604	1.833389066	1.697937065	1.785241456	1.73142027	1.875791283	1.788814678	1.818901375	1.685896672	1.873673779	1.592870813	1.73391027	1.790897592	1.785241298	1.824633831	1.770668515	1.665261601	1.804477159	1.600320306	1.709114095	1.749852369	1.652843261	1.776794456	1.66608105	1.743768526	1.817539223	1.792095156	1.604813487	1.780843737	1.822001929	1.749087525	1.726204521	1.811630098	1.700463623	1.712408718	1.736196857	1.673890826	1.785617783	1.689608994
S040	1.629538114	1.409759269	1.727297587	1.744087969	1.609819487	1.62043356	1.721837548	1.588678922	1.689061479	1.632826553	1.691754461	1.680853765	1.682738043	1.49852934	1.696141024	1.740849868	1.643775914	1.811958385	1.517970019	1.713110717	1.69045272	1.671302655	1.712659126	1.684102925	1.806052479	1.63127302	1.738407335	1.754571369	1.654988715	1.733773925	1.769945894	1.738401589	1.618612594	1.52576788	1.767281738	1.678744327	1.864458708	1.769144483	1.691048498	0	1.618611989	1.774376233	1.680880668	1.712238665	1.725930711	1.715997604	1.733398887	1.663753571	1.704026065	1.668463292	1.730793959	1.678769875	1.558175156	1.731847564	1.741859432	1.793680874	1.721852077	1.72347689	1.550602925	1.627120164	1.668336655	1.712710012	1.741238732	1.564134471	1.63869753	1.629038552	1.681455959	1.810662712	1.777491135	1.655167552	1.680586933	1.604224137	1.656523766	1.650353686	1.607318142	1.614249413	1.735987061	1.818502287	1.746730735	1.654899892	1.708398945	1.720918389	1.696672179	1.70604342	1.635612932	1.614641266	1.609751125	1.659829518	1.551902107	1.656721685	1.627041679	1.697653073	1.625344087	1.37782425	1.725197191	1.800644504	1.678254699	1.694642446	1.709981161	1.623642972
S041	1.826886425	1.777849598	1.795247952	1.799979722	1.804874134	1.775155867	1.775061751	1.750059417	1.891318202	1.788422496	1.673055812	1.747329882	1.730582924	1.782267607	1.718772313	1.684901789	1.822388191	1.841014248	1.705318306	1.76963982	1.854927085	1.758308594	1.794028033	1.802947132	1.78388282	1.649387801	1.810263574	1.79657891	1.615207688	1.804946598	1.688506605	1.796349986	1.773882343	1.658097637	1.547651731	1.744694814	1.790878695	1.751842336	1.739184323	1.618611989	0	1.848473496	1.766914749	1.748086614	1.857624876	1.708129261	1.828557394	1.830376602	1.805271962	1.764916191	1.783684124	1.801130898	1.719876903	1.805517837	1.681786319	1.744626771	1.773287554	1.751813607	1.71564825	1.756918007	1.69077892	1.775604385	1.804912125	1.748065356	1.648340565	1.629877273	1.756638558	1.844175657	1.811058144	1.770728665	1.816283316	1.770684044	1.687934657	1.798200925	1.827148385	1.713009526	1.756757522	1.837030958	1.915395064	1.733685483	1.812796064	1.753384994	1.836175716	1.814631777	1.751928211	1.692141417	1.846149636	1.690889773	1.629687784	1.775260256	1.694335508	1.840854798	1.810009196	1.562903485	1.776801402	1.659344265	1.695977268	1.761976365	1.72560356	1.866765833
S042	1.666805865	1.696168314	1.795755606	1.807378754	1.835099768	1.781149399	1.608012695	1.846084055	1.670998758	1.803012126	1.587801656	1.626789998	1.70845139	1.782602953	1.775195859	1.720675565	1.775711695	1.81587911	1.728310004	1.607666076	1.682265897	1.77477697	1.671601815	1.737234436	1.85531653	1.803408771	1.742712006	1.750050262	1.779111084	1.760820762	1.750309227	1.713052696	1.726211013	1.801584327	1.831066899	1.562856526	1.755047689	1.671441226	1.843632359	1.774376233	1.848473496	0	1.824384623	1.66362732	1.721263444	1.737472665	1.742692354	1.657249904	1.62790919	1.675944127	1.753621776	1.753213358	1.630575151	1.579502607	1.719295461	1.712476475	1.72441288	1.692635455	1.684956734	1.737350505	1.838755982	1.662628621	1.807733851	1.75690554	1.745433327	1.672157047	1.588749332	1.703101913	1.718867584	1.650045585	1.914362684	1.816173476	1.752413857	1.660616649	1.734324391	1.672973682	1.764237636	1.799495494	1.638030926	1.783294053	1.712542122	1.762765142	1.779360524	1.756579929	1.758348349	1.775007097	1.809424368	1.595952951	1.680833456	1.71525072	1.753490628	1.745145286	1.688606802	1.694055661	1.608069914	1.801858889	1.772111246	1.774427085	1.798709706	1.600769751
S043	1.707146814	1.649126593	1.834316427	1.729602679	1.808017047	1.673576368	1.78922168	1.60966069	1.890407441	1.693579465	1.777408709	1.784280541	1.808321555	1.790271344	1.671217834	1.724929188	1.872200864	1.763634387	1.725460781	1.801443547	1.69926464	1.790370501	1.712949142	1.745381525	1.795266471	1.825879982	1.854657943	1.666956833	1.752048431	1.713460661	1.821441994	1.790628859	1.80134339	1.804546532	1.623392978	1.779338343	1.794896802	1.898812033	1.734526152	1.680880668	1.766914749	1.824384623	0	1.689045459	1.826910299	1.775232372	1.708159437	1.864004995	1.787610759	1.826526428	1.840163465	1.696325489	1.817963168	1.807683072	1.77229503	1.644254134	1.837556441	1.836932028	1.787386973	1.850523146	1.750543377	1.681367638	1.879482456	1.793343417	1.649486414	1.744164664	1.659675641	1.54766967	1.896807421	1.67330592	1.718992449	1.726205957	1.723791208	1.687932162	1.718668048	1.811859707	1.800430227	1.760270785	1.720733935	1.619305442	1.758605463	1.714238823	1.698870863	1.729244502	1.839384546	1.762108974	1.571596351	1.710483326	1.627210737	1.812943637	1.702814879	1.769459069	1.836831233	1.655623326	1.674311301	1.66302486	1.741099397	1.812098156	1.755149763	1.730520324
S044	1.512779301	1.573084706	1.591335424	1.794269326	1.795797522	1.561230433	1.565731055	1.627477741	1.789077156	1.604845308	1.630361586	1.626305748	1.722314774	1.756221303	1.615223673	1.658988903	1.702827697	1.79156358	1.539893622	1.67471274	1.502706311	1.71487628	1.521558305	1.57606353	1.71088055	1.645961141	1.604899068	1.578144444	1.638645014	1.670072744	1.784586933	1.622104054	1.687537037	1.706281501	1.757633673	1.667660354	1.699343351	1.791302776	1.609516457	1.712238665	1.748086614	1.66362732	1.689045459	0	1.606432358	1.700922909	1.696128662	1.559207558	1.714379674	1.626388315	1.742631292	1.604052778	1.541093455	1.658462057	1.671173403	1.700444223	1.668069992	1.600400789	1.709415764	1.640030947	1.730212068	1.611290237	1.728970689	1.54641458	1.540329925	1.713286971	1.63857343	1.743110269	1.768962416	1.726436771	1.859163214	1.744182946	1.689238901	1.571008037	1.805848263	1.765868994	1.815184438	1.723015146	1.73164209	1.647366511	1.686190956	1.713586332	1.650093286	1.658488469	1.761363141	1.508806961	1.7193161	1.793353097	1.59697326	1.853580978	1.757837844	1.720643964	1.743475848	1.563386509	1.774007724	1.768597929	1.713868384	1.723857733	1.752536526	1.684158657
