	S001	S002	S003	S004	S005	S006	S007	S008	S009	S010	S011	S012	S013	S014	S015	S016	S017	S018	S019	S020	S021	S022	S023	S024	S025	S026	S027	S028	S029	S030	S031	S032	S033	S034	S035	S036	S037	S038	S039	S040	S041	S042	S043	S044	S045	S046	S047	S048	S049	S050	S051	S052	S053	S054	S055	S056	S057	S058	S059	S060	S061	S062	S063	S064	S065	S066	S067	S068	S069	S070	S071	S072	S073	S074	S075	S076	S077	S078	S079	S080	S081	S082	S083	S084	S085	S086	S087	S088	S089	S090	S091	S092	S093	S094	S095	S096	S097	S098	S099	S100
S023	1.799017574	1.665704318	1.781671024	1.704832061	1.74123667	1.720158653	1.704832463	1.766067768	1.607220816	1.769038006	1.681303869	1.697104001	1.725754347	1.683118969	1.732406436	1.783518152	1.783231659	1.807482596	1.77119502	1.680551451	1.745980149	1.674757744	0	1.701002678	1.702189712	1.709514036	1.736784129	1.698176194	1.672138203	1.718512839	1.675318708	1.683873403	1.692793873	1.622711218	1.826346769	1.650729575	1.704184524	1.760803593	1.715752141	1.762063303	1.660768032	1.708053943	1.729262694	1.628179932	1.661774642	1.646861542	1.648240115	1.627791427	1.768210269	1.752461853	1.651263556	1.69304657	1.746717986	1.684934921	1.729587486	1.694052323	1.712643508	1.815878549	1.695936324	1.672176766	1.788057015	1.681025997	1.781970644	1.727377323	1.74735899	1.70866065	1.669093571	1.688679682	1.760680224	1.747427596	1.806312131	1.677186582	1.66467348	1.710355138	1.690311807	1.706387332	1.634632138	1.677679691	1.627020394	1.674513419	1.783510396	1.763014114	1.703045216	1.670590985	1.59454324	1.741134442	1.84009201	1.711768917	1.659396597	1.689671565	1.713264593	1.722749357	1.675001464	1.6531897	1.786450048	1.709800454	1.62197467	1.763594092	1.669083646	1.780072236
S024	1.70914028	1.681932332	1.744959518	1.755261461	1.664731636	1.639298315	1.737517389	1.735429258	1.67483068	1.74053769	1.616145933	1.631909405	1.752738565	1.791251519	1.573693096	1.651454706	1.696077447	1.779273856	1.736343018	1.607469987	1.680821601	1.80376033	1.701002678	0	1.740467316	1.656686796	1.761363007	1.721086404	1.661236161	1.661589003	1.698932936	1.605911809	1.738360551	1.765824146	1.734122803	1.601517663	1.506941916	1.708440517	1.685907707	1.691607487	1.705723946	1.614975697	1.664709936	1.745122562	1.741520772	1.700386916	1.603846123	1.618595761	1.728362767	1.689803727	1.607267896	1.7517638	1.76068591	1.584334773	1.714533622	1.813738705	1.554069704	1.833999479	1.739238912	1.773903088	1.703046045	1.583630715	1.628803636	1.617024135	1.741602904	1.673888952	1.721288223	1.716410042	1.704193542	1.704994068	1.674749623	1.73493489	1.672738938	1.686961316	1.606598745	1.601975024	1.725164114	1.607572971	1.703266476	1.650435373	1.655540814	1.712404416	1.669138016	1.692531437	1.648410462	1.728353176	1.6051244	1.626889449	1.658270971	1.704502907	1.673145145	1.682224193	1.730484038	1.659867244	1.776761686	1.586644158	1.72682261	1.753233586	1.692528612	1.57732848
S025	1.761081496	1.569968038	1.757084094	1.770603383	1.71762228	1.681076859	1.730066043	1.776511918	1.71347042	1.691427328	1.771518561	1.696239567	1.728100089	1.776025829	1.755662938	1.638072184	1.718735317	1.7065032	1.729810304	1.692947289	1.722349669	1.535199886	1.702189712	1.740467316	0	1.819442946	1.660227135	1.727320738	1.718687927	1.734354009	1.669991668	1.617716505	1.726113449	1.613656512	1.715257973	1.707312865	1.658699518	1.759807417	1.753274109	1.751428939	1.592569798	1.677383031	1.732380578	1.783342174	1.724737924	1.682919882	1.652930777	1.748948245	1.597029413	1.657934509	1.560058258	1.66640119	1.750497392	1.661777139	1.786162772	1.732619907	1.645849728	1.745767469	1.760801424	1.722738568	1.767445651	1.668616831	1.664176826	1.581652159	1.713444888	1.645567146	1.649903841	1.741816292	1.682359926	1.776760766	1.744859247	1.759870556	1.691433508	1.722263596	1.727167567	1.680995264	1.730201194	1.689177569	1.636069328	1.628945297	1.562735508	1.610811566	1.656374022	1.666356735	1.615427426	1.715878406	1.653402598	1.671847237	1.690413405	1.764166295	1.705722413	1.649779639	1.646423612	1.651647732	1.742319896	1.662626252	1.787358174	1.671431984	1.667804656	1.789943714
S026	1.691580158	1.797170504	1.808518054	1.731006765	1.726450848	1.747981025	1.691685671	1.778993414	1.681520696	1.641952994	1.802817667	1.692993915	1.695443135	1.658355203	1.743902682	1.728216332	1.721869167	1.771007054	1.607476648	1.675492071	1.738783305	1.655051276	1.709514036	1.656686796	1.819442946	0	1.816706877	1.684214928	1.790584495	1.740619445	1.779356122	1.626623105	1.800576375	1.726997538	1.647041925	1.753851849	1.701623362	1.714706003	1.764241435	1.718008333	1.762199934	1.586434729	1.796566296	1.757692862	1.770682356	1.776123102	1.709434603	1.705432859	1.661621007	1.753789647	1.7156215	1.741160964	1.802759292	1.762665569	1.772804414	1.723531331	1.761346376	1.554046655	1.772559378	1.704925644	1.748935899	1.692327089	1.750842122	1.750509009	1.75422522	1.73946458	1.752395385	1.72607198	1.766377162	1.739956688	1.772631295	1.747951032	1.70245153	1.67929024	1.691793831	1.761104064	1.726599	1.684196793	1.7828186	1.809366045	1.80424146	1.822048112	1.670168934	1.821264505	1.586875504	1.682030072	1.72976609	1.760749405	1.733063231	1.808090195	1.711593201	1.763680889	1.749242302	1.650296372	1.734230656	1.676383102	1.803916462	1.651190244	1.741531192	1.736270346
S027	1.568047651	1.662898557	1.758181057	1.783532928	1.704434477	1.731139988	1.730058988	1.818183653	1.769999061	1.815557861	1.743207996	1.707351942	1.752629158	1.706801546	1.650378587	1.675308989	1.755202418	1.761069879	1.671386223	1.753867744	1.727483888	1.750843593	1.736784129	1.761363007	1.660227135	1.816706877	0	1.677868463	1.718888702	1.730531254	1.713361343	1.679087996	1.655111872	1.791191477	1.710626918	1.76016923	1.614863951	1.63628575	1.574531314	1.807666182	1.706254397	1.705402732	1.806853065	1.720347787	1.757516817	1.769077497	1.721370052	1.71885793	1.717303592	1.685629112	1.654028175	1.663933169	1.784276229	1.67868569	1.718992661	1.698458798	1.665581075	1.777351438	1.693804981	1.713291377	1.660152858	1.742320554	1.747850597	1.578059734	1.673121127	1.745631209	1.71986312	1.785898017	1.747355831	1.700362655	1.707303512	1.665120189	1.684090551	1.734609173	1.708900826	1.608054313	1.753306971	1.723175428	1.655523043	1.679568698	1.812743407	1.727513239	1.653071309	1.754640016	1.686418933	1.732165895	1.692335087	1.716481804	1.686567936	1.784023752	1.704467318	1.66391598	1.626105207	1.705784649	1.697372211	1.663767249	1.757368899	1.812399089	1.691742969	1.769502509
S028	1.670126586	1.697032894	1.721031436	1.646917415	1.72319889	1.778040087	1.729914007	1.634019722	1.730010522	1.741796314	1.678147317	1.608412947	1.758558533	1.730322941	1.55449467	1.750134772	1.739187565	1.735503974	1.76168	1.701796385	1.676288603	1.701410196	1.698176194	1.721086404	1.727320738	1.684214928	1.677868463	0	1.714555505	1.712080455	1.732045536	1.667037203	1.736295813	1.72650594	1.716399041	1.746155441	1.712986424	1.729362729	1.628230291	1.768133683	1.755240616	1.703781897	1.70459348	1.704471166	1.661249392	1.748246452	1.651857621	1.666466807	1.721334331	1.633453313	1.689043562	1.710280504	1.624801492	1.646937697	1.642020658	1.699661451	1.711000168	1.746872489	1.678121588	1.683983876	1.748012577	1.660375021	1.676547766	1.608449933	1.767037092	1.660045764	1.642255921	1.789930362	1.718980466	1.75776809	1.703572013	1.714811584	1.684752632	1.702293462	1.700804807	1.657550208	1.676168886	1.664429469	1.548629282	1.628062943	1.777181038	1.716973336	1.531417332	1.773216315	1.700401942	1.734780004	1.722995834	1.689672247	1.654929217	1.689732897	1.627247667	1.636412031	1.710816504	1.682578414	1.664386646	1.743947306	1.806574552	1.761383374	1.703174142	1.627737762
S029	1.766918675	1.868034661	1.773313569	1.820310392	1.765217227	1.793649588	1.64297273	1.745230103	1.645824563	1.752591021	1.743430604	1.789510092	1.702583584	1.723830042	1.773685721	1.652848311	1.786658054	1.798139561	1.797309873	1.750062454	1.65930548	1.779959647	1.672138203	1.661236161	1.718687927	1.790584495	1.718888702	1.714555505	0	1.676302088	1.665248507	1.723346862	1.759318086	1.758341541	1.770734684	1.727342266	1.699488523	1.731379442	1.6868006	1.746083898	1.769511401	1.729075702	1.742505685	1.813868875	1.744241967	1.678286193	1.642341774	1.697531368	1.766602996	1.686651286	1.728710645	1.759053749	1.829522111	1.652458044	1.705116657	1.664968628	1.811064427	1.731292698	1.716238087	1.692348317	1.724750996	1.733964532	1.560056921	1.760955528	1.637321781	1.652848893	1.66435082	1.841040341	1.735111279	1.758730407	1.774951746	1.721663507	1.696869969	1.702769539	1.702478792	1.696861129	1.697871837	1.682774132	1.741392381	1.799216878	1.786448555	1.783659905	1.708813545	1.841603646	1.661435747	1.753027519	1.800983349	1.75625888	1.764966748	1.802220956	1.704445506	1.718061842	1.764490833	1.688501177	1.762711269	1.714601837	1.789665743	1.755335057	1.757363675	1.789249089
S030	1.797095835	1.816139901	1.785079853	1.747226142	1.768801089	1.718496414	1.757142504	1.769782475	1.713910547	1.843487371	1.739992004	1.732921464	1.756442642	1.578266038	1.737393747	1.748694403	1.843200584	1.747393585	1.818483345	1.742735922	1.659054834	1.741533411	1.718512839	1.661589003	1.734354009	1.740619445	1.730531254	1.712080455	1.676302088	0	1.751855359	1.75254712	1.749108706	1.657610957	1.715195008	1.739126412	1.646835731	1.760233884	1.7420756	1.676539236	1.795087721	1.71305291	1.785393335	1.690612109	1.668175319	1.789137157	1.588474602	1.637251252	1.709683538	1.69983087	1.734687755	1.703577245	1.722303997	1.629827106	1.728778999	1.718331538	1.710661965	1.879284576	1.786421769	1.681871741	1.742547474	1.703230894	1.728011107	1.611399188	1.713469073	1.688497645	1.833199956	1.814365087	1.723774035	1.841313297	1.721530892	1.690973311	1.727838865	1.762195433	1.725671078	1.734628767	1.775052117	1.680027492	1.773857479	1.715728898	1.678192999	1.828218573	1.749806331	1.60843635	1.855352059	1.742292943	1.844775077	1.70760304	1.75294437	1.755330106	1.592782714	1.729435528	1.602358647	1.700262243	1.775895743	1.607209163	1.729878163	1.596679963	1.705992851	1.767992543
S031	1.672544432	1.670161458	1.72704969	1.760039767	1.75678961	1.782199631	1.767313573	1.65239158	1.663689662	1.757059088	1.769328253	1.635553879	1.695203743	1.720548777	1.771921308	1.671944956	1.761417441	1.664014252	1.73922356	1.704337493	1.667550383	1.670138998	1.675318708	1.698932936	1.669991668	1.779356122	1.713361343	1.732045536	1.665248507	1.751855359	0	1.682506311	1.776722095	1.695081158	1.875967075	1.731784085	1.614605682	1.685476937	1.584647255	1.681874961	1.65001321	1.692324763	1.736643088	1.782424932	1.774392152	1.691103268	1.659742111	1.724999419	1.679345029	1.841725035	1.708744198	1.749547454	1.782937028	1.633859661	1.677166984	1.715173221	1.744861614	1.736455025	1.787756568	1.859255296	1.822073843	1.603479391	1.65969481	1.585617035	1.74086252	1.73249698	1.618654257	1.68457904	1.760112156	1.716287034	1.780534811	1.617633168	1.658056188	1.723347562	1.644370005	1.790359166	1.766856178	1.682487595	1.71113944	1.709866293	1.641673144	1.746935458	1.733190388	1.742615239	1.75316321	1.708106074	1.729722354	1.661167539	1.732254591	1.834361513	1.727971425	1.741931293	1.704539646	1.673319066	1.70518309	1.711207958	1.74494524	1.7531982	1.69325692	1.665427898
S032	1.682926191	1.577446935	1.733011967	1.741868682	1.683186099	1.785518246	1.717168612	1.766512543	1.658752967	1.652699027	1.69230591	1.735949214	1.697682004	1.780412664	1.709879887	1.640690687	1.744366846	1.727541017	1.675260527	1.623225416	1.689858814	1.705332145	1.683873403	1.605911809	1.617716505	1.626623105	1.679087996	1.667037203	1.723346862	1.75254712	1.682506311	0	1.726971202	1.734394883	1.670368104	1.678389326	1.626934249	1.702420954	1.599194872	1.690769602	1.567862403	1.473366466	1.757559253	1.767213065	1.759695927	1.639004885	1.67349588	1.720968776	1.635758722	1.727151734	1.539184529	1.707332959	1.783333779	1.680099454	1.691472103	1.696288974	1.731065541	1.710564438	1.775777175	1.598465867	1.735932342	1.696813632	1.661464513	1.659006914	1.654546233	1.688452289	1.61992481	1.742310273	1.712162761	1.761488931	1.627932114	1.640409541	1.638322425	1.505774711	1.726199412	1.652725509	1.662516351	1.736067446	1.616062845	1.663181564	1.698075359	1.753711015	1.696504671	1.80547996	1.614333419	1.686935191	1.730762295	1.64894771	1.592922464	1.74363636	1.645454462	1.668298316	1.477170251	1.765622807	1.748133551	1.693397401	1.683486101	1.705711305	1.670421207	1.734454193
S033	1.660306625	1.727469535	1.761050407	1.784214496	1.763825373	1.730937672	1.677421768	1.851876531	1.686480557	1.732260615	1.735638242	1.635952502	1.70077678	1.685909466	1.666135303	1.756161401	1.770128156	1.782811105	1.755614995	1.781586216	1.675704964	1.756926401	1.692793873	1.738360551	1.726113449	1.800576375	1.655111872	1.736295813	1.759318086	1.749108706	1.776722095	1.726971202	0	1.771106029	1.673643718	1.68612382	1.711007757	1.771504076	1.721726054	1.697538502	1.768624449	1.749271572	1.747475229	1.744218209	1.707344029	1.734937247	1.738586142	1.6858086	1.702740256	1.583820424	1.649591355	1.706186661	1.632010055	1.652275452	1.711197699	1.807124044	1.649883167	1.662665484	1.785820515	1.674719429	1.620506574	1.749541958	1.715625411	1.692199244	1.715295577	1.705356501	1.810446504	1.684322085	1.775285869	1.652663527	1.709457342	1.703685087	1.672844739	1.716850099	1.71709973	1.469039959	1.780606971	1.719498804	1.679920663	1.656789782	1.715457677	1.664361069	1.709232739	1.66720161	1.700574587	1.552839981	1.777825701	1.804417826	1.665360546	1.749902082	1.67884456	1.711754914	1.631417853	1.722322815	1.718446297	1.665008995	1.671772145	1.750664775	1.688949613	1.792352027
S034	1.629773404	1.762728936	1.853217068	1.767504163	1.77188483	1.685419019	1.634950913	1.664551724	1.63065143	1.70896089	1.751006415	1.682634077	1.637409967	1.748151441	1.721711318	1.649237406	1.788307587	1.773826976	1.688825978	1.623092729	1.615844955	1.777012216	1.622711218	1.765824146	1.613656512	1.726997538	1.791191477	1.72650594	1.758341541	1.657610957	1.695081158	1.734394883	1.771106029	0	1.766861361	1.695052011	1.675029758	1.805170457	1.729236711	1.631776843	1.624395754	1.791866165	1.632924692	1.713760816	1.751282412	1.733041986	1.737399171	1.741164191	1.616851085	1.687195663	1.767539622	1.737443212	1.79092171	1.660387199	1.689803534	1.746206239	1.78072149	1.697902403	1.726399102	1.597106704	1.791230059	1.685470951	1.597732314	1.651997523	1.700748704	1.65468552	1.686952057	1.742024608	1.701587098	1.736043156	1.713642781	1.74354438	1.690734872	1.734454848	1.674932489	1.82852645	1.813765082	1.700120005	1.783453334	1.694696037	1.675621782	1.670567488	1.581818782	1.597113555	1.64934444	1.77131851	1.841307272	1.643910891	1.788261431	1.801200453	1.740534643	1.733760201	1.737917136	1.684561318	1.723179312	1.676914134	1.636962526	1.724826196	1.68451441	1.812743632
S035	1.715197577	1.758905779	1.802219789	1.82868679	1.688777953	1.752908698	1.703600586	1.740299095	1.763528129	1.794368399	1.758811114	1.65775494	1.794928636	1.829331446	1.704027823	1.750229275	1.753122748	1.776089235	1.729496913	1.62660844	1.697220474	1.737885995	1.826346769	1.734122803	1.715257973	1.647041925	1.710626918	1.716399041	1.770734684	1.715195008	1.875967075	1.670368104	1.673643718	1.766861361	0	1.696573792	1.777173939	1.763076424	1.823869498	1.741307894	1.721036483	1.582738102	1.737930553	1.817503271	1.799054581	1.851572925	1.75636916	1.787311526	1.692494298	1.710043538	1.621073971	1.678198841	1.691698509	1.693438252	1.725697811	1.758198724	1.739736649	1.67524589	1.761372991	1.687929035	1.724962258	1.802890902	1.738613101	1.754206558	1.757722041	1.700563847	1.832302022	1.789025659	1.815421583	1.787974303	1.821433858	1.804918185	1.706938485	1.670852353	1.766849564	1.754999949	1.722338551	1.714902688	1.784418307	1.657619058	1.844423287	1.783835101	1.733787771	1.836610042	1.725416249	1.647765827	1.807563837	1.670595568	1.669483316	1.682711594	1.644990908	1.633620656	1.713651933	1.756011007	1.743954533	1.739545111	1.768325411	1.845249485	1.676113495	1.794639629
S036	1.635008175	1.703126455	1.799327785	1.74516099	1.744811263	1.74198317	1.756178168	1.742970447	1.659347945	1.706864389	1.809748964	1.6863369	1.849578508	1.803677352	1.631867441	1.784146777	1.801701132	1.801892503	1.767582329	1.709178252	1.763737514	1.795220517	1.650729575	1.601517663	1.707312865	1.753851849	1.76016923	1.746155441	1.727342266	1.739126412	1.731784085	1.678389326	1.68612382	1.695052011	1.696573792	0	1.566197965	1.85186976	1.708892292	1.755449802	1.621330201	1.690295118	1.721086577	1.753009741	1.680782505	1.694601875	1.697013808	1.564805572	1.724821684	1.69435375	1.674139361	1.695966815	1.794896893	1.66097683	1.711691145	1.702701152	1.778926371	1.85793954	1.506628915	1.705787499	1.719800234	1.803827346	1.667778117	1.787806966	1.707232321	1.719481475	1.771188498	1.678158573	1.756774721	1.667366235	1.807801172	1.679311277	1.508259193	1.750956657	1.613777628	1.709669511	1.622144697	1.680326094	1.733161499	1.626962918	1.766938503	1.692205065	1.694068891	1.818301494	1.692825027	1.659954619	1.784121921	1.736394992	1.717822738	1.644071734	1.704437884	1.769424836	1.757484907	1.673932859	1.614589221	1.699975453	1.726922951	1.705952755	1.703230333	1.765563811
S037	1.546232028	1.63637429	1.817833988	1.704266527	1.68901222	1.731221773	1.715649789	1.71221251	1.615624908	1.69637841	1.619193639	1.718437941	1.741171285	1.706167507	1.494848202	1.74073697	1.739847707	1.766749008	1.585190232	1.623895301	1.571199765	1.671182578	1.704184524	1.506941916	1.658699518	1.701623362	1.614863951	1.712986424	1.699488523	1.646835731	1.614605682	1.626934249	1.711007757	1.675029758	1.777173939	1.566197965	0	1.668830631	1.655522019	1.692457871	1.651947708	1.660447015	1.742901248	1.73684186	1.678818562	1.666287954	1.585678605	1.678463627	1.650089539	1.678761239	1.6550064	1.665780926	1.746990292	1.566456707	1.623235408	1.707174899	1.676991854	1.695309397	1.640165864	1.657827776	1.682585653	1.642607473	1.432279556	1.592186215	1.68954493	1.745558164	1.716036083	1.701155448	1.672043964	1.71669831	1.614134765	1.703968304	1.659761532	1.725458196	1.611480681	1.686808448	1.635182772	1.615042191	1.679952426	1.519119093	1.606207784	1.68682932	1.68096867	1.638862777	1.535810034	1.61678406	1.635558144	1.659444919	1.541713281	1.806383687	1.729761029	1.701222485	1.692062044	1.575867414	1.674807652	1.517469354	1.723900318	1.61713114	1.71744332	1.657466136
S038	1.805204725	1.795394457	1.818932247	1.703671582	1.751682075	1.748096172	1.72809689	1.803265891	1.768445637	1.795471035	1.77980003	1.729695198	1.713806816	1.698566172	1.678500473	1.729855467	1.730437538	1.809999771	1.641365095	1.693372384	1.586626146	1.789779411	1.760803593	1.708440517	1.759807417	1.714706003	1.63628575	1.729362729	1.731379442	1.760233884	1.685476937	1.702420954	1.771504076	1.805170457	1.763076424	1.85186976	1.668830631	0	1.709577308	1.634730678	1.709514413	1.660605204	1.784409105	1.868642881	1.848721579	1.764723883	1.759253222	1.812996492	1.692578632	1.780252506	1.666899319	1.737252677	1.740715767	1.693496488	1.832939507	1.628146096	1.690493301	1.761194984	1.774611525	1.737655191	1.721054628	1.73200422	1.621563621	1.715019344	1.770622011	1.728623205	1.659428876	1.812069315	1.800272405	1.820867519	1.754249446	1.853260073	1.732698957	1.669154453	1.751610118	1.697079913	1.687820151	1.798731268	1.792005085	1.758839504	1.770963157	1.794761505	1.593744347	1.847460234	1.746263909	1.794659929	1.721042603	1.725055204	1.692599264	1.689982344	1.791723802	1.770708704	1.718740955	1.679902435	1.741631849	1.682247203	1.820446861	1.718482955	1.676662027	1.810532089
S039	1.615120097	1.622374907	1.786364815	1.670703566	1.742203175	1.804338842	1.79847834	1.758229589	1.740906737	1.863948509	1.712002274	1.641656294	1.689478354	1.680117952	1.692241825	1.700670583	1.750000836	1.843098657	1.723002851	1.799759722	1.753821916	1.611944103	1.715752141	1.685907707	1.753274109	1.764241435	1.574531314	1.628230291	1.6868006	1.7420756	1.584647255	1.599194872	1.721726054	1.729236711	1.823869498	1.708892292	1.655522019	1.709577308	0	1.807065962	1.582810147	1.683679664	1.790417225	1.772617721	1.765777455	1.723690793	1.720271732	1.739094844	1.612658552	1.764648924	1.660536631	1.734738895	1.691141403	1.708504896	1.806030529	1.656038922	1.760316343	1.750057298	1.687322149	1.797195323	1.843564388	1.669833514	1.647873579	1.654969714	1.817788717	1.686109247	1.670675038	1.712717367	1.763505753	1.759045231	1.652253414	1.559616443	1.699246893	1.743487321	1.594995018	1.761509091	1.846777445	1.793615928	1.765860041	1.690676544	1.749446069	1.764605035	1.643921389	1.71518052	1.785119011	1.661029649	1.733649591	1.71533628	1.542665272	1.715051114	1.60294068	1.739718122	1.781782585	1.683849973	1.715617931	1.722671179	1.710280873	1.691290029	1.694142765	1.770590947
S040	1.667188845	1.720771571	1.768696693	1.771970252	1.737867771	1.695315432	1.656441166	1.728549755	1.653016471	1.729959849	1.645016702	1.625361132	1.693916552	1.594705188	1.732825169	1.652835007	1.699767184	1.814358911	1.659035971	1.708960032	1.60676922	1.763905495	1.762063303	1.691607487	1.751428939	1.718008333	1.807666182	1.768133683	1.746083898	1.676539236	1.681874961	1.690769602	1.697538502	1.631776843	1.741307894	1.755449802	1.692457871	1.634730678	1.807065962	0	1.619812091	1.62771796	1.701508063	1.726086137	1.764415749	1.799923533	1.763950788	1.7905564	1.688754962	1.726105732	1.597200723	1.693661271	1.723529121	1.631303716	1.717109703	1.767713412	1.526656807	1.701029184	1.659649685	1.646448009	1.779956124	1.671501344	1.699836091	1.586255216	1.759561967	1.726731177	1.755839368	1.653502573	1.799472567	1.690995615	1.718543754	1.722729153	1.566707183	1.594512075	1.783876104	1.714513143	1.786246359	1.783110888	1.728712185	1.648552546	1.642032627	1.676170033	1.698547109	1.756635668	1.607717427	1.740938569	1.747749193	1.67273141	1.722084432	1.634759854	1.77758001	1.696005388	1.710175009	1.709856385	1.631708103	1.610771721	1.756277047	1.726346647	1.551310969	1.693397327
S041	1.71834161	1.568860356	1.598255446	1.715385335	1.689191862	1.730355149	1.753994193	1.598093954	1.761027352	1.696064486	1.638063173	1.672177383	1.671094419	1.771896167	1.71562827	1.688273818	1.679446973	1.750651002	1.71914765	1.693228075	1.758640807	1.781819166	1.660768032	1.705723946	1.592569798	1.762199934	1.706254397	1.755240616	1.769511401	1.795087721	1.65001321	1.567862403	1.768624449	1.624395754	1.721036483	1.621330201	1.651947708	1.709514413	1.582810147	1.619812091	0	1.731995251	1.74742525	1.702708466	1.80447964	1.73501407	1.756356409	1.633935339	1.709201141	1.711499531	1.656564252	1.713781304	1.665312376	1.667914713	1.669179346	1.745848691	1.768690664	1.807150241	1.676006924	1.728045076	1.784612539	1.641087305	1.608751602	1.703237901	1.63697884	1.645882056	1.664403353	1.659439572	1.764394912	1.729144024	1.695015959	1.736719152	1.6484283	1.72618005	1.707753227	1.820344008	1.524950172	1.807581627	1.675727726	1.622806231	1.678710274	1.727788656	1.738902432	1.653830405	1.729905084	1.651439102	1.796220378	1.661550431	1.632124991	1.696092261	1.733873977	1.696773733	1.67993577	1.789115272	1.721251666	1.58543802	1.658776276	1.65535388	1.629103086	1.624193228
S042	1.702929357	1.725552747	1.789461099	1.717794308	1.636600381	1.707708132	1.721946634	1.814165689	1.671398855	1.735067029	1.819842526	1.6458082	1.782625852	1.71220523	1.649075567	1.774437415	1.77283529	1.710824671	1.631909807	1.676672672	1.654937826	1.748208913	1.708053943	1.614975697	1.677383031	1.586434729	1.705402732	1.703781897	1.729075702	1.71305291	1.692324763	1.473366466	1.749271572	1.791866165	1.582738102	1.690295118	1.660447015	1.660605204	1.683679664	1.62771796	1.731995251	0	1.614046441	1.799801717	1.795617207	1.734354655	1.757242936	1.723329984	1.752929386	1.643531138	1.569332835	1.697551921	1.755357445	1.717237904	1.821175169	1.73380277	1.605485949	1.678175338	1.782599905	1.666676919	1.720571024	1.699170946	1.764039959	1.67193662	1.783193327	1.643210123	1.707202466	1.766483267	1.689061599	1.782571805	1.646427392	1.633661911	1.752574567	1.667979353	1.675786774	1.655796827	1.706159987	1.693308194	1.736595823	1.645625684	1.739413313	1.799611859	1.744714321	1.797224646	1.682158447	1.665748347	1.709192749	1.711961726	1.583508634	1.722588988	1.72304793	1.658926684	1.676428137	1.794090485	1.743138655	1.679693595	1.758054423	1.782769769	1.705399855	1.756542713
S043	1.70446491	1.753252274	1.79444618	1.758932423	1.70596409	1.750362551	1.650690789	1.826268358	1.769906814	1.757518484	1.756973489	1.598619531	1.808456563	1.797703059	1.708518428	1.61625202	1.728484463	1.823071738	1.70067449	1.668456717	1.673200475	1.765973104	1.729262694	1.664709936	1.732380578	1.796566296	1.806853065	1.70459348	1.742505685	1.785393335	1.736643088	1.757559253	1.747475229	1.632924692	1.737930553	1.721086577	1.742901248	1.784409105	1.790417225	1.701508063	1.74742525	1.614046441	0	1.733303284	1.729862356	1.810772432	1.743985693	1.816943871	1.823496329	1.748227575	1.708218606	1.758655804	1.79741552	1.732933951	1.776661134	1.758151523	1.613106614	1.775317429	1.693621216	1.604265144	1.742479489	1.602992133	1.74969917	1.656518773	1.81301325	1.724574674	1.852189617	1.64716872	1.734379822	1.707377666	1.750805003	1.656105252	1.64765402	1.679508	1.706340767	1.74144856	1.718989298	1.770320269	1.751505088	1.706443339	1.727585324	1.705407856	1.787373264	1.652707805	1.752802094	1.71213234	1.720305924	1.642304145	1.742970949	1.682286791	1.733834313	1.781177959	1.717529258	1.743909404	1.678092052	1.701260122	1.715934926	1.77925143	1.693702286	1.76282386
S044	1.813347528	1.7200369	1.795074662	1.779432743	1.756017746	1.698653981	1.784269319	1.822961354	1.655649958	1.708391484	1.736866439	1.608200511	1.837986535	1.760647745	1.682125706	1.691694706	1.714474251	1.761852656	1.765618944	1.679518011	1.700618687	1.801016246	1.628179932	1.745122562	1.783342174	1.757692862	1.720347787	1.704471166	1.813868875	1.690612109	1.782424932	1.767213065	1.744218209	1.713760816	1.817503271	1.753009741	1.73684186	1.868642881	1.772617721	1.726086137	1.702708466	1.799801717	1.733303284	0	1.817898978	1.795170232	1.796153769	1.641472461	1.751641173	1.632014749	1.680371032	1.719920818	1.72965325	1.657775399	1.67977621	1.777882571	1.645625148	1.793452707	1.726398104	1.694489132	1.743424507	1.742829125	1.751027846	1.734574843	1.713991296	1.758543184	1.710126089	1.726663556	1.702704972	1.809393802	1.799270911	1.745740934	1.754592294	1.782983842	1.703371585	1.775327136	1.764628856	1.767495967	1.699284652	1.709629287	1.694093944	1.690613544	1.687561836	1.685106251	1.740241036	1.620703982	1.825898506	1.694383699	1.669281901	1.630782405	1.768722591	1.811944113	1.785012502	1.661961958	1.733815442	1.608649352	1.625397738	1.797436376	1.7058602	1.791906434
