	S001	S002	S003	S004	S005	S006	S007	S008	S009	S010	S011	S012	S013	S014	S015	S016	S017	S018	S019	S020	S021	S022	S023	S024	S025	S026	S027	S028	S029	S030	S031	S032	S033	S034	S035	S036	S037	S038	S039	S040	S041	S042	S043	S044	S045	S046	S047	S048	S049	S050	S051	S052	S053	S054	S055	S056	S057	S058	S059	S060	S061	S062	S063	S064	S065	S066	S067	S068	S069	S070	S071	S072	S073	S074	S075	S076	S077	S078	S079	S080	S081	S082	S083	S084	S085	S086	S087	S088	S089	S090	S091	S092	S093	S094	S095	S096	S097	S098	S099	S100
S023	1.515025773	1.792861763	1.844109133	1.931460238	1.963618766	1.673295957	1.902611301	1.636887251	1.787170962	1.795811498	1.795411094	1.865720548	1.696646451	1.781463284	1.778396605	1.64442158	1.8490975	1.699138175	1.736181138	1.817060088	1.642131676	1.932857214	0	1.895347509	1.763554236	1.756580029	1.74882312	1.484222001	1.68051946	1.913728123	1.849468722	1.585072945	1.909896063	1.79976577	1.453452991	1.800286754	1.874707747	1.77013843	1.839657959	1.834818481	1.785959171	1.566291303	1.700192587	1.821311855	1.670109953	1.697433812	1.498494937	1.912836621	1.786261089	1.830975578	1.792065377	1.668087992	1.694380416	1.834922047	1.789404072	1.941289064	1.935995791	1.701115955	1.934321545	1.928696673	1.814078449	1.643841331	1.563715698	1.69318303	1.938445245	1.606941803	1.706274738	1.736224252	1.733312594	1.811267472	1.683900116	1.686734012	1.928591434	1.575123895	1.664274376	1.792927022	1.696525607	1.579191114	1.581748914	1.618502457	1.930933795	1.708749933	1.735824692	1.735395571	1.839459279	1.687048668	1.744348924	1.847001468	1.828824015	1.736446586	1.855115933	1.913705308	1.915512944	1.820837457	1.856048351	1.901527732	1.850728296	1.891986972	1.644349912	1.937790889
S024	1.867939396	1.995402858	1.95108055	1.894443395	1.682736535	1.85929602	1.901123062	1.80752078	1.943191901	1.924419997	1.682641269	1.917401349	1.829399436	1.957225369	2.000000004	1.915293385	1.981237797	1.963521494	1.797449199	1.425045485	1.968880441	2.000000001	1.895347509	0	1.770774621	1.897971622	1.672025261	1.80197555	1.895164273	2	1.994482067	1.830943984	1.908544474	1.930281869	1.83912614	1.700312205	1.93474484	1.962691359	1.906026756	1.965613002	1.87226471	2.000000002	1.906257536	1.977020824	1.835637652	1.971592493	1.977046462	1.707508542	1.643904044	1.949749841	1.973060182	1.740023929	1.878700425	1.879164038	1.899815753	1.994482067	1.45729988	1.912375806	1.996108076	1.5637871	1.95153021	1.853541916	1.967552589	1.755555299	1.825935436	1.76490419	1.865694523	1.764410347	1.868689059	1.939539171	1.941801879	1.919337519	1.980731593	1.74583406	1.822006099	1.785405339	1.856328912	1.821166069	1.839179417	1.74803657	1.851559272	1.95434352	1.913582875	1.807605356	1.975077114	1.930215967	1.748662593	1.753944537	1.682313608	1.951153869	1.837893446	1.976112577	1.846781825	1.631798844	1.716325124	2.000000001	1.780148545	1.857115873	1.879789523	1.91034706
S025	1.781776581	1.936936985	1.861855907	1.924389258	1.96715052	1.847460475	1.934544749	1.771459501	1.793190846	1.818498744	1.934701316	1.789945926	1.798321431	1.96413843	1.823041163	1.70455119	1.848430394	1.811502085	1.677248782	1.74334997	1.91328644	1.919060646	1.763554236	1.770774621	0	1.854024215	1.780119656	1.782522327	1.647234774	1.901626663	1.908122718	1.824469101	1.798091877	1.76094162	1.794024439	1.934830632	1.777751507	1.845797732	1.820256469	1.840602089	1.805779817	1.829797393	1.859897159	1.962090091	1.762697251	1.689490094	1.804964137	1.787546513	1.802688841	1.822285958	1.828265907	1.872165906	1.86164629	1.870162957	1.808588618	1.964853784	1.882334105	1.429810501	1.980938703	1.729311299	1.846722415	1.976047395	1.64441566	1.784397328	1.937853789	1.719741447	1.926222524	1.788211984	1.723131804	1.854120692	1.889140658	1.952476454	1.622769066	1.620201005	1.88018225	1.81885805	1.597180863	1.69500904	1.809829482	1.825299657	1.968747263	1.834120345	1.81287078	1.857427511	1.631738485	1.842382762	1.84816632	1.495028298	1.692608481	1.781238724	1.771337093	1.74239309	1.920497852	1.800934565	1.804636141	1.85603284	1.950637628	1.742641554	1.558196398	1.724079233
S026	1.83489722	1.860528842	1.900501744	1.817850545	1.941131593	1.946200982	1.966548108	1.50788444	1.663434173	1.737978859	1.810236607	1.500791961	1.754240536	1.848688827	1.888459638	1.722764891	1.851247747	1.971265478	1.773776535	1.862713897	1.950864949	1.497697545	1.756580029	1.897971622	1.854024215	0	1.807929355	1.830556836	1.717289857	1.902563448	1.956908447	1.698063568	1.588303706	1.779033971	1.715128406	1.859524517	1.936435326	1.453440053	1.72868829	1.90651054	1.681648982	1.8418576	1.763970284	1.550859892	1.771921814	1.624924769	1.895679656	1.835652928	1.755539188	1.861111543	1.587747776	1.589140487	1.891522093	1.935614744	1.750724185	1.823436481	1.822495678	1.848267166	1.923959374	1.679650038	1.777270064	1.958563786	1.669284891	1.812058605	1.90864702	1.708202584	1.783525589	1.605042967	1.810413679	1.737983663	1.772296247	1.869437151	1.884238665	1.621971214	1.959973999	1.769133853	1.795377856	1.861889057	1.710060845	1.719333196	1.96910613	1.81140457	1.837751043	1.65699733	1.827560504	1.766051477	1.711002119	2.000000001	1.8805998	1.804500937	1.958762692	1.886207631	1.980769689	1.628437326	1.750562384	1.714823789	1.884045823	1.843609525	1.781872619	1.634341968
S027	1.710011625	1.767690519	1.772238293	1.704144278	1.929111068	1.660662795	1.878747513	1.704175909	1.76389262	1.678512738	1.813842612	1.758353646	1.663478363	1.83232039	1.820336561	1.741764214	1.782842146	1.878020963	1.435432264	1.642903078	1.647323556	1.913602512	1.74882312	1.672025261	1.780119656	1.807929355	0	1.798080803	1.6497282	1.944334409	1.863402692	1.770229689	1.815126717	1.639766928	1.812727961	1.621778262	1.862939483	1.713683608	1.841935083	1.890588307	1.731661675	1.936243311	1.753229993	1.809608505	1.771584947	1.546368098	1.735298211	1.809469495	1.813592743	1.881411552	1.823153031	1.736168882	1.789147136	1.473193027	1.907626508	1.911150124	1.861336121	1.705278265	1.844523709	1.898865067	1.507056599	1.832538255	1.774994612	1.59773118	1.725473351	1.615375413	1.878724632	1.77878948	1.674820988	1.701400176	1.610043332	1.76705256	1.949746642	1.785149709	1.897857088	1.47370666	1.672399417	1.811215786	1.781966248	1.531672511	1.852364133	1.552796135	1.882038208	1.737276143	1.708144679	1.795984598	1.737909328	1.802138366	1.781150637	1.867810676	1.932051239	1.840231964	1.870424246	1.410738561	1.733506497	1.940280336	1.817114998	1.76976921	1.76885105	1.778641863
S028	1.561106452	1.793996378	1.837400744	1.880327593	1.908353587	1.71415244	1.744011048	1.827026114	1.723730453	1.938933613	1.776238409	1.899588983	1.689371436	1.873545057	1.689689056	1.601120859	1.891544083	1.6822789	1.711650365	1.772346497	1.727373205	1.991283241	1.484222001	1.80197555	1.782522327	1.830556836	1.798080803	0	1.779963111	1.922846592	1.890506129	1.730273406	1.872089554	1.768113983	1.751587986	1.769532217	1.780689826	1.834515777	1.726001696	1.867722534	1.724978092	1.820205072	1.58469017	1.6874657	1.69425987	1.631454757	1.760134396	1.767079736	1.867466062	1.829963759	1.863104036	1.772923421	1.654451925	1.820257692	1.985980693	1.772611573	1.77389123	1.740042754	1.868244244	1.823733624	1.706139882	1.535145826	1.923699011	1.765297413	1.715197154	1.424296586	1.655214417	1.727090735	1.706990015	1.852956995	1.666487425	1.716362555	1.912832595	1.50441276	1.857645355	1.748471317	1.679344274	1.483515309	1.653346119	1.650719222	1.972504044	1.770464592	1.645852031	1.490224354	1.80931206	1.757363903	1.900730105	1.615196275	1.57955579	1.766244591	1.737182626	1.859668631	1.939783267	1.726408498	1.817990244	1.812246771	1.698417893	1.801105869	1.635062289	1.947199422
S029	1.736803809	1.563995329	1.749901005	1.761908624	1.88160159	1.679705583	1.826532139	1.689288433	1.62603033	1.588266114	1.65767436	1.587898414	1.824648441	1.635113776	1.679327049	1.623564886	1.877215804	1.777857565	1.606880496	1.806597238	1.728320058	1.911513668	1.68051946	1.895164273	1.647234774	1.717289857	1.6497282	1.779963111	0	1.859845839	1.88665784	1.422791873	1.894020989	1.74822181	1.805652191	1.89186919	1.810999817	1.788307858	1.609113661	1.914772335	1.584955833	1.656774309	1.788569681	1.576044343	1.777959919	1.573477902	1.674200715	1.674544873	1.733225303	1.856111684	1.843918215	1.769389966	1.847432352	1.598457573	1.844913304	1.768641668	1.849884923	1.708728487	1.849373485	1.820502521	1.635705717	1.802910821	1.781374872	1.835259732	1.911929157	1.439819839	1.762122194	1.743502086	1.69025454	1.64231124	1.775905162	1.806717246	1.772560238	1.798937987	1.902385902	1.60511708	1.716778343	1.863307568	1.681579892	1.719079281	1.802983579	1.745687023	1.88566793	1.658280771	1.438898945	1.567508208	1.931810526	1.767986494	1.830298685	1.742506604	1.784744253	1.881028694	1.921460254	1.726273897	1.784518271	1.765222746	1.92629064	1.834393538	1.786489762	1.602131599
S030	2	1.999999998	1.498116732	1.951712115	1.957704055	1.895200342	1.626976916	1.86217716	1.915999811	1.779469699	1.978879179	1.903571699	1.858052072	1.804120263	1.5980597	1.983068753	1.999999999	1.934073022	1.644204699	1.876600215	1.980820363	1.817733553	1.913728123	2	1.901626663	1.902563448	1.944334409	1.922846592	1.859845839	0	1.999999999	1.963739404	1.793921648	1.999999999	1.782108706	1.980801027	1.782446238	1.763285829	1.885444904	1.999999998	1.808873428	1.896357044	1.888882456	1.935387778	1.596707632	1.938189279	1.92643937	1.999999998	1.829352612	1.635369723	1.976618456	1.718084029	1.803353171	1.927845812	1.858659723	1.896987133	1.943850528	1.86619698	1.986898172	1.884031322	1.915147444	1.976047396	1.966112415	1.824282107	1.872307094	1.962360334	1.832152651	1.984669161	1.559870225	1.970957255	1.999999997	1.905957491	1.706252345	1.897611136	1.999999999	1.864863661	1.85234169	1.937898605	1.967250843	1.86509554	1.98769399	1.975178128	1.894890615	1.857925396	1.774429438	1.908422875	1.999999999	1.999999999	1.508310452	1.983424315	2	1.999999999	1.999999999	1.841210308	1.881380758	1.680877817	1.872503535	1.800398771	1.893937681	1.999999998
S031	1.914683379	1.785771005	1.843634243	2	2	1.813523951	1.877202317	1.937477829	1.97579095	2	1.976161192	1.980386458	1.930413645	1.847258454	1.634586275	1.808182802	1.716075658	1.928925105	1.975008512	1.827423934	1.884782352	1.818553622	1.849468722	1.994482067	1.908122718	1.956908447	1.863402692	1.890506129	1.88665784	1.999999999	0	1.915693315	1.942692831	1.869461024	1.782271189	1.889613396	1.928925105	1.801871672	1.949539927	1.983643263	1.898567901	2.000000001	1.922383877	1.895830905	1.786679919	1.90524197	1.842449929	1.849185111	1.804330897	1.982601082	2.000000001	1.984369024	1.710376014	1.753095493	1.607658254	1.868740314	1.993014485	1.878646869	2.000000001	2.000000003	1.975161621	1.999999999	1.839888318	1.862431036	1.756874119	1.917311771	1.931997784	1.999999996	1.837670056	1.78733008	1.775620374	1.899196378	2.000000002	1.696961189	1.921369294	1.786025384	1.786816921	1.813464502	1.956095506	1.844521805	1.988461173	1.642494237	1.633975764	1.685334729	1.974005279	1.827536814	1.836952814	2	1.836048101	1.982676134	1.852018065	1.798220592	2	1.736006149	1.703164315	2	1.983487108	1.674191502	1.716488792	1.945381501
S032	1.84553881	1.585167736	1.742912788	1.808604343	1.948259739	1.7014206	1.951291552	1.634336274	1.686308293	1.713564675	1.596262687	1.779115961	1.813128478	1.765863205	1.761661872	1.655333427	1.812532161	1.942651856	1.631471905	1.742299683	1.843455743	1.988308947	1.585072945	1.830943984	1.824469101	1.698063568	1.770229689	1.730273406	1.422791873	1.963739404	1.915693315	0	1.86847693	1.695332623	1.711713838	1.765517681	1.973051098	1.793004811	1.666709376	1.853874788	1.599132838	1.70740857	1.561148134	1.674782908	1.59499993	1.783145739	1.676696572	1.726618642	1.696557062	1.887964143	1.74507053	1.739325441	1.741840353	1.812961838	1.851538333	1.706936193	1.876257376	1.707582106	1.85516554	1.753789	1.79414727	1.79661874	1.857088073	1.883457621	1.689655392	1.613399592	1.799322303	1.701604575	1.804773481	1.637808157	1.666415079	1.782243247	1.780727525	1.78020788	1.773664683	1.591472663	1.72781044	1.750001287	1.636386337	1.735720772	1.901703146	1.72793885	1.660182581	1.759890562	1.715252764	1.714439173	1.770823177	1.803426509	1.807432848	1.665789177	1.814090114	1.894953945	1.919510901	1.776836588	1.732896332	1.621826433	1.926673061	1.724842897	1.728075951	1.793746626
S033	1.880217448	1.94673028	1.944443388	1.820192309	1.999999999	1.835129466	1.805338214	1.66061752	1.905230399	1.871526683	1.980163987	1.524187181	1.953802712	1.819131357	1.94444339	1.830621163	1.950626173	1.910911964	1.808352537	1.832497903	1.947210205	1.638183869	1.909896063	1.908544474	1.798091877	1.588303706	1.815126717	1.872089554	1.894020989	1.793921648	1.942692831	1.86847693	0	1.887155087	1.872768674	1.890341105	1.85084848	1.535401023	1.760394436	1.90935851	1.819661536	1.80361175	1.785128466	1.966804918	1.852851448	1.662534355	1.916320038	1.839681818	1.942686826	1.686119173	1.766610508	1.923054541	1.913968247	1.84566094	1.903585361	1.982007571	1.970383062	1.861295704	1.88535764	1.778555558	1.66886447	1.999999998	1.793669467	1.819571033	1.904697548	1.781119222	1.884811809	1.831789147	1.949781543	1.905716311	1.838648735	1.923311043	1.954173047	1.76714577	1.942657367	1.927132053	1.85405272	1.850375071	1.863919971	1.707767016	1.908451872	1.890819668	1.769865925	1.74014619	1.857337704	1.908445955	1.999999999	1.999999999	1.861950416	1.787197101	1.922406852	1.978748883	1.926850555	1.826968484	1.69284504	1.974204499	1.947342357	1.873069329	1.825548803	1.911217168
S034	1.801733183	1.832214035	1.861534301	1.880067954	1.932012216	1.741146911	1.999999999	1.494623787	1.817033226	1.820445274	1.722525832	1.902532796	1.856865965	1.705222878	1.880989627	1.861733992	1.655392852	1.809217809	1.873055352	1.976860604	1.698786534	1.959443612	1.79976577	1.930281869	1.76094162	1.779033971	1.639766928	1.768113983	1.74822181	1.999999999	1.869461024	1.695332623	1.887155087	0	1.928205125	1.719297136	1.922918529	1.868341122	1.689433199	1.903675863	1.439723769	1.731296727	1.714391171	1.528473463	1.777865927	1.79209667	1.844094451	1.865677717	1.749742907	1.852819232	1.756321547	1.824415836	1.732668194	1.513215989	1.792794516	1.738557872	1.703722589	1.784075995	1.956757431	1.731220637	1.782215307	1.891624321	1.86678474	1.821251848	1.809915171	1.655804541	1.968070634	1.706004906	1.88685023	1.605739796	1.683781428	1.71110338	1.959151406	1.900562387	1.835837408	1.618308022	1.755256603	1.695938134	1.813918998	1.926420067	1.644444231	1.824187619	1.783997772	1.856611685	1.726413809	1.735342724	1.937161234	2	1.836848467	1.639776378	1.938596701	1.786400866	1.80861657	1.861638493	1.847499845	1.67655609	1.55745906	1.802096792	1.778734652	1.989961771
S035	1.886283322	1.84420733	1.806779696	1.766026779	1.893667935	1.838189346	1.877585396	1.752268662	1.790448903	1.563335757	1.793697677	1.942444859	1.74368733	1.834594415	1.838150344	1.905376947	1.901819527	1.96633691	1.624457449	1.755951953	1.696857407	1.853668515	1.453452991	1.83912614	1.794024439	1.715128406	1.812727961	1.751587986	1.805652191	1.782108706	1.782271189	1.711713838	1.872768674	1.928205125	0	1.934251663	1.965923288	1.790527327	1.822225332	1.851679402	1.785152202	1.75167018	1.916005742	1.772784876	1.723517296	1.856119659	1.694682286	1.769867394	1.723734976	1.825854845	1.879487528	1.674206121	1.731395445	1.891627182	1.730190455	1.884629993	1.933311438	1.96670537	1.775232564	1.870478294	1.646270722	1.989838776	1.842814013	1.519278185	1.940816048	1.825226816	1.704273251	1.821768859	1.653553515	1.898969201	1.693976857	1.766481449	1.831971181	1.485469086	1.790307687	1.743946843	1.622483836	1.880554377	1.862455111	1.823272772	1.987693992	1.745445662	1.637594659	1.90783204	1.777735812	1.821699979	1.854064605	1.885636217	1.707828608	1.826787187	1.948542498	1.957063509	1.950659323	1.740300322	1.774964342	1.878384425	1.845469013	1.835121511	1.641701997	1.864049236
S036	1.799167267	1.835652571	1.903447475	1.79784053	1.764992848	1.770861691	1.901424151	1.671320249	1.802057466	1.708319964	1.709954386	1.8305337	1.716645715	1.925443624	1.847233309	1.73825496	1.850770776	1.881736447	1.877366058	1.890793434	1.940927162	1.901585956	1.800286754	1.700312205	1.934830632	1.859524517	1.621778262	1.769532217	1.89186919	1.980801027	1.889613396	1.765517681	1.890341105	1.719297136	1.934251663	0	1.981580969	1.636069424	1.769197229	1.954675811	1.773265983	1.580288073	1.611236891	1.954256263	1.762259679	1.733666136	1.741936733	1.883467559	1.702298409	1.890278022	1.873999513	1.78743946	1.956346346	1.782807981	1.894513194	1.977663236	1.858836749	1.859936591	1.837817001	1.691600707	1.753296301	1.914778867	1.712064258	1.822734544	1.764575935	1.757329985	1.864870486	1.804768676	1.865091186	1.801902242	1.550653798	1.631374522	1.943697386	1.787778519	1.701611328	1.693658136	1.757025865	1.729539848	1.7702647	1.868470869	1.709543051	1.669386197	1.825206044	1.608611235	1.733458337	1.770188278	1.867086592	1.912607356	1.868050811	1.804156326	1.912983187	1.93036884	1.853526314	1.780800379	1.691126623	1.84548093	1.743489706	1.760962268	1.629758926	1.850135495
S037	1.873876452	1.871283078	1.593829174	1.968912517	1.968896209	1.901423276	1.96854835	1.924191026	1.908279579	1.982830607	1.849204957	1.989732113	1.944018998	1.902819793	1.895071594	1.859041069	1.866295805	1.736437902	1.811814401	1.866184563	1.976800981	1.999999999	1.874707747	1.93474484	1.777751507	1.936435326	1.862939483	1.780689826	1.810999817	1.782446238	1.928925105	1.973051098	1.85084848	1.922918529	1.965923288	1.981580969	0	1.915727615	1.878190184	1.937460868	1.920024432	1.809525798	1.877402322	1.958242974	1.921625498	1.872477261	1.952685164	1.801097456	1.959702414	1.882007785	1.848664906	1.919773363	1.962469137	1.954354276	1.949979727	1.999999999	1.927494384	1.954739698	1.989756396	1.639035814	1.796333106	1.594792712	1.989103787	1.802231461	1.999999998	1.914447284	1.741288405	1.963521343	1.975189251	1.955015661	1.954368547	1.850365809	1.881843899	1.77188896	1.972506899	1.869590865	1.87401017	1.916680093	1.955228485	1.805740312	1.920922824	1.711980358	1.885040941	1.96845725	1.930724936	1.925703587	1.975459069	1.999999999	1.76020558	1.927975941	1.69127112	1.958668913	1.999999999	1.926147396	1.921922106	1.955946395	1.815622201	1.963397389	1.900217939	1.879203286
S038	1.894087231	1.931963257	1.873455079	1.982992292	1.969093204	1.833923261	1.766325391	1.471201515	1.747568756	1.709424612	1.843554278	1.430624108	1.755531785	1.801044502	1.685127973	1.764314508	1.886681178	1.817431453	1.73566646	1.884680018	1.693878598	1.550192456	1.77013843	1.962691359	1.845797732	1.453440053	1.713683608	1.834515777	1.788307858	1.763285829	1.801871672	1.793004811	1.535401023	1.868341122	1.790527327	1.636069424	1.915727615	0	1.626894497	1.917695355	1.698442353	1.858355545	1.815715747	1.862025445	1.586348409	1.54831297	1.833257123	1.914180305	1.546304115	1.692537512	1.825670959	1.734528058	1.89520045	1.746465077	1.883360562	1.82943204	1.923884105	1.917665975	1.750846677	1.828125599	1.783582239	1.988435427	1.806610106	1.729865004	1.754078611	1.720634479	1.829141744	1.78339334	1.782171302	1.796712568	1.838059474	1.83200733	1.934701	1.768661979	1.812060246	1.820454474	1.753686429	1.789579788	1.689563014	1.737682701	1.976129419	1.643492737	1.75243852	1.691600957	1.682701477	1.78039405	1.7525129	1.943996094	1.647213087	1.806449504	1.811021129	1.81602747	1.787944276	1.763604405	1.568071909	1.87037013	1.777018366	1.763164126	1.798703148	1.882529351
S039	1.92933441	1.664465296	1.904897282	1.960628133	1.931205369	1.73673785	1.901417936	1.626947258	1.679039111	1.846962721	1.700602471	1.712152293	1.913623522	1.907200441	1.851585966	1.794640957	1.803258787	1.871214354	1.795124555	1.884456075	1.760499155	1.779134157	1.839657959	1.906026756	1.820256469	1.72868829	1.841935083	1.726001696	1.609113661	1.885444904	1.949539927	1.666709376	1.760394436	1.689433199	1.822225332	1.769197229	1.878190184	1.626894497	0	1.89646936	1.721013644	1.871195582	1.759711242	1.766814006	1.754072688	1.708955657	1.796211302	1.702005876	1.720611494	1.860662939	1.854600778	1.711205051	1.928640353	1.774450634	1.997625525	1.807023849	1.889729702	1.852597704	1.923253818	1.632191936	1.76320859	1.98754297	1.806046293	1.935687741	1.863174526	1.660262848	1.737321273	1.833118299	1.770583517	1.744916761	1.731929061	1.819108357	1.767568693	1.821363342	1.632474745	1.780441871	1.779048238	1.673960873	1.726923845	1.71641917	1.753497474	1.769796304	1.711391939	1.616491914	1.780471428	1.308951931	1.897141497	1.948761957	1.729010868	1.578177275	1.922214956	1.979759091	1.924184005	1.801746864	1.67762382	1.951820071	1.879819797	1.883152441	1.755211909	1.966768974
S040	2	1.968052988	1.966315626	1.927906527	1.883391423	1.922570754	1.869575734	1.906812454	1.617703895	1.930943093	1.732308701	1.979050767	1.893495908	1.999999997	1.893040882	1.732979619	1.983821765	1.999999998	1.965612999	1.861278363	1.863549415	1.999999999	1.834818481	1.965613002	1.840602089	1.90651054	1.890588307	1.867722534	1.914772335	1.999999998	1.983643263	1.853874788	1.90935851	1.903675863	1.851679402	1.954675811	1.937460868	1.917695355	1.89646936	0	1.867048518	1.942658754	1.66880992	1.970483178	1.936892576	1.979297173	1.93520213	1.89995395	1.863351742	1.921211051	1.913431936	1.829411771	1.849697237	1.891637358	1.908172609	1.999999999	1.958627486	1.807483714	1.935103644	1.891748374	1.836737168	1.960887998	1.940984163	1.828852411	1.999999998	1.796398922	1.865352837	1.801652761	1.874041307	1.889483865	1.902397229	1.901796867	1.989986001	1.85164678	1.748229035	1.929369477	1.90318169	1.944011927	1.913486197	1.812825342	1.922234114	1.677174548	1.922034115	1.887572084	1.926924524	1.791274795	1.885144683	1.960887999	1.92068394	1.729534627	1.983643264	1.952964443	1.866051355	1.918737902	1.934010372	1.881576013	1.921524291	1.790238841	1.911153443	1.867870898
S041	1.917473122	1.879459128	1.81362822	1.698069205	1.819639621	1.64370404	1.845132798	1.638239808	1.608149167	1.895459043	1.872761063	1.839188245	1.924616478	1.655346769	1.691203976	1.807336727	1.729094317	1.834633884	1.675954223	1.847361773	1.814049947	1.862462075	1.785959171	1.87226471	1.805779817	1.681648982	1.731661675	1.724978092	1.584955833	1.808873428	1.898567901	1.599132838	1.819661536	1.439723769	1.785152202	1.773265983	1.920024432	1.698442353	1.721013644	1.867048518	0	1.760777842	1.715845916	1.500387286	1.667535626	1.797102871	1.720267176	1.642988406	1.591138322	1.926350211	1.795977812	1.631285073	1.713872597	1.793492724	1.836858469	1.597726227	1.785060036	1.710009254	1.966756454	1.643212308	1.813131536	1.770124554	1.800305885	1.783527817	1.742334404	1.57169445	1.804306803	1.555441345	1.763488197	1.647198599	1.621676023	1.887835117	1.919668675	1.851996564	1.746901153	1.584682991	1.615898146	1.675293599	1.663626523	1.7198563	1.780841276	1.785796316	1.639217567	1.709985884	1.777189374	1.454326161	1.959227097	1.806778749	1.721940732	1.596118991	1.836677826	1.914792087	1.769746947	1.84772389	1.822656374	1.677513689	1.765641485	1.623289063	1.773571443	1.797333652
S042	1.978665266	1.963333264	1.894107804	1.507225663	1.971814909	1.79211183	1.923776336	1.637206648	1.796740747	1.696235835	1.958611809	1.913960675	1.784306812	1.782433171	1.842352696	1.843113857	1.866870267	1.876423694	1.952602795	1.828664563	1.770332833	1.972486759	1.566291303	2.000000002	1.829797393	1.8418576	1.936243311	1.820205072	1.656774309	1.896357044	2.000000001	1.70740857	1.80361175	1.731296727	1.75167018	1.580288073	1.809525798	1.858355545	1.871195582	1.942658754	1.760777842	0	1.707922474	1.816567906	1.853239224	1.880771953	1.742491418	1.959120718	1.91016917	1.920643009	1.89606738	1.837192881	1.804401929	1.82359157	1.898354793	1.972486759	1.919785332	1.821302272	1.92361437	1.817620586	1.863598168	1.849237598	1.928120905	1.884995849	1.899896934	1.807177762	1.717225215	1.640263921	1.874209809	1.711191625	1.788867455	1.823815819	1.908587507	1.97808196	1.926157059	1.909187599	1.92105755	1.905872787	1.939601959	1.865090782	1.950430322	1.755368274	1.797712081	1.751035988	1.664987738	1.933427177	1.939098507	1.858697063	1.835597258	1.860323161	1.867630378	1.866233979	1.857937679	1.89617117	1.879697436	1.706822485	1.841229655	1.981174497	1.873742589	1.931813862
S043	1.90626142	1.785127086	1.792421054	1.899484565	1.824273499	1.899257228	1.91509305	1.594246078	1.708575195	1.716804359	1.698638695	1.872622349	1.681638264	1.853472459	1.827978944	1.313451333	1.806517211	1.965467662	1.874440961	1.806743079	1.824255945	1.978506931	1.700192587	1.906257536	1.859897159	1.763970284	1.753229993	1.58469017	1.788569681	1.888882456	1.922383877	1.561148134	1.785128466	1.714391171	1.916005742	1.611236891	1.877402322	1.815715747	1.759711242	1.66880992	1.715845916	1.707922474	0	1.59423669	1.745050184	1.775284027	1.734379932	1.89009689	1.702779984	1.897265827	1.829010238	1.687513269	1.778318029	1.50333432	1.839787419	1.847418925	1.90458827	1.764403822	1.801654958	1.780818302	1.745233474	1.93999352	1.870123867	1.764408689	1.91424569	1.61870459	1.861238447	1.755843363	1.865496233	1.792063791	1.488972081	1.878752357	1.899747469	1.679426296	1.652201153	1.710445563	1.755382682	1.766711075	1.582676801	1.716767502	1.881628682	1.607450318	1.665705523	1.549470514	1.774943976	1.632746097	1.836928915	1.913717329	1.899839464	1.700279593	1.979664516	1.851503003	1.804718925	1.746706622	1.658937792	1.629774951	1.700266909	1.820748945	1.760155203	1.760567862
S044	1.801457716	1.899374356	1.804237794	1.822918117	1.973267325	1.738770978	1.949763352	1.71523445	1.662216053	1.787383349	1.754702249	1.773099897	1.895568314	1.803240553	1.827654842	1.852402649	1.815465729	1.904433484	1.840306295	1.886750283	1.845476599	1.760814577	1.821311855	1.977020824	1.962090091	1.550859892	1.809608505	1.6874657	1.576044343	1.935387778	1.895830905	1.674782908	1.966804918	1.528473463	1.772784876	1.954256263	1.958242974	1.862025445	1.766814006	1.970483178	1.500387286	1.816567906	1.59423669	0	1.913178738	1.702768987	1.741200342	1.7453434	1.721747326	1.883472111	1.943820548	1.797562121	1.848111133	1.857910022	1.870023867	1.543274099	1.922263188	1.955928898	1.981499836	1.90052896	1.938186944	1.994297684	1.883793795	1.919492435	1.90553114	1.68334468	1.821922393	1.587085701	1.866940567	1.511472151	1.730303733	1.930852585	1.859356825	1.780133938	1.976392595	1.675934185	1.8161352	1.844264739	1.771801219	1.803563868	1.978845846	1.774822318	1.829177463	1.973094638	1.79291527	1.601728209	1.962411753	1.924585215	1.949034792	1.834501969	1.932067078	1.696222667	1.982908905	1.853553026	1.8077243	1.564696859	1.639723151	1.872431225	1.879546701	1.839478052
