	S001	S002	S003	S004	S005	S006	S007	S008	S009	S010	S011	S012	S013	S014	S015	S016	S017	S018	S019	S020	S021	S022	S023	S024	S025	S026	S027	S028	S029	S030	S031	S032	S033	S034	S035	S036	S037	S038	S039	S040	S041	S042	S043	S044	S045	S046	S047	S048	S049	S050	S051	S052	S053	S054	S055	S056	S057	S058	S059	S060	S061	S062	S063	S064	S065	S066	S067	S068	S069	S070	S071	S072	S073	S074	S075	S076	S077	S078	S079	S080	S081	S082	S083	S084	S085	S086	S087	S088	S089	S090	S091	S092	S093	S094	S095	S096	S097	S098	S099	S100
S023	1.597781648	1.589300556	1.648028038	1.682562466	1.672409505	1.572835145	1.571002989	1.670724246	1.515679711	1.551732845	1.640899797	1.482128171	1.657990246	1.701848943	1.494046684	1.633077024	1.530705101	1.631429867	1.625489141	1.644663786	1.70123599	1.542857629	0	1.607352364	1.65573513	1.582957521	1.618988417	1.526480932	1.569813774	1.623667383	1.628070915	1.628533102	1.498571765	1.566762399	1.610033057	1.677807627	1.666406021	1.61315229	1.616480217	1.629413691	1.588391375	1.550940751	1.700458309	1.615121234	1.652778545	1.624069636	1.645405873	1.608338068	1.642611066	1.552691565	1.568549384	1.465846617	1.587624065	1.631622494	1.628767499	1.654787117	1.635714585	1.622286727	1.601167093	1.453520774	1.61975188	1.675741392	1.632309075	1.5442523	1.607308289	1.664563904	1.623965052	1.61741165	1.622428443	1.597136584	1.484710302	1.591214254	1.624770617	1.600572447	1.451612278	1.688358761	1.559218348	1.553256278	1.616375845	1.684260543	1.594122476	1.687241116	1.528949959	1.567568005	1.647334957	1.613946754	1.661068533	1.452919969	1.584329829	1.604924828	1.572883473	1.647415029	1.560858764	1.579060371	1.633658441	1.515105791	1.67752015	1.643503078	1.533236773	1.532695352
S024	1.62729872	1.553070888	1.635610432	1.66979898	1.524004449	1.658047533	1.587354335	1.587791488	1.646437517	1.627443689	1.484089623	1.634801091	1.569494532	1.505067755	1.600431594	1.512482562	1.586341013	1.615749025	1.635332167	1.62116186	1.655615258	1.630037207	1.607352364	0	1.623268164	1.618394793	1.552738311	1.639501708	1.537956774	1.642953865	1.625559811	1.597128998	1.522859687	1.646094955	1.612402377	1.715332229	1.545096325	1.611416654	1.596068499	1.622871899	1.649167571	1.654261687	1.680879439	1.550108624	1.573036457	1.557798118	1.625147883	1.575988644	1.559793286	1.614982141	1.65871193	1.566804837	1.621632079	1.638293554	1.669396957	1.673555331	1.675763085	1.591006335	1.558987287	1.642091524	1.633299914	1.579053306	1.578050119	1.537240282	1.592642599	1.65782136	1.631639118	1.617334774	1.625189461	1.602034014	1.596387502	1.658960574	1.594263127	1.592671427	1.583775292	1.690686741	1.65658284	1.591537456	1.701961453	1.596618809	1.614320846	1.70777439	1.615996851	1.684706005	1.637104035	1.642975294	1.715879855	1.546156057	1.601018575	1.652484144	1.668242019	1.632741333	1.561837966	1.570600895	1.593745743	1.537743593	1.645282226	1.689384408	1.540909371	1.657449602
S025	1.663700568	1.618693148	1.631791756	1.662332304	1.565236445	1.566387843	1.611275127	1.606547558	1.654344261	1.650911095	1.570282345	1.599076631	1.631245312	1.540452325	1.687957706	1.584380132	1.565369323	1.711985507	1.595865823	1.635892638	1.695385156	1.649304171	1.65573513	1.623268164	0	1.667491387	1.655883765	1.59635164	1.636917578	1.553162367	1.590518103	1.517082512	1.539461661	1.725406387	1.601034577	1.676539423	1.596920965	1.639783964	1.608382751	1.556223307	1.714672529	1.595275161	1.598613931	1.558338698	1.620694945	1.68011488	1.508652511	1.70626324	1.589327408	1.666967911	1.613927546	1.613084627	1.627462599	1.62599465	1.645797249	1.642228705	1.547249009	1.666749877	1.608474363	1.555381562	1.533135778	1.601612676	1.647674169	1.609194374	1.655623227	1.67704578	1.551463936	1.69940359	1.672871121	1.66050883	1.572160314	1.652516804	1.713497231	1.627564799	1.648380804	1.699973873	1.614511458	1.65248939	1.643482595	1.647112601	1.65132639	1.6547529	1.618002505	1.634724779	1.594006589	1.633357784	1.599259763	1.540182211	1.647026067	1.630596894	1.660777531	1.567701163	1.635266418	1.585313895	1.569739685	1.648547029	1.670661268	1.687636952	1.698658323	1.601665142
S026	1.595920945	1.641764595	1.606603423	1.541809521	1.624615834	1.694507682	1.527256736	1.636865813	1.623059112	1.545315756	1.567836436	1.53724832	1.581956693	1.60249287	1.566611303	1.577580049	1.562043774	1.531054146	1.551381048	1.643078051	1.567917591	1.587667176	1.582957521	1.618394793	1.667491387	0	1.619521856	1.694940555	1.489237959	1.593166538	1.516881504	1.632545209	1.567270594	1.636043846	1.560614734	1.5404758	1.648578996	1.577582365	1.606915712	1.560692704	1.58040325	1.634242322	1.579039724	1.605816145	1.61445841	1.612876301	1.547233634	1.642686201	1.554688973	1.57700919	1.590069483	1.554723658	1.61066228	1.579422631	1.566357044	1.65530434	1.56627344	1.657277536	1.566813296	1.511606029	1.544187683	1.613356485	1.590043328	1.554968077	1.505408722	1.603462177	1.559124865	1.513131309	1.645532346	1.559531021	1.571031273	1.563262239	1.632976758	1.56635949	1.591111007	1.675607386	1.566425579	1.543460931	1.661237636	1.620325334	1.590741941	1.636528863	1.591176296	1.5694673	1.651645336	1.690764205	1.607731492	1.56787632	1.624095504	1.588575421	1.704144772	1.56301524	1.729997507	1.474338784	1.623579172	1.560268136	1.599653069	1.642248369	1.586252012	1.591823083
S027	1.643612187	1.595794233	1.645427195	1.583411387	1.5970044	1.625211932	1.583784718	1.578526103	1.603715502	1.568667852	1.535375148	1.556222254	1.545982609	1.506663944	1.564764671	1.576746381	1.645778788	1.689860288	1.590793592	1.623078679	1.556262687	1.649836526	1.618988417	1.552738311	1.655883765	1.619521856	0	1.594439919	1.578382359	1.63655915	1.589342556	1.602607881	1.492775202	1.557143496	1.62359011	1.511881718	1.645863538	1.645622901	1.593617194	1.597328076	1.626033974	1.621499596	1.702270698	1.588092791	1.690662078	1.595551709	1.546234994	1.599253035	1.658816233	1.56845312	1.566054949	1.628517096	1.519404342	1.677326377	1.63766321	1.655282336	1.643024134	1.631137436	1.587043842	1.571993213	1.607154147	1.669546533	1.555210904	1.450920851	1.61413516	1.538896147	1.633828955	1.661930525	1.605043008	1.619239269	1.584875705	1.563632139	1.568613226	1.664196926	1.581226181	1.684311584	1.593173993	1.544346449	1.643421782	1.668288104	1.629571103	1.766374831	1.583403754	1.590676776	1.687250902	1.598286471	1.539896694	1.591057868	1.674998682	1.641652077	1.648643844	1.694569094	1.671560323	1.639994894	1.523110802	1.575396742	1.596724949	1.517092857	1.64801712	1.636346365
S028	1.631325172	1.595115786	1.682339634	1.623150554	1.703596381	1.640591379	1.526144207	1.60540362	1.719102729	1.589685299	1.621082963	1.636288657	1.636638028	1.599766329	1.633016598	1.661385784	1.505578669	1.720849805	1.551539773	1.603780722	1.646815126	1.658294353	1.526480932	1.639501708	1.59635164	1.694940555	1.594439919	0	1.586698038	1.623046579	1.706489805	1.646101766	1.536010459	1.713823961	1.590142715	1.640590887	1.636292643	1.586121764	1.507963941	1.637234173	1.549922321	1.664252471	1.613335975	1.667527078	1.643898439	1.605997144	1.683502533	1.661185762	1.581201594	1.662274275	1.609585782	1.505189929	1.637921719	1.664117044	1.590179441	1.595332671	1.625295545	1.660585999	1.572012741	1.603219416	1.61802825	1.628762434	1.639052935	1.616522856	1.574660967	1.735028374	1.562975318	1.67077798	1.596995167	1.64077035	1.628207092	1.648186568	1.664089229	1.581918997	1.623556622	1.706838007	1.70152066	1.57686599	1.694089267	1.610023615	1.696231856	1.672433876	1.688902829	1.623152967	1.702360841	1.638365154	1.622548429	1.601809409	1.546091291	1.6227515	1.655590049	1.604746489	1.638844234	1.635883901	1.693553145	1.619517891	1.572173682	1.618538154	1.517859267	1.604019492
S029	1.579857038	1.529476448	1.635428046	1.55272682	1.578856203	1.652399735	1.593303065	1.577851532	1.510210303	1.585922069	1.622168213	1.577573371	1.594709402	1.592191851	1.507309026	1.42866069	1.608321567	1.612537211	1.612825981	1.580911194	1.645999148	1.610313489	1.569813774	1.537956774	1.636917578	1.489237959	1.578382359	1.586698038	0	1.646882867	1.591900503	1.635476524	1.595307589	1.608057911	1.581056323	1.651799611	1.596281013	1.594724878	1.521606215	1.623661397	1.650578649	1.570891811	1.651509885	1.614281038	1.662441207	1.573388478	1.500160431	1.448395292	1.645379096	1.614924855	1.533062874	1.560181033	1.560501277	1.68496337	1.566120889	1.651599213	1.532530525	1.634107619	1.578095079	1.408158324	1.653678928	1.547222356	1.599158721	1.566489658	1.674072331	1.578949794	1.576173994	1.642218792	1.562648117	1.628728168	1.675467166	1.540722246	1.632474499	1.546715371	1.526706816	1.722312795	1.51891677	1.603006932	1.654832899	1.588384193	1.652093944	1.623000254	1.563883735	1.561273639	1.676054919	1.65913165	1.616271719	1.532167851	1.514259435	1.61059457	1.606461905	1.594565219	1.64614502	1.502763965	1.725384883	1.622850361	1.575202766	1.61497306	1.565211781	1.587335026
S030	1.649803669	1.577705503	1.554954157	1.759572415	1.652710282	1.576751426	1.632450804	1.561439049	1.65735205	1.63675492	1.631100848	1.585268748	1.582574553	1.608922782	1.570455007	1.566511067	1.620012336	1.691449558	1.608253494	1.665577985	1.672433037	1.617406192	1.623667383	1.642953865	1.553162367	1.593166538	1.63655915	1.623046579	1.646882867	0	1.673441306	1.678131459	1.57190483	1.69880695	1.50707416	1.638847264	1.621343002	1.602402411	1.563910986	1.656864356	1.668868432	1.624974928	1.600360278	1.594771797	1.53309373	1.656199479	1.65466074	1.600245635	1.603849191	1.66127216	1.585996715	1.49849711	1.663824428	1.650740043	1.645166362	1.659197188	1.606855902	1.65751757	1.599270734	1.620231977	1.605092493	1.653309431	1.632486826	1.689111649	1.660245434	1.684340021	1.522707073	1.665508393	1.640444962	1.698599613	1.568286259	1.623607475	1.649260114	1.607537644	1.592545305	1.65233495	1.627985425	1.509068899	1.637052078	1.670905442	1.650335723	1.665177719	1.59041745	1.64806709	1.683268404	1.584941525	1.704419598	1.580851612	1.632458858	1.631633553	1.693106548	1.520355596	1.633669151	1.632961744	1.6293084	1.551366494	1.664159959	1.590866467	1.641311296	1.614780053
S031	1.692011723	1.650693277	1.666967335	1.608960163	1.652830278	1.61916589	1.63326586	1.582594269	1.60774422	1.568517976	1.682640072	1.602967942	1.570332799	1.578034164	1.641125661	1.545280971	1.529114178	1.63968801	1.60336377	1.630128305	1.649236507	1.554348414	1.628070915	1.625559811	1.590518103	1.516881504	1.589342556	1.706489805	1.591900503	1.673441306	0	1.622351733	1.544101838	1.628223912	1.579086318	1.656461014	1.639772882	1.609488129	1.646520032	1.684319904	1.615037524	1.618400212	1.594069214	1.654199099	1.698267174	1.641755259	1.570995352	1.498286733	1.513467727	1.628334196	1.586104711	1.615133396	1.564690626	1.675711417	1.538555272	1.677085562	1.635876846	1.621589292	1.58701413	1.582946133	1.573068335	1.622558265	1.545538232	1.640217291	1.604545614	1.633144473	1.650242861	1.566732133	1.652509086	1.648410863	1.629537693	1.550891755	1.637095638	1.503499566	1.569994525	1.631337408	1.625721207	1.668014533	1.58391409	1.519421376	1.594243145	1.647095657	1.547289228	1.641368968	1.612591574	1.669349459	1.620908246	1.549271226	1.626513382	1.624771585	1.661040916	1.64585217	1.702300997	1.628240076	1.620619088	1.533858934	1.600775531	1.637301011	1.562520276	1.559527969
S032	1.59360631	1.608658828	1.699911878	1.716122124	1.624036345	1.567935821	1.621691783	1.621911016	1.572508333	1.513381719	1.629555825	1.618596201	1.628461604	1.633089867	1.621564126	1.672069938	1.603225565	1.661611545	1.651164929	1.58720082	1.658027216	1.704915249	1.628533102	1.597128998	1.517082512	1.632545209	1.602607881	1.646101766	1.635476524	1.678131459	1.622351733	0	1.589876175	1.664933587	1.619797013	1.521602163	1.660254845	1.61718866	1.646725961	1.583910165	1.689650545	1.682648695	1.677485885	1.652247494	1.675700567	1.514575298	1.659738617	1.637586972	1.549755454	1.638228011	1.679076964	1.690065581	1.572990503	1.6948229	1.689961273	1.605570035	1.664844083	1.699151335	1.542167861	1.628156996	1.622266276	1.645694156	1.662382821	1.535319796	1.638648089	1.609217584	1.639543534	1.654636044	1.704858889	1.680330922	1.593829664	1.630892392	1.584282943	1.616737357	1.67625613	1.702500431	1.523838302	1.601765348	1.667749679	1.652708343	1.67413356	1.647818534	1.603222155	1.551163197	1.612395757	1.63298659	1.583306381	1.637358885	1.635329417	1.556789604	1.765446245	1.623033211	1.64781486	1.611472477	1.607139489	1.687508823	1.650988194	1.657601426	1.718523793	1.58583449
S033	1.635054017	1.578053937	1.616980059	1.625105173	1.607987518	1.45141228	1.631258826	1.588035309	1.619516852	1.604236616	1.542903098	1.540797374	1.580360379	1.561275518	1.595445247	1.500390735	1.555819234	1.637629966	1.559189034	1.611264143	1.648561799	1.64129365	1.498571765	1.522859687	1.539461661	1.567270594	1.492775202	1.536010459	1.595307589	1.57190483	1.544101838	1.589876175	0	1.622191134	1.514012324	1.666727292	1.601214636	1.540430487	1.553919806	1.62585464	1.560812018	1.601381804	1.606706522	1.607083043	1.602015592	1.594238275	1.583211876	1.569567603	1.584826915	1.584916068	1.619946319	1.454232092	1.50910243	1.661348569	1.68366126	1.592701076	1.661025766	1.657539846	1.582086458	1.516515377	1.574467495	1.609861759	1.619403322	1.548972769	1.512864932	1.614213649	1.484371969	1.566885741	1.582683556	1.658835893	1.580804969	1.620420077	1.633602272	1.56916956	1.556557939	1.659309172	1.587159581	1.483641831	1.661966936	1.58272956	1.643523337	1.721824115	1.468330482	1.686845398	1.605782164	1.515181111	1.660356178	1.501362898	1.642480428	1.581460845	1.6605585	1.497180846	1.491021787	1.614545544	1.58486162	1.5333023	1.602423757	1.642820001	1.6163622	1.530914703
S034	1.676981737	1.569497469	1.662121063	1.675986359	1.695344746	1.585275448	1.669920034	1.629508071	1.676885898	1.566835154	1.646986528	1.617437282	1.577545843	1.61806559	1.631874013	1.567438185	1.59150667	1.626966126	1.61565717	1.724444127	1.651938001	1.599485464	1.566762399	1.646094955	1.725406387	1.636043846	1.557143496	1.713823961	1.608057911	1.69880695	1.628223912	1.664933587	1.622191134	0	1.632775418	1.578446326	1.617288714	1.715640953	1.565566998	1.695002772	1.682039528	1.541558254	1.748356534	1.602208729	1.632802238	1.615745293	1.617278824	1.604180091	1.674327405	1.558770174	1.600980837	1.551041752	1.617674526	1.696624819	1.689813574	1.68611632	1.614756786	1.609210376	1.635443524	1.568388209	1.659092157	1.610774457	1.56896562	1.442641565	1.638878308	1.632856867	1.622067831	1.646268007	1.662199552	1.689825031	1.675489637	1.709878949	1.703671692	1.588386148	1.596440397	1.711598474	1.493958077	1.595359777	1.616331664	1.658414186	1.686370197	1.604239445	1.626917976	1.617192344	1.692403486	1.611175441	1.619818336	1.515664896	1.604118186	1.750429561	1.664920228	1.68690675	1.506005895	1.606212726	1.539441164	1.560410038	1.697042891	1.745975419	1.591999602	1.609265145
S035	1.609626517	1.586109171	1.692660067	1.629299389	1.590287578	1.555286276	1.50895568	1.582107661	1.580841464	1.505928468	1.544795502	1.597400196	1.454216497	1.564514334	1.602628161	1.610683737	1.597069542	1.595874898	1.587571934	1.643984003	1.693047309	1.56906136	1.610033057	1.612402377	1.601034577	1.560614734	1.62359011	1.590142715	1.581056323	1.50707416	1.579086318	1.619797013	1.514012324	1.632775418	0	1.625898278	1.633863928	1.590341201	1.47281821	1.581744668	1.66882233	1.564274764	1.614630052	1.564304553	1.595383916	1.593617585	1.599490322	1.620760757	1.558203513	1.627668382	1.655665267	1.549568032	1.59654157	1.645794023	1.66007753	1.573078718	1.556739422	1.634413846	1.592313788	1.624241033	1.530290029	1.690522251	1.495894102	1.533780625	1.697296622	1.573357423	1.634418491	1.538188905	1.585669086	1.629237551	1.572275415	1.608047293	1.549250064	1.59043022	1.601605007	1.68512225	1.523766331	1.562955019	1.686208576	1.58973647	1.621015503	1.682293903	1.535101088	1.585411876	1.679023924	1.592723371	1.725364004	1.474534222	1.615316582	1.604594529	1.638608472	1.596212462	1.605693085	1.531042542	1.62971027	1.526471556	1.730075125	1.576613561	1.518877094	1.604211709
S036	1.568041163	1.505515235	1.626143039	1.610861903	1.73662296	1.626414996	1.550451052	1.660271045	1.571701068	1.576069018	1.639245294	1.617018618	1.571565003	1.581413192	1.701839965	1.626484547	1.650057076	1.616093536	1.59485095	1.626506947	1.629590437	1.60305642	1.677807627	1.715332229	1.676539423	1.5404758	1.511881718	1.640590887	1.651799611	1.638847264	1.656461014	1.521602163	1.666727292	1.578446326	1.625898278	0	1.644938766	1.677745169	1.628897316	1.60126986	1.657453984	1.593685178	1.623285214	1.722228215	1.609077058	1.642716555	1.629558716	1.631560333	1.703809807	1.646583524	1.612694865	1.608130696	1.65033847	1.663794325	1.585810936	1.677189208	1.67774565	1.594141844	1.609299996	1.665518731	1.580661159	1.676776585	1.659898592	1.545095047	1.556280724	1.652793491	1.629443819	1.570842321	1.603301092	1.611358529	1.578385125	1.624777237	1.628288488	1.613391762	1.648475997	1.729794112	1.606446731	1.640958537	1.626431346	1.56786719	1.679774177	1.676336371	1.528798422	1.61979107	1.69482087	1.671247155	1.650291894	1.643700246	1.726274996	1.622843627	1.721263892	1.591975824	1.759817571	1.603852418	1.607051318	1.553423624	1.683836631	1.615176171	1.70046346	1.595690867
S037	1.679096873	1.605642825	1.678108611	1.713098267	1.642903064	1.681471702	1.669613342	1.646609533	1.661316968	1.644294796	1.548181746	1.605650412	1.610302969	1.659993648	1.620112265	1.573818429	1.584469222	1.588039526	1.61414851	1.666515075	1.602454137	1.538056586	1.666406021	1.545096325	1.596920965	1.648578996	1.645863538	1.636292643	1.596281013	1.621343002	1.639772882	1.660254845	1.601214636	1.617288714	1.633863928	1.644938766	0	1.641323565	1.610957268	1.659130428	1.622805864	1.606247408	1.67067959	1.549932059	1.66797916	1.713798989	1.513765976	1.642582911	1.694618389	1.679867508	1.637017155	1.593944798	1.585608836	1.636897759	1.59461896	1.68600399	1.625710042	1.603837136	1.661034664	1.585599111	1.635099173	1.691238069	1.632770028	1.622055759	1.62206821	1.656038491	1.442513331	1.674936361	1.575267128	1.623312731	1.659851769	1.680145203	1.641894576	1.591049086	1.612093651	1.66042497	1.621587333	1.612533231	1.71667515	1.631772474	1.498317805	1.647071973	1.620312608	1.628508144	1.648765448	1.704821073	1.535540644	1.614660144	1.582586792	1.699672667	1.64858506	1.577267934	1.638299067	1.638012562	1.570859976	1.602780396	1.555494965	1.627455509	1.59296297	1.612773745
S038	1.647587816	1.544744706	1.650554444	1.719789004	1.638586735	1.626464927	1.573819817	1.576803892	1.594107719	1.575647461	1.607038403	1.542643209	1.601027914	1.653367863	1.589459558	1.61415379	1.639373229	1.620975621	1.633652095	1.656256006	1.642456294	1.647422717	1.61315229	1.611416654	1.639783964	1.577582365	1.645622901	1.586121764	1.594724878	1.602402411	1.609488129	1.61718866	1.540430487	1.715640953	1.590341201	1.677745169	1.641323565	0	1.599846065	1.627078561	1.567529097	1.634967819	1.643732393	1.55775217	1.578545145	1.6933349	1.702357419	1.621291994	1.594311558	1.569114037	1.542527478	1.563165145	1.596919847	1.672888398	1.659382727	1.691614837	1.622750395	1.616986585	1.610634989	1.623087858	1.595749208	1.563100318	1.607772865	1.607584872	1.556682173	1.56069879	1.609223338	1.62429907	1.640462329	1.648350734	1.572521184	1.643729544	1.625506983	1.601794939	1.652476794	1.584471623	1.619614126	1.700649728	1.589838863	1.576139911	1.645275662	1.712784678	1.611216099	1.599958051	1.619012035	1.634625992	1.652002557	1.633546819	1.633994261	1.667490308	1.553502133	1.584916823	1.66933619	1.623933467	1.699782745	1.553448821	1.697644374	1.655261356	1.680916815	1.548732314
S039	1.648865557	1.563265315	1.662782143	1.639309959	1.626579422	1.597694742	1.554033444	1.563303845	1.660863732	1.590746466	1.55907699	1.604221688	1.563317911	1.492456	1.627405355	1.557937589	1.546625456	1.590424128	1.619754684	1.628062373	1.614631931	1.653153958	1.616480217	1.596068499	1.608382751	1.606915712	1.593617194	1.507963941	1.521606215	1.563910986	1.646520032	1.646725961	1.553919806	1.565566998	1.47281821	1.628897316	1.610957268	1.599846065	0	1.598773782	1.660414014	1.518565638	1.554476844	1.572753071	1.591159136	1.607055853	1.539441186	1.575138483	1.588042895	1.661107528	1.527708871	1.511077174	1.54579836	1.608430427	1.663909578	1.53066461	1.573532766	1.642925716	1.59017595	1.597630469	1.569054877	1.558899531	1.567692354	1.547753329	1.674053342	1.590734155	1.621019815	1.682376031	1.534189782	1.695696419	1.573408165	1.628237657	1.538150688	1.587629864	1.619670875	1.615487094	1.628334157	1.536610623	1.652193398	1.632754514	1.670136331	1.628783503	1.594022006	1.505643164	1.677659846	1.591586241	1.62725316	1.581451292	1.620394096	1.579302157	1.66723853	1.627208746	1.618659981	1.6037355	1.653110978	1.519808788	1.635416283	1.685806067	1.63555321	1.587287225
S040	1.699761337	1.599897597	1.626462719	1.714278217	1.707784068	1.550227698	1.569355604	1.678248071	1.650016758	1.616827452	1.531985264	1.597480878	1.600605023	1.664591882	1.671963121	1.647283183	1.633889886	1.636817082	1.671041104	1.645789913	1.714433809	1.66642677	1.629413691	1.622871899	1.556223307	1.560692704	1.597328076	1.637234173	1.623661397	1.656864356	1.684319904	1.583910165	1.62585464	1.695002772	1.581744668	1.60126986	1.659130428	1.627078561	1.598773782	0	1.694156472	1.620132684	1.619039636	1.654453245	1.608163608	1.689001675	1.634046438	1.596104353	1.677860883	1.652202954	1.627765359	1.58757759	1.55219798	1.679850801	1.700064366	1.63533151	1.688112658	1.668379144	1.656651732	1.596760799	1.688156913	1.674995327	1.65282564	1.658823707	1.604346362	1.673133579	1.653807189	1.637037177	1.622370836	1.647740247	1.567917257	1.633329907	1.473368154	1.639475458	1.531677047	1.664810696	1.677211689	1.680184899	1.644783562	1.591054076	1.702579337	1.712635195	1.562431448	1.688390388	1.735782136	1.557033587	1.55306893	1.554493484	1.606724096	1.691873617	1.592101518	1.637759004	1.696921843	1.516709582	1.603347194	1.621194862	1.651876019	1.654049069	1.640573736	1.558979701
S041	1.608551741	1.594870379	1.591893491	1.633613583	1.672632562	1.559829474	1.610354942	1.720922721	1.598746196	1.639578098	1.645973098	1.652663748	1.559094241	1.605315872	1.663280019	1.642180293	1.574701958	1.611019978	1.633756676	1.644411071	1.661351335	1.633272482	1.588391375	1.649167571	1.714672529	1.58040325	1.626033974	1.549922321	1.650578649	1.668868432	1.615037524	1.689650545	1.560812018	1.682039528	1.66882233	1.657453984	1.622805864	1.567529097	1.660414014	1.694156472	0	1.590581028	1.67841282	1.588553129	1.59875676	1.672362013	1.68943496	1.687494863	1.575872677	1.647354142	1.538830113	1.63187681	1.603389036	1.699351449	1.694294914	1.712540972	1.689866052	1.64029548	1.534206602	1.722679201	1.593480795	1.549878823	1.575639644	1.585481667	1.618440734	1.619368681	1.622287405	1.635462727	1.612603778	1.657081215	1.611936133	1.616131509	1.652085368	1.589737802	1.565594727	1.713992546	1.655158903	1.622643817	1.692032558	1.618625994	1.645455173	1.636672385	1.649933788	1.658381934	1.645570116	1.609539545	1.601361814	1.597182978	1.626345966	1.595800609	1.640316006	1.57336712	1.646710551	1.61108841	1.676629178	1.646141238	1.667190095	1.696246591	1.659376834	1.600721335
S042	1.728098075	1.575534889	1.665114267	1.609144757	1.62087383	1.585576654	1.62143023	1.570693941	1.580714578	1.60801937	1.612243554	1.604998486	1.648401499	1.679873184	1.548810793	1.574494295	1.62843434	1.633779534	1.611636058	1.640768555	1.670118161	1.620225646	1.550940751	1.654261687	1.595275161	1.634242322	1.621499596	1.664252471	1.570891811	1.624974928	1.618400212	1.682648695	1.601381804	1.541558254	1.564274764	1.593685178	1.606247408	1.634967819	1.518565638	1.620132684	1.590581028	0	1.545132028	1.431926299	1.570183762	1.682870909	1.545292234	1.673846017	1.613168935	1.63880813	1.498836475	1.44144876	1.494983828	1.634239749	1.685718014	1.637100024	1.642749984	1.588246162	1.59416764	1.577976309	1.576342459	1.633502699	1.585010228	1.597741297	1.638731826	1.600937553	1.570502633	1.584129781	1.599297542	1.649576691	1.601270695	1.643677193	1.555689466	1.506498262	1.598891401	1.684510468	1.614116893	1.519167379	1.626352286	1.638175898	1.703188621	1.647146181	1.597921248	1.512385686	1.61803383	1.547522231	1.644310836	1.500892338	1.671338734	1.617587045	1.546638834	1.678976666	1.632148583	1.529110716	1.647980822	1.52254314	1.642257627	1.650379665	1.590009888	1.591363621
S043	1.678492663	1.612658377	1.643777563	1.635484395	1.670714808	1.64082976	1.69547827	1.609346163	1.701481318	1.617645088	1.648780358	1.59254486	1.586020535	1.656664806	1.734632593	1.718809173	1.624640354	1.738745338	1.639817912	1.714149623	1.600995407	1.601545902	1.700458309	1.680879439	1.598613931	1.579039724	1.702270698	1.613335975	1.651509885	1.600360278	1.594069214	1.677485885	1.606706522	1.748356534	1.614630052	1.623285214	1.67067959	1.643732393	1.554476844	1.619039636	1.67841282	1.545132028	0	1.619540709	1.576885708	1.627157309	1.574460682	1.694105999	1.675227911	1.617140052	1.670992427	1.596913682	1.58486762	1.687022045	1.664978494	1.655207108	1.620674078	1.759806458	1.692190122	1.651397271	1.609692677	1.695473339	1.66435521	1.627432419	1.619745264	1.574341913	1.676871711	1.610897983	1.687076438	1.699264465	1.530378167	1.697027949	1.577261542	1.650093406	1.702440915	1.665553576	1.682378837	1.654720349	1.629886772	1.733429452	1.641146057	1.614593943	1.603727474	1.666606378	1.722000714	1.639935301	1.679808978	1.646316964	1.692972744	1.673538207	1.694515826	1.619730996	1.668926653	1.624917446	1.634477978	1.633741594	1.748302755	1.626452547	1.618030458	1.592397713
S044	1.619125536	1.554829126	1.637393868	1.739170502	1.625801317	1.672397823	1.632342409	1.566362622	1.569519949	1.575574891	1.510007437	1.633280017	1.593700702	1.556237077	1.574062718	1.59857802	1.586032025	1.637888821	1.609512861	1.634607818	1.614192696	1.572163295	1.615121234	1.550108624	1.558338698	1.605816145	1.588092791	1.667527078	1.614281038	1.594771797	1.654199099	1.652247494	1.607083043	1.602208729	1.564304553	1.722228215	1.549932059	1.55775217	1.572753071	1.654453245	1.588553129	1.431926299	1.619540709	0	1.611617715	1.613624082	1.592677363	1.645345718	1.659084244	1.547346601	1.618952874	1.522069459	1.517580049	1.578044446	1.631210973	1.573245441	1.606669923	1.614811095	1.674666331	1.559908138	1.61505214	1.598278234	1.600191803	1.626191186	1.607982035	1.64064489	1.606042818	1.596362548	1.632282543	1.654651116	1.563342788	1.602089076	1.543928599	1.570006043	1.602804098	1.615996213	1.505051446	1.60529414	1.610529415	1.658804239	1.580725672	1.614159784	1.601054499	1.609269815	1.708797091	1.626496146	1.636451297	1.603942443	1.571841663	1.601881636	1.580067007	1.523912775	1.6868711	1.548616035	1.564531791	1.497951303	1.656164568	1.584276766	1.562091775	1.63904597
