SampleID	building_1	building_2	building_3	building_4	building_5	building_6	building_7	building_8	building_9	building_10	building_11	building_12	building_13	building_14	building_15	building_16	building_17	building_18	building_19	building_20	building_21	building_22	building_23	building_24	building_25	building_26	building_27	building_28	building_29	building_30	building_31	building_32	building_33	building_34	building_35	building_36	building_37	building_38	building_39	building_40	building_41	building_42	building_43	building_44	building_45	building_46	building_47	building_48	building_49	building_50	building_51	building_52	building_53	building_54	building_55	building_56	building_57	building_58	building_59	building_60	building_61	building_62	building_63	building_64	building_65	building_66	building_67	building_68	building_69	building_70	building_71	building_72	building_73	building_74	building_75	building_76	building_77	building_78	building_79	building_80	building_81	building_82	building_83	building_84	building_85	building_86	building_87	building_88	building_89	building_90	building_91	building_92	building_93	building_94	building_95	building_96	building_97	building_98	building_99	building_100
building_27	0.553163	0.577325	0.596158	0.600376	0.577137	0.54614	0.550754	0.537345	0.570039	0.571021	0.625836	0.573575	0.563608	0.620829	0.532363	0.570446	0.589122	0.587249	0.55701	0.550034	0.591417	0.565009	0.604112	0.609387	0.557359	0.571465	0	0.629795	0.595644	0.58178	0.583582	0.571891	0.607108	0.592659	0.557623	0.60408	0.617574	0.577148	0.605377	0.575858	0.544442	0.589305	0.560272	0.565044	0.584449	0.552051	0.553886	0.608023	0.58065	0.578819	0.559466	0.587601	0.551243	0.630755	0.617432	0.56091	0.57958	0.612371	0.55779	0.604297	0.59336	0.573497	0.567017	0.560706	0.558498	0.620887	0.55369	0.56952	0.585156	0.546085	0.54403	0.562552	0.593654	0.588032	0.602544	0.578491	0.542086	0.560118	0.565676	0.622254	0.569041	0.537412	0.582209	0.566528	0.596186	0.545649	0.610611	0.551747	0.566198	0.560347	0.549995	0.577395	0.596777	0.60729	0.545859	0.578249	0.542659	0.573619	0.552455	0.595817
building_28	0.582977	0.574182	0.607448	0.617121	0.62203	0.600157	0.596514	0.571766	0.607772	0.58519	0.617277	0.570433	0.570484	0.635816	0.575264	0.580548	0.616629	0.594819	0.59356	0.587553	0.609062	0.599799	0.616595	0.585375	0.580163	0.563416	0.629795	0	0.579545	0.581061	0.592854	0.605801	0.626187	0.591697	0.584605	0.628789	0.646208	0.598949	0.629804	0.601775	0.584985	0.582531	0.617299	0.591035	0.626944	0.605405	0.583222	0.617178	0.597252	0.63562	0.608125	0.597766	0.563387	0.61052	0.612111	0.578423	0.621756	0.59263	0.601945	0.62257	0.592542	0.61388	0.596415	0.584567	0.586995	0.623974	0.591637	0.607844	0.616013	0.587638	0.5733	0.588832	0.670876	0.568188	0.586612	0.613164	0.596543	0.595057	0.579728	0.609441	0.588574	0.579183	0.608374	0.643688	0.624942	0.581463	0.617736	0.582522	0.589359	0.594894	0.576303	0.593429	0.586299	0.644449	0.600485	0.578799	0.581518	0.584788	0.582599	0.582886
building_29	0.579135	0.594674	0.630571	0.570494	0.608038	0.582682	0.560909	0.583514	0.603381	0.588591	0.607202	0.579023	0.571444	0.641258	0.600154	0.598876	0.596286	0.601835	0.56073	0.576013	0.617686	0.586944	0.648718	0.610234	0.592861	0.581391	0.595644	0.579545	0	0.601284	0.576731	0.60289	0.614092	0.613614	0.573633	0.630686	0.562731	0.610751	0.613186	0.583819	0.557314	0.599814	0.61079	0.595186	0.609509	0.578648	0.609303	0.601761	0.605495	0.629663	0.587452	0.587583	0.59414	0.636804	0.647798	0.584117	0.612529	0.615992	0.603067	0.605422	0.594826	0.603655	0.614232	0.572829	0.587058	0.631757	0.564344	0.607922	0.613123	0.584891	0.600087	0.605609	0.652535	0.566519	0.615277	0.63737	0.594254	0.58228	0.605662	0.618147	0.600996	0.55718	0.596963	0.602089	0.582391	0.575613	0.620023	0.561619	0.626259	0.578094	0.572524	0.575535	0.602408	0.613319	0.563465	0.610113	0.587522	0.592248	0.577798	0.6134
building_30	0.546537	0.565805	0.570494	0.613337	0.61595	0.55172	0.546297	0.559168	0.563105	0.559732	0.601843	0.548241	0.606066	0.595088	0.570208	0.540505	0.601326	0.553565	0.5682	0.54636	0.589623	0.566583	0.587297	0.607018	0.578722	0.580684	0.58178	0.581061	0.601284	0	0.588178	0.589065	0.611104	0.597565	0.568191	0.613613	0.620157	0.597291	0.621284	0.54818	0.550642	0.575517	0.587009	0.562912	0.58361	0.573975	0.561247	0.582174	0.580198	0.604494	0.563729	0.577387	0.529487	0.600408	0.609921	0.553828	0.590904	0.576472	0.557936	0.58417	0.567566	0.597627	0.589819	0.571463	0.546819	0.605496	0.566522	0.591774	0.588206	0.54495	0.572917	0.567472	0.612963	0.571056	0.565294	0.622467	0.547377	0.567278	0.579673	0.604134	0.572574	0.542936	0.612594	0.579323	0.604236	0.541901	0.590223	0.560754	0.566698	0.563563	0.577127	0.564984	0.56932	0.587412	0.563381	0.547953	0.559289	0.586559	0.565316	0.556001
building_31	0.576333	0.547181	0.609824	0.578306	0.622954	0.583681	0.590698	0.548668	0.61065	0.583155	0.586284	0.563659	0.560452	0.622935	0.556265	0.574459	0.599691	0.587505	0.568305	0.55674	0.600699	0.553564	0.566813	0.583447	0.595315	0.57366	0.583582	0.592854	0.576731	0.588178	0	0.610629	0.580075	0.60164	0.58823	0.580008	0.608612	0.580817	0.625676	0.570922	0.543028	0.557018	0.596942	0.54962	0.585972	0.570221	0.590889	0.579533	0.562565	0.609219	0.574355	0.573286	0.550512	0.598396	0.607854	0.550614	0.597818	0.606378	0.593739	0.577412	0.595555	0.592202	0.56961	0.551887	0.568331	0.572684	0.553037	0.588116	0.572491	0.596886	0.553901	0.58181	0.60942	0.572288	0.612823	0.592901	0.577805	0.568865	0.584612	0.601824	0.581975	0.557466	0.598875	0.575212	0.586326	0.565265	0.60291	0.53128	0.581239	0.580192	0.575385	0.556558	0.579719	0.631642	0.586851	0.569024	0.560931	0.582184	0.590975	0.597559
building_32	0.57962	0.578175	0.588522	0.617024	0.595156	0.566961	0.562134	0.570365	0.592821	0.573281	0.597183	0.581137	0.584514	0.620041	0.573946	0.591832	0.614595	0.606757	0.572906	0.550902	0.607635	0.583677	0.59297	0.627784	0.596183	0.539555	0.571891	0.605801	0.60289	0.589065	0.610629	0	0.617397	0.57681	0.572351	0.618286	0.632637	0.609881	0.592521	0.583488	0.552895	0.615985	0.604986	0.557139	0.589686	0.5712	0.563013	0.610218	0.584228	0.629693	0.599844	0.583845	0.58005	0.626641	0.628794	0.556404	0.616755	0.633501	0.583705	0.581488	0.571664	0.599999	0.597686	0.571393	0.606896	0.584749	0.589078	0.582012	0.590562	0.558671	0.554041	0.589925	0.64609	0.567834	0.612218	0.625203	0.56881	0.58961	0.609054	0.610003	0.581325	0.552414	0.613715	0.602299	0.607252	0.578482	0.606038	0.580929	0.584543	0.585106	0.565699	0.596875	0.584028	0.623158	0.573938	0.578798	0.550229	0.593223	0.572249	0.5937
building_33	0.611599	0.58579	0.593438	0.602244	0.621471	0.559738	0.595133	0.598509	0.619038	0.593289	0.604442	0.593148	0.583233	0.64187	0.57887	0.603525	0.64734	0.628158	0.565392	0.564525	0.615903	0.563429	0.593712	0.593794	0.593851	0.574894	0.607108	0.626187	0.614092	0.611104	0.580075	0.617397	0	0.610637	0.577656	0.584193	0.615367	0.612077	0.631556	0.600761	0.588911	0.604834	0.595935	0.589427	0.583931	0.596962	0.611013	0.610225	0.627748	0.626969	0.619869	0.62719	0.565697	0.624485	0.617452	0.596174	0.618333	0.629668	0.62776	0.588081	0.606119	0.606643	0.593039	0.585358	0.602789	0.61028	0.602959	0.628656	0.623958	0.602122	0.599119	0.577908	0.638897	0.604938	0.609985	0.642469	0.603394	0.587303	0.604306	0.623949	0.582043	0.561025	0.605951	0.626141	0.624181	0.582154	0.621653	0.563938	0.585402	0.582463	0.628765	0.5924	0.636823	0.634647	0.585338	0.608503	0.591371	0.567435	0.602588	0.626038
building_34	0.590184	0.592186	0.610495	0.584463	0.588414	0.56719	0.532548	0.55749	0.591761	0.60596	0.597143	0.587091	0.570729	0.612867	0.569969	0.572942	0.628863	0.62822	0.570149	0.579647	0.605763	0.574461	0.588958	0.59475	0.580683	0.594092	0.592659	0.591697	0.613614	0.597565	0.60164	0.57681	0.610637	0	0.575579	0.613062	0.601391	0.621486	0.590411	0.586533	0.569438	0.612708	0.596416	0.553284	0.595823	0.572974	0.582559	0.601156	0.582926	0.624298	0.584822	0.597576	0.560976	0.61705	0.633194	0.560284	0.604399	0.595499	0.592225	0.591405	0.582537	0.600429	0.569292	0.555428	0.588369	0.61346	0.598718	0.581665	0.601854	0.593044	0.577308	0.581327	0.625921	0.567534	0.610203	0.600265	0.586527	0.5599	0.56546	0.614122	0.588847	0.549084	0.623626	0.620863	0.603907	0.580667	0.615491	0.576045	0.564784	0.589397	0.590336	0.598127	0.587574	0.610405	0.55757	0.583963	0.561127	0.607665	0.591254	0.573749
building_35	0.530268	0.561835	0.549251	0.568866	0.571448	0.539524	0.534454	0.517588	0.587894	0.547439	0.598248	0.561683	0.532101	0.613392	0.527012	0.528008	0.575815	0.574402	0.545257	0.543247	0.566068	0.553911	0.558228	0.574861	0.53716	0.558364	0.557623	0.584605	0.573633	0.568191	0.58823	0.572351	0.577656	0.575579	0	0.600009	0.570207	0.578682	0.61959	0.563684	0.529854	0.58139	0.567591	0.541555	0.560783	0.549149	0.572154	0.564634	0.559183	0.59594	0.548721	0.555835	0.520225	0.592836	0.582994	0.521444	0.596128	0.585375	0.589543	0.55491	0.549037	0.552874	0.547975	0.533363	0.551147	0.587264	0.543097	0.58186	0.585755	0.551315	0.54436	0.581529	0.596244	0.550316	0.588042	0.601754	0.544578	0.5597	0.545058	0.57818	0.560575	0.513623	0.572601	0.594736	0.571612	0.536561	0.578068	0.533808	0.555382	0.527884	0.567212	0.540583	0.546756	0.609575	0.537901	0.584162	0.531053	0.533039	0.544255	0.571391
building_36	0.596494	0.617926	0.609969	0.597258	0.62919	0.589379	0.585219	0.589963	0.62274	0.593936	0.653351	0.607001	0.591972	0.632878	0.579876	0.589409	0.633252	0.603491	0.588738	0.572829	0.636279	0.611598	0.605375	0.635042	0.594092	0.569599	0.60408	0.628789	0.630686	0.613613	0.580008	0.618286	0.584193	0.613062	0.600009	0	0.629404	0.618302	0.641874	0.586477	0.583961	0.628914	0.643715	0.588075	0.581163	0.596056	0.61084	0.619022	0.60544	0.612067	0.619989	0.618425	0.585475	0.624195	0.632523	0.59816	0.615141	0.622569	0.640303	0.618543	0.597908	0.613901	0.61383	0.619373	0.602675	0.613428	0.598995	0.615013	0.634025	0.591154	0.582135	0.568763	0.624519	0.619746	0.623072	0.620747	0.602017	0.599014	0.623248	0.6446	0.564057	0.551556	0.611456	0.626172	0.609546	0.581859	0.652796	0.567174	0.609506	0.614141	0.595641	0.617649	0.617394	0.638755	0.57521	0.611293	0.574333	0.622927	0.592209	0.573112
building_37	0.599571	0.598849	0.625354	0.610638	0.601446	0.587696	0.600657	0.547517	0.632103	0.581706	0.65482	0.580838	0.598197	0.671803	0.609692	0.58861	0.646	0.600799	0.583997	0.596613	0.611372	0.596403	0.623158	0.603499	0.595767	0.589433	0.617574	0.646208	0.562731	0.620157	0.608612	0.632637	0.615367	0.601391	0.570207	0.629404	0	0.621026	0.627438	0.601815	0.571574	0.6295	0.596362	0.571148	0.622177	0.597001	0.60438	0.630675	0.625508	0.669007	0.601774	0.578374	0.582027	0.645556	0.631971	0.604717	0.618121	0.608448	0.635474	0.605335	0.591623	0.607758	0.604398	0.581159	0.57009	0.626712	0.600367	0.587749	0.618576	0.584105	0.607074	0.594886	0.646742	0.576835	0.617117	0.633715	0.590177	0.627037	0.588645	0.615385	0.586707	0.570963	0.662577	0.631764	0.619511	0.586163	0.602832	0.606581	0.629723	0.592503	0.612472	0.603983	0.601722	0.623507	0.588956	0.595682	0.590693	0.615547	0.57958	0.62922
building_38	0.573557	0.604141	0.592261	0.609898	0.635366	0.555295	0.594774	0.573724	0.599781	0.590916	0.611156	0.554529	0.576403	0.633166	0.574979	0.579334	0.631492	0.609744	0.576088	0.558569	0.608255	0.571532	0.608451	0.636006	0.580811	0.566688	0.577148	0.598949	0.610751	0.597291	0.580817	0.609881	0.612077	0.621486	0.578682	0.618302	0.621026	0	0.649961	0.589357	0.569915	0.602336	0.572175	0.582815	0.594607	0.599418	0.562277	0.599107	0.578894	0.598003	0.568013	0.590993	0.572573	0.609247	0.614265	0.563355	0.598008	0.592633	0.581767	0.596029	0.593381	0.586347	0.598236	0.592167	0.5734	0.623947	0.567832	0.577537	0.598747	0.562481	0.56808	0.573406	0.648339	0.59154	0.608222	0.601006	0.554027	0.587011	0.608462	0.598076	0.583229	0.568972	0.618423	0.594091	0.59397	0.578254	0.59246	0.552106	0.582546	0.575131	0.608704	0.576062	0.605547	0.601597	0.577343	0.56542	0.595612	0.579688	0.579092	0.585367
building_39	0.620921	0.612361	0.632389	0.63302	0.641777	0.582391	0.600719	0.580253	0.61374	0.602323	0.630388	0.627295	0.586432	0.64469	0.58542	0.590944	0.643435	0.607854	0.588971	0.591144	0.635405	0.591922	0.630273	0.602492	0.588035	0.609878	0.605377	0.629804	0.613186	0.621284	0.625676	0.592521	0.631556	0.590411	0.61959	0.641874	0.627438	0.649961	0	0.601805	0.587324	0.623762	0.631376	0.622977	0.613633	0.60111	0.631518	0.589693	0.626187	0.635706	0.60305	0.595846	0.583643	0.631715	0.662947	0.602461	0.620239	0.627605	0.611869	0.634035	0.637921	0.576895	0.576548	0.586044	0.615377	0.632407	0.57927	0.607467	0.604649	0.60986	0.594672	0.610578	0.651937	0.601922	0.614303	0.650099	0.601843	0.611663	0.624508	0.656698	0.614874	0.595467	0.651176	0.635898	0.590343	0.617406	0.627241	0.589298	0.610604	0.614922	0.607154	0.611354	0.610627	0.633827	0.591051	0.619852	0.572986	0.616448	0.60152	0.61557
building_40	0.550735	0.563469	0.597517	0.608732	0.610269	0.539734	0.578756	0.569872	0.587902	0.551508	0.583245	0.568066	0.562639	0.600393	0.536717	0.541298	0.594978	0.575993	0.580031	0.561999	0.5846	0.569856	0.586013	0.569176	0.575649	0.585475	0.575858	0.601775	0.583819	0.54818	0.570922	0.583488	0.600761	0.586533	0.563684	0.586477	0.601815	0.589357	0.601805	0	0.540911	0.56883	0.56673	0.561137	0.561571	0.565333	0.597489	0.565542	0.575772	0.608376	0.559652	0.572322	0.554056	0.638285	0.611601	0.53604	0.592554	0.624828	0.58211	0.592986	0.570287	0.581399	0.574305	0.557007	0.555078	0.605724	0.563884	0.527309	0.573282	0.573909	0.539283	0.590592	0.617066	0.542527	0.58288	0.596471	0.562788	0.575301	0.585154	0.612826	0.588839	0.554241	0.601774	0.600059	0.594085	0.533619	0.615458	0.525057	0.576598	0.570654	0.556102	0.558733	0.571776	0.595423	0.552076	0.581437	0.568637	0.596934	0.561778	0.604669
building_41	0.524154	0.537679	0.577298	0.576779	0.598408	0.527505	0.52645	0.502596	0.557185	0.551983	0.574316	0.545099	0.520202	0.607545	0.532021	0.535937	0.569575	0.549946	0.550298	0.520404	0.570345	0.540551	0.593105	0.55835	0.549415	0.532	0.544442	0.584985	0.557314	0.550642	0.543028	0.552895	0.588911	0.569438	0.529854	0.583961	0.571574	0.569915	0.587324	0.540911	0	0.546517	0.585859	0.534734	0.567328	0.535262	0.528925	0.585221	0.555901	0.593385	0.550029	0.549755	0.523754	0.612057	0.600157	0.545514	0.567827	0.582136	0.544775	0.573453	0.54896	0.543276	0.578319	0.508084	0.542914	0.578232	0.539839	0.550174	0.549478	0.548884	0.541637	0.572309	0.599067	0.528388	0.565952	0.575101	0.518933	0.550273	0.556804	0.567955	0.555435	0.523268	0.586674	0.58795	0.5613	0.523105	0.554288	0.540445	0.575967	0.551905	0.539021	0.543416	0.544555	0.607519	0.538645	0.553654	0.5398	0.539618	0.550753	0.596481
building_42	0.569663	0.575908	0.605525	0.609024	0.635535	0.570149	0.587591	0.572593	0.618846	0.618576	0.617433	0.553846	0.59109	0.625047	0.570734	0.564357	0.632074	0.608442	0.575773	0.563848	0.606848	0.581048	0.586595	0.590445	0.608796	0.59906	0.589305	0.582531	0.599814	0.575517	0.557018	0.615985	0.604834	0.612708	0.58139	0.628914	0.6295	0.602336	0.623762	0.56883	0.546517	0	0.589649	0.54411	0.573629	0.593482	0.569379	0.597997	0.585427	0.581448	0.574466	0.569674	0.533222	0.604515	0.584099	0.560161	0.606223	0.60596	0.593875	0.60053	0.575415	0.600132	0.590454	0.58279	0.562177	0.600996	0.576045	0.589752	0.609042	0.56802	0.570658	0.576909	0.615377	0.582771	0.584604	0.621446	0.56967	0.577581	0.575738	0.603236	0.592915	0.559464	0.591286	0.604845	0.599624	0.552455	0.605684	0.55684	0.582414	0.571626	0.590971	0.577429	0.606103	0.616243	0.56131	0.578251	0.591459	0.607327	0.564701	0.606654
building_43	0.584519	0.594493	0.59537	0.587909	0.60282	0.554047	0.554409	0.566097	0.603795	0.581601	0.609221	0.565391	0.577231	0.643122	0.553194	0.577677	0.624748	0.614158	0.578665	0.584898	0.612349	0.56023	0.602373	0.618182	0.580546	0.595172	0.560272	0.617299	0.61079	0.587009	0.596942	0.604986	0.595935	0.596416	0.567591	0.643715	0.596362	0.572175	0.631376	0.56673	0.585859	0.589649	0	0.577786	0.583677	0.611089	0.60487	0.600974	0.5984	0.630479	0.559432	0.582385	0.545091	0.624078	0.619401	0.587635	0.603256	0.604864	0.601315	0.595141	0.558259	0.5849	0.552418	0.574141	0.583672	0.624164	0.567318	0.578742	0.609504	0.598517	0.576437	0.582464	0.619619	0.603211	0.589036	0.613817	0.561351	0.601983	0.596008	0.602946	0.571998	0.546536	0.617296	0.616205	0.602879	0.552394	0.588473	0.54813	0.576045	0.552121	0.614519	0.538135	0.613504	0.626454	0.567126	0.570417	0.575764	0.59037	0.551315	0.621928
building_44	0.582518	0.568975	0.591468	0.581215	0.587418	0.537159	0.565058	0.550034	0.580244	0.569527	0.595032	0.563169	0.573916	0.621404	0.554199	0.554943	0.611642	0.585834	0.567797	0.567281	0.587357	0.560897	0.564366	0.600066	0.57633	0.557593	0.565044	0.591035	0.595186	0.562912	0.54962	0.557139	0.589427	0.553284	0.541555	0.588075	0.571148	0.582815	0.622977	0.561137	0.534734	0.54411	0.577786	0	0.574008	0.583205	0.565638	0.595066	0.552997	0.594018	0.590253	0.56559	0.539366	0.602174	0.609168	0.530617	0.583372	0.592524	0.577985	0.567433	0.553199	0.57923	0.547299	0.554785	0.561033	0.574449	0.565325	0.574336	0.57239	0.540943	0.54242	0.581811	0.61684	0.550506	0.568334	0.606862	0.550303	0.578475	0.558434	0.596098	0.577269	0.552709	0.630755	0.604518	0.589902	0.532562	0.584869	0.545966	0.574436	0.540507	0.556359	0.569899	0.593709	0.601528	0.53985	0.5701	0.539016	0.589053	0.56275	0.573564
building_45	0.586402	0.5709	0.575684	0.604241	0.611356	0.579901	0.582807	0.569078	0.598032	0.577468	0.598522	0.580922	0.55768	0.651093	0.564116	0.574365	0.614612	0.609608	0.560624	0.565479	0.58461	0.560545	0.612853	0.587314	0.57972	0.59487	0.584449	0.626944	0.609509	0.58361	0.585972	0.589686	0.583931	0.595823	0.560783	0.581163	0.622177	0.594607	0.613633	0.561571	0.567328	0.573629	0.583677	0.574008	0	0.593842	0.60293	0.585886	0.559635	0.617783	0.566587	0.589798	0.575492	0.622842	0.621976	0.552841	0.596771	0.616504	0.592519	0.59365	0.574009	0.574135	0.574973	0.571789	0.558565	0.608203	0.566118	0.577136	0.59378	0.560318	0.582782	0.574991	0.59449	0.560279	0.598782	0.60877	0.568613	0.59168	0.576489	0.598632	0.588496	0.576791	0.589472	0.596038	0.596196	0.54154	0.612827	0.554141	0.571689	0.591883	0.58767	0.576816	0.605372	0.621182	0.58409	0.605009	0.57357	0.589009	0.566876	0.598439
building_46	0.543723	0.563827	0.591112	0.596945	0.604248	0.52913	0.535897	0.537854	0.602087	0.566471	0.605667	0.56196	0.561938	0.615085	0.546192	0.546743	0.584986	0.579565	0.564325	0.534752	0.592959	0.527979	0.59492	0.576701	0.573159	0.552339	0.552051	0.605405	0.578648	0.573975	0.570221	0.5712	0.596962	0.572974	0.549149	0.596056	0.597001	0.599418	0.60111	0.565333	0.535262	0.593482	0.611089	0.583205	0.593842	0	0.555044	0.598162	0.561951	0.600699	0.56524	0.577814	0.554163	0.602141	0.604168	0.555859	0.593681	0.612925	0.589072	0.583668	0.582371	0.545833	0.575915	0.528149	0.557092	0.613457	0.568666	0.576271	0.611367	0.553387	0.556075	0.568258	0.611645	0.573898	0.583379	0.588344	0.544835	0.561661	0.535654	0.607655	0.566112	0.535232	0.604605	0.613725	0.570568	0.55663	0.576578	0.536601	0.573635	0.557828	0.560746	0.540725	0.560489	0.595701	0.550168	0.595219	0.554516	0.562897	0.57059	0.57976
building_47	0.551084	0.535971	0.576464	0.615227	0.607808	0.562154	0.556536	0.552323	0.563894	0.557625	0.613825	0.553159	0.553073	0.617694	0.558924	0.556724	0.608765	0.597922	0.569201	0.545643	0.584665	0.563584	0.589332	0.619254	0.56438	0.554198	0.553886	0.583222	0.609303	0.561247	0.590889	0.563013	0.611013	0.582559	0.572154	0.61084	0.60438	0.562277	0.631518	0.597489	0.528925	0.569379	0.60487	0.565638	0.60293	0.555044	0	0.585001	0.563336	0.576023	0.564357	0.570377	0.540811	0.625255	0.601467	0.563707	0.592094	0.588651	0.573216	0.610338	0.571635	0.561346	0.572565	0.550507	0.564914	0.583714	0.575957	0.592669	0.569039	0.557475	0.579739	0.548486	0.632484	0.581532	0.572821	0.591775	0.545641	0.543406	0.585162	0.611806	0.554262	0.551242	0.601631	0.595199	0.554776	0.535199	0.580738	0.572964	0.577058	0.544731	0.591626	0.572332	0.550024	0.637167	0.55811	0.567299	0.579629	0.586975	0.558944	0.564385
building_48	0.581633	0.607432	0.607637	0.596721	0.627226	0.588104	0.579748	0.585389	0.5904	0.586918	0.609399	0.601382	0.563693	0.639818	0.585233	0.556664	0.627769	0.57917	0.567404	0.568089	0.640718	0.587631	0.590675	0.611109	0.587918	0.589149	0.608023	0.617178	0.601761	0.582174	0.579533	0.610218	0.610225	0.601156	0.564634	0.619022	0.630675	0.599107	0.589693	0.565542	0.585221	0.597997	0.600974	0.595066	0.585886	0.598162	0.585001	0	0.590871	0.613738	0.568256	0.577252	0.560656	0.621889	0.612734	0.576623	0.612761	0.612847	0.602186	0.614957	0.594829	0.582496	0.59301	0.560357	0.587673	0.615721	0.567918	0.588515	0.591991	0.59183	0.606776	0.607264	0.630342	0.584591	0.587475	0.630994	0.579224	0.577467	0.603769	0.614454	0.603729	0.551619	0.592954	0.613386	0.605602	0.580765	0.611234	0.570539	0.589714	0.574425	0.585543	0.582171	0.6059	0.635003	0.572371	0.586564	0.578717	0.605355	0.581521	0.586504
building_49	0.574511	0.527902	0.57723	0.594794	0.599135	0.552007	0.559923	0.569571	0.586546	0.549963	0.598485	0.557861	0.562902	0.621593	0.528298	0.557977	0.596292	0.584247	0.55671	0.527271	0.596314	0.557904	0.592663	0.603552	0.575459	0.566612	0.58065	0.597252	0.605495	0.580198	0.562565	0.584228	0.627748	0.582926	0.559183	0.60544	0.625508	0.578894	0.626187	0.575772	0.555901	0.585427	0.5984	0.552997	0.559635	0.561951	0.563336	0.590871	0	0.621603	0.575976	0.574486	0.550216	0.618622	0.59934	0.562538	0.605066	0.58695	0.586841	0.589441	0.547569	0.603717	0.553696	0.538725	0.568307	0.575232	0.563109	0.587785	0.603037	0.564773	0.543163	0.587325	0.596708	0.544811	0.575129	0.585617	0.595141	0.561864	0.565661	0.582175	0.57028	0.549711	0.610248	0.5832	0.589216	0.554469	0.604531	0.575803	0.571505	0.544482	0.576591	0.575561	0.562806	0.588255	0.579737	0.589707	0.560559	0.583086	0.572706	0.579788
building_50	0.576278	0.587389	0.598745	0.641979	0.638091	0.59227	0.590676	0.575199	0.615941	0.604776	0.643675	0.582568	0.585934	0.621891	0.54743	0.580739	0.63082	0.610242	0.574839	0.549885	0.614707	0.577265	0.598222	0.624021	0.591925	0.579114	0.578819	0.63562	0.629663	0.604494	0.609219	0.629693	0.626969	0.624298	0.59594	0.612067	0.669007	0.598003	0.635706	0.608376	0.593385	0.581448	0.630479	0.594018	0.617783	0.600699	0.576023	0.613738	0.621603	0	0.606552	0.618178	0.60313	0.616016	0.602423	0.565292	0.615225	0.612839	0.607494	0.646802	0.605376	0.594442	0.62708	0.609689	0.58969	0.602578	0.559933	0.605017	0.634884	0.594991	0.588482	0.604969	0.612721	0.615002	0.602985	0.62085	0.56247	0.592175	0.610684	0.642342	0.59931	0.577795	0.604934	0.593752	0.588193	0.570139	0.617093	0.58555	0.609998	0.583254	0.61276	0.607837	0.623201	0.640989	0.573977	0.595693	0.58686	0.622305	0.586747	0.558644
building_51	0.568208	0.548256	0.584912	0.575503	0.584739	0.558948	0.561614	0.556907	0.572141	0.577118	0.59267	0.576081	0.57483	0.612361	0.539349	0.52099	0.585073	0.583323	0.53545	0.554987	0.590069	0.563752	0.617685	0.588993	0.55308	0.579656	0.559466	0.608125	0.587452	0.563729	0.574355	0.599844	0.619869	0.584822	0.548721	0.619989	0.601774	0.568013	0.60305	0.559652	0.550029	0.574466	0.559432	0.590253	0.566587	0.56524	0.564357	0.568256	0.575976	0.606552	0	0.578269	0.551217	0.620824	0.602087	0.569527	0.5731	0.595447	0.560737	0.575022	0.556754	0.534874	0.568636	0.524571	0.542553	0.635371	0.551336	0.57571	0.60106	0.57204	0.569954	0.567403	0.607072	0.574557	0.598433	0.602248	0.548444	0.584688	0.556491	0.608353	0.58321	0.539183	0.597562	0.566387	0.591687	0.574958	0.592245	0.535842	0.567342	0.566408	0.571034	0.54448	0.554842	0.620139	0.562047	0.565216	0.561101	0.605997	0.545363	0.578412
building_52	0.555219	0.574764	0.615306	0.572033	0.609504	0.582738	0.574823	0.54713	0.573863	0.574422	0.610699	0.569263	0.573584	0.640484	0.547321	0.558195	0.602647	0.574329	0.548283	0.525151	0.611793	0.579943	0.613207	0.60054	0.598598	0.573565	0.587601	0.597766	0.587583	0.577387	0.573286	0.583845	0.62719	0.597576	0.555835	0.618425	0.578374	0.590993	0.595846	0.572322	0.549755	0.569674	0.582385	0.56559	0.589798	0.577814	0.570377	0.577252	0.574486	0.618178	0.578269	0	0.54499	0.613767	0.610227	0.581236	0.598375	0.592618	0.585792	0.570288	0.580687	0.589766	0.591123	0.570487	0.577392	0.574262	0.568231	0.564941	0.595273	0.555465	0.585925	0.564586	0.633865	0.555584	0.590026	0.603328	0.561435	0.570823	0.595911	0.62721	0.581557	0.580781	0.584015	0.614673	0.572344	0.555736	0.610161	0.565271	0.601681	0.5523	0.587033	0.571323	0.58069	0.619883	0.547044	0.59563	0.589763	0.57408	0.56771	0.608509
building_53	0.550803	0.542978	0.56476	0.572239	0.600019	0.526189	0.515624	0.494471	0.569586	0.549455	0.583344	0.536186	0.55249	0.590341	0.521668	0.530484	0.587321	0.576985	0.54668	0.530112	0.569362	0.537467	0.55836	0.564263	0.56476	0.553285	0.551243	0.563387	0.59414	0.529487	0.550512	0.58005	0.565697	0.560976	0.520225	0.585475	0.582027	0.572573	0.583643	0.554056	0.523754	0.533222	0.545091	0.539366	0.575492	0.554163	0.540811	0.560656	0.550216	0.60313	0.551217	0.54499	0	0.612457	0.597053	0.54638	0.570793	0.552787	0.570579	0.555752	0.545975	0.555239	0.558023	0.542716	0.544271	0.600755	0.508193	0.558216	0.584365	0.540046	0.518563	0.535212	0.618436	0.532786	0.559627	0.564527	0.537421	0.537287	0.563877	0.56745	0.547351	0.511322	0.584114	0.579545	0.550926	0.526334	0.565334	0.529402	0.546468	0.528028	0.568845	0.553847	0.571597	0.599881	0.542367	0.519437	0.531814	0.547861	0.547782	0.561172
