SampleID	gut_1	gut_2	gut_3	gut_4	gut_5	gut_6	gut_7	gut_8	gut_9	gut_10	gut_11	gut_12	gut_13	gut_14	gut_15	gut_16	gut_17	gut_18	gut_19	gut_20	gut_21	gut_22	gut_23	gut_24	gut_25	gut_26	gut_27	gut_28	gut_29	gut_30	gut_31	gut_32	gut_33	gut_34	gut_35	gut_36	gut_37	gut_38	gut_39	gut_40	gut_41	gut_42	gut_43	gut_44	gut_45	gut_46	gut_47	gut_48	gut_49	gut_50	gut_51	gut_52	gut_53	gut_54	gut_55	gut_56	gut_57	gut_58	gut_59	gut_60	gut_61	gut_62	gut_63	gut_64	gut_65	gut_66	gut_67	gut_68	gut_69	gut_70	gut_71	gut_72	gut_73	gut_74	gut_75	gut_76	gut_77	gut_78	gut_79	gut_80	gut_81	gut_82	gut_83	gut_84	gut_85	gut_86	gut_87	gut_88	gut_89	gut_90	gut_91	gut_92	gut_93	gut_94	gut_95	gut_96	gut_97	gut_98	gut_99	gut_100
gut_26	0.725326	0.764976	0.764844	0.744866	0.729995	0.74044	0.717921	0.745376	0.719256	0.725131	0.76108	0.729569	0.73121	0.715019	0.728602	0.733789	0.73241	0.760791	0.733977	0.73319	0.730619	0.713993	0.732511	0.718562	0.759131	0	0.765075	0.717316	0.750114	0.736975	0.749374	0.713259	0.763045	0.727665	0.739821	0.741863	0.733706	0.744308	0.74811	0.745109	0.747836	0.715643	0.75708	0.745743	0.746996	0.740191	0.734485	0.742661	0.700779	0.743261	0.735721	0.745467	0.76075	0.743933	0.755072	0.748315	0.737708	0.692971	0.742603	0.738832	0.747793	0.719077	0.744987	0.739556	0.735361	0.74081	0.741561	0.736222	0.74432	0.748544	0.752199	0.748259	0.724838	0.723694	0.722503	0.740796	0.743201	0.73585	0.747478	0.754925	0.759746	0.766709	0.718053	0.761834	0.715701	0.726804	0.739639	0.738901	0.735069	0.758568	0.726392	0.743515	0.743032	0.706918	0.744685	0.728226	0.753739	0.724923	0.742795	0.737284
gut_27	0.703513	0.723903	0.745554	0.754125	0.732336	0.735163	0.747208	0.769401	0.764656	0.766908	0.745811	0.735052	0.751189	0.74403	0.706866	0.727748	0.75852	0.748719	0.71757	0.743033	0.736221	0.761204	0.751435	0.752355	0.720172	0.765075	0	0.720515	0.738684	0.750484	0.750611	0.727832	0.716488	0.762369	0.725533	0.746569	0.704335	0.717221	0.694958	0.770284	0.727361	0.726	0.747643	0.735405	0.745378	0.763411	0.735587	0.726412	0.745274	0.724731	0.713396	0.710072	0.754198	0.740494	0.741548	0.729612	0.725442	0.748019	0.730443	0.736656	0.711122	0.742508	0.744616	0.693469	0.718438	0.732081	0.75718	0.752438	0.737038	0.73723	0.734879	0.732079	0.726646	0.741545	0.735841	0.707388	0.749266	0.740637	0.721204	0.721395	0.77712	0.745163	0.715955	0.745417	0.721517	0.743138	0.742672	0.740553	0.726935	0.757988	0.738156	0.723774	0.709536	0.738904	0.723119	0.734491	0.744909	0.768782	0.732398	0.75839
gut_28	0.707686	0.725295	0.737848	0.714067	0.730111	0.75386	0.740464	0.705096	0.746448	0.757081	0.730712	0.690641	0.753887	0.738506	0.681529	0.744145	0.743977	0.74482	0.753359	0.729244	0.732366	0.73898	0.722382	0.73836	0.738859	0.717316	0.720515	0	0.742515	0.732266	0.749579	0.717773	0.739245	0.73063	0.731853	0.739579	0.735567	0.742333	0.724294	0.754565	0.756282	0.733215	0.730216	0.729539	0.733479	0.743149	0.720328	0.724918	0.73448	0.714136	0.730161	0.747617	0.717319	0.72205	0.720561	0.735682	0.733149	0.748262	0.730868	0.726391	0.741411	0.714713	0.721173	0.723343	0.752008	0.718147	0.717176	0.761746	0.738936	0.742189	0.743188	0.739015	0.714256	0.724723	0.735438	0.722733	0.725448	0.708187	0.698428	0.733065	0.753407	0.740483	0.673113	0.763106	0.729622	0.737763	0.745194	0.726421	0.715604	0.73098	0.708955	0.724098	0.730713	0.733884	0.72067	0.741724	0.762664	0.74888	0.738929	0.71497
gut_29	0.749801	0.784215	0.733857	0.766753	0.753667	0.765118	0.725268	0.754386	0.713025	0.753843	0.750417	0.754798	0.736339	0.741428	0.753974	0.730811	0.744552	0.76492	0.753929	0.747112	0.722613	0.749961	0.733131	0.721965	0.742743	0.750114	0.738684	0.742515	0	0.734185	0.718682	0.731565	0.751573	0.752415	0.75037	0.751946	0.725514	0.757821	0.743861	0.744434	0.750105	0.752048	0.752527	0.756538	0.750979	0.721166	0.690852	0.730441	0.751182	0.719288	0.739747	0.75292	0.764254	0.70949	0.735027	0.71583	0.751627	0.736022	0.742926	0.725116	0.743132	0.755716	0.711628	0.757286	0.714957	0.72267	0.744826	0.772095	0.730962	0.754208	0.754333	0.746412	0.73217	0.732288	0.745756	0.726532	0.728146	0.722037	0.743167	0.748737	0.749949	0.758955	0.730737	0.781805	0.728934	0.756508	0.764059	0.756046	0.748631	0.767381	0.738511	0.744224	0.739209	0.74007	0.756207	0.733923	0.762844	0.750807	0.756302	0.772372
gut_30	0.766504	0.770557	0.757181	0.746934	0.76192	0.748434	0.742561	0.752281	0.747841	0.780379	0.764878	0.749663	0.7434	0.700913	0.744777	0.759257	0.778576	0.757859	0.767212	0.753361	0.724481	0.748384	0.743037	0.734267	0.741642	0.736975	0.750484	0.732266	0.734185	0	0.748302	0.749813	0.739066	0.727833	0.739852	0.754817	0.717595	0.747466	0.762855	0.730975	0.774035	0.740043	0.753589	0.745724	0.7435	0.764195	0.726483	0.712939	0.736824	0.738466	0.757079	0.7381	0.741851	0.702491	0.759399	0.719781	0.73601	0.776032	0.759736	0.734469	0.746764	0.740356	0.757175	0.715854	0.745074	0.722593	0.796587	0.767192	0.745951	0.780766	0.753185	0.74409	0.74338	0.745466	0.744556	0.735924	0.756754	0.740933	0.757684	0.736283	0.744126	0.771372	0.756866	0.730192	0.771847	0.754834	0.769251	0.737046	0.760327	0.762703	0.706111	0.733537	0.710637	0.735801	0.754643	0.720081	0.7382	0.712389	0.737201	0.748069
gut_31	0.748615	0.707218	0.746087	0.755695	0.754105	0.756711	0.761679	0.728496	0.723887	0.747811	0.753408	0.699773	0.734897	0.738877	0.751434	0.726716	0.75456	0.738864	0.737663	0.73797	0.730527	0.722721	0.712525	0.732761	0.735665	0.749374	0.750611	0.749579	0.718682	0.748302	0	0.729693	0.746638	0.72111	0.78727	0.739583	0.701116	0.740168	0.702208	0.735206	0.726879	0.734829	0.746279	0.748401	0.752525	0.743932	0.733183	0.721999	0.72688	0.779049	0.73804	0.7449	0.753517	0.716695	0.728864	0.746954	0.744932	0.749267	0.768369	0.786381	0.765873	0.698864	0.735077	0.708323	0.755469	0.751115	0.728526	0.72268	0.761615	0.736432	0.743244	0.711964	0.732202	0.728879	0.731837	0.768401	0.753772	0.743089	0.730851	0.735702	0.710567	0.741206	0.726008	0.752375	0.757309	0.744116	0.747703	0.730408	0.741838	0.774918	0.751717	0.745961	0.730195	0.733756	0.73834	0.732723	0.749485	0.737092	0.738095	0.74387
gut_32	0.72054	0.710786	0.735506	0.745722	0.727437	0.756357	0.730623	0.758311	0.705668	0.719416	0.734162	0.741248	0.731059	0.752306	0.745935	0.72915	0.746961	0.74372	0.733771	0.720004	0.736171	0.743935	0.723964	0.703305	0.711331	0.713259	0.727832	0.717773	0.731565	0.749813	0.729693	0	0.736793	0.743753	0.733432	0.717045	0.700742	0.739889	0.70952	0.735712	0.705077	0.680475	0.755459	0.749933	0.743747	0.726592	0.726525	0.740778	0.713158	0.749184	0.712647	0.739817	0.75662	0.729236	0.730167	0.74342	0.734072	0.743743	0.753933	0.698151	0.731416	0.74563	0.733873	0.740633	0.721591	0.726799	0.715586	0.737607	0.729579	0.748116	0.721698	0.714928	0.709848	0.701245	0.738546	0.723496	0.716641	0.73034	0.710076	0.720553	0.748391	0.744156	0.735972	0.764777	0.717892	0.743776	0.738212	0.726526	0.703042	0.749805	0.721066	0.720083	0.662807	0.751988	0.748822	0.730287	0.722136	0.744065	0.710784	0.744597
gut_33	0.714552	0.746241	0.745139	0.758791	0.749334	0.736569	0.719058	0.76571	0.734681	0.746025	0.747599	0.727629	0.734434	0.729043	0.719422	0.739067	0.745751	0.742593	0.749774	0.754327	0.712701	0.741359	0.730388	0.737062	0.736103	0.763045	0.716488	0.739245	0.751573	0.739066	0.746638	0.736793	0	0.756165	0.713609	0.730865	0.735325	0.751372	0.741553	0.726935	0.755867	0.739882	0.738406	0.745923	0.733609	0.743759	0.741523	0.726484	0.738944	0.702806	0.722722	0.737301	0.706102	0.711039	0.738686	0.756555	0.722377	0.723413	0.755382	0.719481	0.708449	0.748805	0.732579	0.715882	0.730321	0.728612	0.768309	0.729638	0.757686	0.728926	0.732049	0.713979	0.72775	0.737985	0.735816	0.678041	0.746656	0.736669	0.71854	0.705949	0.729484	0.719019	0.726992	0.724513	0.729567	0.685473	0.754633	0.767107	0.727082	0.752355	0.737374	0.732307	0.720146	0.745569	0.749492	0.731451	0.711562	0.748514	0.734203	0.761549
gut_34	0.702175	0.764564	0.774939	0.740501	0.759873	0.739362	0.717867	0.719922	0.703636	0.747321	0.756305	0.742717	0.729088	0.733936	0.740686	0.722545	0.763662	0.75854	0.734218	0.723084	0.724331	0.76018	0.732359	0.751751	0.720617	0.727665	0.762369	0.73063	0.752415	0.727833	0.72111	0.743753	0.756165	0	0.754458	0.73675	0.728337	0.770287	0.754901	0.707669	0.717854	0.761454	0.709909	0.728302	0.74453	0.747583	0.764359	0.738178	0.736828	0.744014	0.76084	0.734045	0.774071	0.708077	0.741074	0.745162	0.756272	0.728236	0.741356	0.727869	0.758696	0.741492	0.715534	0.715967	0.743441	0.716036	0.736063	0.74611	0.743746	0.739835	0.737103	0.760392	0.726909	0.75796	0.733667	0.770613	0.770158	0.737104	0.752701	0.734022	0.727537	0.729911	0.721985	0.718128	0.723844	0.759938	0.778655	0.722148	0.757066	0.77328	0.749361	0.739989	0.751545	0.728076	0.745289	0.723295	0.725469	0.724784	0.720561	0.771781
gut_35	0.719616	0.7634	0.761457	0.770073	0.719003	0.750139	0.733112	0.746715	0.75758	0.767921	0.740225	0.721385	0.763664	0.773094	0.733738	0.744233	0.761932	0.760422	0.768642	0.708246	0.728519	0.743783	0.773211	0.737155	0.73895	0.739821	0.725533	0.731853	0.75037	0.739852	0.78727	0.733432	0.713609	0.754458	0	0.73096	0.755163	0.747801	0.771227	0.738245	0.74816	0.71832	0.742305	0.772135	0.762881	0.784459	0.747722	0.75788	0.730226	0.72811	0.713218	0.724861	0.744505	0.73769	0.73793	0.75427	0.745385	0.741726	0.756072	0.733965	0.729831	0.762733	0.751289	0.75324	0.745656	0.74577	0.780984	0.768189	0.768265	0.760449	0.76934	0.763139	0.729924	0.729488	0.767118	0.748771	0.736919	0.734382	0.759651	0.708329	0.776877	0.750544	0.747855	0.778126	0.752025	0.72897	0.769502	0.719794	0.727843	0.734933	0.718266	0.712661	0.738994	0.757956	0.746997	0.752753	0.767127	0.780614	0.718777	0.766454
gut_36	0.718009	0.722436	0.768615	0.750414	0.735666	0.749038	0.750232	0.749062	0.71685	0.736144	0.763724	0.727831	0.77345	0.773818	0.721871	0.759791	0.767563	0.760019	0.757109	0.745028	0.744781	0.764351	0.734041	0.704341	0.753749	0.741863	0.746569	0.739579	0.751946	0.754817	0.739583	0.717045	0.730865	0.73675	0.73096	0	0.693774	0.773424	0.745644	0.7518	0.72547	0.714427	0.740004	0.74753	0.731321	0.741294	0.744976	0.697265	0.748312	0.746351	0.733848	0.73147	0.775186	0.722078	0.753805	0.736539	0.753283	0.777469	0.691725	0.74241	0.735643	0.76137	0.732716	0.753521	0.744323	0.734129	0.753188	0.732038	0.75855	0.717221	0.770522	0.727639	0.676826	0.757091	0.720176	0.728526	0.718631	0.731817	0.748051	0.72013	0.756944	0.734275	0.750813	0.765723	0.740771	0.741946	0.753738	0.742717	0.743554	0.723004	0.743897	0.756163	0.747874	0.727119	0.730663	0.745615	0.742029	0.74231	0.735002	0.742295
gut_37	0.69296	0.73316	0.769871	0.731034	0.736438	0.742081	0.730669	0.737232	0.697873	0.734268	0.713849	0.739463	0.737987	0.729846	0.675861	0.734591	0.740008	0.756209	0.712952	0.70527	0.699776	0.727131	0.73708	0.671681	0.728095	0.733706	0.704335	0.735567	0.725514	0.717595	0.701116	0.700742	0.735325	0.728337	0.755163	0.693774	0	0.727309	0.725316	0.745831	0.734345	0.717713	0.742566	0.744167	0.735024	0.724891	0.696886	0.739635	0.720378	0.726882	0.718319	0.734095	0.74805	0.697044	0.716869	0.74249	0.722241	0.728136	0.724938	0.713168	0.724245	0.710286	0.664349	0.705217	0.734388	0.740435	0.738901	0.736656	0.732997	0.73138	0.708773	0.729896	0.711139	0.72619	0.703672	0.721501	0.736217	0.700079	0.724843	0.693282	0.719389	0.729639	0.733224	0.702879	0.695774	0.712145	0.722247	0.710199	0.691249	0.759887	0.746978	0.733676	0.730046	0.709611	0.730855	0.69977	0.738261	0.710891	0.727182	0.720147
gut_38	0.766389	0.758203	0.772067	0.724154	0.753501	0.75551	0.734697	0.752461	0.755062	0.757689	0.748706	0.735883	0.727364	0.739775	0.709576	0.744711	0.757685	0.774069	0.744623	0.73721	0.718446	0.747259	0.753981	0.735909	0.742844	0.744308	0.717221	0.742333	0.757821	0.747466	0.740168	0.739889	0.751372	0.770287	0.747801	0.773424	0.727309	0	0.750067	0.730013	0.739227	0.730253	0.761182	0.780105	0.77979	0.753122	0.751718	0.755055	0.742847	0.747539	0.720507	0.740284	0.748552	0.72796	0.775302	0.729562	0.732112	0.759579	0.75857	0.740086	0.748462	0.729577	0.711697	0.733576	0.760136	0.748066	0.742962	0.766711	0.7571	0.773237	0.724932	0.772626	0.741237	0.727987	0.759149	0.748175	0.743744	0.768156	0.760216	0.752957	0.755789	0.759084	0.700444	0.777232	0.757598	0.768548	0.730558	0.737957	0.735213	0.73877	0.763509	0.755244	0.745524	0.706959	0.747756	0.733073	0.760575	0.748943	0.728898	0.769639
gut_39	0.715408	0.734812	0.767435	0.72995	0.762183	0.763055	0.766913	0.762307	0.747314	0.794577	0.743525	0.71895	0.735554	0.721157	0.744249	0.732137	0.745337	0.773165	0.757661	0.765082	0.748846	0.715354	0.736106	0.730457	0.763868	0.74811	0.694958	0.724294	0.743861	0.762855	0.702208	0.70952	0.741553	0.754901	0.771227	0.745644	0.725316	0.750067	0	0.772539	0.723422	0.731142	0.759497	0.750881	0.757909	0.750045	0.741396	0.755938	0.695644	0.759623	0.723438	0.740248	0.737821	0.751531	0.772938	0.726927	0.747747	0.744057	0.734865	0.762632	0.770296	0.730106	0.743046	0.727489	0.76848	0.716451	0.74942	0.736909	0.752866	0.765976	0.729156	0.700313	0.71429	0.746509	0.692588	0.754193	0.776307	0.757529	0.750067	0.7209	0.751605	0.7552	0.721387	0.747499	0.760468	0.717845	0.745411	0.742189	0.710704	0.737067	0.724772	0.738485	0.74824	0.726432	0.727348	0.747511	0.73993	0.739123	0.723145	0.761233
gut_40	0.722958	0.754884	0.752037	0.753211	0.745492	0.744379	0.726917	0.740389	0.721481	0.750344	0.735304	0.719101	0.729228	0.708198	0.746599	0.706266	0.744288	0.768432	0.734298	0.726287	0.702598	0.747948	0.763883	0.735487	0.768236	0.745109	0.770284	0.754565	0.744434	0.730975	0.735206	0.735712	0.726935	0.707669	0.738245	0.7518	0.745831	0.730013	0.772539	0	0.73419	0.733014	0.745598	0.739346	0.753648	0.77724	0.753676	0.75809	0.724529	0.752803	0.706056	0.72893	0.736999	0.725948	0.730828	0.754532	0.686315	0.737662	0.724274	0.72597	0.752102	0.733767	0.727419	0.71861	0.75045	0.748424	0.763384	0.737055	0.765301	0.722385	0.735223	0.743461	0.703353	0.698544	0.767364	0.745325	0.762876	0.757127	0.745989	0.712073	0.720863	0.744399	0.749687	0.747934	0.726099	0.748545	0.750566	0.737244	0.736124	0.73014	0.762479	0.734559	0.738376	0.741744	0.724465	0.723753	0.747669	0.744556	0.702455	0.730783
gut_41	0.74104	0.712433	0.712212	0.747033	0.731974	0.745914	0.751239	0.696458	0.757646	0.7409	0.713352	0.74294	0.732259	0.753649	0.749792	0.723337	0.733269	0.745848	0.748802	0.727513	0.753287	0.776081	0.733856	0.727199	0.714948	0.747836	0.727361	0.756282	0.750105	0.774035	0.726879	0.705077	0.755867	0.717854	0.74816	0.72547	0.734345	0.739227	0.723422	0.73419	0	0.750807	0.745285	0.739542	0.7684	0.739989	0.755045	0.719826	0.751337	0.733501	0.720058	0.74658	0.741222	0.743135	0.745889	0.76089	0.761925	0.760798	0.749653	0.750709	0.753677	0.723414	0.713897	0.730186	0.715195	0.711163	0.726887	0.73353	0.746969	0.748404	0.726837	0.747109	0.716186	0.738968	0.742229	0.763491	0.690923	0.762824	0.74123	0.723294	0.728182	0.736764	0.758876	0.725913	0.748429	0.728878	0.765946	0.737299	0.744457	0.739588	0.761756	0.732719	0.731969	0.770194	0.743337	0.719841	0.731607	0.715392	0.712751	0.722314
gut_42	0.727086	0.742288	0.757248	0.729802	0.701765	0.741639	0.729783	0.764805	0.741022	0.747071	0.76702	0.716573	0.757972	0.740695	0.716362	0.756054	0.753167	0.721913	0.735351	0.721516	0.716225	0.738965	0.73318	0.701986	0.73029	0.715643	0.726	0.733215	0.752048	0.740043	0.734829	0.680475	0.739882	0.761454	0.71832	0.714427	0.717713	0.730253	0.731142	0.733014	0.750807	0	0.704957	0.766851	0.765579	0.750601	0.743742	0.733843	0.751234	0.71461	0.698767	0.724184	0.754984	0.740315	0.77264	0.74466	0.712621	0.736949	0.760487	0.725005	0.74136	0.734235	0.75527	0.727547	0.764131	0.722587	0.741908	0.758199	0.734049	0.749864	0.720534	0.711589	0.745853	0.734091	0.72796	0.720199	0.732479	0.731325	0.752965	0.707048	0.742917	0.755384	0.747802	0.756207	0.731468	0.735434	0.721194	0.743809	0.697423	0.74444	0.729141	0.717193	0.732757	0.761109	0.748173	0.733588	0.748997	0.754376	0.744035	0.740511
gut_43	0.730171	0.743432	0.756355	0.759947	0.71534	0.739324	0.717513	0.766972	0.750666	0.754326	0.754207	0.694918	0.759556	0.761836	0.735363	0.717258	0.739764	0.773554	0.723684	0.710224	0.719572	0.75064	0.745118	0.715655	0.731667	0.75708	0.747643	0.730216	0.752527	0.753589	0.746279	0.755459	0.738406	0.709909	0.742305	0.740004	0.742566	0.761182	0.759497	0.745598	0.745285	0.704957	0	0.727862	0.743995	0.760147	0.743585	0.764719	0.76493	0.742143	0.722553	0.743996	0.762754	0.738183	0.762095	0.751096	0.701563	0.762301	0.73799	0.698967	0.744789	0.697013	0.75038	0.725429	0.76107	0.750261	0.771883	0.727821	0.736785	0.725534	0.752416	0.722521	0.71691	0.733099	0.73663	0.73335	0.733343	0.754007	0.729137	0.736892	0.741564	0.736573	0.761066	0.708139	0.755826	0.736914	0.728449	0.711548	0.740635	0.739936	0.737504	0.759558	0.732214	0.753023	0.7313	0.715299	0.729785	0.745731	0.734178	0.739107
gut_44	0.759997	0.73261	0.754038	0.763383	0.750667	0.742496	0.754347	0.77208	0.728681	0.735324	0.737393	0.702357	0.781034	0.746529	0.728324	0.728654	0.734412	0.753028	0.753913	0.720907	0.734189	0.758319	0.711495	0.736738	0.759456	0.745743	0.735405	0.729539	0.756538	0.745724	0.748401	0.749933	0.745923	0.728302	0.772135	0.74753	0.744167	0.780105	0.750881	0.739346	0.739542	0.766851	0.727862	0	0.773527	0.753285	0.759269	0.704992	0.742679	0.715236	0.715453	0.737413	0.737442	0.723397	0.735735	0.747756	0.700337	0.753185	0.737436	0.73499	0.737398	0.75404	0.751789	0.74415	0.733317	0.750947	0.744267	0.745959	0.727325	0.768884	0.762143	0.753673	0.739164	0.756638	0.735334	0.75695	0.757753	0.749235	0.725283	0.740762	0.734193	0.719047	0.732412	0.730541	0.742356	0.728776	0.769862	0.730774	0.71891	0.692682	0.749447	0.769834	0.771894	0.730276	0.750851	0.709524	0.69953	0.752622	0.735635	0.752705
gut_45	0.754508	0.755349	0.762196	0.760986	0.77591	0.752034	0.735214	0.760446	0.760479	0.772495	0.758228	0.763065	0.765457	0.763432	0.761943	0.768776	0.769019	0.786932	0.789983	0.742359	0.756329	0.750588	0.721731	0.758155	0.747025	0.746996	0.745378	0.733479	0.750979	0.7435	0.752525	0.743747	0.733609	0.74453	0.762881	0.731321	0.735024	0.77979	0.757909	0.753648	0.7684	0.765579	0.743995	0.773527	0	0.757536	0.756316	0.733033	0.782459	0.765989	0.74108	0.775575	0.777386	0.750712	0.761541	0.685094	0.754139	0.759194	0.76206	0.762156	0.754149	0.758366	0.718448	0.748708	0.74891	0.758412	0.766904	0.735004	0.78517	0.757578	0.772878	0.754129	0.748796	0.754728	0.749528	0.743158	0.750934	0.756577	0.739964	0.768436	0.759379	0.786031	0.774722	0.776477	0.757612	0.782574	0.782489	0.751349	0.778466	0.765458	0.767953	0.724456	0.72747	0.747239	0.771614	0.736734	0.724834	0.767813	0.717873	0.767456
gut_46	0.730566	0.763185	0.761396	0.762473	0.734722	0.734205	0.731235	0.738444	0.726788	0.736463	0.751724	0.742212	0.737489	0.753077	0.74401	0.757207	0.742108	0.744733	0.745839	0.731809	0.751969	0.724395	0.724471	0.712998	0.730671	0.740191	0.763411	0.743149	0.721166	0.764195	0.743932	0.726592	0.743759	0.747583	0.784459	0.741294	0.724891	0.753122	0.750045	0.77724	0.739989	0.750601	0.760147	0.753285	0.757536	0	0.729183	0.74596	0.730994	0.734018	0.727472	0.766351	0.732315	0.744248	0.758593	0.742926	0.756899	0.75003	0.745051	0.742596	0.760323	0.747208	0.734134	0.769626	0.734218	0.744685	0.754163	0.783204	0.740902	0.742357	0.748236	0.729694	0.724646	0.71866	0.735908	0.760872	0.696042	0.733672	0.721851	0.742764	0.749412	0.741993	0.748739	0.787331	0.733994	0.727604	0.752939	0.715789	0.721477	0.74984	0.723237	0.732617	0.742206	0.752133	0.745448	0.740754	0.71732	0.72955	0.741558	0.761987
gut_47	0.719741	0.774095	0.71845	0.742398	0.765107	0.743005	0.748772	0.756219	0.689867	0.729049	0.756017	0.736058	0.74845	0.760048	0.747675	0.697903	0.742974	0.76114	0.760006	0.739338	0.690933	0.727622	0.734022	0.696131	0.731757	0.734485	0.735587	0.720328	0.690852	0.726483	0.733183	0.726525	0.741523	0.764359	0.747722	0.744976	0.696886	0.751718	0.741396	0.753676	0.755045	0.743742	0.743585	0.759269	0.756316	0.729183	0	0.757742	0.73723	0.752237	0.731477	0.728917	0.755367	0.7385	0.750697	0.763122	0.72257	0.748325	0.759711	0.726461	0.764931	0.753509	0.728177	0.729204	0.74122	0.724779	0.744945	0.739894	0.734812	0.771719	0.731792	0.757855	0.743048	0.71996	0.728387	0.742979	0.752576	0.711329	0.710306	0.667479	0.731366	0.760597	0.745117	0.668363	0.694281	0.754651	0.771058	0.743301	0.732625	0.749065	0.744648	0.734217	0.718991	0.743169	0.735918	0.748592	0.741416	0.74433	0.734767	0.753022
gut_48	0.744513	0.736792	0.742775	0.742006	0.736399	0.759205	0.757656	0.745297	0.731713	0.745007	0.755533	0.718474	0.743003	0.753578	0.722437	0.742536	0.749624	0.72842	0.759469	0.751446	0.710161	0.738398	0.726025	0.71498	0.74957	0.742661	0.726412	0.724918	0.730441	0.712939	0.721999	0.740778	0.726484	0.738178	0.75788	0.697265	0.739635	0.755055	0.755938	0.75809	0.719826	0.733843	0.764719	0.704992	0.733033	0.74596	0.757742	0	0.746679	0.728837	0.761099	0.712932	0.726617	0.748103	0.752619	0.723039	0.715429	0.749669	0.733817	0.748321	0.737671	0.720897	0.694156	0.760354	0.737552	0.715914	0.741034	0.723639	0.740975	0.75784	0.741525	0.727114	0.711501	0.732961	0.700842	0.69361	0.740093	0.756468	0.740455	0.73177	0.77014	0.748411	0.734829	0.766063	0.733493	0.745443	0.746658	0.744725	0.717135	0.752162	0.73499	0.726215	0.722828	0.789497	0.729158	0.715341	0.742212	0.724307	0.748885	0.76319
gut_49	0.746925	0.750635	0.773204	0.744845	0.726054	0.73212	0.754922	0.725662	0.737743	0.757268	0.752554	0.702067	0.729904	0.73662	0.720961	0.715395	0.746612	0.765532	0.748399	0.725841	0.717614	0.724712	0.752667	0.742992	0.707101	0.700779	0.745274	0.73448	0.751182	0.736824	0.72688	0.713158	0.738944	0.736828	0.730226	0.748312	0.720378	0.742847	0.695644	0.724529	0.751337	0.751234	0.76493	0.742679	0.782459	0.730994	0.73723	0.746679	0	0.737716	0.692694	0.753166	0.681735	0.715797	0.761784	0.754976	0.723582	0.746389	0.732467	0.74051	0.750409	0.729529	0.717592	0.722095	0.766025	0.725917	0.749576	0.765975	0.729627	0.757473	0.758294	0.725157	0.722823	0.719415	0.725052	0.755446	0.738508	0.740455	0.758569	0.71509	0.732096	0.756016	0.741865	0.730755	0.756364	0.754881	0.727069	0.736551	0.731875	0.76348	0.737036	0.75138	0.715425	0.742872	0.732601	0.73365	0.750613	0.746626	0.72499	0.766503
gut_50	0.724514	0.764961	0.743761	0.720694	0.730357	0.739404	0.713238	0.749373	0.701751	0.696376	0.756112	0.721808	0.735911	0.775324	0.709836	0.738609	0.748056	0.763321	0.752683	0.729349	0.70195	0.726852	0.751107	0.734434	0.72393	0.743261	0.724731	0.714136	0.719288	0.738466	0.779049	0.749184	0.702806	0.744014	0.72811	0.746351	0.726882	0.747539	0.759623	0.752803	0.733501	0.71461	0.742143	0.715236	0.765989	0.734018	0.752237	0.728837	0.737716	0	0.691396	0.770143	0.740405	0.699462	0.738518	0.720551	0.758368	0.719961	0.724436	0.695671	0.73787	0.756719	0.73764	0.733961	0.738497	0.758707	0.734851	0.720647	0.731154	0.733677	0.710441	0.714895	0.701453	0.728361	0.748448	0.709685	0.734942	0.728463	0.742582	0.712486	0.736354	0.732398	0.726057	0.731361	0.737393	0.728509	0.750941	0.748078	0.702844	0.747383	0.744459	0.712279	0.744555	0.72373	0.714267	0.684007	0.724778	0.74227	0.718716	0.748145
gut_51	0.711891	0.720938	0.735451	0.742545	0.707967	0.731928	0.730927	0.743231	0.722859	0.737857	0.732425	0.714306	0.733806	0.746509	0.737954	0.695241	0.75908	0.749021	0.712412	0.737944	0.682617	0.728083	0.726703	0.706377	0.695232	0.735721	0.713396	0.730161	0.739747	0.757079	0.73804	0.712647	0.722722	0.76084	0.713218	0.733848	0.718319	0.720507	0.723438	0.706056	0.720058	0.698767	0.722553	0.715453	0.74108	0.727472	0.731477	0.761099	0.692694	0.691396	0	0.719064	0.744338	0.703124	0.751211	0.696838	0.691489	0.742397	0.720751	0.73389	0.739	0.725378	0.710138	0.733819	0.723281	0.738021	0.774473	0.755204	0.744956	0.733129	0.695392	0.720406	0.711088	0.70641	0.745662	0.732919	0.739176	0.734922	0.704774	0.695307	0.726647	0.749099	0.755587	0.719446	0.734493	0.715793	0.736068	0.725313	0.708443	0.751274	0.736106	0.692358	0.739177	0.767198	0.704802	0.691358	0.742487	0.717959	0.703734	0.755088
