SampleID	vaginal_1	vaginal_2	vaginal_3	vaginal_4	vaginal_5	vaginal_6	vaginal_7	vaginal_8	vaginal_9	vaginal_10	vaginal_11	vaginal_12	vaginal_13	vaginal_14	vaginal_15	vaginal_16	vaginal_17	vaginal_18	vaginal_19	vaginal_20	vaginal_21	vaginal_22	vaginal_23	vaginal_24	vaginal_25	vaginal_26	vaginal_27	vaginal_28	vaginal_29	vaginal_30	vaginal_31	vaginal_32	vaginal_33	vaginal_34	vaginal_35	vaginal_36	vaginal_37	vaginal_38	vaginal_39	vaginal_40	vaginal_41	vaginal_42	vaginal_43	vaginal_44	vaginal_45	vaginal_46	vaginal_47	vaginal_48	vaginal_49	vaginal_50	vaginal_51	vaginal_52	vaginal_53	vaginal_54	vaginal_55	vaginal_56	vaginal_57	vaginal_58	vaginal_59	vaginal_60	vaginal_61	vaginal_62	vaginal_63	vaginal_64	vaginal_65	vaginal_66	vaginal_67	vaginal_68	vaginal_69	vaginal_70	vaginal_71	vaginal_72	vaginal_73	vaginal_74	vaginal_75	vaginal_76	vaginal_77	vaginal_78	vaginal_79	vaginal_80	vaginal_81	vaginal_82	vaginal_83	vaginal_84	vaginal_85	vaginal_86	vaginal_87	vaginal_88	vaginal_89	vaginal_90	vaginal_91	vaginal_92	vaginal_93	vaginal_94	vaginal_95	vaginal_96	vaginal_97	vaginal_98	vaginal_99	vaginal_100
vaginal_25	0.775148	0.81675	0.797846	0.812204	0.810975	0.796259	0.81461	0.735845	0.744345	0.773407	0.816039	0.757533	0.765098	0.813921	0.762698	0.738755	0.772757	0.791502	0.746844	0.750763	0.803449	0.77261	0.743041	0.764562	0	0.766963	0.747664	0.782797	0.712609	0.805431	0.8078	0.776321	0.759603	0.748417	0.786689	0.801658	0.763104	0.765577	0.764075	0.76034	0.758741	0.764132	0.795787	0.81616	0.757662	0.751436	0.760337	0.76506	0.773723	0.779226	0.770457	0.79801	0.796004	0.781433	0.781683	0.805199	0.79057	0.718705	0.82325	0.763238	0.77063	0.826932	0.71977	0.768996	0.805869	0.73505	0.80491	0.759796	0.756742	0.779319	0.779921	0.806963	0.734478	0.740213	0.750545	0.774327	0.749474	0.732187	0.756197	0.766279	0.807696	0.775248	0.786371	0.772826	0.71264	0.774687	0.775128	0.69153	0.746525	0.753963	0.739734	0.773912	0.792184	0.782813	0.7704	0.793663	0.818619	0.721689	0.698975	0.753447
vaginal_26	0.783148	0.795713	0.79569	0.765322	0.798315	0.805069	0.815225	0.686432	0.728048	0.755014	0.774509	0.731969	0.762064	0.794305	0.781301	0.74782	0.775771	0.814715	0.766283	0.78541	0.815834	0.733517	0.751951	0.79379	0.766963	0	0.768296	0.779504	0.741541	0.806053	0.806306	0.744655	0.740644	0.774186	0.708396	0.787501	0.803207	0.730036	0.753566	0.798071	0.72978	0.791311	0.770501	0.696328	0.761981	0.746722	0.79265	0.776721	0.751866	0.775985	0.690798	0.694819	0.783954	0.803925	0.761543	0.787347	0.757737	0.779517	0.805639	0.756799	0.762291	0.823823	0.729351	0.779051	0.79674	0.728917	0.754114	0.727704	0.75938	0.772648	0.755384	0.772036	0.786031	0.710636	0.80306	0.755863	0.774309	0.782458	0.753711	0.76686	0.816549	0.778209	0.778893	0.742286	0.783795	0.750692	0.75401	0.832555	0.791028	0.766306	0.787299	0.801424	0.823378	0.701716	0.769641	0.733076	0.786607	0.758895	0.749428	0.717738
vaginal_27	0.72348	0.741857	0.764201	0.752897	0.788147	0.712223	0.781735	0.746879	0.777476	0.712304	0.759582	0.761004	0.697004	0.766654	0.784106	0.74187	0.754083	0.796004	0.698339	0.745803	0.71244	0.797392	0.737382	0.750629	0.747664	0.768296	0	0.759477	0.71836	0.812665	0.801832	0.742686	0.769974	0.684904	0.774305	0.694961	0.815103	0.745601	0.782543	0.786129	0.736509	0.802952	0.748233	0.791046	0.751348	0.702438	0.740756	0.769924	0.756499	0.791634	0.755067	0.743695	0.769142	0.654787	0.793943	0.790861	0.765149	0.721292	0.791875	0.787662	0.669696	0.806078	0.752823	0.72969	0.720971	0.716762	0.792193	0.760424	0.707219	0.741195	0.71112	0.748376	0.803732	0.766989	0.777622	0.698678	0.733253	0.741368	0.756508	0.692101	0.756701	0.717218	0.776701	0.746935	0.735222	0.753871	0.778086	0.784397	0.763109	0.77348	0.795006	0.768615	0.778355	0.710574	0.752881	0.807365	0.754013	0.745895	0.764201	0.752454
vaginal_28	0.727998	0.779151	0.78883	0.772445	0.777128	0.761944	0.759615	0.766811	0.747779	0.801004	0.760577	0.802262	0.74339	0.76942	0.746547	0.711558	0.803407	0.756188	0.764557	0.748811	0.742984	0.82354	0.687798	0.7671	0.782797	0.779504	0.759477	0	0.777758	0.812882	0.803378	0.74996	0.781305	0.763222	0.767759	0.76208	0.757513	0.767184	0.728103	0.781905	0.739325	0.771812	0.683199	0.728366	0.742888	0.737478	0.747306	0.783542	0.781645	0.758474	0.778779	0.750017	0.742586	0.778991	0.824891	0.760289	0.773141	0.742507	0.778836	0.777072	0.748109	0.742184	0.804278	0.751968	0.750424	0.660977	0.724359	0.737498	0.743378	0.771825	0.713079	0.748531	0.809435	0.670463	0.804936	0.747947	0.736462	0.664614	0.722387	0.735131	0.819028	0.753585	0.7187	0.714001	0.773997	0.731803	0.808213	0.737101	0.69994	0.739768	0.767159	0.764111	0.786865	0.739066	0.786802	0.766838	0.733897	0.76943	0.702172	0.802697
vaginal_29	0.720978	0.689333	0.752157	0.774408	0.797762	0.748152	0.779663	0.747911	0.735654	0.692764	0.713609	0.706141	0.77845	0.757985	0.748868	0.733771	0.773109	0.762829	0.711569	0.768593	0.725493	0.799542	0.738073	0.787397	0.712609	0.741541	0.71836	0.777758	0	0.794435	0.792262	0.687687	0.79385	0.762334	0.772538	0.796737	0.773829	0.761451	0.715063	0.791993	0.736338	0.733088	0.776701	0.695832	0.757459	0.693722	0.708733	0.776491	0.746644	0.776378	0.768878	0.785043	0.791614	0.718377	0.781385	0.785868	0.782412	0.754369	0.790546	0.773494	0.741212	0.776084	0.750717	0.764851	0.805671	0.689396	0.752811	0.754563	0.742836	0.730079	0.741421	0.756409	0.762746	0.755134	0.78679	0.724392	0.759577	0.7801	0.72283	0.734968	0.746947	0.759741	0.79564	0.733962	0.622843	0.71671	0.800975	0.737933	0.777146	0.742362	0.756881	0.782153	0.786331	0.735117	0.752068	0.780847	0.790945	0.76992	0.752069	0.706248
vaginal_30	0.832555	0.832555	0.691696	0.802436	0.808691	0.800301	0.767269	0.795674	0.807379	0.767884	0.825056	0.770027	0.795162	0.762177	0.731351	0.823389	0.832555	0.815429	0.738827	0.760316	0.825457	0.732096	0.804582	0.832555	0.805431	0.806053	0.812665	0.812882	0.794435	0	0.832555	0.817649	0.752471	0.832555	0.760371	0.821577	0.77072	0.769704	0.793793	0.832555	0.741638	0.775284	0.777756	0.809173	0.753839	0.80737	0.810009	0.832555	0.771647	0.740099	0.819283	0.743341	0.762573	0.79699	0.792771	0.784728	0.802194	0.784572	0.825238	0.786752	0.774836	0.823401	0.814414	0.761124	0.779077	0.815157	0.782741	0.820393	0.738727	0.814703	0.832555	0.803009	0.768868	0.799665	0.832555	0.802273	0.779413	0.80897	0.813392	0.790971	0.827025	0.823852	0.805711	0.786996	0.771299	0.770226	0.832555	0.832555	0.737548	0.826623	0.832555	0.832555	0.832555	0.771505	0.784427	0.746435	0.782468	0.778619	0.801571	0.832555
vaginal_31	0.810027	0.75587	0.803325	0.832555	0.832555	0.771579	0.788866	0.806969	0.81638	0.832555	0.821146	0.82002	0.810113	0.795969	0.722473	0.759116	0.776708	0.816433	0.817852	0.780371	0.797705	0.793387	0.772404	0.828906	0.8078	0.806306	0.801832	0.803378	0.792262	0.832555	0	0.799749	0.822517	0.799856	0.766527	0.799011	0.806029	0.742641	0.805006	0.824054	0.784957	0.832555	0.807118	0.808007	0.753745	0.800095	0.773605	0.783686	0.744153	0.825359	0.832555	0.82172	0.719342	0.765205	0.677534	0.783086	0.826967	0.779098	0.832555	0.832555	0.814227	0.832555	0.793513	0.781355	0.751034	0.790621	0.789183	0.832555	0.77127	0.75659	0.772148	0.789949	0.832555	0.744673	0.809877	0.771394	0.762048	0.769244	0.818471	0.783994	0.823882	0.759587	0.739062	0.724513	0.81876	0.772831	0.775038	0.832555	0.790464	0.827324	0.789288	0.771394	0.832555	0.762345	0.751705	0.832555	0.823365	0.751979	0.764743	0.806069
vaginal_32	0.765433	0.695464	0.736035	0.799967	0.80748	0.740376	0.816516	0.725326	0.751693	0.755617	0.688298	0.740272	0.762333	0.779986	0.769828	0.763611	0.758593	0.805072	0.720318	0.753176	0.776786	0.816036	0.709011	0.777203	0.776321	0.744655	0.742686	0.74996	0.687687	0.817649	0.799749	0	0.794189	0.76649	0.762616	0.775263	0.813843	0.76882	0.741045	0.784773	0.71672	0.768433	0.717174	0.744457	0.69723	0.763517	0.718307	0.762152	0.741738	0.779957	0.744785	0.752744	0.726391	0.770381	0.783517	0.74984	0.793296	0.72891	0.793483	0.745884	0.770876	0.749421	0.792938	0.79685	0.729561	0.737837	0.757979	0.746633	0.769814	0.723239	0.746696	0.752463	0.768248	0.756563	0.736856	0.721975	0.75485	0.752009	0.713111	0.752135	0.795788	0.747933	0.727702	0.763354	0.73068	0.757889	0.768052	0.775781	0.779644	0.729781	0.757511	0.792794	0.795169	0.761407	0.742969	0.728325	0.804578	0.724314	0.75422	0.757314
vaginal_33	0.805257	0.809212	0.818889	0.788935	0.832555	0.76734	0.744919	0.715253	0.800183	0.781331	0.822279	0.723238	0.804681	0.756341	0.822229	0.770793	0.807866	0.803061	0.785942	0.762577	0.813838	0.77767	0.792832	0.804622	0.759603	0.740644	0.769974	0.781305	0.79385	0.752471	0.822517	0.794189	0	0.779472	0.803884	0.786594	0.76932	0.727182	0.763113	0.797659	0.769611	0.745489	0.745007	0.809521	0.772637	0.738167	0.788734	0.798142	0.806309	0.709859	0.738941	0.804265	0.806913	0.771912	0.803536	0.816355	0.820295	0.77423	0.814023	0.745069	0.708779	0.832555	0.789071	0.752947	0.791333	0.753758	0.780049	0.762456	0.816404	0.792969	0.764669	0.809536	0.803073	0.778499	0.796127	0.810276	0.771914	0.762313	0.756178	0.754639	0.778409	0.783022	0.754024	0.743727	0.782225	0.797502	0.832555	0.832555	0.78712	0.734517	0.807873	0.815521	0.805034	0.77733	0.749192	0.821376	0.810497	0.774467	0.766669	0.80123
vaginal_34	0.764359	0.775322	0.796838	0.803875	0.792919	0.73775	0.832555	0.669525	0.780592	0.772508	0.748131	0.787276	0.76097	0.736987	0.801608	0.790446	0.728665	0.754963	0.760875	0.811062	0.726332	0.817748	0.760622	0.799869	0.748417	0.774186	0.684904	0.763222	0.762334	0.832555	0.799856	0.76649	0.779472	0	0.802863	0.740327	0.795675	0.786375	0.729971	0.807112	0.698827	0.758777	0.735243	0.732604	0.750031	0.760377	0.7524	0.804657	0.760247	0.761375	0.728404	0.757714	0.755706	0.681	0.768794	0.773727	0.74729	0.770782	0.817913	0.760361	0.7365	0.813314	0.77784	0.756667	0.763938	0.750042	0.821425	0.760475	0.77735	0.710491	0.716006	0.751813	0.796526	0.797117	0.780718	0.742225	0.76644	0.721398	0.783938	0.798907	0.690045	0.781273	0.74687	0.777826	0.745128	0.754656	0.802155	0.832555	0.769478	0.745115	0.813567	0.743335	0.767274	0.793148	0.789488	0.74391	0.722351	0.77452	0.759218	0.825564
vaginal_35	0.776104	0.784653	0.77596	0.785061	0.801874	0.767582	0.780085	0.74013	0.743299	0.701965	0.775085	0.818245	0.745072	0.765191	0.79033	0.802253	0.802319	0.819962	0.721468	0.743711	0.778481	0.797032	0.683363	0.766734	0.786689	0.708396	0.774305	0.767759	0.772538	0.760371	0.766527	0.762616	0.803884	0.802863	0	0.803828	0.814061	0.738578	0.766703	0.759002	0.754621	0.785221	0.800177	0.753845	0.726806	0.777268	0.743881	0.745412	0.741189	0.762578	0.797423	0.730913	0.774104	0.796942	0.72697	0.800397	0.807397	0.816299	0.762496	0.795352	0.752857	0.823401	0.764371	0.694553	0.806586	0.783631	0.744828	0.764709	0.713833	0.793446	0.73578	0.74791	0.787296	0.655034	0.760248	0.751503	0.741141	0.804382	0.778593	0.76093	0.829972	0.751767	0.736357	0.80113	0.764844	0.769895	0.782138	0.798446	0.731188	0.761553	0.792939	0.811446	0.817187	0.752123	0.752862	0.792774	0.764142	0.789541	0.719985	0.774064
vaginal_36	0.760484	0.790344	0.799173	0.768469	0.748807	0.76346	0.78602	0.74037	0.779593	0.739618	0.764137	0.778819	0.74642	0.802803	0.774373	0.753335	0.796475	0.799108	0.792754	0.80072	0.805833	0.811279	0.760421	0.736024	0.801658	0.787501	0.694961	0.76208	0.796737	0.821577	0.799011	0.775263	0.786594	0.740327	0.803828	0	0.821578	0.69327	0.744952	0.814934	0.753251	0.735597	0.705131	0.80956	0.750506	0.745236	0.76131	0.806609	0.733323	0.789727	0.790631	0.759181	0.815226	0.771323	0.802193	0.821212	0.780045	0.799782	0.783436	0.753819	0.743224	0.806642	0.738154	0.760604	0.74833	0.768126	0.787159	0.768764	0.765078	0.753466	0.697353	0.715591	0.808221	0.752474	0.755578	0.735203	0.753513	0.757435	0.775816	0.789681	0.754032	0.738631	0.763719	0.705966	0.756404	0.742255	0.79042	0.786226	0.796207	0.76374	0.807833	0.801927	0.787279	0.758512	0.747623	0.794366	0.743934	0.75433	0.734089	0.764966
vaginal_37	0.789645	0.780604	0.697607	0.816634	0.819669	0.792348	0.818761	0.792843	0.79423	0.822637	0.785079	0.822273	0.806944	0.802031	0.79317	0.770778	0.782916	0.68487	0.802308	0.773236	0.819828	0.832555	0.78461	0.804923	0.763104	0.803207	0.815103	0.757513	0.773829	0.77072	0.806029	0.813843	0.76932	0.795675	0.814061	0.821578	0	0.790694	0.771936	0.812975	0.782155	0.735248	0.78251	0.800283	0.79062	0.780743	0.792472	0.752141	0.807308	0.778333	0.753562	0.780397	0.81769	0.808946	0.798949	0.832555	0.80166	0.816163	0.82363	0.690188	0.79311	0.700927	0.824803	0.781067	0.832555	0.787293	0.725107	0.818302	0.819277	0.810566	0.808958	0.770761	0.737912	0.754517	0.812965	0.795721	0.799725	0.805035	0.818278	0.79206	0.808429	0.741537	0.773316	0.821348	0.802249	0.800108	0.824684	0.832555	0.743893	0.798879	0.735447	0.814854	0.832555	0.815763	0.808514	0.817042	0.780403	0.819668	0.793869	0.781898
vaginal_38	0.793037	0.796993	0.788477	0.815634	0.807641	0.759069	0.741129	0.682063	0.757089	0.74235	0.794448	0.705811	0.711518	0.766727	0.722564	0.748585	0.798972	0.781502	0.748538	0.781243	0.767829	0.752112	0.739256	0.807818	0.765577	0.730036	0.745601	0.767184	0.761451	0.769704	0.742641	0.76882	0.727182	0.786375	0.738578	0.69327	0.790694	0	0.71785	0.807388	0.729078	0.76469	0.784339	0.788019	0.714445	0.721286	0.778364	0.811763	0.687931	0.728692	0.804506	0.737294	0.798269	0.74652	0.776995	0.754503	0.786324	0.798924	0.722634	0.775822	0.753668	0.830055	0.7754	0.71039	0.738709	0.739326	0.760948	0.762756	0.745116	0.756375	0.790165	0.764254	0.801103	0.740658	0.741909	0.77772	0.740549	0.754278	0.7515	0.782978	0.820681	0.744286	0.739795	0.72705	0.73003	0.751986	0.768521	0.806872	0.712236	0.756942	0.795195	0.749925	0.788608	0.748009	0.731398	0.773096	0.746433	0.750198	0.768776	0.795006
vaginal_39	0.797688	0.736562	0.789764	0.817638	0.806056	0.742577	0.781258	0.730704	0.719312	0.763642	0.760036	0.758303	0.786083	0.804408	0.776113	0.746982	0.758568	0.794856	0.764335	0.775691	0.735984	0.787658	0.774744	0.800073	0.764075	0.753566	0.782543	0.728103	0.715063	0.793793	0.805006	0.741045	0.763113	0.729971	0.766703	0.744952	0.771936	0.71785	0	0.754465	0.747159	0.776161	0.73819	0.75676	0.739091	0.7613	0.758429	0.739386	0.73287	0.758758	0.773315	0.7364	0.800424	0.753409	0.830871	0.749427	0.778302	0.774585	0.79662	0.728392	0.756537	0.826098	0.782907	0.803143	0.780427	0.728052	0.728423	0.760672	0.745975	0.729884	0.725482	0.775181	0.779835	0.752438	0.718776	0.765806	0.76123	0.722797	0.748147	0.75462	0.761048	0.740418	0.723428	0.731521	0.752031	0.633165	0.79092	0.816422	0.76236	0.691489	0.793759	0.826843	0.78225	0.766021	0.739042	0.817977	0.770164	0.771238	0.735779	0.819352
vaginal_40	0.832555	0.817004	0.811931	0.801921	0.793152	0.801934	0.794546	0.799621	0.7103	0.80404	0.756369	0.823228	0.796882	0.832555	0.800904	0.720469	0.828026	0.832555	0.826336	0.770381	0.789713	0.832555	0.774625	0.819792	0.76034	0.798071	0.786129	0.781905	0.791993	0.832555	0.824054	0.784773	0.797659	0.807112	0.759002	0.814934	0.812975	0.807388	0.754465	0	0.792014	0.80955	0.70468	0.816692	0.814375	0.820593	0.793891	0.776925	0.784828	0.794593	0.803129	0.769371	0.795396	0.804866	0.802819	0.832555	0.817008	0.743986	0.813542	0.795826	0.76858	0.815189	0.795094	0.759335	0.832555	0.756286	0.770182	0.771852	0.774449	0.787892	0.793637	0.798425	0.828527	0.760503	0.746552	0.804752	0.788194	0.809485	0.791451	0.74742	0.815353	0.674595	0.805245	0.785172	0.790245	0.745755	0.782811	0.817592	0.801146	0.728124	0.823958	0.819343	0.779891	0.799106	0.801784	0.791989	0.80948	0.768068	0.797635	0.782822
vaginal_41	0.792521	0.792213	0.750364	0.766557	0.767935	0.731375	0.768531	0.726229	0.737911	0.792744	0.792633	0.77513	0.797258	0.730005	0.723799	0.771352	0.750915	0.776945	0.734037	0.767446	0.751432	0.801077	0.773981	0.775019	0.758741	0.72978	0.736509	0.739325	0.736338	0.741638	0.784957	0.71672	0.769611	0.698827	0.754621	0.753251	0.782155	0.729078	0.747159	0.792014	0	0.775589	0.731248	0.705543	0.716322	0.74286	0.742314	0.741376	0.692915	0.808524	0.75213	0.692128	0.735379	0.7546	0.759922	0.74147	0.728405	0.729899	0.81917	0.69638	0.772331	0.768467	0.759267	0.73431	0.737121	0.709082	0.751962	0.69884	0.74478	0.737367	0.734412	0.794297	0.79992	0.777078	0.760412	0.71354	0.720664	0.728107	0.716754	0.756713	0.759835	0.747058	0.714187	0.736958	0.77926	0.688722	0.80426	0.758536	0.735396	0.717575	0.766011	0.790042	0.777667	0.771347	0.770781	0.734267	0.739994	0.710438	0.754964	0.757857
vaginal_42	0.827793	0.810239	0.792145	0.698053	0.823296	0.769078	0.808985	0.744824	0.777221	0.735372	0.820176	0.805746	0.75848	0.756475	0.787612	0.788012	0.785308	0.789922	0.806428	0.741899	0.791645	0.807108	0.70696	0.832555	0.764132	0.791311	0.802952	0.771812	0.733088	0.775284	0.832555	0.768433	0.745489	0.758777	0.785221	0.735597	0.735248	0.76469	0.776161	0.80955	0.775589	0	0.743884	0.776047	0.782995	0.786941	0.753742	0.806253	0.790659	0.790206	0.794225	0.787098	0.793724	0.778855	0.798731	0.81624	0.804617	0.77574	0.81692	0.761426	0.775878	0.784537	0.795089	0.774182	0.802503	0.774262	0.764962	0.711949	0.794725	0.734618	0.76895	0.785853	0.794752	0.820066	0.79533	0.808675	0.801564	0.804848	0.810454	0.803098	0.80951	0.763415	0.751795	0.757542	0.747267	0.806921	0.805202	0.788289	0.767095	0.757539	0.807102	0.77107	0.789101	0.770052	0.785068	0.742763	0.767333	0.821415	0.788488	0.801658
vaginal_43	0.787959	0.769447	0.748682	0.789865	0.746457	0.785778	0.805124	0.721487	0.772883	0.749161	0.735373	0.786058	0.756361	0.774692	0.784412	0.634572	0.788828	0.815701	0.799886	0.755539	0.776874	0.826295	0.715856	0.783976	0.795787	0.770501	0.748233	0.683199	0.776701	0.777756	0.807118	0.717174	0.745007	0.735243	0.800177	0.705131	0.78251	0.784339	0.73819	0.70468	0.731248	0.743884	0	0.697995	0.760029	0.74731	0.740129	0.793179	0.720079	0.786907	0.771843	0.723447	0.755913	0.710529	0.767508	0.784204	0.81009	0.744582	0.799289	0.766263	0.740803	0.814736	0.790995	0.747332	0.809646	0.686222	0.780566	0.738548	0.780559	0.751907	0.673651	0.794246	0.797185	0.703788	0.708257	0.731635	0.751033	0.752775	0.686552	0.728992	0.788166	0.700256	0.715836	0.727978	0.774035	0.690522	0.783596	0.798889	0.795487	0.720767	0.82551	0.767673	0.7454	0.732556	0.72877	0.738379	0.725376	0.763323	0.758773	0.741522
vaginal_44	0.771629	0.779244	0.767224	0.806805	0.815375	0.74646	0.814992	0.762697	0.756284	0.764187	0.73809	0.744111	0.792461	0.789413	0.786111	0.796506	0.783439	0.794229	0.783297	0.789415	0.7917	0.786314	0.788418	0.816446	0.81616	0.696328	0.791046	0.728366	0.695832	0.809173	0.808007	0.744457	0.809521	0.732604	0.753845	0.80956	0.800283	0.788019	0.75676	0.816692	0.705543	0.776047	0.697995	0	0.797545	0.719824	0.728818	0.781778	0.719302	0.782037	0.79619	0.749373	0.787678	0.80652	0.793247	0.735876	0.801052	0.821852	0.822442	0.807443	0.81192	0.827532	0.789314	0.793112	0.796314	0.731102	0.769348	0.730235	0.807586	0.73246	0.734667	0.805741	0.741954	0.746485	0.817592	0.743154	0.79192	0.77396	0.755401	0.778655	0.818276	0.778831	0.764118	0.821412	0.757538	0.73332	0.817504	0.807902	0.816809	0.77895	0.791144	0.727202	0.818613	0.781196	0.768176	0.729347	0.700291	0.793766	0.798882	0.773515
vaginal_45	0.793893	0.719526	0.762419	0.802308	0.824863	0.729321	0.696724	0.763765	0.780088	0.769728	0.763146	0.740322	0.6964	0.754584	0.749581	0.754115	0.765091	0.792811	0.716487	0.769311	0.76592	0.766589	0.725686	0.751007	0.757662	0.761981	0.751348	0.742888	0.757459	0.753839	0.753745	0.69723	0.772637	0.750031	0.726806	0.750506	0.79062	0.714445	0.739091	0.814375	0.716322	0.782995	0.760029	0.797545	0	0.777465	0.750083	0.762228	0.711911	0.782741	0.733353	0.790035	0.702475	0.742494	0.754044	0.761244	0.773012	0.760772	0.811415	0.737477	0.761288	0.772509	0.797983	0.776976	0.745281	0.75519	0.793113	0.710468	0.6975	0.783704	0.729286	0.758201	0.74772	0.717419	0.74532	0.733356	0.68553	0.722002	0.754452	0.783716	0.786546	0.758097	0.736938	0.758662	0.774921	0.718127	0.745567	0.806073	0.724559	0.744218	0.764503	0.815376	0.783138	0.734759	0.694576	0.715726	0.760603	0.740266	0.673085	0.777474
vaginal_46	0.748113	0.758365	0.744788	0.813103	0.821974	0.756749	0.777005	0.720741	0.703277	0.73834	0.72992	0.63879	0.777087	0.755518	0.733867	0.735372	0.719051	0.716486	0.650496	0.786934	0.739059	0.80658	0.753933	0.825436	0.751436	0.746722	0.702438	0.737478	0.693722	0.80737	0.800095	0.763517	0.738167	0.760377	0.777268	0.745236	0.780743	0.721286	0.7613	0.820593	0.74286	0.786941	0.74731	0.719824	0.777465	0	0.695275	0.763337	0.791606	0.784648	0.724236	0.740078	0.738427	0.742413	0.792915	0.811504	0.761949	0.713461	0.811926	0.772514	0.731004	0.773362	0.700345	0.727545	0.749432	0.750952	0.755337	0.793251	0.756829	0.744535	0.732336	0.73787	0.743293	0.769749	0.779395	0.716735	0.729275	0.754747	0.725867	0.733569	0.770318	0.745008	0.69549	0.751674	0.707129	0.765065	0.739968	0.771485	0.759892	0.726689	0.783977	0.752441	0.802525	0.716921	0.725796	0.817721	0.751355	0.773571	0.71001	0.760369
vaginal_47	0.733582	0.745408	0.774689	0.805418	0.799741	0.709548	0.827235	0.783798	0.754982	0.775855	0.738298	0.76409	0.785856	0.776331	0.77728	0.773275	0.780058	0.753701	0.709666	0.750572	0.763771	0.798179	0.706179	0.821836	0.760337	0.79265	0.740756	0.747306	0.708733	0.810009	0.773605	0.718307	0.788734	0.7524	0.743881	0.76131	0.792472	0.778364	0.758429	0.793891	0.742314	0.753742	0.740129	0.728818	0.750083	0.695275	0	0.770953	0.729713	0.726035	0.73552	0.732162	0.778169	0.780636	0.798359	0.789771	0.814396	0.78087	0.826169	0.754282	0.789539	0.795381	0.75769	0.784318	0.797633	0.727883	0.711849	0.774154	0.754649	0.737468	0.68306	0.785047	0.75271	0.783568	0.769841	0.742557	0.751081	0.722446	0.725414	0.753122	0.800112	0.719166	0.720532	0.771006	0.713586	0.725419	0.783824	0.81502	0.785068	0.746232	0.762316	0.721963	0.797307	0.783697	0.758975	0.802323	0.794537	0.774543	0.772732	0.779329
vaginal_48	0.806684	0.807749	0.78285	0.775118	0.827498	0.779583	0.803063	0.750174	0.726715	0.765453	0.777597	0.811192	0.764595	0.795578	0.825743	0.78818	0.781436	0.744739	0.769741	0.773917	0.80914	0.798934	0.812444	0.731337	0.76506	0.776721	0.769924	0.783542	0.776491	0.832555	0.783686	0.762152	0.798142	0.804657	0.745412	0.806609	0.752141	0.811763	0.739386	0.776925	0.741376	0.806253	0.793179	0.781778	0.762228	0.763337	0.770953	0	0.754189	0.807255	0.772285	0.792805	0.784479	0.769331	0.771022	0.800233	0.764894	0.781532	0.819111	0.745335	0.751203	0.719327	0.768137	0.800913	0.743467	0.789891	0.749927	0.777736	0.786205	0.756056	0.778704	0.819013	0.788429	0.761974	0.780086	0.762066	0.698995	0.795843	0.755351	0.765956	0.806044	0.734308	0.759294	0.811786	0.801805	0.746079	0.7986	0.825938	0.8003	0.795114	0.727863	0.825673	0.784154	0.780631	0.731969	0.780292	0.735647	0.793974	0.772372	0.77679
vaginal_49	0.793067	0.759857	0.754931	0.820279	0.811704	0.754278	0.786058	0.764922	0.788542	0.784912	0.761033	0.775723	0.678809	0.764655	0.768386	0.764627	0.816982	0.795491	0.769595	0.784917	0.799498	0.813615	0.771293	0.709673	0.773723	0.751866	0.756499	0.781645	0.746644	0.771647	0.744153	0.741738	0.806309	0.760247	0.741189	0.733323	0.807308	0.687931	0.73287	0.784828	0.692915	0.790659	0.720079	0.719302	0.711911	0.791606	0.729713	0.754189	0	0.764651	0.775033	0.728459	0.737778	0.738274	0.76187	0.789523	0.761588	0.7391	0.818447	0.746205	0.744241	0.784436	0.757159	0.75413	0.757529	0.731134	0.739726	0.729991	0.712804	0.765783	0.769892	0.733194	0.786784	0.712834	0.735816	0.765753	0.729063	0.76949	0.754933	0.711668	0.74864	0.755919	0.724847	0.7899	0.760583	0.735691	0.790697	0.797093	0.770664	0.749298	0.736113	0.791032	0.767279	0.727422	0.719485	0.787647	0.731266	0.74332	0.784881	0.782845
vaginal_50	0.730267	0.817644	0.734791	0.832555	0.824638	0.761727	0.817618	0.735596	0.734266	0.74121	0.813074	0.77907	0.774697	0.745337	0.790356	0.811166	0.802078	0.724915	0.776267	0.738742	0.801347	0.783019	0.790377	0.800176	0.779226	0.775985	0.791634	0.758474	0.776378	0.740099	0.825359	0.779957	0.709859	0.761375	0.762578	0.789727	0.778333	0.728692	0.758758	0.794593	0.808524	0.790206	0.786907	0.782037	0.782741	0.784648	0.726035	0.807255	0.764651	0	0.768455	0.732469	0.703971	0.779002	0.804357	0.783026	0.806372	0.815725	0.795709	0.802181	0.750399	0.817351	0.788832	0.737538	0.769833	0.785771	0.76833	0.798052	0.779299	0.765441	0.794418	0.812525	0.741041	0.781602	0.805092	0.741817	0.771115	0.764242	0.748067	0.776476	0.809041	0.787032	0.729862	0.792909	0.763365	0.767173	0.820716	0.807727	0.770407	0.756669	0.786208	0.785546	0.817018	0.767733	0.802788	0.784113	0.81389	0.774657	0.77305	0.80031
